Gene = Eif3c
Position 8150: 0.0024329720184435477
Position 1573: 0.002429429959156092
Position 310: 0.0024254244239799365
Position 19002: 0.002364062086111219
Position 7197: 0.0022644702567999084
Position 2556: 0.0021871388607163484
Position 359: 0.0021771039312832724
Position 12023: 0.0020974467675399996
Position 17911: 0.0019714089997196196
Position 612: 0.0018969538726285368
Position 1998: 0.0017333474563246585
Position 677: 0.0016598418068945267
Position 9276: 0.0016132217524288891
Position 2171: 0.0015893346504935034
Position 282: 0.0015179286630144348
Position 18629: 0.0014566529094479715
Position 7852: 0.0014429989957863787
Position 9253: 0.001441342859288311
Position 6453: 0.0014200609352770374
Position 18656: 0.0012731355243598985
Position 14623: 0.0012699326852203686
Position 13466: 0.001264091896817922
Position 1942: 0.0012566088570260937
Position 482: 0.0012458948771172183
Position 19739: 0.0012234232459901134
Position 7544: 0.0011997201087539822
Position 5041: 0.0011871095275946928
Position 19414: 0.0011852355634056292
Position 3820: 0.0011663443157111481
Position 3195: 0.0011315291913663696
Position 12692: 0.0010749323228892002
Position 607: 0.0009831444026750292
Position 3389: 0.0009683990483914393
Position 1321: 0.000917023447840143
Position 9407: 0.0009115153615349981
Position 9073: 0.0009044326378826312
Position 19427: 0.0008871840695763118
Position 9264: 0.0008292729341928216
Position 1874: 0.0007874865676388145
Position 1884: 0.0007868306518204645
Position 18567: 0.000742245216907527
Position 19184: 0.0007420995258453773
Position 5955: 0.0007394119111699615
Position 1747: 0.0007188037638591716
Position 9638: 0.0007123450726793534
Position 8392: 0.0007071587323792054
Position 16635: 0.0006879218036900873
Position 1927: 0.0006839281251039048
Position 3984: 0.0006791460390851803
Position 4025: 0.0006593470115456037
Position 19760: 0.0006588821900566326
Position 70: 0.0006187641478305837
Position 7588: 0.0005925515237119293
Position 7580: 0.0005544907440916833
Position 4552: 0.0005153046435373917
Position 1528: 0.0005088874136324712
Position 2544: 0.0005064560551087064
Position 8745: 0.0005051043499340377
Position 9344: 0.0004998669837264214
Position 19489: 0.00046409630859982684
Position 192: 0.0004632368958334401
Position 1388: 0.0004609310633335784
Position 84: 0.0004507744499253502
Position 91: 0.000446357990067019
Position 136: 0.00043670807824225025
Position 6511: 0.00042992506486248436
Position 19395: 0.00041961979073599956
Position 68: 0.00041622095468194913
Position 19594: 0.00041332711458588305
Position 9367: 0.0004018738222852534
Position 6445: 0.0003954353695166502
Position 147: 0.00038309133928796877
Position 3382: 0.0003819029645208539
Position 5493: 0.00037319647990113176
Position 9435: 0.00034800257397687545
Position 537: 0.0003460035742505206
Position 18601: 0.0003337793873225498
Position 2518: 0.00033204450013920065
Position 19: 0.0003262595437405913
Position 8768: 0.0002898096650600144
Position 9512: 0.00028901174231657587
Position 2334: 0.00027817262964636443
Position 2341: 0.00026442329777668256
Position 3227: 0.0002631736571390229
Position 19212: 0.0002478002559488002
Position 2422: 0.0002477093498682754
Position 9708: 0.00023536210961088808
Position 19704: 0.00021514867010674822
Position 2022: 0.00020919728825348236
Position 9457: 0.00019978556070704217
Position 130: 0.00018670198709053553
Position 1806: 0.00018419038316793186
Position 5486: 0.00017741115359558133
Position 1616: 0.00017447571746629438
Position 3475: 0.00017022617610321488
Position 298: 0.00017019428727103457
Position 2360: 0.00016954292999151667
Position 3521: 0.0001687757297202553
Position 3457: 0.00016763383897089453
Position 273: 0.00016261516995363899
Position 1088: 0.00014132789768249576
Position 3583: 0.00014023226667845065
Position 9739: 0.00013778694687374528
Position 112: 0.00012822781116001355
Position 8964: 0.00012808231822778094
Position 1166: 0.00012667482493146563
Position 9820: 0.00012559429553232813
Position 1864: 0.00012473259544957865
Position 9393: 0.00012455385966273196
Position 497: 0.00011952143644230952
Position 4806: 0.00011600867513142564
Position 28: 0.00011596555083810934
Position 9647: 0.00010894184276736326
Position 234: 0.00010503188756123165
Position 9543: 0.0001036763457927964
Position 3834: 0.00010187750708601921
Position 773: 8.765376095699064e-05
Position 2186: 8.688660336334637e-05
Position 9309: 7.776429245448806e-05
Position 276: 7.339799598540095e-05
Position 2917: 6.993442996503142e-05
Position 9835: 6.886261392208672e-05
Position 2093: 6.665743381844118e-05
Position 1717: 6.528347105312213e-05
Position 7477: 5.5416961207437937e-05
Position 3333: 4.1350881131359955e-05
Position 2854: 4.130264775238556e-05
Position 2034: 4.0887321443361454e-05
Position 3590: 4.046068382366857e-05
Position 9076: 3.874214984026429e-05
Position 4190: 3.436553180383868e-05
Position 4066: 3.410823305569453e-05
Position 3861: 2.9907715091432832e-05
Position 22: 2.860989482192215e-05
Position 2198: 2.857575910060347e-05
Position 226: 2.718144717879086e-05
Position 456: 2.603996487048587e-05
Position 19475: 2.354030656172972e-05
Position 3486: 2.265689633690959e-05
Position 525: 2.2609097932999265e-05
Position 18843: 2.2024121795644074e-05
Position 2412: 2.0721410625602206e-05
Position 1741: 1.9578556183735885e-05
Position 3078: 1.4879274748657369e-05
Position 267: 1.4641877968638848e-05
Position 3451: 1.0533353346478398e-05
Position 9320: 9.822285052649083e-06
Position 1052: 9.723340576885277e-06
Position 2898: 8.931078090145068e-06
Position 7784: 8.876383786700197e-06
Position 3642: 7.049666216077683e-06
Position 2961: 6.792521112044505e-06
Position 1110: 6.589827027105198e-06
Position 1062: 5.733807398025816e-06
Position 2760: 5.4095158573852194e-06
Position 634: 4.601230971442763e-06
Position 19026: 3.6171547799615334e-06
Position 3612: 3.0669517870092616e-06
Position 182: 2.479534603383139e-06
Position 2789: 2.2069595461979345e-06
Position 18932: 2.189989079427061e-06
Position 7553: 2.0601794196351254e-06
Position 1479: 1.9579436970122845e-06
Position 637: 1.9193851468768874e-06
Position 2717: 1.6643159019845268e-06
Position 19505: 1.5870609731348633e-06
Position 489: 1.422182558514494e-06
Position 3496: 1.3869203815102464e-06
Position 1254: 1.3576074693119741e-06
Position 699: 1.323725879237611e-06
Position 19104: 1.2820816394389968e-06
Position 19094: 1.123133750037124e-06
Position 1786: 5.795812350821012e-07
Position 9737: 4.721343254203056e-07
Position 8647: 4.1742183701335234e-07
Position 19243: 3.4917381778597376e-07
Position 2090: 2.8507727618987856e-07
Position 1683: 2.7738698628194693e-07
Position 19238: 2.5085656236903916e-07
Position 19235: 1.5380254955822716e-07
Position 19166: 1.1167692531241918e-07
Position 1622: 7.14030760427288e-08
Position 156: 6.193229086508647e-08
Position 19186: 5.658572005156557e-08
Position 19376: 4.796652251584053e-08
Position 7846: 4.7276842028074394e-08
Position 1686: 8.253187687219776e-09
Position 9340: 3.5974179530214537e-09
Position 19373: 1.3772507345150456e-09
Position 412: 3.403876616751878e-10
Position 587: 2.7123431890085627e-10
Position 3247: 1.8341042221596452e-10
Position 18888: 4.565363218986084e-12
Position 18862: 1.010943364726259e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3720: 0.99576609460037
Position 18488: 0.9849924055505224
Position 1642: 0.9816303510429419
Position 18888: 0.9739355172332131
Position 2658: 0.9722042157313839
Position 18739: 0.9629195501287818
Position 7398: 0.9575158538086324
Position 3113: 0.9416905793042039
Position 19063: 0.9365373267864092
Position 9510: 0.9123156458425831
Position 19330: 0.9008976546676271
Position 9144: 0.8954295346899069
Position 7655: 0.8773901111024486
Position 3300: 0.8670188896870522
Position 9903: 0.7688123570307908
Position 8913: 0.7558155677962638
Position 1805: 0.7047366690072524
Position 8585: 0.6438528392171416
Position 14072: 0.5203608932532531
Position 1473: 0.45118118342513996
Position 191: 0.44813972706765454
Position 14322: 0.34733120920594546
Position 17227: 0.32588769709394266
Position 17189: 0.31680177363470896
Position 5550: 0.2877548189605687
Position 1387: 0.19176754994116316
Position 2446: 0.13914655795729333
Position 7077: 0.13795315092618818
Position 15159: 0.13792992721676584
Position 8595: 0.12381031424146566
Position 8622: 0.1156195877405174
Position 14124: 0.11212402410535563
Position 3254: 0.09580923308895523
Position 18176: 0.09357064568542814
Position 14222: 0.08326408269139488
Position 7672: 0.0723292681305144
Position 8832: 0.0685819652721562
Position 7932: 0.05407789267731047
Position 7052: 0.05345185369955486
Position 5803: 0.051358009306370384
Position 19581: 0.04995463967115654
Position 14722: 0.04977499808348283
Position 3081: 0.04429280095635668
Position 2232: 0.04223840350502495
Position 7412: 0.03920222482001368
Position 3930: 0.03621413153371689
Position 8854: 0.03327841335379406
Position 5712: 0.028083385799816164
Position 5529: 0.027106300422273015
Position 3966: 0.026276631000694613
Position 15207: 0.025330898437085022
Position 7960: 0.02506568067835417
Position 19530: 0.02499858933051735
Position 9959: 0.024894138668325086
Position 17389: 0.02484792815936985
Position 8917: 0.024664070134696233
Position 8919: 0.024264938562152515
Position 14165: 0.022412270564133807
Position 9984: 0.022121283027717657
Position 8569: 0.021268165406693164
Position 19126: 0.019784287040409826
Position 14215: 0.019317218817805536
Position 18225: 0.019067604420701788
Position 3309: 0.018781720547173565
Position 9352: 0.01805071332373836
Position 14663: 0.017261474287974844
Position 8610: 0.016445219437571594
Position 14553: 0.016243494882670885
Position 16215: 0.01621302718352684
Position 17451: 0.016092700254886252
Position 19078: 0.015854928050121914
Position 7875: 0.01532609048893591
Position 5525: 0.014334003826949748
Position 12063: 0.014324385052120176
Position 5399: 0.013873947126396571
Position 18784: 0.013568202912165121
Position 7696: 0.013238638148954988
Position 7098: 0.012665967485987086
Position 17813: 0.012585643198051458
Position 3267: 0.011769746869910074
Position 3969: 0.011424706490099813
Position 2419: 0.010838909338910747
Position 15071: 0.010597071815756058
Position 17869: 0.010276152925850575
Position 7834: 0.010271607724675348
Position 1812: 0.010006311772191122
Position 8814: 0.009447142176543308
Position 9622: 0.009257207932601227
Position 2674: 0.008825063489903853
Position 17718: 0.008583548620129507
Position 16195: 0.0082528543914537
Position 10062: 0.008082780496264068
Position 8795: 0.008043355028110698
Position 15328: 0.007870269218243207
Position 2090: 0.007806577263230627
Position 9792: 0.007734069373775687
Position 4124: 0.007068275274727518
Position 9588: 0.0064147294672655545
Position 6851: 0.006301526117330153
Position 1483: 0.005323821444258182
Position 9994: 0.005119970414721252
Position 13345: 0.005084360785180652
Position 2623: 0.00488196307505621
Position 19286: 0.00460552179387686
Position 13292: 0.0045775438063232685
Position 19141: 0.004479817502253703
Position 2427: 0.004466548943395933
Position 5763: 0.004416635373063129
Position 15792: 0.004396673871851862
Position 15857: 0.004346278357936483
Position 7678: 0.00416742477485557
Position 19657: 0.004067320283456296
Position 16042: 0.003944335955930061
Position 17769: 0.0039414966104466915
Position 9530: 0.003937003175419337
Position 4131: 0.0038505140294056443
Position 9943: 0.003712530023282767
Position 1854: 0.003712472199483598
Position 7729: 0.0036862329139733274
Position 9764: 0.003613198327240191
Position 2709: 0.003599335499440941
Position 18895: 0.0035624307239846675
Position 5589: 0.0034641178049690485
Position 4948: 0.0034606363346800536
Position 14492: 0.0033592551550417796
Position 19660: 0.0033371033149514904
Position 13259: 0.003259749931279821
Position 1506: 0.0031445942154271515
Position 8928: 0.003097631178929856
Position 1430: 0.0030851705356498473
Position 11978: 0.003042794743868142
Position 5604: 0.0030220745897355256
Position 8664: 0.0029999149149897925
Position 19087: 0.002989333783067995
Position 5566: 0.00293966665803173
Position 9489: 0.002699510088443533
Position 15075: 0.002622857217352942
Position 9936: 0.0025636319869962792
Position 18425: 0.0025592574842767547
Position 18948: 0.002517304397543314
Position 2677: 0.002388426551028658
Position 14528: 0.002332402252103586
Position 18743: 0.002311523073434501
Position 6320: 0.0022454213696561707
Position 8817: 0.0021936564798405223
Position 11942: 0.0021770008582390845
Position 3501: 0.0021259339550334408
Position 19635: 0.002125656046114405
Position 9512: 0.0020963962896132842
Position 9690: 0.0020758393495692393
Position 3090: 0.002014756582588819
Position 9611: 0.001996836717686125
Position 18905: 0.001991009349969235
Position 4103: 0.0019625680946983794
Position 9484: 0.0019027333652018488
Position 13183: 0.0018969634435386151
Position 8938: 0.0018723954892807964
Position 8670: 0.0018407782669137235
Position 18532: 0.0017834515355041177
Position 4170: 0.0017432263089002843
Position 1309: 0.0017023391995195625
Position 3646: 0.0016019509786165701
Position 1514: 0.0015964637445532778
Position 2688: 0.0015821577922214732
Position 3320: 0.0015347795664476553
Position 18428: 0.0014771764240088037
Position 2286: 0.0014595564501449269
Position 8090: 0.0014089885986896217
Position 1160: 0.0014002792508068956
Position 2668: 0.0012805015905541916
Position 19360: 0.001257737102100855
Position 2474: 0.0012547430992805198
Position 5094: 0.0012486531356465573
Position 2237: 0.00119268834281589
Position 13548: 0.0011814272324109645
Position 9569: 0.0011286939073048335
Position 8864: 0.0011170045132038802
Position 9543: 0.0011072974212312137
Position 1417: 0.0011008974698370698
Position 4154: 0.001087291248316768
Position 19897: 0.0010786719398102951
Position 5161: 0.0010530881245804048
Position 10095: 0.0010260100677602373
Position 14836: 0.0010204354031429022
Position 19586: 0.0010122610991525726
Position 13492: 0.0010085066587674585
Position 9913: 0.0009996839713729726
Position 18710: 0.0009700795983398811
Position 9456: 0.0009614185656410723
Position 19832: 0.0009471695618883751
Position 9405: 0.0009068693996384057
Position 8149: 0.0009053029214022348
Position 1354: 0.0008449815239312559
Position 9674: 0.0008138566805945278
Position 9564: 0.0008086049619490502
Position 2389: 0.0008084074237861166
Position 3543: 0.0007510150684484068
Position 4184: 0.0007329806747673708
Position 16545: 0.000687921803690086
Position 8078: 0.0006364346467895908
Position 7705: 0.0006317155688631023
Position 9367: 0.0006314455135997346
Position 3132: 0.000626526245147834
Position 12553: 0.000599653998852257
Position 19111: 0.0005906681557539319
Position 7750: 0.000582995681635169
Position 9874: 0.0005794743027025271
Position 9668: 0.0005740879090564262
Position 8127: 0.0005687757832249529
Position 2988: 0.0005476661657035926
Position 2334: 0.0005418367852436879
Position 3125: 0.0005256153497780527
Position 8277: 0.0005196426647495676
Position 476: 0.0005170971519178612
Position 9584: 0.0005157582999425458
Position 9581: 0.0004844002372350185
Position 13231: 0.00048295992180515807
Position 12522: 0.00047527832403694554
Position 9659: 0.0004709238587229602
Position 9449: 0.0004702982747079571
Position 19532: 0.00046396954974536637
Position 3790: 0.0004344296898648665
Position 3037: 0.00042465918106935593
Position 8512: 0.00042278096270792557
Position 3939: 0.000400939223698184
Position 19123: 0.0003957989561442978
Position 19827: 0.000394803445358587
Position 4019: 0.0003946243778794919
Position 1495: 0.0003923870136470641
Position 9969: 0.00038768537979407957
Position 9560: 0.000372072652726419
Position 19289: 0.00037021419448757904
Position 1508: 0.00036349478388213706
Position 497: 0.0003611089123830849
Position 3314: 0.0003558642751210788
Position 2993: 0.0003432827281400306
Position 1935: 0.0003427935820288121
Position 18787: 0.00033432324461053
Position 5356: 0.0003314725378739289
Position 2406: 0.0003279467515857307
Position 9835: 0.00032523648806131176
Position 221: 0.00032165466607121543
Position 3598: 0.0003146400714866008
Position 2252: 0.00030314953495012603
Position 3356: 0.0003024292767877392
Position 8006: 0.00028402984513300697
Position 1397: 0.0002810127739721874
Position 2972: 0.000275337600603742
Position 19475: 0.00027517669860804855
Position 150: 0.0002689809220162563
Position 205: 0.00026119984694020643
Position 1493: 0.0002583555673628518
Position 2730: 0.00025440891981131313
Position 1413: 0.00025344543799470375
Position 8995: 0.00024683876850716316
Position 19505: 0.00024333899444162855
Position 1767: 0.00023623900870583427
Position 9536: 0.00022996536941551654
Position 3683: 0.00022214443075424807
Position 3333: 0.00021739226450717935
Position 4473: 0.00021084165901497242
Position 213: 0.00020954674174766808
Position 434: 0.00020906191342230646
Position 1045: 0.00020005927183808233
Position 5414: 0.0001971566255118745
Position 1815: 0.0001967007230116129
Position 4496: 0.00019215973557276355
Position 5395: 0.0001907658947269642
Position 11912: 0.00018572502781566516
Position 953: 0.00018302075251971163
Position 9909: 0.00018279201610353732
Position 2733: 0.00017904499052879685
Position 3742: 0.00017715169929437603
Position 8531: 0.0001757714448111074
Position 2066: 0.00017428182817648576
Position 2399: 0.00016018212530238552
Position 422: 0.00015964708023683265
Position 4188: 0.00015943266587405909
Position 7344: 0.00015832808081151813
Position 629: 0.00015582454508676665
Position 7630: 0.00015405137761844055
Position 19338: 0.00015234858100037564
Position 19534: 0.00015083921942944504
Position 9160: 0.00014913997185195813
Position 9039: 0.0001454297743117542
Position 3359: 0.00014504655015253024
Position 9183: 0.000141573218411269
Position 391: 0.00013016333709849775
Position 1771: 0.00012934304762541937
Position 3678: 0.00012743422143015598
Position 19727: 0.00012445742029469091
Position 18916: 0.0001234055903575353
Position 4066: 0.00012021293401686841
Position 3051: 0.0001152703836078247
Position 7968: 0.00011399408417580517
Position 1879: 0.00011331455666906968
Position 4425: 0.0001121079156015827
Position 1667: 0.0001107063544218119
Position 9647: 0.00010901583351903882
Position 19198: 0.0001078786029480901
Position 1902: 0.00010232789475627008
Position 909: 9.670510130667212e-05
Position 7814: 9.590638666595945e-05
Position 1882: 8.89376684598806e-05
Position 8165: 8.672902705112633e-05
Position 3362: 8.61459395180203e-05
Position 14622: 8.409471054835737e-05
Position 438: 8.154889408444115e-05
Position 4696: 7.649357234337052e-05
Position 1523: 7.586677906653665e-05
Position 2903: 7.565431694668932e-05
Position 8334: 7.218107921146588e-05
Position 2054: 7.104213085146672e-05
Position 8402: 7.054378792738453e-05
Position 333: 6.762747057519433e-05
Position 2960: 6.646678280034249e-05
Position 3932: 6.642497135758237e-05
Position 3326: 6.353004454018427e-05
Position 8528: 6.104503207498481e-05
Position 263: 6.003168353379147e-05
Position 8421: 5.997331793631263e-05
Position 1535: 5.81824865041432e-05
Position 19908: 5.617816913764204e-05
Position 9238: 4.8293259452498446e-05
Position 1015: 4.7759945868466574e-05
Position 7879: 4.739569397137133e-05
Position 3122: 4.7112946873898325e-05
Position 5168: 4.627137479777892e-05
Position 19569: 4.4663878465257936e-05
Position 670: 4.4532114334028546e-05
Position 8456: 4.428989860017594e-05
Position 351: 4.377913951842873e-05
Position 508: 4.371189872484973e-05
Position 532: 4.363361281159395e-05
Position 1320: 4.209957308859806e-05
Position 9309: 4.180105150892179e-05
Position 479: 3.902045864170881e-05
Position 1861: 3.866531375370096e-05
Position 4904: 3.746730803640781e-05
Position 3977: 3.640173230204034e-05
Position 473: 3.6213627732331116e-05
Position 396: 3.597019997195348e-05
Position 1248: 3.575388031323773e-05
Position 425: 3.286558734509666e-05
Position 1274: 3.2226636671652755e-05
Position 2685: 3.1681947045854916e-05
Position 3138: 3.097236085381431e-05
Position 8064: 3.0728452331216457e-05
Position 1890: 3.070162909788533e-05
Position 4692: 3.0366193410927174e-05
Position 516: 2.917985393194446e-05
Position 470: 2.9031926682592627e-05
Position 905: 2.8367999257104475e-05
Position 8047: 2.8263594018391086e-05
Position 5188: 2.7313329557365143e-05
Position 3675: 2.7193266048816602e-05
Position 2927: 2.5657825883571538e-05
Position 8514: 2.5217703155392588e-05
Position 5464: 2.4621965797278456e-05
Position 19201: 2.4598837367283444e-05
Position 1657: 2.4288229414905003e-05
Position 1588: 2.3031688648031805e-05
Position 8470: 2.2905281850512688e-05
Position 143: 2.231354418087804e-05
Position 19427: 2.2207167569184402e-05
Position 3564: 2.216515541815496e-05
Position 18805: 2.1990647193490773e-05
Position 3144: 1.979307184510644e-05
Position 1356: 1.9574652679991548e-05
Position 3447: 1.948730999469685e-05
Position 3505: 1.920426375457065e-05
Position 19153: 1.86958283567605e-05
Position 924: 1.707332599614176e-05
Position 18952: 1.6782318421242464e-05
Position 1438: 1.6544541243238873e-05
Position 8193: 1.4811054774006937e-05
Position 1661: 1.384795850892381e-05
Position 294: 1.343578304888057e-05
Position 1939: 1.282593264831492e-05
Position 1001: 1.08984123097822e-05
Position 3503: 1.0889768404842958e-05
Position 803: 1.035771031038404e-05
Position 8177: 9.57619741031968e-06
Position 4023: 9.338919493532107e-06
Position 4741: 8.932776382154252e-06
Position 1590: 8.846634566378837e-06
Position 2909: 7.261983712234964e-06
Position 18850: 6.992323458923155e-06
Position 8055: 6.5738660669316424e-06
Position 8306: 6.454771750404633e-06
Position 291: 6.3413532482463195e-06
Position 1360: 6.054150190806567e-06
Position 418: 5.574930207303038e-06
Position 8283: 5.509311683516867e-06
Position 9371: 5.2926045885653564e-06
Position 3685: 4.548463471639653e-06
Position 9418: 4.512487401115251e-06
Position 15266: 3.986649586600879e-06
Position 3456: 3.944682397494074e-06
Position 2873: 3.9221399961608015e-06
Position 3366: 3.6755876509621688e-06
Position 1100: 3.3742828039388255e-06
Position 19161: 3.2596296861152625e-06
Position 525: 2.8523214737875374e-06
Position 9470: 2.815247111649944e-06
Position 19166: 2.736011137775165e-06
Position 3751: 2.440711362297623e-06
Position 19226: 2.1284596894134764e-06
Position 267: 2.1053478925226003e-06
Position 1872: 1.9370692065293727e-06
Position 15272: 1.7912954229493086e-06
Position 5074: 1.7551896732892104e-06
Position 1614: 1.7486748257704922e-06
Position 1192: 1.6720002801697098e-06
Position 1884: 1.5521193332741895e-06
Position 634: 1.5268225060842976e-06
Position 18968: 1.468931568399202e-06
Position 2906: 1.4151081789113363e-06
Position 3732: 1.4098942760613163e-06
Position 3757: 1.3581690121118014e-06
Position 2479: 1.2621576817017213e-06
Position 2954: 1.2243414151081852e-06
Position 4235: 1.1813330245174755e-06
Position 3155: 1.072963325333696e-06
Position 1541: 1.072892663632133e-06
Position 958: 9.90391866127679e-07
Position 681: 9.881898651148406e-07
Position 3159: 9.574042536097833e-07
Position 2857: 6.961357581837081e-07
Position 2912: 6.852775484033004e-07
Position 2848: 5.527520200685241e-07
Position 3770: 4.742921114932941e-07
Position 3834: 3.817937263273052e-07
Position 4039: 3.4266294914268405e-07
Position 1117: 3.1188092297094775e-07
Position 2876: 2.7238017772231895e-07
Position 1920: 2.445399568080518e-07
Position 481: 2.3914836704007686e-07
Position 1777: 1.9800786936187596e-07
Position 4107: 1.591856461872067e-07
Position 337: 1.558308236034469e-07
Position 658: 1.5563148953052913e-07
Position 4332: 1.4780185096953218e-07
Position 1922: 1.2964555575509554e-07
Position 1700: 1.2456223044038094e-07
Position 4711: 1.1637873102442547e-07
Position 4593: 9.975426394917612e-08
Position 9808: 9.513092782718451e-08
Position 3149: 8.73121291534316e-08
Position 2878: 8.585812704749325e-08
Position 9521: 6.353831145737913e-08
Position 4476: 4.675785110214562e-08
Position 9701: 3.187384480007229e-08
Position 9334: 3.065156473838127e-08
Position 3805: 1.9168967746295587e-08
Position 1915: 1.0036477861555204e-08
Position 1980: 9.219892955130754e-09
Position 3382: 2.937345608679312e-09
Position 3850: 2.223845144667566e-09
Position 3808: 2.1571810968275147e-09
Position 102: 1.6636194471846152e-09
Position 4173: 1.4216259475619115e-09
Position 4193: 1.3665552618259297e-09
Position 840: 1.3271728796390886e-09
Position 975: 1.0262013962830158e-09
Position 3421: 1.01233786034816e-09
Position 273: 9.0285534192215e-10
Position 3470: 8.725846307463705e-10
Position 4521: 7.736460018036751e-10
Position 117: 6.678461483401678e-10
Position 4032: 4.096379674357913e-10
Position 96: 2.744413720838631e-10
Position 2291: 2.719794661731159e-10
Position 3401: 2.1638706474015457e-10
Position 447: 3.444119783265129e-11
Position 108: 1.3065795115313216e-11
Position 3378: 4.7657949027105987e-17
Position 3168: 4.572667731333596e-17
