Gene = Tsacc
Position 1608: 2.108061398555305e-05
Position 1348: 1.97016257692731e-05
Position 319: 1.9546900693540932e-05
Position 555: 1.7094802722072877e-05
Position 611: 1.6067683471409592e-05
Position 911: 1.3542707920565947e-05
Position 964: 9.666109521674563e-06
Position 546: 9.591846167175004e-06
Position 1364: 8.97598962546117e-06
Position 880: 7.909655403123724e-06
Position 916: 7.303170248467473e-06
Position 657: 7.090120324748925e-06
Position 325: 6.083478546044189e-06
Position 950: 5.254031274745554e-06
Position 704: 5.1371240423931335e-06
Position 363: 3.96984220826474e-06
Position 1147: 3.323581135735326e-06
Position 3082: 3.1370289500125983e-06
Position 329: 3.1098786443268473e-06
Position 726: 2.9478879973730026e-06
Position 393: 2.5116524139887933e-06
Position 1248: 1.2922569540310116e-06
Position 2074: 9.9116096402915e-07
Position 1704: 8.586853339971356e-07
Position 1789: 3.3833898519034595e-07
Position 544: 3.193232514310188e-07
Position 277: 3.0035193722676713e-07
Position 289: 2.4323554929789085e-07
Position 287: 2.2694143826049929e-07
Position 180: 1.7333876684991412e-07
Position 887: 1.2860763541433417e-07
Position 245: 5.975817899693723e-08
Position 561: 4.3819730417033956e-08
Position 456: 3.4402313854864677e-08
Position 281: 1.6267682742103166e-08
Position 236: 1.5693716771537056e-08
Position 296: 1.3274948753933676e-08
Position 343: 9.350709542703016e-09
Position 284: 7.921372228832187e-09
Position 189: 7.2017802638964705e-09
Position 337: 6.796196453666373e-09
Position 67: 3.116117109881228e-09
Position 155: 2.3323623534881598e-09
Position 404: 2.163611468199839e-09
Position 292: 1.838553654677831e-09
Position 718: 1.244033461000412e-09
Position 134: 5.45821138591171e-10
Position 998: 4.1017725645790903e-10
Position 116: 8.019491761917387e-11
Position 81: 2.146196114017615e-11
Position 98: 1.8970147488558313e-11
Position 136: 2.459191592084321e-13
Position 89: 2.6118466014191732e-14
Position 102: 4.533007383768247e-15
Position 124: 3.0490765299481806e-15
