Gene = Bend6
Position 295: 2.0898447472401953e-06
Position 134: 2.0133630830796906e-06
Position 2416: 1.9372801134779627e-06
Position 2457: 1.5902972328821155e-06
Position 168: 1.4668464113673082e-06
Position 436: 1.264553783558151e-06
Position 6157: 1.171795309123372e-06
Position 6236: 1.0232161180080996e-06
Position 3693: 1.0031871414408887e-06
Position 246: 6.541260920959345e-07
Position 214: 4.613325083342431e-07
Position 312: 4.026931379861846e-07
Position 569: 3.9031602243390934e-07
Position 2699: 3.35807059151161e-07
Position 1142: 3.0284811917204753e-07
Position 249: 2.1073824938622486e-07
Position 487: 1.8552549192207953e-07
Position 1106: 1.8324691393275102e-07
Position 179: 1.7145480464688578e-07
Position 419: 1.5173533586511342e-07
Position 182: 1.3754112142750977e-07
Position 760: 1.209959703418554e-07
Position 1037: 1.0988445579161323e-07
Position 728: 8.37290291032939e-08
Position 549: 6.731090546910412e-08
Position 2508: 5.092470412847203e-08
Position 1028: 4.230528774809239e-08
Position 825: 2.5640930300259282e-08
Position 1571: 2.381606380197526e-08
Position 239: 2.0788832012907202e-08
Position 809: 9.053414920780383e-09
Position 515: 6.938126504910799e-09
Position 255: 1.1902577384324837e-09
