Gene = Iscu
Position 1089: 0.023327278353350855
Position 5307: 0.021223357662491272
Position 760: 0.01450454772309312
Position 1325: 0.013307779853344855
Position 1147: 0.010981749025975193
Position 4558: 0.010040861179952164
Position 3735: 0.008987938800873554
Position 3470: 0.008495400539006224
Position 2275: 0.0067151035959589385
Position 4422: 0.006595373378495055
Position 609: 0.006084808379691663
Position 1006: 0.0056012357333375526
Position 4321: 0.0053068074218025505
Position 2475: 0.005286333257594536
Position 3618: 0.00508165538792603
Position 3980: 0.004810222243677977
Position 1281: 0.004749442110626441
Position 454: 0.0046888852698434595
Position 4604: 0.004490571796201465
Position 737: 0.004426940421183738
Position 475: 0.004202481800374236
Position 2155: 0.004117120926609114
Position 4356: 0.003952769266904498
Position 4592: 0.003669514942255995
Position 5324: 0.003605444881172304
Position 4886: 0.0034388228272142552
Position 990: 0.0033850976229962467
Position 3836: 0.003344458429002029
Position 1856: 0.003148501448221829
Position 4176: 0.0031320946899710956
Position 1806: 0.003099139245239728
Position 952: 0.00308947075013085
Position 4862: 0.0030878637907846194
Position 2948: 0.002289461895470355
Position 4028: 0.002212997560814656
Position 5093: 0.002128366296602935
Position 5346: 0.0021269192951326324
Position 4511: 0.0020425248874087623
Position 2983: 0.002001714392734772
Position 4311: 0.0019783867027149643
Position 2005: 0.0019290007612852455
Position 1712: 0.0016240259458821745
Position 5096: 0.0015957170989395113
Position 4237: 0.001574618840309771
Position 4263: 0.001453365497983378
Position 2317: 0.0014060086345244365
Position 3928: 0.001394445090888154
Position 3986: 0.001213296130524376
Position 1011: 0.0011231783875235066
Position 436: 0.0010811701202669071
Position 826: 0.0009758647472565827
Position 2991: 0.0009402211159555405
Position 1373: 0.0008952434242628885
Position 1928: 0.0008818220839283259
Position 5370: 0.0008676457374458096
Position 1965: 0.0008057575165511395
Position 3418: 0.0007927195373953035
Position 1057: 0.0007462387154669008
Position 3925: 0.0007373776319127032
Position 3396: 0.0007055383882450695
Position 2199: 0.0006782625548904394
Position 3341: 0.0006420758500591256
Position 2451: 0.0006367311877186898
Position 1722: 0.0006360226537293289
Position 1038: 0.0006301549712555083
Position 2431: 0.0005894394723317386
Position 5329: 0.0005885525843117574
Position 253: 0.0005433661388240597
Position 932: 0.0005400191347263841
Position 529: 0.0005297922044062187
Position 3391: 0.0005214871413917139
Position 442: 0.0005060115307993663
Position 4452: 0.00047652491041662613
Position 1861: 0.000470716043230656
Position 2002: 0.0004666782266442371
Position 763: 0.0004494726276498877
Position 4436: 0.0004329792352162227
Position 1975: 0.00042000167726055816
Position 1264: 0.00041017473124760703
Position 3104: 0.000398641588378725
Position 2352: 0.00037761701834175684
Position 3802: 0.0003685992270986687
Position 3866: 0.00034533198766983935
Position 3440: 0.0003277709387163483
Position 5059: 0.00032627573780620014
Position 2666: 0.0003131287243250017
Position 459: 0.0002979520818140673
Position 4328: 0.0002954177375277353
Position 782: 0.00029369295908184776
Position 4577: 0.00028982198570675504
Position 1292: 0.00028294591462919887
Position 687: 0.00027851279996546883
Position 2546: 0.0002738809581650758
Position 4449: 0.0002659233603645728
Position 4291: 0.000262328418795219
Position 1340: 0.0002595618257722007
Position 1986: 0.0002495286960993255
Position 1749: 0.0002485007493708415
Position 2165: 0.00024487451452643384
Position 4963: 0.0002268924156568937
Position 1259: 0.00022559405434558678
Position 1474: 0.00019299674712066988
Position 4428: 0.00019191908843344032
Position 1094: 0.0001903798789781587
Position 3668: 0.0001860729788750199
Position 1562: 0.0001831308773043517
Position 261: 0.0001819841596681462
Position 1221: 0.00017392654355016988
Position 4293: 0.00017020718969520444
Position 1823: 0.00015829720270385897
Position 1336: 0.00015750812458511574
Position 1833: 0.0001521947225771893
Position 669: 0.00015155259409518296
Position 268: 0.00014528390411319676
Position 4325: 0.000143184808611264
Position 5378: 0.00014093464717700828
Position 2408: 0.00014008654258584015
Position 1969: 0.00013168132408437671
Position 4185: 0.00012210630053178777
Position 1304: 0.00012152751671875424
Position 2411: 0.00011769413697964692
Position 1715: 0.00011572119862458214
Position 3762: 0.00011539852461198442
Position 2025: 0.00011176263945241581
Position 3131: 0.00010917718184078764
Position 4123: 0.00010824182412121979
Position 574: 0.00010595019779893831
Position 2297: 0.0001044109320229355
Position 879: 0.00010221079275876286
Position 5425: 9.91353289206252e-05
Position 3063: 9.631779189219081e-05
Position 1885: 9.398781694865088e-05
Position 2213: 8.94168812897595e-05
Position 4515: 8.692938563718146e-05
Position 4737: 8.353852073080224e-05
Position 4064: 8.011678123723723e-05
Position 3944: 7.827059246342274e-05
Position 3477: 7.82200519615437e-05
Position 3709: 7.807975421589735e-05
Position 3940: 7.36709024985981e-05
Position 1946: 7.303536831388744e-05
Position 5031: 7.183316382452029e-05
Position 3023: 7.105833809796293e-05
Position 859: 6.775400506785224e-05
Position 2723: 6.741427798536335e-05
Position 4609: 6.717865534926989e-05
Position 1071: 6.298421890817467e-05
Position 1261: 6.177709141001091e-05
Position 5462: 5.4870909683375484e-05
Position 4032: 5.419503996515004e-05
Position 3002: 5.36048516621079e-05
Position 4641: 5.0961537097358425e-05
Position 1981: 5.095055125198666e-05
Position 2037: 4.912019037249804e-05
Position 1476: 4.758968003763343e-05
Position 490: 4.750614614457802e-05
Position 903: 4.7300473384742644e-05
Position 3737: 4.60155881112925e-05
Position 1953: 4.553914412033254e-05
Position 3955: 4.2156987212021035e-05
Position 837: 4.028487152673108e-05
Position 1064: 3.9855253034056345e-05
Position 3884: 3.604718473617631e-05
Position 1389: 3.281104214328018e-05
Position 1869: 3.211894372195819e-05
Position 542: 3.198231284195829e-05
Position 612: 2.974246853559994e-05
Position 3453: 2.902276770855906e-05
Position 424: 2.6479434467799596e-05
Position 1932: 2.3936021163539555e-05
Position 5134: 2.309116389031678e-05
Position 4474: 2.067658134557569e-05
Position 5229: 1.9842425069277287e-05
Position 1470: 1.8203576391632297e-05
Position 2067: 1.4968073526244551e-05
Position 557: 1.4739228451949382e-05
Position 792: 1.398582158645053e-05
Position 1472: 1.3742724441106363e-05
Position 180: 1.3118318316522267e-05
Position 1628: 1.2154085974748363e-05
Position 3128: 7.0512332416569225e-06
Position 4256: 7.015749337547612e-06
Position 370: 6.884069665904489e-06
Position 3752: 6.717309112497276e-06
Position 271: 5.5396414155163e-06
Position 163: 5.5229886374044545e-06
Position 3900: 5.10040187134301e-06
Position 4067: 4.950400599283776e-06
Position 3840: 4.404762795203306e-06
Position 3780: 3.7432152009304954e-06
Position 3766: 3.2975624227805246e-06
Position 4102: 2.790513072754541e-06
Position 532: 2.5044597062783398e-06
Position 3868: 2.4945180216226934e-06
Position 4455: 2.301502210774798e-06
Position 4181: 2.0885240815184824e-06
Position 4127: 1.9745278978495107e-06
Position 694: 1.2146555108048795e-06
Position 1468: 1.1036890798452366e-06
Position 321: 8.566655169397701e-07
Position 3809: 6.153421618233811e-07
Position 193: 6.110943993965117e-07
Position 2507: 5.230636377419879e-07
Position 196: 5.196918749402169e-07
Position 2960: 4.7009020097836676e-07
Position 691: 4.265783502009897e-07
Position 2930: 3.2270594512806796e-07
Position 312: 3.0163564389064177e-07
Position 1276: 2.691545203505636e-07
Position 376: 2.460879964601014e-07
Position 3369: 2.1364276083015198e-07
Position 2371: 1.7259148397422462e-07
Position 2686: 1.6932009630720465e-07
Position 2752: 1.5779106254795326e-07
Position 2437: 1.4441124641226515e-07
Position 1747: 1.3386466818875846e-07
Position 1876: 1.0634780463606199e-07
Position 631: 9.439149742281405e-08
Position 1670: 8.75450222392224e-08
Position 3072: 8.372532216821151e-08
Position 801: 7.812751409620033e-08
Position 231: 5.3155833007849685e-08
Position 2671: 4.521875913539727e-08
Position 2750: 3.2849091963753536e-08
Position 1742: 3.194016038902809e-08
Position 2626: 3.0875289977888877e-08
Position 698: 3.0227722114179725e-08
Position 709: 2.6560119808631206e-08
Position 2651: 2.2936321528046362e-08
Position 2996: 1.7794454576204323e-08
Position 329: 1.5481939484141718e-08
Position 2770: 1.5453020220614664e-08
Position 2554: 1.2466224305042618e-08
Position 78: 9.473948373670397e-09
Position 211: 8.023183975588346e-09
Position 111: 6.71888173321251e-09
Position 141: 5.498397186850757e-09
Position 866: 4.717178412290592e-09
Position 884: 4.683673375579848e-09
Position 714: 4.545459547655193e-09
Position 2560: 3.919051716266945e-09
Position 2831: 3.5486907384923646e-09
Position 2648: 3.233366764684275e-09
Position 626: 1.7722701074855513e-09
Position 334: 1.072914813569842e-09
Position 341: 8.716944808375018e-10
Position 337: 8.450803055629468e-10
Position 98: 5.893814002505589e-10
Position 643: 1.931775404855368e-10
