Gene = Il12a
Position 104: 7.233019460147343e-07
Position 381: 6.894721673845896e-07
Position 2850: 6.617589477650619e-07
Position 943: 6.552263601560751e-07
Position 101: 5.297810222911423e-07
Position 894: 4.2694837067677314e-07
Position 420: 4.095311435187868e-07
Position 1708: 3.3826205469266855e-07
Position 1950: 3.29985691417829e-07
Position 1706: 3.2937340746285344e-07
Position 155: 2.6699326364480607e-07
Position 1162: 2.5666129218225475e-07
Position 125: 2.1853749082306302e-07
Position 1045: 1.6761587901616342e-07
Position 196: 1.5895240174476116e-07
Position 200: 1.376914726149913e-07
Position 847: 1.0134433840349425e-07
Position 114: 8.531365949865248e-08
Position 1971: 8.244457376331039e-08
Position 183: 6.625571603470141e-08
Position 181: 6.174983756608084e-08
Position 82: 4.285342957657275e-08
Position 570: 3.3391176445573954e-08
Position 1732: 2.4470331162876488e-08
Position 3117: 2.1527839774942596e-08
Position 4331: 1.833383498637353e-08
Position 4462: 1.8190731369812567e-08
Position 1234: 1.8090095317796682e-08
Position 2593: 1.7508079973596963e-08
Position 4745: 1.4371378039343964e-08
Position 2476: 1.4244850531945007e-08
Position 838: 1.0949124724939725e-08
Position 1083: 8.414604445655909e-09
Position 4510: 8.210078009283313e-09
Position 4329: 7.135738522150088e-09
Position 1218: 6.084889205724596e-09
Position 5277: 4.666508318622179e-09
Position 4988: 3.8157285920013186e-09
Position 4370: 2.701984888558679e-09
Position 2445: 1.665414827010937e-09
Position 3182: 1.3916908299950303e-09
Position 2442: 1.3319588700053264e-09
Position 2435: 1.2725537139644425e-09
Position 2438: 1.1633621383168752e-09
Position 4232: 1.0448297778942821e-10
Position 4452: 9.006198958336413e-12
