Gene = Sdhc
Position 7441: 2.6505398071157794e-05
Position 2112: 1.934881060759849e-05
Position 1743: 1.915306682596153e-05
Position 1262: 1.7383283683382702e-05
Position 8227: 1.7018180389780853e-05
Position 7672: 5.917022290981324e-06
Position 9858: 5.718709922889666e-06
Position 8496: 5.579104512542322e-06
Position 7783: 5.57303485119509e-06
Position 8676: 5.5717953978319455e-06
Position 9352: 4.7014403670522924e-06
Position 7121: 4.700806734449593e-06
Position 8800: 4.301497211614465e-06
Position 7343: 2.0971080872930272e-06
Position 10075: 1.5026220224763665e-06
Position 33: 1.356795075369919e-06
Position 458: 1.31449192718376e-06
Position 316: 1.2482291045268031e-06
Position 467: 1.2239646696914985e-06
Position 424: 1.1682430561971266e-06
Position 103: 1.1488547134256195e-06
Position 873: 1.0925718251593537e-06
Position 9915: 1.087719042610093e-06
Position 9192: 6.691348816882319e-07
Position 620: 5.784285423308179e-07
Position 162: 5.490045229443725e-07
Position 126: 3.827301896740042e-07
Position 271: 2.851142235105724e-07
Position 254: 2.799784499716849e-07
Position 808: 2.767808026759603e-07
Position 894: 2.6643698528384743e-07
Position 1066: 2.2241014847838695e-07
Position 246: 2.051751319818365e-07
Position 803: 1.8017980655027924e-07
Position 265: 1.8010480970235065e-07
Position 865: 1.626242696825196e-07
Position 633: 1.5614334864681513e-07
Position 244: 1.4476995339096892e-07
Position 708: 9.527527012854896e-08
Position 841: 8.604869965985895e-08
Position 7073: 7.766136599241859e-08
Position 1085: 6.941193119177357e-08
Position 128: 6.305081896092419e-08
Position 899: 5.553358551533811e-08
Position 572: 2.8013733308382987e-08
Position 555: 1.6462929485744464e-08
Position 1172: 1.1386732409631296e-08
Position 560: 4.822666812699919e-09
Position 599: 3.959906998030654e-09
Position 7075: 3.509573959349229e-09
Position 909: 2.618637323004126e-09
Position 622: 1.2874246116793558e-10
Position 601: 6.665588215093136e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6943: 0.9820629951816754
Position 4790: 0.9013118648011419
Position 14446: 0.6453326362778795
Position 20697: 0.45288968959737896
Position 11847: 0.35949107338295827
Position 12097: 0.2850671835458816
Position 3127: 0.14346561575337116
Position 21355: 0.13448303587500066
Position 4544: 0.09257521107154194
Position 15099: 0.08895421578165857
Position 14810: 0.07959257498740585
Position 12345: 0.07201507127379796
Position 4520: 0.07100100407806717
Position 4347: 0.05598221755233285
Position 4586: 0.04901615946066458
Position 13649: 0.037263632259171404
Position 10788: 0.03569389255539998
Position 16927: 0.03319231489856778
Position 3148: 0.024608765022464032
Position 2498: 0.021970646053805564
Position 11155: 0.0216091374023568
Position 5465: 0.021416405087491715
Position 5543: 0.0202216396204228
Position 18698: 0.018960200718520222
Position 16133: 0.018862935900437767
Position 15240: 0.018455209193976595
Position 15327: 0.01834557319518877
Position 8559: 0.016859831227389797
Position 12112: 0.016705025983874286
Position 7544: 0.016271629830390308
Position 14724: 0.01606839949653191
Position 19013: 0.015736646258165815
Position 13922: 0.01570351803285429
Position 6013: 0.01501390018169898
Position 6966: 0.014273553097999
Position 18204: 0.0139780300639705
Position 9956: 0.013609169203198268
Position 19811: 0.012726679563195686
Position 9425: 0.01124612124504939
Position 7590: 0.011216583299719638
Position 12141: 0.011210761816859153
Position 5518: 0.009437146381009202
Position 13630: 0.008995397966894523
Position 14352: 0.00849616656735311
Position 7957: 0.006813118470754029
Position 13696: 0.006467194365972923
Position 5499: 0.0062034952875506056
Position 2494: 0.006058776830643582
Position 4277: 0.005843116978115595
Position 16048: 0.005547491055142724
Position 17664: 0.004853501033423863
Position 11594: 0.004852030174970645
Position 10524: 0.004787255485170002
Position 9377: 0.00464702704643834
Position 11522: 0.004612229218182166
Position 6748: 0.004346521453631927
Position 7887: 0.0041501466198127085
Position 4230: 0.004084455908153142
Position 4732: 0.003916937860906475
Position 7751: 0.003797585332495222
Position 17130: 0.0035455250199307774
Position 4354: 0.003131725189751369
Position 12318: 0.0031187325103194307
Position 2608: 0.0030499591264416424
Position 2927: 0.0030302398699135866
Position 13900: 0.002920956553047657
Position 12373: 0.0027516242246578455
Position 6916: 0.0027142143237865696
Position 5113: 0.002407994701301625
Position 9723: 0.002393390650373228
Position 7564: 0.002366926790237327
Position 3894: 0.0023615917249525625
Position 8583: 0.0022702829748605007
Position 2087: 0.002248742345383166
Position 9045: 0.0020912969529168113
Position 2513: 0.002088280867877123
Position 2962: 0.002013315940873301
Position 6715: 0.0019376705826018718
Position 7400: 0.001903885142441383
Position 6672: 0.001887107964701461
Position 982: 0.0018842862997756839
Position 9070: 0.0018757481693192613
Position 14905: 0.0018448296804920426
Position 4691: 0.0018421413127376247
Position 9503: 0.001717096799145979
Position 9466: 0.0016821494778444268
Position 2237: 0.0016607043978197546
Position 8652: 0.0016261931043901905
Position 8036: 0.0015997715539110536
Position 3191: 0.0015194063515394673
Position 6009: 0.0014527636285263377
Position 1649: 0.0014358253744797746
Position 9800: 0.0013430811715833442
Position 2327: 0.001322250688962933
Position 3860: 0.001303150435685839
Position 9374: 0.0012991792600575305
Position 5615: 0.0012837082631440505
Position 3812: 0.0012655943655039935
Position 873: 0.0012397642456481342
Position 11711: 0.0012232886823276808
Position 1522: 0.0011774243400433885
Position 5970: 0.0011725154141459667
Position 3936: 0.00114266212380723
Position 2549: 0.0010480940268105306
Position 4524: 0.0010384156347125382
Position 4502: 0.0008884220900707179
Position 7193: 0.0008847106004032755
Position 7279: 0.0008402952925119739
Position 14993: 0.0008239262437646629
Position 8336: 0.0006955777047489026
Position 9513: 0.000686669634378542
Position 7500: 0.0006409205887674914
Position 2886: 0.0006344545785478062
Position 14856: 0.0006301016730335819
Position 5151: 0.0006058255253977257
Position 2056: 0.0005989719513570269
Position 7842: 0.0005717399456291542
Position 6061: 0.0005415494752204211
Position 8007: 0.0005300696537352576
Position 578: 0.000525198568296699
Position 2185: 0.0005213800013923355
Position 1397: 0.0005089389577049272
Position 4937: 0.0005071195391612092
Position 5377: 0.0004989828957657541
Position 1211: 0.0004901601248193338
Position 2574: 0.0004747390996452984
Position 451: 0.0004689671855694916
Position 4454: 0.0004563232678769019
Position 1617: 0.00043921107603261874
Position 5198: 0.00043880153132133307
Position 4472: 0.0004168053742630041
Position 2457: 0.000415703194917716
Position 2439: 0.00040264131497321377
Position 8832: 0.00038289033265895994
Position 1144: 0.00037686525484503835
Position 8418: 0.00036892550644571044
Position 9858: 0.0003387118016826578
Position 11035: 0.0003381930780666083
Position 295: 0.00033353585874085846
Position 10620: 0.0003329133815454761
Position 1489: 0.00031122488126750697
Position 10991: 0.00030864846446372715
Position 7894: 0.00030814400195633505
Position 10602: 0.0002725019834814269
Position 7729: 0.00026659224082895987
Position 684: 0.0002617095792657321
Position 7478: 0.0002571955412226007
Position 9765: 0.00023317807196341145
Position 750: 0.000231633564169364
Position 4642: 0.0002080592806577058
Position 144: 0.00020544772634808204
Position 3283: 0.00020416020890504083
Position 9833: 0.00020327128527831007
Position 4145: 0.00019235839840964466
Position 4171: 0.0001788508299982727
Position 4407: 0.00017618945060510715
Position 2074: 0.00017290222223681332
Position 5161: 0.00016983902256241905
Position 7483: 0.00016709067721647908
Position 8226: 0.000164522066737272
Position 9900: 0.00016231335903538706
Position 761: 0.00015596646323170666
Position 620: 0.00015520551553882582
Position 8010: 0.0001509845246215975
Position 2530: 0.0001500199749925426
Position 385: 0.00014637542156707272
Position 1337: 0.00013449728846273641
Position 10474: 0.00013266736744764338
Position 4026: 0.0001260174435525368
Position 7671: 0.00012554601258201416
Position 8870: 0.00012069758353877698
Position 11288: 0.00012064263279718993
Position 4958: 0.0001194189980210689
Position 7486: 0.00011387943088508618
Position 9432: 0.00010911149690411881
Position 3232: 0.00010486674166050429
Position 3850: 0.00010292010449132417
Position 12802: 0.00010280881860889896
Position 10665: 9.409159670723707e-05
Position 9915: 9.404361012889984e-05
Position 5285: 8.587538480074457e-05
Position 915: 8.248704187881861e-05
Position 1119: 7.974975131556228e-05
Position 188: 7.894977801753e-05
Position 4592: 7.881047420819532e-05
Position 7719: 7.734068812244538e-05
Position 9892: 7.732133729355545e-05
Position 2239: 7.344789252573812e-05
Position 1656: 7.307483602144615e-05
Position 7245: 7.250521624738492e-05
Position 3150: 7.17528144759872e-05
Position 12538: 6.729797850900806e-05
Position 8995: 6.380957578247022e-05
Position 1157: 5.770078348426448e-05
Position 2614: 5.657385433977385e-05
Position 1572: 5.600577911044258e-05
Position 9250: 5.3908977183453274e-05
Position 8167: 5.220970919919459e-05
Position 9749: 4.944590180037072e-05
Position 394: 4.350482098813048e-05
Position 638: 4.163871927166787e-05
Position 8883: 3.8730202753054224e-05
Position 793: 3.808721359162404e-05
Position 7822: 3.8080982957948524e-05
Position 1358: 3.3548865834699196e-05
Position 8200: 2.9697435898442443e-05
Position 9280: 2.9246032665167728e-05
Position 8495: 2.742616000468709e-05
Position 8892: 2.6859047296016795e-05
Position 7225: 2.263042855789743e-05
Position 8603: 2.2153599778229916e-05
Position 213: 2.1494893655715825e-05
Position 329: 2.1393608540748415e-05
Position 8398: 2.109273980603275e-05
Position 697: 2.07161721937176e-05
Position 10025: 2.0224917690335237e-05
Position 7254: 1.7285488709768432e-05
Position 9092: 1.610411972202225e-05
Position 7856: 1.4841359435622339e-05
Position 9052: 1.4813274109968219e-05
Position 7690: 1.3789244615604995e-05
Position 9283: 1.2885511030406678e-05
Position 7338: 1.218670498504607e-05
Position 2284: 1.2067401764306626e-05
Position 7333: 1.1665614032516342e-05
Position 8118: 1.0646189237207357e-05
Position 8838: 9.978777985309587e-06
Position 9564: 9.840533619631318e-06
Position 8488: 9.356717418746529e-06
Position 7440: 8.872143423038478e-06
Position 2128: 8.85089707236175e-06
Position 2020: 8.311271738874394e-06
Position 2889: 8.240485891626868e-06
Position 3869: 8.080368703543056e-06
Position 7267: 6.912331825006375e-06
Position 7372: 6.107562924548754e-06
Position 7456: 5.11918758134042e-06
Position 9446: 4.038973038272967e-06
Position 7644: 3.869208564098663e-06
Position 215: 3.7529620413514883e-06
Position 2460: 3.4212198346705525e-06
Position 2332: 3.271570117389003e-06
Position 820: 3.192151674418972e-06
Position 797: 3.1659978370751415e-06
Position 1980: 3.114312346695755e-06
Position 7987: 3.0237518341980475e-06
Position 7906: 2.7838289004296504e-06
Position 2286: 2.6585317431549864e-06
Position 8125: 2.6149637823747274e-06
Position 2389: 2.5652511865754687e-06
Position 3307: 2.5525451243787257e-06
Position 7984: 2.2000406946282496e-06
Position 7766: 2.035048924163784e-06
Position 1953: 1.9987784609798643e-06
Position 7862: 1.9656941324243525e-06
Position 1811: 1.7582673577511567e-06
Position 5336: 1.7446823088126082e-06
Position 4549: 1.6193931342446652e-06
Position 4833: 1.5921724144873619e-06
Position 7437: 1.3718055247093544e-06
Position 899: 1.2934975059211758e-06
Position 5186: 1.27448047857293e-06
Position 254: 1.2024991267390917e-06
Position 5620: 1.1337155931765083e-06
Position 542: 1.026498802889259e-06
Position 495: 9.848246418583305e-07
Position 361: 9.824338378812193e-07
Position 500: 8.150561352542055e-07
Position 6804: 7.579132495200243e-07
Position 7557: 7.383656188732383e-07
Position 5319: 6.445502858533209e-07
Position 8232: 6.194894382035397e-07
Position 7423: 4.343984493015497e-07
Position 8044: 4.1747948212925964e-07
Position 7360: 3.883642405577307e-07
Position 7417: 3.200938783453135e-07
Position 7235: 2.2937655978116583e-07
Position 1540: 2.2263200676256137e-07
Position 988: 1.5073117080828806e-07
Position 7379: 1.3923245166215912e-07
Position 7335: 1.3028444437691976e-07
Position 919: 1.2594873628482426e-07
Position 345: 8.840311246265911e-08
Position 350: 8.488827937337622e-08
Position 4983: 6.020709019530786e-08
Position 4943: 5.5443148324518694e-08
