Gene = Pid1
Position 4885: 7.50999658426856e-05
Position 3821: 7.326585835707575e-05
Position 868: 6.972757352224119e-05
Position 1993: 6.592121199423519e-05
Position 2186: 6.485324046438848e-05
Position 495: 6.442120914522678e-05
Position 2169: 6.034161102147931e-05
Position 3923: 5.475334362298406e-05
Position 1429: 4.750182857239269e-05
Position 721: 3.896716847336436e-05
Position 2614: 3.585999518172876e-05
Position 1000: 3.528260531644451e-05
Position 1318: 3.4358472260920236e-05
Position 3158: 3.2638678515100884e-05
Position 3772: 2.9454960876514592e-05
Position 182: 2.942555965568295e-05
Position 2447: 2.6454043662588852e-05
Position 3356: 2.492306435717432e-05
Position 537: 2.417955500764149e-05
Position 1273: 2.3245486291375534e-05
Position 1976: 2.0988322050348774e-05
Position 4151: 1.6957114726829576e-05
Position 1544: 1.683258197758228e-05
Position 1517: 1.4996890968407103e-05
Position 877: 1.4047758549261472e-05
Position 905: 1.3551029127890087e-05
Position 1345: 1.2238166323717786e-05
Position 1542: 1.1217265086569018e-05
Position 1857: 1.111706190189644e-05
Position 634: 9.617589329655297e-06
Position 613: 9.169299297837866e-06
Position 1362: 8.711324210878803e-06
Position 1019: 8.666604338420224e-06
Position 191: 7.219228849011529e-06
Position 1054: 6.695458814183816e-06
Position 519: 6.263629426378423e-06
Position 1101: 6.206322618169836e-06
Position 1612: 4.939638895123277e-06
Position 942: 4.848584500150237e-06
Position 888: 4.228748560997914e-06
Position 1307: 4.082422911390136e-06
Position 744: 3.235321795543038e-06
Position 1631: 2.752848127443457e-06
Position 1185: 2.672183418229856e-06
Position 1030: 2.2335277671633002e-06
Position 169: 2.0394193278948507e-06
Position 725: 1.9751314904662324e-06
Position 2408: 1.9748595842606493e-06
Position 1735: 1.812096179017981e-06
Position 1173: 1.7893493670544835e-06
Position 1786: 1.7719754700023326e-06
Position 2274: 1.6832503389740084e-06
Position 2238: 1.5304391778717294e-06
Position 2097: 1.411081986027931e-06
Position 1146: 1.262039915120875e-06
Position 153: 1.130415159022789e-06
Position 1826: 3.333044821806725e-07
Position 1660: 1.967467788160226e-07
Position 1792: 1.7687861740644777e-07
Position 1662: 1.7153387943090164e-07
Position 162: 1.047839636751679e-07
Position 233: 8.122224806064475e-08
Position 1036: 7.091294159128239e-08
Position 1149: 5.4716272604125463e-08
Position 1805: 4.275837143010341e-08
Position 274: 3.833529669491916e-08
Position 242: 2.58294199224271e-08
Position 1004: 1.4576239963686921e-08
Position 1041: 1.3010791760415268e-08
Position 909: 1.2623617872240265e-08
Position 120: 9.357979432458614e-09
Position 2145: 8.237000420452945e-09
Position 283: 6.9232428483030694e-09
Position 370: 6.20440832534747e-09
Position 304: 5.410338374180099e-09
Position 1034: 2.4802114161335116e-10
Position 295: 2.4760290970699214e-10
Position 335: 1.8497974860888992e-10
Position 1015: 1.5709409500027275e-10
Position 309: 1.170553861200221e-10
Position 895: 9.731077423181916e-11
Position 1061: 6.318514367852501e-11
Position 1002: 5.64726430362322e-11
Position 365: 2.6113831136216386e-11
Position 322: 5.108537077847716e-12
Position 348: 4.485043354006242e-12
Position 362: 2.140993641288986e-12
Position 320: 1.5084651777145238e-12
Position 343: 7.599559927597922e-13
Position 345: 1.3912278545386746e-13
