Gene = Gckr
Position 12940: 0.0058337926789437155
Position 11134: 0.005649229951701377
Position 2432: 0.005566754431470818
Position 1346: 0.005323606352886109
Position 9355: 0.005307081729675895
Position 13505: 0.005219824186812972
Position 6833: 0.005128209397922989
Position 10612: 0.005103843004107737
Position 1823: 0.0050976846439169405
Position 10229: 0.005090996687288031
Position 7404: 0.005033314670161906
Position 3119: 0.005008104220496242
Position 6373: 0.004988208327689445
Position 2921: 0.004835621347317368
Position 3143: 0.004703801021480627
Position 2945: 0.004271368459146187
Position 590: 0.0040231039463059105
Position 819: 0.003934608501642151
Position 7286: 0.0038550683740865874
Position 11659: 0.003839710133970165
Position 7028: 0.0037861086395622537
Position 6630: 0.003532677550156349
Position 5679: 0.003527770212357741
Position 4147: 0.0034097609792911317
Position 13090: 0.0034096887313792346
Position 2942: 0.0033536417226836196
Position 925: 0.003293398598401415
Position 7579: 0.003262870761819009
Position 739: 0.003211846526909992
Position 9025: 0.0031710091464153796
Position 10060: 0.0031606253936274213
Position 1774: 0.0031174710642307146
Position 9448: 0.002843234194022618
Position 9105: 0.002819266014552832
Position 9753: 0.0028046423818533102
Position 12899: 0.002628964698638204
Position 5892: 0.0025928125076217848
Position 9429: 0.0025572318768030586
Position 12920: 0.0025274192493450406
Position 12712: 0.0025130505400215797
Position 11114: 0.0024730319888564382
Position 7355: 0.0024379015000289233
Position 5287: 0.002358525332284738
Position 9779: 0.002335536767040375
Position 11221: 0.0021483770468875125
Position 11789: 0.0021318058649636767
Position 13445: 0.0020833505767645782
Position 7593: 0.0020625863030630026
Position 7162: 0.001868185041221119
Position 9605: 0.0018480624556416554
Position 527: 0.0017578554729121552
Position 5704: 0.001738128108403002
Position 656: 0.0017373336182624013
Position 5975: 0.0017171018707934343
Position 2631: 0.0017160291613280499
Position 12567: 0.0016448854872571992
Position 17344: 0.0016116507331249265
Position 3029: 0.0015951838440825278
Position 17325: 0.0015752789941305759
Position 10232: 0.0015498832402989892
Position 323: 0.0015383181555500768
Position 8920: 0.0014290900926001411
Position 5861: 0.0014225170529702119
Position 5916: 0.001371472438919422
Position 12491: 0.0013356495659767383
Position 11266: 0.0013107748107940454
Position 9445: 0.0013091793819280206
Position 8017: 0.0012977791601220222
Position 3367: 0.001149946379411928
Position 11096: 0.0011423273177138561
Position 2863: 0.001139340565834939
Position 6344: 0.0011362588190601364
Position 6871: 0.0011341852333279672
Position 4596: 0.0010836192507543124
Position 15705: 0.0010744038154801125
Position 16430: 0.0010563765643949886
Position 2481: 0.001046096795864646
Position 11377: 0.0010416222767862956
Position 1315: 0.0009601511713710528
Position 13544: 0.0009463191336356215
Position 2135: 0.0009121116151622992
Position 2792: 0.0009106870335433438
Position 15075: 0.0008706110287132387
Position 2742: 0.0008690681463384172
Position 15262: 0.0008626715927011149
Position 12981: 0.0008552802348111815
Position 2270: 0.0008442763120670428
Position 622: 0.0008252187624423617
Position 11153: 0.0008126941466218799
Position 1019: 0.0008125701778966147
Position 8801: 0.0007938761638196198
Position 9746: 0.0007851385258563427
Position 14398: 0.0007691884095188487
Position 7889: 0.0007671070467718942
Position 9954: 0.0007527581789882602
Position 17197: 0.0007035737088202671
Position 1677: 0.0006830201610078372
Position 4533: 0.000648688506411573
Position 13701: 0.0006267263073400465
Position 12640: 0.0006092110905419421
Position 11199: 0.0006070612459424748
Position 709: 0.0005821951653956973
Position 11859: 0.0005781797629310771
Position 9527: 0.0005743664642941953
Position 979: 0.0005611647917432394
Position 6135: 0.0005600223639930776
Position 11158: 0.0005310156749437373
Position 14150: 0.00050397274123727
Position 1143: 0.0004927899548180425
Position 688: 0.00046786907562259525
Position 13030: 0.00046783996147908635
Position 13815: 0.0004666046519423861
Position 11509: 0.0004639571599008292
Position 11054: 0.00046342556156854536
Position 10116: 0.00045434964774878993
Position 3520: 0.00042366833626918013
Position 4280: 0.0003997013686396403
Position 12284: 0.0003958762417198848
Position 11216: 0.00038916108731481365
Position 5895: 0.00038239486333158047
Position 13571: 0.00036182179628700944
Position 1665: 0.00035922924191282823
Position 12162: 0.0003572841546823224
Position 1172: 0.00035482116010827664
Position 2091: 0.000349968186952412
Position 8670: 0.0003411915198203575
Position 10529: 0.0003404357364013929
Position 11617: 0.0003398251321148001
Position 11890: 0.0003330300576872905
Position 10414: 0.00032843755628646687
Position 8772: 0.00032265418941864333
Position 7685: 0.0003156194841150832
Position 13343: 0.0003116115697772585
Position 602: 0.00031135176805048397
Position 228: 0.0003109781088483015
Position 1057: 0.00029995552621462843
Position 9207: 0.0002982305338111813
Position 14198: 0.00029515110560942486
Position 1926: 0.00028632120869641656
Position 3775: 0.0002846982357475027
Position 10358: 0.0002841079460647119
Position 9305: 0.00027808293941286106
Position 12087: 0.0002720002453667005
Position 11809: 0.00026184778065443904
Position 1499: 0.0002525533963493845
Position 2897: 0.00025129100338722497
Position 7135: 0.000248015692809787
Position 10430: 0.00024375989551279494
Position 2765: 0.00024248036566373616
Position 13087: 0.00023808902767909055
Position 2283: 0.00022999631431218915
Position 7009: 0.00022592247672459376
Position 3778: 0.00022041755361910505
Position 10763: 0.00020973863116654205
Position 3798: 0.0001991079663110945
Position 2177: 0.00019836275148406394
Position 750: 0.0001972845633102782
Position 1503: 0.00019305352543958415
Position 11393: 0.00017824325412983628
Position 7530: 0.0001778537197633711
Position 9268: 0.0001705512320337784
Position 4241: 0.00017052293231754914
Position 13265: 0.00016786335316667456
Position 10540: 0.00015627256559375285
Position 9538: 0.0001560161645697442
Position 2442: 0.00015295397172542918
Position 3413: 0.00014663074368284856
Position 1299: 0.0001428946307434865
Position 9991: 0.00014180136722063754
Position 8982: 0.00013986227126921535
Position 11992: 0.00013951951287711402
Position 14367: 0.00013653107216405634
Position 1932: 0.00013323112812520612
Position 6458: 0.00013174770240312423
Position 10792: 0.0001304987017944939
Position 3148: 0.00011535424833948203
Position 5775: 0.00011358451144103734
Position 11451: 0.00011063399157670545
Position 2123: 0.0001083067842168741
Position 10815: 0.00010586367537391208
Position 653: 0.00010530864603336887
Position 11397: 0.00010254065847709305
Position 10960: 0.00010057743440931795
Position 12450: 9.789110852141012e-05
Position 9873: 9.788925826842584e-05
Position 1929: 9.768417928300319e-05
Position 9030: 9.693036342573691e-05
Position 9634: 9.624534657285297e-05
Position 8494: 9.555288993857166e-05
Position 11316: 9.454240528632343e-05
Position 11715: 9.054051361488284e-05
Position 11160: 9.001946441826564e-05
Position 463: 8.786574304393401e-05
Position 4191: 8.439164812602202e-05
Position 761: 8.162583209603146e-05
Position 1979: 7.973911866282564e-05
Position 11705: 7.952632235607878e-05
Position 10776: 7.846546377517445e-05
Position 9282: 7.520540646423474e-05
Position 1923: 7.322374467526819e-05
Position 10782: 6.989199097509505e-05
Position 1728: 6.823414732697946e-05
Position 776: 6.357261853534909e-05
Position 5187: 6.332991166221889e-05
Position 5819: 6.169868457425785e-05
Position 6198: 5.7896871990924416e-05
Position 11099: 5.2446040633087985e-05
Position 10111: 5.143399690190901e-05
Position 619: 4.8150712757790775e-05
Position 1397: 4.758216724386824e-05
Position 1549: 4.620066823143842e-05
Position 940: 4.61475555840404e-05
Position 599: 4.6029431848843445e-05
Position 662: 4.492584430621636e-05
Position 1983: 4.2077371555720365e-05
Position 5280: 3.7597238783174636e-05
Position 341: 3.667752211732758e-05
Position 233: 3.605143321645092e-05
Position 11454: 3.593786325860803e-05
Position 1592: 3.5659048585440804e-05
Position 12582: 3.4548532940082624e-05
Position 5232: 3.233359120130884e-05
Position 10888: 3.049897682013285e-05
Position 10048: 2.9302422776147104e-05
Position 535: 2.374879538310862e-05
Position 13147: 2.1796589576080898e-05
Position 9661: 2.1490621787690176e-05
Position 960: 1.9362083090983315e-05
Position 532: 1.7902792527388204e-05
Position 10503: 1.7825482033648456e-05
Position 267: 1.7746109675449924e-05
Position 1183: 1.683121246804657e-05
Position 4758: 1.6772494473692848e-05
Position 2597: 1.655294892454856e-05
Position 5503: 1.610122507360533e-05
Position 1368: 1.594877525709902e-05
Position 6098: 1.5411840179322882e-05
Position 4621: 1.380299098822084e-05
Position 4775: 1.3689365403530998e-05
Position 9924: 1.199347728732013e-05
Position 4865: 1.117181559822725e-05
Position 2880: 1.114131870800289e-05
Position 2172: 1.0715583042338132e-05
Position 4870: 1.0672609190477726e-05
Position 5458: 1.0584346064851643e-05
Position 2209: 9.73919858177425e-06
Position 1516: 9.49689764219367e-06
Position 4891: 9.084523232333801e-06
Position 9159: 8.923687276115263e-06
Position 2587: 8.154134137018736e-06
Position 6010: 7.44596736633853e-06
Position 5433: 7.375614975748085e-06
Position 4925: 7.331422909613636e-06
Position 392: 7.27487728427908e-06
Position 406: 6.947131324493408e-06
Position 262: 6.467079563775816e-06
Position 478: 6.0536115459751465e-06
Position 5462: 5.858983082207838e-06
Position 12023: 5.6090307421877134e-06
Position 5534: 4.674601277548624e-06
Position 169: 4.552927020652143e-06
Position 715: 4.521543351924666e-06
Position 11330: 4.33508969513112e-06
Position 7332: 4.313219910382853e-06
Position 5128: 4.248706928371554e-06
Position 5655: 3.5556970905504502e-06
Position 1394: 3.5053794289087053e-06
Position 5835: 3.4475521392356687e-06
Position 4915: 2.9912199331553704e-06
Position 712: 2.8097342877770845e-06
Position 492: 2.389541979818823e-06
Position 1027: 2.1698811216105526e-06
Position 1147: 1.965156350494877e-06
Position 1189: 1.8057791102026107e-06
Position 7954: 1.6725523107256988e-06
Position 954: 1.3882455294960157e-06
Position 11669: 1.3392292505385673e-06
Position 1151: 1.0988290864232476e-06
Position 5875: 9.287305211503972e-07
Position 11688: 9.257945468810515e-07
Position 5948: 8.478808331478863e-07
Position 784: 8.192382166198465e-07
Position 4906: 7.30449862303262e-07
Position 419: 6.620284613284304e-07
Position 4998: 5.18728939358051e-07
Position 4739: 4.790325133231929e-07
Position 121: 3.9680904694815084e-07
Position 958: 3.2678162832230646e-07
Position 700: 2.568269897141284e-07
Position 5237: 2.459763210925997e-07
Position 10757: 2.442039983065774e-07
Position 5041: 2.360551912443328e-07
Position 542: 1.8683987407169064e-07
Position 4763: 1.6524503198033402e-07
Position 412: 1.32446749709585e-07
Position 5367: 1.0050321574890373e-07
Position 2098: 1.6535214096055675e-08
Position 153: 6.892359330201714e-09
Position 546: 2.7502182779478797e-09
Position 664: 1.917088291235576e-09
Position 7829: 1.3605428708286112e-10
Position 1359: 9.169761751809005e-11
Position 103: 9.952709950569237e-12
Position 83: 5.672204388491497e-14
Position 98: 6.908947286102206e-15
