Gene = Hrk
Position 45: 6.020298203771706e-06
Position 7476: 5.689354183790267e-06
Position 2246: 5.640199828133132e-06
Position 1121: 5.629190208288892e-06
Position 10: 5.173154823066629e-06
Position 1123: 3.894818490442199e-06
Position 1522: 3.4534874111782774e-06
Position 921: 2.1124710085702365e-06
Position 1291: 1.5380546707647164e-06
Position 989: 9.496288528951888e-07
Position 1074: 9.209564643786413e-07
Position 926: 8.555012873402823e-07
Position 915: 8.390829939074003e-07
Position 1179: 5.929200348860099e-07
Position 1090: 3.47991609141203e-07
Position 987: 2.091361172481829e-07
Position 1233: 1.9088121494939369e-07
Position 1519: 1.7857921786666192e-07
Position 1041: 1.2836938360388729e-07
Position 2538: 1.0277508467029789e-07
Position 1805: 9.850555612348564e-08
Position 1236: 7.00222096921479e-08
Position 613: 5.2874952127304936e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6131: 0.8372113911429724
Position 14729: 0.36757458283863864
Position 5143: 0.27159334018899634
Position 3223: 0.24190879057683096
Position 2890: 0.22006906787924743
Position 1228: 0.1950590629408639
Position 13020: 0.17633142368886945
Position 15065: 0.16659708780387578
Position 7406: 0.16141731552572613
Position 1634: 0.12447436276070155
Position 2508: 0.11041385785150795
Position 1609: 0.10848621805477174
Position 13058: 0.09515249738626257
Position 4423: 0.09289483651414149
Position 10302: 0.08765359540728994
Position 2460: 0.07258922021963994
Position 12988: 0.06965707821687671
Position 2744: 0.05953251499236643
Position 2602: 0.05947691253681483
Position 2727: 0.054334818402197886
Position 8165: 0.052306830930172535
Position 10059: 0.05009777654239346
Position 1593: 0.041318885937569765
Position 1341: 0.04113673651791909
Position 4393: 0.04029052460328049
Position 2820: 0.03728229507360775
Position 1431: 0.031877302455859416
Position 1766: 0.03061291962974388
Position 6146: 0.0278063059855615
Position 7634: 0.022132427432465105
Position 1823: 0.0214801920906147
Position 9547: 0.01868198251015765
Position 1535: 0.018596432694824413
Position 1393: 0.01566566466732064
Position 12093: 0.014650038245015816
Position 9390: 0.013789629221528092
Position 9944: 0.011726301006480727
Position 1090: 0.008827460669431096
Position 2295: 0.008762977615728033
Position 2570: 0.008634145290270479
Position 1539: 0.008577987091461667
Position 7769: 0.007470218898722116
Position 3548: 0.006972020898486777
Position 1831: 0.006852226607139596
Position 11864: 0.006610095199940141
Position 10831: 0.006206038040617905
Position 7879: 0.006092458193226672
Position 6715: 0.005951840662697034
Position 4397: 0.005867240925220917
Position 10274: 0.005573535619582796
Position 2115: 0.0052871572899183365
Position 6872: 0.004968119131495306
Position 6982: 0.004957895997630188
Position 10446: 0.004529133693671816
Position 3170: 0.004129948950771205
Position 6180: 0.0038189313028425477
Position 2836: 0.0036035226328880792
Position 2971: 0.0033423624351466286
Position 1736: 0.0016587867192905197
Position 1976: 0.0015752281188009096
Position 2912: 0.001568828608988535
Position 1046: 0.0015622098669426162
Position 8836: 0.0014829408186662267
Position 987: 0.001375083981408674
Position 2622: 0.0012387342816389875
Position 6127: 0.0012354366718446664
Position 4260: 0.0012045386949422255
Position 10859: 0.0011932393220961245
Position 6369: 0.0011347154288123193
Position 6337: 0.000979250241673488
Position 1873: 0.0009220841860845363
Position 10356: 0.0009143504540167065
Position 7304: 0.0009089958068234064
Position 2520: 0.0008507474737540908
Position 2584: 0.0007638227689925373
Position 1955: 0.0007514267048193729
Position 1233: 0.0007344259057083969
Position 1778: 0.0006596322013523783
Position 5854: 0.000593105443991519
Position 1721: 0.0005886008656611674
Position 2871: 0.0005628877027682889
Position 2948: 0.0004163883325450302
Position 2746: 0.00040191866975896505
Position 1509: 0.00031055599260703493
Position 1440: 0.0003062137444114986
Position 7540: 0.00018950428648020477
Position 2455: 0.00018302024140126762
Position 2006: 0.0001623689280837917
Position 1501: 0.00014358251804479587
Position 2094: 0.00011968056793071506
Position 1912: 0.00011926021284989989
Position 2708: 0.00010547329566785779
Position 1985: 0.00010340517243524256
Position 268: 9.716799351840505e-05
Position 3577: 9.12596923415144e-05
Position 6426: 8.649550220099294e-05
Position 1836: 7.542801218494358e-05
Position 2750: 7.294334389222474e-05
Position 2421: 6.087919563980636e-05
Position 1242: 5.5731150271755175e-05
Position 300: 5.4587795824356146e-05
Position 380: 5.3180932893682343e-05
Position 1272: 5.2339868474798195e-05
Position 1278: 3.884275668838335e-05
Position 1796: 3.706703497197232e-05
Position 3715: 3.6566960468989066e-05
Position 3187: 3.387929420863568e-05
Position 3511: 2.6015026767842694e-05
Position 1799: 2.0939815367567786e-05
Position 1551: 2.0410075327748165e-05
Position 1245: 1.7364845841088392e-05
Position 496: 1.6309072312227735e-05
Position 2040: 1.2550321530718791e-05
Position 1905: 1.0037859894065179e-05
Position 2312: 9.724255172824516e-06
Position 352: 9.52374222130362e-06
Position 1646: 9.105348243299054e-06
Position 2220: 8.809206379491745e-06
Position 2265: 8.672291637324627e-06
Position 1515: 7.3983910445796e-06
Position 148: 5.168798109804564e-06
Position 1350: 3.7067617171006946e-06
Position 1294: 3.193991879685187e-06
Position 1291: 2.8005948365063735e-06
Position 2012: 2.382045598647034e-06
Position 306: 2.0170398306867186e-06
Position 1305: 1.9322378563249367e-06
Position 374: 1.0953975029611011e-06
Position 447: 1.049416020506218e-06
Position 1644: 8.925083826775733e-07
Position 357: 7.34371720305984e-07
Position 1253: 6.966750804639281e-07
Position 363: 6.32297249680897e-07
Position 1316: 6.035483803514174e-07
Position 313: 5.682863970274793e-07
Position 427: 3.6548139849316646e-07
Position 127: 3.5341167582583455e-07
Position 393: 1.922112546875608e-07
Position 1886: 1.4086933912217482e-07
Position 411: 9.325560842127196e-08
Position 417: 4.1219016504677065e-08
Position 1318: 2.228474013371016e-08
Position 423: 1.7802518345471565e-08
Position 441: 8.770099909542057e-09
Position 403: 7.00758347762642e-09
Position 405: 1.8912843175259974e-09
Position 163: 5.780277036881246e-10
Position 1311: 1.0964326122637817e-12
Position 504: 5.04440598748812e-14
