Gene = Csn1s1
Position 3381: 0.0014692515872653492
Position 92: 0.0013570215843148117
Position 1563: 0.0013414721307873296
Position 8482: 0.0013096642423811185
Position 1494: 0.0012213212073155675
Position 112: 0.0010783082791597845
Position 5533: 0.001053605065733715
Position 1069: 0.0010011866124555878
Position 6124: 0.0009736174989433942
Position 15523: 0.0009639640782901984
Position 210: 0.0008798696028240443
Position 1631: 0.0008509525848265989
Position 14805: 0.0008202586739689451
Position 2901: 0.0007507646230395456
Position 7430: 0.000739351409733559
Position 7119: 0.0007180932823474223
Position 1906: 0.000707990441974658
Position 5201: 0.0006251978128008458
Position 174: 0.0006124868202766837
Position 7107: 0.000551820239081207
Position 6030: 0.00044674046105060866
Position 6901: 0.00044165021320517517
Position 1615: 0.00040238502460235824
Position 2796: 0.0003344607981851272
Position 1569: 0.00033185160928865976
Position 16051: 0.0003132607666510684
Position 7436: 0.00031272444767938923
Position 14970: 0.0002664187155923569
Position 342: 0.0002601279634959953
Position 14916: 0.0002581731860798925
Position 2363: 0.00024628171142138225
Position 116: 0.0002392576186872441
Position 578: 0.00022939651214208475
Position 7185: 0.00016101783583723775
Position 278: 0.00015489317249165407
Position 1388: 0.00015378462073566845
Position 1992: 0.00014919610145924003
Position 558: 0.00014817006059263232
Position 1437: 0.00013940519262306344
Position 1501: 0.00013470124764101182
Position 7110: 0.00013205286447969138
Position 1404: 0.00011780560473033086
Position 7360: 0.00010390217140985867
Position 1089: 9.924402254605976e-05
Position 11199: 9.390896210989448e-05
Position 806: 9.11468991004742e-05
Position 7387: 9.106029333933161e-05
Position 17: 8.151020058039405e-05
Position 468: 7.7350279071849e-05
Position 11295: 7.73100043664009e-05
Position 7285: 7.502135466050681e-05
Position 103: 6.56801237322932e-05
Position 574: 4.091632644419688e-05
Position 2169: 3.947413634294729e-05
Position 11098: 3.588461328011908e-05
Position 11235: 2.742735611745046e-05
Position 450: 2.5887506324487957e-05
Position 728: 2.5511972966703055e-05
Position 418: 1.9725006396746544e-05
Position 1230: 1.7745941090801808e-05
Position 1706: 1.5877171504418696e-05
Position 8109: 1.5838180759722044e-05
Position 1656: 1.5147986087974939e-05
Position 114: 1.4789858118266598e-05
Position 896: 1.3959998797218678e-05
Position 1910: 1.2406340477071288e-05
Position 1884: 1.1893294795269279e-05
Position 1925: 1.0668110272566172e-05
Position 1181: 1.0246574017519365e-05
Position 470: 7.785826829015185e-06
Position 10925: 7.409687418624592e-06
Position 10509: 6.158797624840672e-06
Position 1281: 5.410731698811237e-06
Position 581: 5.399665157298912e-06
Position 11162: 4.894617669531124e-06
Position 1996: 4.528500230034626e-06
Position 838: 3.899865338853796e-06
Position 1613: 3.895365821177379e-06
Position 413: 3.651475698157681e-06
Position 936: 3.5098858082508016e-06
Position 136: 3.11481922869805e-06
Position 483: 1.6915931580574021e-06
Position 1208: 3.0976343536544835e-07
Position 1257: 2.8704185154835716e-07
Position 1184: 2.5194075834180396e-07
Position 1041: 2.2446056864197223e-07
Position 1237: 1.5760589787841542e-07
Position 1376: 8.069461739420189e-08
Position 1264: 6.14383492228695e-08
Position 15405: 2.9622776250929502e-08
Position 14787: 2.7902406997356014e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1001: 0.9402690692890363
Position 5953: 0.8992376449217894
Position 15955: 0.8552383187792969
Position 10370: 0.762765420506319
Position 7018: 0.7452210431640099
Position 7963: 0.7333848580992003
Position 14643: 0.5938874569509855
Position 9639: 0.5407671409913288
Position 9898: 0.5218072319633731
Position 8779: 0.4855345327075941
Position 9395: 0.4665988798163927
Position 9377: 0.45801999583561825
Position 10759: 0.4526938896094529
Position 14586: 0.3717805530129428
Position 9621: 0.3570829690959947
Position 9880: 0.3477600407901385
Position 10634: 0.3282660720493092
Position 2698: 0.310797280406802
Position 2773: 0.2747927873725067
Position 7698: 0.21243671297438327
Position 10886: 0.2074078398389368
Position 10253: 0.18985731867977854
Position 7468: 0.18850995021845857
Position 7966: 0.173513611983688
Position 10129: 0.15909453742953641
Position 4769: 0.1449565714219064
Position 4233: 0.12467601447880977
Position 9249: 0.11284079438432462
Position 7821: 0.10929845193824123
Position 9011: 0.10919924286812278
Position 2060: 0.09990841338117716
Position 13818: 0.09593884264102087
Position 7585: 0.0854194610404132
Position 12741: 0.07976130258368318
Position 10190: 0.07799736593769686
Position 5063: 0.07414114848496774
Position 4661: 0.0726118492181337
Position 6985: 0.07260127078447673
Position 15262: 0.07239543041593527
Position 2734: 0.07152601743409187
Position 5291: 0.06763113121692761
Position 7316: 0.06586342349579069
Position 4772: 0.06303256920552326
Position 15125: 0.06153760648964963
Position 2032: 0.061333623161321536
Position 10003: 0.05819769448561612
Position 3280: 0.057802666890410415
Position 10505: 0.05169193110962118
Position 10147: 0.05077835130551132
Position 10777: 0.04926964969748697
Position 16171: 0.04352842671327624
Position 4602: 0.043351133351513485
Position 10652: 0.03854689068511127
Position 8694: 0.03693492229113435
Position 11009: 0.036677587811475856
Position 554: 0.03606022460363399
Position 387: 0.03586355232326839
Position 6916: 0.03519009037428359
Position 9114: 0.03280676642932508
Position 9746: 0.028476735853270093
Position 9007: 0.026284608795939777
Position 4123: 0.025831076793556246
Position 9041: 0.02230488841068779
Position 13572: 0.01986531139694972
Position 11365: 0.019634002404943066
Position 693: 0.01794586361747826
Position 4149: 0.017063100364160175
Position 12789: 0.016372510300281428
Position 4077: 0.015993146056559222
Position 8638: 0.015727282250302826
Position 10271: 0.01438849990032991
Position 6802: 0.014217594475612954
Position 9493: 0.014180384712952245
Position 13515: 0.014153070318708086
Position 652: 0.013649175689895602
Position 492: 0.012455509848930622
Position 7329: 0.010850783518664909
Position 1493: 0.010315678865572659
Position 2858: 0.010032636117381658
Position 14860: 0.009197015497931787
Position 9764: 0.00804395089680998
Position 949: 0.007723297108538033
Position 8198: 0.007670325400923345
Position 9325: 0.007163582269041774
Position 3112: 0.006661491294447514
Position 9884: 0.0062750650719341095
Position 9095: 0.006001368314913458
Position 2223: 0.005879692582797746
Position 15173: 0.005565069230811576
Position 14607: 0.005401618881188277
Position 14490: 0.005390399516491093
Position 10133: 0.0053671463524301985
Position 658: 0.005294031368530093
Position 6955: 0.005105291542488622
Position 1813: 0.004867734395547759
Position 15405: 0.004771380337857864
Position 9625: 0.004648215584738988
Position 5201: 0.004600255626943512
Position 7714: 0.004171970464446084
Position 600: 0.003669020648214414
Position 2710: 0.0036497250787977382
Position 3044: 0.0035264353256243
Position 14287: 0.003473323093493955
Position 10021: 0.0034099661867260404
Position 3237: 0.003247991251942692
Position 16031: 0.0032355031776662912
Position 8176: 0.0030477353307781763
Position 8930: 0.0028253292344472304
Position 5998: 0.002717784497086747
Position 16338: 0.002652173212170342
Position 7022: 0.002559334936388723
Position 3094: 0.002452431742102398
Position 8916: 0.002395251715655439
Position 4939: 0.0023621726945656655
Position 15423: 0.002277134778076334
Position 142: 0.0021910369474811946
Position 635: 0.0021525207218972336
Position 12264: 0.002075401103662566
Position 15783: 0.0020494410287153876
Position 15155: 0.001948282469354933
Position 14941: 0.0018420568840975162
Position 11263: 0.0018141452074486306
Position 1184: 0.0016747935193602672
Position 10763: 0.0016597101526493717
Position 15264: 0.0012834952807582781
Position 14887: 0.001275928859426959
Position 10461: 0.0012639355862160806
Position 9511: 0.0012409588802406015
Position 11281: 0.0012079294991007925
Position 11162: 0.0011724840494280629
Position 13602: 0.001159118268352034
Position 3141: 0.0011510673624436948
Position 518: 0.0011384250299036037
Position 728: 0.0011060812765031555
Position 15666: 0.0010923332554337833
Position 1376: 0.0010920581275519177
Position 2137: 0.0010885672415923858
Position 4983: 0.0010466441488505038
Position 3077: 0.0010440603230411137
Position 7430: 0.0010390418203580444
Position 16150: 0.0009839454512940713
Position 16146: 0.0009699178366756945
Position 695: 0.000954328589157358
Position 1273: 0.0009486105150468404
Position 10987: 0.0008957177215448034
Position 7392: 0.0008892806382867411
Position 10288: 0.0008448604827732022
Position 3148: 0.0008259688373900169
Position 10523: 0.0007988510899721497
Position 902: 0.0007775795178584593
Position 8422: 0.0007759006005061555
Position 10890: 0.0007749228670415255
Position 11113: 0.0007605395334987595
Position 10232: 0.0007183837815263092
Position 15925: 0.0007168644421849331
Position 190: 0.0006918997638980233
Position 2985: 0.0006880960902647472
Position 2119: 0.0006820276458152669
Position 2901: 0.0006759870823101027
Position 12288: 0.0006240498024412386
Position 10108: 0.0006079622063264433
Position 16109: 0.0005883128914399125
Position 10393: 0.0005671853058081508
Position 4236: 0.0005539189694335719
Position 3301: 0.0005459914308325395
Position 9054: 0.0005305678189492068
Position 15572: 0.00048063790795535284
Position 16132: 0.000476447567089025
Position 8567: 0.00047543778066426153
Position 10581: 0.0004630528739249795
Position 616: 0.00045744001133064024
Position 10322: 0.00044441517387468503
Position 14814: 0.00043471308305053925
Position 16049: 0.0004220574418338769
Position 4684: 0.0004185857561740575
Position 1956: 0.00041636967485166233
Position 1971: 0.000405723829808413
Position 7073: 0.0004003974118207768
Position 8596: 0.00037627810958355064
Position 700: 0.00035528218159267363
Position 1980: 0.0003343581903444204
Position 1719: 0.0003333115102777876
Position 11808: 0.0003326535193607567
Position 8785: 0.00033186774372123413
Position 1131: 0.0003281964381750632
Position 7294: 0.0003215011301450595
Position 14820: 0.00031034682358729285
Position 2062: 0.00030118285371242285
Position 11141: 0.000292973052796297
Position 8447: 0.000292451309855914
Position 10111: 0.0002671721508215763
Position 2862: 0.0002597602215810696
Position 1835: 0.0002572111455180359
Position 15294: 0.00023427428905477504
Position 1706: 0.00022580728923289606
Position 5434: 0.00021754625248389213
Position 8482: 0.0002163016044105373
Position 15387: 0.00020344325983847982
Position 558: 0.0002009427679827669
Position 607: 0.00020079145503200242
Position 14703: 0.00019955924459685715
Position 13364: 0.00019789347933979223
Position 15283: 0.00017618054127012796
Position 1412: 0.00016834272145412762
Position 1910: 0.0001636110712548523
Position 2355: 0.00016229074618643734
Position 13542: 0.00016194389528948489
Position 6051: 0.00016036631248260699
Position 2817: 0.00015995326387790627
Position 870: 0.00015456156350756255
Position 1462: 0.00015413451044824243
Position 10612: 0.00015344325411012925
Position 639: 0.00015036621772608738
Position 15820: 0.0001424519319797101
Position 15817: 0.0001405048394876693
Position 14916: 0.00014003504446183387
Position 3244: 0.0001379066418594139
Position 581: 0.00013671947531793057
Position 1257: 0.00013389640939831808
Position 1146: 0.00013087681903465207
Position 174: 0.00012637010655750089
Position 463: 0.00012431110292880277
Position 1884: 0.00012136844442993644
Position 1381: 0.00011738878231611068
Position 15051: 0.00011663995537068795
Position 338: 0.00011232893871803416
Position 15468: 0.00011136329312820228
Position 4129: 9.13406191481414e-05
Position 468: 8.722095196392188e-05
Position 13068: 8.678994315439119e-05
Position 11092: 7.774494172561114e-05
Position 15498: 7.43499186299984e-05
Position 12542: 7.286153152967483e-05
Position 1102: 6.841665224811578e-05
Position 611: 6.777428114127487e-05
Position 955: 6.649910272634269e-05
Position 1188: 6.503708499666495e-05
Position 1333: 5.861521576609581e-05
Position 6705: 5.7616447263612504e-05
Position 621: 5.465732410202325e-05
Position 11624: 5.425240133770813e-05
Position 2277: 5.095357131071489e-05
Position 305: 4.891156820986086e-05
Position 14809: 4.557188907564875e-05
Position 10865: 4.4014730401183324e-05
Position 4477: 3.8423600052688176e-05
Position 6988: 3.7775280889985516e-05
Position 352: 3.62369946987415e-05
Position 6871: 3.538319908169656e-05
Position 6820: 3.532510662261977e-05
Position 1656: 3.223059622806056e-05
Position 770: 3.156660378791319e-05
Position 2916: 2.9724172955281307e-05
Position 11046: 2.81263448616289e-05
Position 1281: 2.7931103752657264e-05
Position 365: 2.332773176311986e-05
Position 296: 2.33120708094702e-05
Position 1799: 2.2453838754844276e-05
Position 1437: 1.9985731353372624e-05
Position 12336: 1.9339531944000833e-05
Position 574: 1.6160198045900396e-05
Position 1848: 1.2570933663384163e-05
Position 968: 1.1847317875694873e-05
Position 221: 1.1711232036744936e-05
Position 828: 1.0717965594660218e-05
Position 9381: 9.561557436284409e-06
Position 10584: 8.099620029139013e-06
Position 11515: 6.891391239757717e-06
Position 14375: 6.66944507306203e-06
Position 11552: 6.66735967823493e-06
Position 9597: 6.236305851447846e-06
Position 200: 6.070562398673514e-06
Position 6846: 5.7655510935307964e-06
Position 3319: 5.580345069292178e-06
Position 10509: 4.799202557630712e-06
Position 2779: 4.322714383542423e-06
Position 192: 4.060488668515948e-06
Position 151: 2.8048954040575346e-06
Position 342: 2.3285645587292433e-06
Position 1507: 2.2037083858257135e-06
Position 2579: 2.128832997215227e-06
Position 2398: 2.0759539431124373e-06
Position 1757: 2.0262418200619523e-06
Position 2515: 1.8728371853822198e-06
Position 1403: 1.3836784006957564e-06
Position 572: 1.2422993222713123e-06
Position 1194: 7.385407591476536e-07
Position 777: 5.777989794419704e-07
Position 783: 3.8792304366232203e-07
Position 1074: 1.1421960712711482e-07
Position 153: 7.314851265946705e-08
Position 1154: 3.398584224140781e-08
Position 310: 2.206577220478467e-08
Position 1351: 6.539046551465684e-09
Position 1343: 5.098399166343847e-09
Position 963: 1.5313766227895553e-09
Position 789: 9.62977029253876e-10
Position 836: 5.971391630241881e-10
Position 1069: 5.400116246005737e-10
