Gene = Zfp511
Position 2227: 0.0056649242211266986
Position 1669: 0.004247987117052556
Position 3597: 0.0037021265947591968
Position 3553: 0.003562147466121166
Position 2024: 0.003432539035569876
Position 1109: 0.003397454537943588
Position 2412: 0.002818730624251732
Position 2871: 0.0026117969990908487
Position 306: 0.002280339570948088
Position 3617: 0.0019489708355646276
Position 3632: 0.001843226820742184
Position 1632: 0.0017869107699488125
Position 2832: 0.0016788255835935033
Position 3419: 0.0015170139887400844
Position 3118: 0.0014604483167053794
Position 4134: 0.0012612275906614308
Position 3767: 0.0012433060950558044
Position 579: 0.0011658671548209075
Position 2088: 0.0010132803833340644
Position 1603: 0.0009680878922572185
Position 1131: 0.000951997668671196
Position 3015: 0.0009441381699588418
Position 4070: 0.0009396914902004169
Position 3865: 0.0008554621701726816
Position 2571: 0.0008298548849826389
Position 1299: 0.0007813697568297721
Position 3333: 0.0007700906464178446
Position 1702: 0.0007508804049066942
Position 711: 0.0007006148466446822
Position 2269: 0.0006265590290892788
Position 3787: 0.0006034352423926543
Position 2927: 0.0005451730159560633
Position 3526: 0.0005406175308443164
Position 2769: 0.0005257474710378148
Position 758: 0.0005024359889410885
Position 787: 0.0004955416896836073
Position 3339: 0.0004933907019218108
Position 1472: 0.0004902218780855735
Position 1688: 0.0004586400209856627
Position 1142: 0.0003904074607059482
Position 2791: 0.0003770622253294121
Position 3664: 0.00037668269596100626
Position 3639: 0.0003592731592523107
Position 352: 0.0003347655556307525
Position 1136: 0.00029580913929565136
Position 2879: 0.0002950466650304088
Position 2860: 0.0002933617073281553
Position 2933: 0.0002496169269012138
Position 4077: 0.00024422301048005786
Position 3324: 0.0002157693522383568
Position 874: 0.00021294323014469394
Position 2794: 0.00021214672373211013
Position 1750: 0.000195557656042909
Position 1387: 0.00018772474530619624
Position 2936: 0.0001870449235936421
Position 3621: 0.00016714526844773008
Position 789: 0.0001648290915448822
Position 4061: 0.00015619882769420394
Position 3563: 0.0001478149030211595
Position 1384: 0.00013724791460794028
Position 3072: 0.00012933681332496808
Position 346: 0.00012426581574497404
Position 3725: 0.00012394338413938393
Position 2960: 0.0001072263897801751
Position 4046: 0.00010693342548349405
Position 422: 0.00010480084530700176
Position 520: 0.00010098923231273012
Position 319: 9.707856167667747e-05
Position 3923: 9.689196458118744e-05
Position 3098: 9.405313532087757e-05
Position 1327: 8.964614186802736e-05
Position 3530: 8.756978940812887e-05
Position 594: 8.016462492914031e-05
Position 2542: 8.007089621466257e-05
Position 668: 7.946638594091387e-05
Position 373: 7.375470638216813e-05
Position 605: 7.290861721728039e-05
Position 4053: 6.871109918599847e-05
Position 3569: 6.637152823456443e-05
Position 1775: 6.53860459545279e-05
Position 3416: 6.088892920263472e-05
Position 501: 5.884219401754884e-05
Position 664: 5.863467383006969e-05
Position 1541: 5.576977785519907e-05
Position 2313: 5.2749084928587755e-05
Position 627: 5.168174584998342e-05
Position 1314: 4.090286103009723e-05
Position 1565: 3.9468258360238e-05
Position 2885: 3.80735918096502e-05
Position 817: 3.449837621341922e-05
Position 688: 2.748489652226916e-05
Position 2949: 2.7380592349742728e-05
Position 1133: 2.3772974004570762e-05
Position 3102: 2.1739370675810006e-05
Position 113: 1.710127315082228e-05
Position 2363: 1.0946351101692941e-05
Position 1873: 9.564695468750052e-06
Position 2942: 6.723869774679672e-06
Position 1261: 6.578450431592372e-06
Position 685: 6.485618810686971e-06
Position 2052: 5.821201493213474e-06
Position 997: 4.720027518280092e-06
Position 456: 4.492388800464523e-06
Position 2967: 4.000152943987677e-06
Position 1303: 3.928952459439203e-06
Position 2708: 3.786420246823907e-06
Position 1082: 3.609444361780564e-06
Position 2005: 3.59372641346132e-06
Position 1319: 3.562680821222878e-06
Position 730: 3.2189720200435012e-06
Position 727: 3.148695033139839e-06
Position 1576: 2.9022469049840022e-06
Position 1552: 2.7578397897891437e-06
Position 115: 2.300949061196496e-06
Position 1160: 1.863660407180342e-06
Position 1147: 1.824207568399282e-06
Position 83: 1.7638018714758803e-06
Position 2746: 1.599243643112276e-06
Position 591: 1.57223586019888e-06
Position 235: 1.2420153114113904e-06
Position 1041: 1.2032649375424716e-06
Position 1004: 1.0826334368514595e-06
Position 1211: 9.575560020006992e-07
Position 486: 8.964589264910371e-07
Position 1064: 8.355618276534973e-07
Position 1334: 6.69988612687959e-07
Position 2661: 4.4789944366864725e-07
Position 3256: 4.163749136911577e-07
Position 464: 3.9706970004111203e-07
Position 134: 2.0817338324089554e-07
Position 2374: 1.5204866959098964e-07
Position 1321: 1.1024585647169126e-07
Position 2136: 9.447213822141129e-08
Position 2316: 6.32291529093274e-08
Position 93: 5.640064360441251e-08
Position 3177: 5.6068779471194744e-08
Position 1057: 3.1745209465439616e-08
Position 247: 2.7952237873527093e-08
Position 1710: 2.5676371388163377e-08
Position 3266: 2.4444455446314362e-08
Position 1811: 1.5615030958376862e-08
Position 1268: 1.2518890198591622e-08
Position 217: 8.932751844888445e-09
Position 1217: 4.097016072432982e-09
Position 239: 3.5590332853256105e-09
Position 194: 2.3429613187174263e-09
Position 254: 1.7554091123302515e-09
Position 250: 1.4593359731204029e-09
Position 1316: 1.2856950286928797e-09
Position 1338: 5.1399180859234995e-11
Position 227: 5.1059792612879e-11
