Gene = Ngrn
Position 3278: 0.0005792595905758042
Position 2235: 0.0005739223262592991
Position 449: 0.0005397277156100683
Position 1381: 0.0005357226925041423
Position 3955: 0.0005045239665624659
Position 3378: 0.0004991896498853369
Position 3447: 0.00047121360418773777
Position 3108: 0.00046700248964720364
Position 2940: 0.0004564815616737057
Position 3461: 0.00044292649514702024
Position 3812: 0.00039977600555530114
Position 1361: 0.0003946534473972564
Position 119: 0.00039456616576879453
Position 312: 0.00039033121128138
Position 1503: 0.0003680431563007666
Position 3790: 0.00033449077610253874
Position 3543: 0.00033341773326924526
Position 3581: 0.00033202906647705147
Position 2715: 0.00032642305328784224
Position 3452: 0.00030079487357271347
Position 3548: 0.00029752205965264213
Position 3583: 0.0002949099519743245
Position 1956: 0.0002932683651471814
Position 538: 0.0002837427137113265
Position 1200: 0.0002836800664036844
Position 670: 0.0002696450389992271
Position 3770: 0.00026597902026382215
Position 2114: 0.0002651201207619861
Position 3185: 0.00025837196699105567
Position 2036: 0.00024588979409345506
Position 2089: 0.00024106496856058553
Position 653: 0.00023782828831157108
Position 470: 0.00023037729981053329
Position 2151: 0.0002270593730080184
Position 1927: 0.00021297477345945086
Position 3665: 0.00019598014426394902
Position 807: 0.00019405264108407312
Position 3469: 0.00018466605936625507
Position 298: 0.00018179849421094465
Position 3383: 0.0001796495843867569
Position 2117: 0.00015826367102324127
Position 2608: 0.00015526649101312744
Position 1435: 0.00014114468297917073
Position 2637: 0.00013743723980131316
Position 1920: 0.0001311787621623099
Position 3633: 0.00013027538006615038
Position 864: 0.00012793213451779603
Position 3667: 0.0001276790148139553
Position 2988: 0.0001245381034685318
Position 903: 0.00011845383618670196
Position 1703: 0.0001120071309823546
Position 1383: 0.00010959546158343807
Position 887: 0.00010320455801454615
Position 1669: 0.00010110337563714334
Position 2895: 9.908159111420158e-05
Position 1151: 9.797523380103467e-05
Position 3709: 9.732696793397342e-05
Position 1387: 9.208055394159852e-05
Position 1146: 8.552937830850258e-05
Position 969: 8.230859451956736e-05
Position 3096: 7.576191758313573e-05
Position 479: 7.294090772957498e-05
Position 1134: 7.283265018488293e-05
Position 3908: 7.245370472428841e-05
Position 2385: 7.099509346661876e-05
Position 3283: 7.050347296337037e-05
Position 1411: 6.787220474626613e-05
Position 348: 6.29832471900325e-05
Position 2744: 5.8163238529439715e-05
Position 3175: 5.673115908037619e-05
Position 1970: 5.11280376367355e-05
Position 1008: 4.7911269119514965e-05
Position 319: 4.4632259325641245e-05
Position 393: 4.366837141103581e-05
Position 683: 4.27307547396759e-05
Position 998: 3.8865534698935615e-05
Position 532: 3.616580957224422e-05
Position 1367: 3.398111409047928e-05
Position 1406: 3.38269414539514e-05
Position 937: 3.289472887980167e-05
Position 2086: 3.21539003027554e-05
Position 922: 2.454442899090587e-05
Position 1054: 2.3326870057577637e-05
Position 2589: 2.3123794613269452e-05
Position 1862: 2.2869640121266866e-05
Position 456: 1.8077320552135135e-05
Position 1906: 1.623362237000404e-05
Position 3204: 1.6151562324210523e-05
Position 145: 1.4911880885289745e-05
Position 2435: 1.3430128026071812e-05
Position 983: 1.3396386310100159e-05
Position 914: 1.3259559637536746e-05
Position 2689: 1.2771929030057182e-05
Position 1067: 1.2535331008096832e-05
Position 947: 1.2377701500380785e-05
Position 1649: 1.0737945635569043e-05
Position 3057: 9.148479880035966e-06
Position 3246: 8.980742963616775e-06
Position 956: 8.046527547693156e-06
Position 3111: 7.1334075579079375e-06
Position 1678: 6.961005457290433e-06
Position 1425: 6.881465477275229e-06
Position 152: 6.306284597194802e-06
Position 1491: 5.994632639851707e-06
Position 509: 5.940692557221886e-06
Position 987: 5.7353049468781156e-06
Position 176: 5.594328541420726e-06
Position 516: 5.399077276646193e-06
Position 1440: 5.359928501117079e-06
Position 3197: 4.400768987068975e-06
Position 1454: 4.3697438357139934e-06
Position 418: 4.132232236825354e-06
Position 1276: 4.125453927177994e-06
Position 1834: 3.6084067473650327e-06
Position 1975: 3.5903147440002163e-06
Position 1691: 3.45384698849415e-06
Position 663: 3.2388867911681924e-06
Position 182: 3.0613759664757076e-06
Position 1335: 2.7015162280240387e-06
Position 355: 2.086338440562898e-06
Position 1444: 2.021379859333675e-06
Position 1293: 1.933723897567023e-06
Position 3008: 1.9322467068399417e-06
Position 1429: 1.8560086914247053e-06
Position 1391: 1.7414378250527575e-06
Position 3626: 1.6418481710610804e-06
Position 1839: 1.3387072867803403e-06
Position 185: 1.329151436250357e-06
Position 523: 1.2003327846279177e-06
Position 1285: 1.1413050126276346e-06
Position 3530: 6.402585598731801e-07
Position 197: 5.868204598249868e-07
Position 362: 5.623135802023025e-07
Position 3648: 5.53809074667235e-07
Position 3702: 4.328881603749251e-07
Position 234: 3.5434308937542466e-07
Position 420: 3.1442695186874266e-07
Position 3539: 2.5043350270048476e-07
Position 227: 2.2782019443959345e-07
Position 245: 2.090045029213966e-07
Position 3228: 1.8332497211630642e-07
Position 3541: 1.764657045059716e-07
Position 3705: 1.748195413730361e-07
Position 3496: 1.3431251378073168e-07
Position 191: 1.2244249424376504e-07
Position 711: 8.453257822703013e-08
Position 1013: 6.227880709823004e-08
Position 764: 5.79785126248233e-08
Position 1075: 4.2201059076171824e-08
Position 2333: 4.0478057605909265e-08
Position 481: 3.977332741884711e-08
Position 1018: 3.099604914927642e-08
Position 700: 2.571576817368985e-08
Position 206: 2.125285877346285e-08
Position 514: 9.97011220998813e-09
Position 2642: 2.5751660425848787e-09
Position 708: 1.6597525960620247e-09
Position 200: 4.3864731894439753e-10
Position 771: 1.7371157096742572e-11
Position 241: 1.8573098970235657e-12
Position 208: 5.099431141926167e-14
