Gene = Lax1
Position 8145: 0.0015791475495158054
Position 2733: 0.0015575499312468365
Position 9295: 0.0014018805059304274
Position 9063: 0.001361374112323106
Position 10037: 0.001337630921376763
Position 9044: 0.001314776700530003
Position 6962: 0.0011899874409724066
Position 7545: 0.0011042749228027948
Position 7100: 0.0010969671213949279
Position 8175: 0.0010845440441400191
Position 1859: 0.0010804674121834004
Position 6244: 0.0010259899324037217
Position 8053: 0.0009964647928563319
Position 2614: 0.0009749688954261433
Position 3104: 0.0009706795812723456
Position 8831: 0.0009539883450035342
Position 6124: 0.0009355534845989044
Position 3753: 0.0008561895376021691
Position 6614: 0.0008049477826531442
Position 3963: 0.0007980453652864694
Position 1111: 0.0007802557117595714
Position 3994: 0.0007793845992823258
Position 10073: 0.0007543473888904544
Position 6557: 0.000694392990738549
Position 649: 0.0006747402051263594
Position 5798: 0.0006651892785802891
Position 1075: 0.0006403927065448732
Position 9899: 0.0006361484096456867
Position 10755: 0.0005688948235159475
Position 2498: 0.000544121330188715
Position 9196: 0.0005337122860940641
Position 2957: 0.0005186023386100743
Position 4180: 0.00046891863000968204
Position 9612: 0.0004623967301853488
Position 439: 0.0004490765861037097
Position 9782: 0.00043215039145890464
Position 7760: 0.0004255384992864195
Position 9370: 0.00041571629515487526
Position 568: 0.00041076654336985
Position 8253: 0.00040035968003730726
Position 8515: 0.00039556894583355926
Position 6882: 0.00036631090205708355
Position 1146: 0.0003660518298366099
Position 8086: 0.0003530240562948534
Position 1191: 0.00033995057182825884
Position 1000: 0.00033357853650591197
Position 1228: 0.00031636160630911124
Position 425: 0.0003152259802544743
Position 7503: 0.00029829109386415913
Position 9000: 0.0002935621454210796
Position 8813: 0.0002802274255996085
Position 10977: 0.0002628543820462737
Position 500: 0.00024335837563524583
Position 150: 0.00023692700483491923
Position 101: 0.00023053397534577072
Position 2742: 0.00022821199715554984
Position 707: 0.0002238374638394213
Position 1172: 0.00020133202174333524
Position 7079: 0.00018976684194419436
Position 971: 0.00016528462282641764
Position 7927: 0.00015529348146865464
Position 5637: 0.00013507446655530334
Position 8105: 0.00012971696590846182
Position 2986: 0.00012543421119914046
Position 7859: 0.00012178796013297764
Position 1199: 0.00012150037992502209
Position 6781: 0.00012057120817092269
Position 293: 0.00010354118077144115
Position 1373: 0.00010248690581038495
Position 2663: 9.486123224373642e-05
Position 6560: 9.037274272423839e-05
Position 224: 7.135637818677961e-05
Position 2754: 6.740139418380097e-05
Position 6893: 4.788042871621653e-05
Position 6937: 4.712187300576366e-05
Position 7058: 4.4118103686098925e-05
Position 1610: 3.973886995305105e-05
Position 713: 3.592203213448455e-05
Position 4655: 3.398403660834289e-05
Position 1506: 3.245528330714624e-05
Position 1837: 3.174980898061818e-05
Position 1627: 3.020797369718673e-05
Position 1570: 2.817305781910033e-05
Position 6994: 2.7625911456288334e-05
Position 521: 2.5619003930421015e-05
Position 2317: 2.5078122126297705e-05
Position 1175: 2.4154196364273318e-05
Position 1285: 2.1304895467676106e-05
Position 1150: 2.069990761823344e-05
Position 3475: 2.0124209010793525e-05
Position 1278: 1.9380267982379306e-05
Position 1637: 1.826225300017909e-05
Position 1529: 1.766787043333127e-05
Position 2290: 1.6093291529882385e-05
Position 1209: 1.6066879804794124e-05
Position 959: 1.543936288513781e-05
Position 1117: 1.5215707663950572e-05
Position 504: 1.3027089356600411e-05
Position 1193: 1.2346027436991911e-05
Position 1115: 1.2012875145585619e-05
Position 280: 9.76430106704167e-06
Position 2189: 9.434060274998954e-06
Position 1783: 9.096504720536106e-06
Position 540: 9.074920193994158e-06
Position 7343: 8.885972296840087e-06
Position 653: 7.203310411996127e-06
Position 6806: 5.489333047264192e-06
Position 614: 5.003127365850883e-06
Position 533: 4.763051298338244e-06
Position 473: 4.359662417086484e-06
Position 191: 4.312652619046701e-06
Position 7324: 3.960532200473751e-06
Position 627: 3.922551107443118e-06
Position 543: 3.0044463048558703e-06
Position 1315: 2.7731507278293377e-06
Position 3901: 2.734241267462581e-06
Position 693: 2.513352642449349e-06
Position 683: 2.4740021761053673e-06
Position 573: 2.4379885547726147e-06
Position 7331: 2.198615827826086e-06
Position 186: 2.081830862177629e-06
Position 547: 1.7815241163507134e-06
Position 157: 1.4727053473564746e-06
Position 428: 1.2587409817358476e-06
Position 246: 1.0462773729029093e-06
Position 576: 9.618993801445874e-07
Position 249: 7.653965060236185e-07
Position 195: 7.494743110923443e-07
Position 1669: 6.151783495391446e-07
Position 341: 5.867907525156493e-07
Position 210: 5.714052685160025e-07
Position 590: 4.934377869572264e-07
Position 1239: 3.899697664224249e-07
Position 756: 3.7566931736345134e-07
Position 1508: 2.904371873147376e-07
Position 1621: 2.539151077449446e-07
Position 558: 2.2164707793170142e-07
Position 208: 2.0812515361762042e-07
Position 344: 1.7286435482007747e-07
Position 1411: 1.523507483027269e-07
Position 1247: 1.3087114339122564e-07
Position 1133: 9.366803982835403e-08
Position 361: 8.010708157071904e-08
Position 584: 7.832775671009457e-08
Position 1264: 5.216940091157854e-08
Position 1885: 4.9512619206096294e-08
Position 1766: 4.279840954393533e-08
Position 2152: 3.669600655724442e-08
Position 2049: 3.589200712136029e-08
Position 2266: 2.807787353894607e-08
Position 299: 1.5935761249136416e-08
Position 728: 1.5619793193433695e-08
Position 2105: 1.4737029156531539e-08
Position 665: 1.3043886285202375e-08
Position 4238: 1.2805451311517953e-08
Position 594: 2.6040954758355833e-12
Position 2016: 9.13954250421273e-13
Position 1904: 3.617693135129043e-13
