Gene = Coa4
Position 2594: 6.763520450398707e-05
Position 339: 6.759198088955332e-05
Position 2370: 6.36349488552455e-05
Position 1532: 6.330915426416896e-05
Position 1047: 5.8540068902391454e-05
Position 1415: 5.739928141873277e-05
Position 3198: 5.524634343605777e-05
Position 2285: 5.3961050351945595e-05
Position 353: 5.160742414903897e-05
Position 174: 5.0976131528459064e-05
Position 2166: 4.8798885958477116e-05
Position 2188: 4.460455033645915e-05
Position 1066: 4.1121935046943534e-05
Position 2623: 3.9010772008749064e-05
Position 1303: 3.677932222053138e-05
Position 2032: 3.671660793337186e-05
Position 3249: 3.07646586593699e-05
Position 2292: 2.5153848061752145e-05
Position 3145: 2.5061398721493552e-05
Position 501: 2.2449980341179595e-05
Position 1606: 2.165142041642692e-05
Position 374: 2.0528168210082975e-05
Position 2584: 1.9631445393017605e-05
Position 2140: 1.9180125322357475e-05
Position 2839: 1.9024233589419545e-05
Position 663: 1.8709039022109464e-05
Position 1247: 1.8155514461547458e-05
Position 674: 1.735852151989441e-05
Position 2158: 1.7246935959620043e-05
Position 2828: 1.6592629184446842e-05
Position 2651: 1.3817699118561762e-05
Position 2817: 1.2488836242398483e-05
Position 925: 1.2410899329846784e-05
Position 1412: 1.1828972579724358e-05
Position 2899: 1.1498730058183307e-05
Position 362: 1.1050701132906956e-05
Position 2664: 1.102665339095234e-05
Position 2246: 9.976020261407041e-06
Position 1923: 8.297398957664975e-06
Position 2384: 8.262633289171046e-06
Position 589: 7.751479097397064e-06
Position 2062: 7.135310995770128e-06
Position 242: 6.6108506031632675e-06
Position 1867: 6.168848175043477e-06
Position 790: 6.087263384621574e-06
Position 938: 6.025701586967169e-06
Position 3243: 5.954891757694257e-06
Position 1069: 4.8087597441673035e-06
Position 1429: 4.368362407541641e-06
Position 1325: 4.352793821523271e-06
Position 871: 3.9399065120033975e-06
Position 165: 8.459576827124466e-07
Position 465: 6.037028058813341e-07
Position 1209: 4.626063249500721e-08
Position 163: 2.7426275946374935e-08
Position 680: 2.1954108211477343e-08
Position 747: 1.133843803656024e-08
Position 849: 3.519780346879254e-09
Position 511: 9.934342557322766e-11
Position 516: 3.8602531603418546e-11
Position 130: 4.445712915171795e-12
Position 97: 1.0107811665270845e-12
Position 145: 3.680226839723543e-14
