Gene = Aimp2
Position 300: 1.8684674760162197e-07
Position 352: 1.679376680425884e-07
Position 354: 1.5196586227044317e-07
Position 4406: 1.1106856306074366e-07
Position 412: 1.090293855445464e-07
Position 4717: 1.0811806540531986e-07
Position 1028: 1.0601775478134018e-07
Position 424: 8.62318319918586e-08
Position 334: 8.00385965333699e-08
Position 3913: 3.507543744663805e-08
Position 430: 2.5368364419009885e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3823: 0.7239493061083586
Position 6648: 0.43910300811304737
Position 5042: 0.41285606060872887
Position 3198: 0.18678772577858552
Position 1709: 0.14237599212367316
Position 3794: 0.09199268037375814
Position 4770: 0.0891919330192577
Position 5792: 0.08459451951212922
Position 3126: 0.08230069311585342
Position 5119: 0.07773071763644973
Position 6614: 0.07204062536311599
Position 3108: 0.0715704516809037
Position 3158: 0.06229550720016743
Position 3083: 0.05193039944037552
Position 5140: 0.03644856858048925
Position 3035: 0.034287481762806646
Position 6803: 0.03347970136694843
Position 868: 0.032955756635358935
Position 6778: 0.032208833077844515
Position 3774: 0.030840737700245553
Position 6743: 0.023753704640617487
Position 3182: 0.023278511108286316
Position 4336: 0.02120180858370633
Position 4689: 0.020348305787892117
Position 1879: 0.02017103911597891
Position 5726: 0.019175064473805563
Position 6542: 0.016055516420693004
Position 218: 0.015097828395771989
Position 2959: 0.013423485143691263
Position 2360: 0.013328537779928462
Position 4609: 0.011744564829116403
Position 443: 0.011087223615941272
Position 5022: 0.010938728022077437
Position 617: 0.010875367004624522
Position 3204: 0.009769045871059484
Position 5636: 0.009582427843369795
Position 1733: 0.008511620627317884
Position 178: 0.007790161634690844
Position 1664: 0.006476893717746437
Position 5380: 0.0062436515602506595
Position 7059: 0.0057394648422221676
Position 6746: 0.005491653584577453
Position 3039: 0.0054028753573711445
Position 5305: 0.005201483611721662
Position 363: 0.005200117942784696
Position 2454: 0.004438557837096925
Position 6932: 0.004422566689335383
Position 3484: 0.00441393447729058
Position 138: 0.004221299493987357
Position 892: 0.0038941668254763645
Position 407: 0.00354890939970654
Position 4962: 0.0035077132044301416
Position 6239: 0.003344443182556983
Position 6033: 0.0033212526076939254
Position 881: 0.002888518741865716
Position 1229: 0.002875796558860349
Position 3152: 0.002798613175919603
Position 6699: 0.0026892836826029657
Position 4485: 0.0024229059626921317
Position 5216: 0.0024139400873383022
Position 222: 0.002401330526658097
Position 847: 0.0023341650038184074
Position 3252: 0.002136966439085026
Position 5384: 0.001992644699244748
Position 5201: 0.0019656419485602097
Position 4909: 0.0019125758403217494
Position 4905: 0.0018582616902551483
Position 5270: 0.0016725930242707122
Position 6935: 0.0016604787919348542
Position 4549: 0.0016079299187845572
Position 161: 0.0013878453210901644
Position 3231: 0.0013157463987464265
Position 2603: 0.001277375101059857
Position 1738: 0.0012605098702246028
Position 840: 0.0012497460854178784
Position 5332: 0.001146155547788099
Position 5177: 0.0011178992256944838
Position 1057: 0.0011008062572182584
Position 4706: 0.0009415691283075286
Position 4886: 0.0009377821279888634
Position 2382: 0.0008973304643908757
Position 957: 0.000851807465496953
Position 5849: 0.0008109221452945734
Position 7012: 0.0006794929697202361
Position 1523: 0.0006737455903854523
Position 1337: 0.0006097803499181249
Position 4626: 0.0005491981961972164
Position 1887: 0.0005361677802176761
Position 4650: 0.0004957919778004055
Position 1410: 0.00042961504386595655
Position 6564: 0.000422619167494567
Position 1860: 0.00041032907592062956
Position 5002: 0.00038467471525947204
Position 4045: 0.0003760277384306978
Position 5668: 0.00036885731540040875
Position 793: 0.00036005569630684814
Position 334: 0.0003162968344793208
Position 3869: 0.0003110773753246542
Position 258: 0.00030551139095976506
Position 4029: 0.00029958871828875973
Position 6190: 0.00029154764688398243
Position 1749: 0.0002597289514050377
Position 6974: 0.00025754309059291267
Position 2425: 0.0002533109515027874
Position 7025: 0.00024587928286122604
Position 718: 0.00024214028244619519
Position 2768: 0.00023549738222463794
Position 1244: 0.0002333661833213505
Position 1908: 0.00021332296086645192
Position 1913: 0.00021050943932573722
Position 5701: 0.0002087489207114032
Position 4413: 0.00020324039028116905
Position 144: 0.00020186628279510242
Position 1036: 0.00019705323773035565
Position 6580: 0.00018732873881597772
Position 4693: 0.0001812733018757004
Position 5602: 0.00018010832301776684
Position 591: 0.0001780707649358238
Position 1396: 0.00017224480062740321
Position 1848: 0.00017010158717128726
Position 553: 0.0001690297267873568
Position 4605: 0.00014337311927554774
Position 2782: 0.00013953449813942117
Position 3493: 0.00012491638611163193
Position 1273: 0.00012170373942922371
Position 1746: 0.00011612550448331064
Position 180: 0.00010605965324811648
Position 1031: 9.703773653242046e-05
Position 1352: 9.63920084653445e-05
Position 3732: 9.501654621339916e-05
Position 912: 9.481451973615643e-05
Position 820: 8.091278361035e-05
Position 4721: 7.980696114878903e-05
Position 2989: 7.817457271618763e-05
Position 2270: 7.191134902529632e-05
Position 1393: 6.834264014215417e-05
Position 4368: 6.655186806968954e-05
Position 1089: 6.501438126776108e-05
Position 230: 6.217926238580184e-05
Position 4168: 6.194344544236503e-05
Position 700: 6.0585656361736484e-05
Position 2117: 5.9665265796710364e-05
Position 4172: 5.4447450002133385e-05
Position 451: 5.347592853363727e-05
Position 4050: 5.0028686128734696e-05
Position 2787: 4.909252041125128e-05
Position 3847: 4.856766249100203e-05
Position 3841: 3.889291853631409e-05
Position 3677: 3.799547303379031e-05
Position 668: 3.5491000665386884e-05
Position 899: 3.509227017377027e-05
Position 638: 3.414062492484456e-05
Position 3874: 3.040155801312703e-05
Position 1225: 1.6978149367089758e-05
Position 5085: 1.5214408756549433e-05
Position 1843: 1.5183984667494875e-05
Position 1960: 1.3996068609338948e-05
Position 2037: 1.3809465307170286e-05
Position 1491: 1.1936599904723806e-05
Position 495: 1.1275666433539326e-05
Position 1430: 1.0421390328230372e-05
Position 1784: 1.005054326782446e-05
Position 936: 6.329685241837296e-06
Position 339: 6.064319978057111e-06
Position 798: 4.806802204704799e-06
Position 2677: 3.6465131604572267e-06
Position 572: 3.591474683920227e-06
Position 1372: 3.2815161490826826e-06
Position 1440: 3.1998015331959067e-06
Position 1014: 3.128975311538994e-06
Position 290: 2.9759114025711817e-06
Position 1420: 2.808509823740995e-06
Position 1020: 2.7359886931199374e-06
Position 570: 2.551918723448081e-06
Position 1278: 1.4337723866419217e-06
Position 536: 1.3981262981089239e-06
Position 157: 1.3473893444449889e-06
Position 522: 1.3109393848536103e-06
Position 811: 1.1629080191174925e-06
Position 909: 8.005557492198557e-07
Position 412: 7.373705160881473e-07
Position 722: 6.655384143182748e-07
Position 1845: 2.804002539296248e-07
Position 506: 5.583564976109124e-08
Position 262: 4.637492890513292e-08
Position 485: 3.471496604470962e-08
Position 456: 1.1918424843198451e-08
Position 626: 1.1697538060051296e-08
Position 497: 1.3322418384669015e-09
Position 265: 9.41960049175432e-10
Position 1063: 1.4629586423541488e-11
