Gene = Atp5j2
Position 344: 1.307918261205843e-06
Position 4762: 1.0518099123431214e-06
Position 2062: 1.0319596502093471e-06
Position 1001: 9.466581341528684e-07
Position 6817: 8.758382905782273e-07
Position 289: 7.704654969680409e-07
Position 1077: 7.420552161807554e-07
Position 628: 7.217869750605327e-07
Position 683: 5.729475428565337e-07
Position 717: 4.286518144010095e-07
Position 2794: 3.5559554496220573e-07
Position 875: 3.4878666718305903e-07
Position 311: 2.4118377230863394e-07
Position 990: 1.9551749614339647e-07
Position 695: 1.9174836077580363e-07
Position 1085: 1.3474716409273115e-07
Position 2539: 8.273917358748404e-08
Position 546: 7.866154784597808e-08
Position 1177: 7.265387108767167e-08
Position 184: 6.609661902263629e-08
Position 1064: 6.56470526329209e-08
Position 1529: 5.9385480671655496e-08
Position 613: 5.853575047213369e-08
Position 99: 5.4938592717228234e-08
Position 1504: 5.163864226801712e-08
Position 1180: 3.3987848497731705e-08
Position 374: 2.9546592762390522e-08
Position 1514: 2.726365050491692e-08
Position 356: 2.6644710019043853e-08
Position 167: 2.5923237754558495e-08
Position 1417: 2.4766173233951642e-08
Position 5463: 1.7216934295248465e-08
Position 189: 1.4044371716605003e-08
Position 1776: 1.2095262061830496e-08
Position 206: 9.789315492831155e-09
Position 620: 6.210362293384993e-09
Position 792: 5.503334143022177e-09
Position 359: 3.3402441308604126e-09
Position 96: 3.2927490483661176e-09
Position 80: 3.1645418056266393e-09
Position 186: 2.6270554699556463e-09
Position 640: 2.2972907552449304e-09
Position 1143: 2.2089648821715816e-09
Position 353: 2.1396666501374783e-09
Position 597: 1.5623281906385627e-09
Position 147: 1.1850586426503714e-09
Position 169: 9.9921734512558e-10
Position 196: 4.408978394521076e-10
Position 367: 3.9757999229528935e-10
Position 217: 3.093924093585239e-10
Position 200: 1.975787350111782e-10
Position 106: 1.974317585502141e-10
Position 74: 1.7925786203050208e-10
Position 4667: 1.278730464661682e-10
Position 114: 6.863441546209294e-11
Position 637: 5.3860795193505575e-11
Position 798: 4.195686059606156e-11
Position 564: 3.0297657037198286e-11
Position 156: 8.413965558217469e-12
