Gene = Ccpg1
Position 12841: 0.01323604204750595
Position 19240: 0.012777182152971257
Position 26710: 0.012198108140281626
Position 14642: 0.011825224876919322
Position 11749: 0.011711117326528978
Position 3674: 0.011110357148898353
Position 28654: 0.009987762186211151
Position 4674: 0.009958756097593665
Position 11794: 0.009899641156818847
Position 24558: 0.008946857069514794
Position 28639: 0.006238950441605585
Position 264: 0.006098799303407421
Position 17624: 0.005266329561210916
Position 8587: 0.004276078535377538
Position 18211: 0.00424723636940665
Position 28748: 0.004002579069147269
Position 25279: 0.003886832386559815
Position 22038: 0.003784415439815467
Position 13930: 0.002949455855154291
Position 14365: 0.002860299678074702
Position 7462: 0.0028153428456295193
Position 18064: 0.0027733239655601213
Position 480: 0.0025842726923317096
Position 2061: 0.00221858229411365
Position 19937: 0.002196661053094402
Position 14636: 0.0020782144971995217
Position 16796: 0.0019653549446382724
Position 14351: 0.0018194352770721815
Position 27025: 0.0018050911400736345
Position 14098: 0.0017407751893042862
Position 14335: 0.0017364097462223558
Position 19324: 0.00163574576121709
Position 12481: 0.0015126559618595596
Position 28668: 0.0014894847458951316
Position 17326: 0.0014738919812346237
Position 16168: 0.0013597795460994783
Position 30752: 0.0012823588811731786
Position 7928: 0.0010567971287445636
Position 26596: 0.0009285751952520654
Position 3715: 0.0009237468918289467
Position 29538: 0.0008721678778913736
Position 15589: 0.0008649138297396127
Position 19719: 0.0008307112394187374
Position 203: 0.0008192975861717064
Position 2378: 0.0007980326082805223
Position 26729: 0.0007929714461390216
Position 16743: 0.0007785125136107583
Position 13697: 0.0007332324902291482
Position 1626: 0.0007022303967362523
Position 30804: 0.0006815233670794372
Position 5030: 0.0004790808418305356
Position 15598: 0.0004315784386736823
Position 29123: 0.00036778438103169156
Position 16927: 0.00036244103447847885
Position 5781: 0.00029556565877229986
Position 5756: 0.00029251116468724216
Position 4021: 0.00028162435100577903
Position 4781: 0.00024207755739717404
Position 26363: 0.0002280094264049025
Position 21092: 0.00022572598572133718
Position 20427: 0.00021926599914679816
Position 21015: 0.0002150787531677207
Position 30773: 0.00020910727367452249
Position 3437: 0.00019052380282474145
Position 15601: 0.00018735231094289687
Position 14288: 0.00018573848314112895
Position 5930: 0.0001523705867235195
Position 151: 0.00014330517046813438
Position 21074: 0.00011678413792480752
Position 19842: 0.00010544367180362687
Position 19976: 6.999472530267084e-05
Position 26412: 3.909582858908878e-05
Position 218: 3.906892823022613e-05
Position 449: 3.9041858486100866e-05
Position 513: 3.3996978335305805e-05
Position 26378: 7.445666879719851e-06
Position 16062: 5.8563587112368145e-06
Position 25913: 5.840945868955998e-06
Position 25699: 4.366569643456488e-06
Position 506: 3.4048650574529187e-06
Position 463: 2.930658968170787e-06
Position 385: 2.423080149225542e-06
Position 16: 1.8786558373431838e-06
Position 617: 1.4184112986526473e-06
Position 7: 1.3891767803026097e-06
Position 530: 1.3382269513470703e-06
Position 71: 1.239403522102853e-06
Position 752: 1.1680989211070113e-06
Position 605: 1.0070340017541836e-06
Position 545: 9.181406549015672e-07
Position 657: 4.5656305792649055e-07
Position 298: 2.5492354330812867e-07
Position 876: 2.535057608092245e-07
Position 1687: 7.945760992109577e-08
Position 1004: 3.8514012107406604e-08
Position 237: 1.001835425893715e-08
Position 1226: 8.502023701491122e-09
Position 87: 6.954559581177772e-09
Position 154: 5.779485170686857e-09
Position 334: 3.1508695942183373e-09
Position 35: 2.3260145672741675e-09
Position 32: 2.0262941386787617e-09
Position 170: 1.548576043877912e-09
Position 179: 3.995718322176805e-10
Position 346: 3.280282057362396e-10
Position 157: 2.3697340465658964e-10
Position 38: 1.1135630242744424e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 24867: 0.9998476528636895
Position 14033: 0.8694092683416653
Position 11972: 0.8625170867204558
Position 13594: 0.8553289711797443
Position 16247: 0.8273671845510285
Position 29902: 0.7737055217972212
Position 18397: 0.6700197425923407
Position 20225: 0.45236961720215046
Position 7064: 0.4289796787378797
Position 8100: 0.39306270641502644
Position 28534: 0.23807885121800437
Position 16576: 0.17547506038582505
Position 6985: 0.16190309848466236
Position 30679: 0.1584944573381397
Position 30709: 0.14625694655892305
Position 27741: 0.14506806048203663
Position 18432: 0.14021557296743845
Position 29854: 0.12871897197890986
Position 7033: 0.11945714126697522
Position 6279: 0.1180489697822464
Position 20211: 0.11663482275338635
Position 30325: 0.11640529016450311
Position 30768: 0.10383071117765465
Position 7330: 0.09450235221911613
Position 20284: 0.0916612641248832
Position 21825: 0.08932161776174029
Position 22178: 0.0861602578238634
Position 21695: 0.08171051009184753
Position 15633: 0.08097207538629514
Position 11793: 0.07751239438146207
Position 24630: 0.073932778643559
Position 4488: 0.07294517008692629
Position 24472: 0.053523198739620303
Position 11632: 0.05246024875677231
Position 12335: 0.046383256982349894
Position 26500: 0.04494309354120213
Position 30219: 0.043865247827323296
Position 30787: 0.04039704702629489
Position 22575: 0.03961983054169989
Position 8455: 0.03627867537127326
Position 16297: 0.0360278091768055
Position 7299: 0.03598539193803625
Position 17414: 0.03122518154289584
Position 27785: 0.02944865152547576
Position 21204: 0.029427099172620857
Position 10796: 0.027860717041347103
Position 16697: 0.02686937555106014
Position 7109: 0.026067565481288132
Position 21708: 0.024073777198777006
Position 30837: 0.0238449772449394
Position 24510: 0.023153373577537835
Position 19803: 0.02310786513209696
Position 25563: 0.021049095762480752
Position 30468: 0.019557095279735974
Position 6156: 0.01930520197316565
Position 21963: 0.018363253346800508
Position 16414: 0.017989624886675083
Position 26281: 0.017968845913697896
Position 7223: 0.01675455089301931
Position 13628: 0.01649729445364157
Position 29686: 0.016054320623761043
Position 24012: 0.016047174834483396
Position 20230: 0.01601322828996342
Position 20116: 0.015718438580086178
Position 28783: 0.015242700258795174
Position 5829: 0.01521171204508146
Position 25115: 0.014927449807977418
Position 4155: 0.014868126305535322
Position 13449: 0.014526008558973858
Position 25131: 0.014499591521789685
Position 3606: 0.01363807682123352
Position 12674: 0.012974384276189925
Position 12967: 0.01273893286234695
Position 14257: 0.012619705272129175
Position 3610: 0.012530982448903348
Position 30224: 0.012507472655520798
Position 29874: 0.012417482069338619
Position 12995: 0.012416412671839096
Position 18638: 0.011951077883841414
Position 16509: 0.0114890278318348
Position 17510: 0.011468771871255114
Position 30689: 0.011114866384556948
Position 16272: 0.011017985449402508
Position 28794: 0.010654113795984292
Position 6167: 0.010635983533451113
Position 13974: 0.010499352985346842
Position 4504: 0.01028592624712005
Position 18676: 0.010152097381441837
Position 30487: 0.010051186411029974
Position 27284: 0.009811181693515044
Position 16334: 0.009580692829693213
Position 19144: 0.009441745958964272
Position 6181: 0.009330125057692944
Position 17537: 0.00926422466160986
Position 29807: 0.009226905218119747
Position 28422: 0.00915429487472953
Position 3287: 0.0091447133592674
Position 15960: 0.009088609964842667
Position 25084: 0.008947707146846189
Position 6387: 0.008900652713919719
Position 3352: 0.008627188899036638
Position 3496: 0.007683846983351462
Position 27394: 0.007474297810641488
Position 16551: 0.007431920430712668
Position 6939: 0.007297071142944686
Position 6222: 0.0072307798673476075
Position 30380: 0.007049577234773721
Position 20322: 0.006931013771485007
Position 7972: 0.006783479930983109
Position 18456: 0.006616389426394144
Position 30621: 0.006513167790105483
Position 28610: 0.0064157121526999435
Position 30712: 0.006320865741643172
Position 13799: 0.00628783417602161
Position 8360: 0.006229913957905127
Position 28493: 0.006152493147320642
Position 14002: 0.006117430087086487
Position 17470: 0.006020212857564796
Position 4541: 0.005963370469505335
Position 17551: 0.005885239196135995
Position 16417: 0.005884953370283378
Position 1051: 0.00580220925262658
Position 25070: 0.0056906336493088815
Position 28824: 0.005610114248960082
Position 16722: 0.0055977251355483525
Position 25625: 0.005377634849049136
Position 30360: 0.005357668185634856
Position 6916: 0.005306523436419608
Position 1007: 0.00526167488893509
Position 20299: 0.005233572728846046
Position 30086: 0.005041338324861583
Position 3262: 0.004728605385913737
Position 30341: 0.0045033947005516245
Position 30108: 0.004485228269256745
Position 6920: 0.004347073992424169
Position 27442: 0.004085079200517043
Position 6025: 0.003975211242257292
Position 14578: 0.003861858775751356
Position 21312: 0.003824499974716402
Position 15761: 0.003793735948423883
Position 6045: 0.003774209459052265
Position 28241: 0.003773918969809764
Position 27695: 0.00373339452057464
Position 12539: 0.0037151685316803022
Position 18680: 0.0036450867797102418
Position 18096: 0.0035578170169709997
Position 16118: 0.0035247673404140184
Position 1003: 0.0034136263313551624
Position 15822: 0.0033989084298347637
Position 27397: 0.0033596757936964943
Position 7039: 0.003348961278317764
Position 17228: 0.003330302100092951
Position 30721: 0.0033291162826355617
Position 6777: 0.0032805250129805015
Position 14465: 0.0031863992091910568
Position 4249: 0.0029895984328067267
Position 18358: 0.002940099826044618
Position 3196: 0.002902352300601095
Position 18318: 0.0028777024950384996
Position 27643: 0.0028601706703730015
Position 4492: 0.0028525601246459824
Position 15479: 0.002819797825449627
Position 17911: 0.00274577930403653
Position 4466: 0.0026804290761192036
Position 17376: 0.002534397077802992
Position 19235: 0.0025159218167484167
Position 4615: 0.002466166246572077
Position 26647: 0.0023108674303047023
Position 25477: 0.002193869884447484
Position 19075: 0.0021554294779465113
Position 25680: 0.002146599313231833
Position 15892: 0.002123408165581387
Position 27426: 0.0020556678159173196
Position 16253: 0.0020464667740130705
Position 14037: 0.002031863888115606
Position 30338: 0.0019318188544053014
Position 30584: 0.0019296159429461515
Position 15895: 0.0016606802281119624
Position 30391: 0.0015798742516222727
Position 1134: 0.0015779126867140785
Position 30104: 0.0015761774382861524
Position 30648: 0.0015655467384135967
Position 5851: 0.001532157867721843
Position 6444: 0.0014997808555256484
Position 4510: 0.001442921045367868
Position 27251: 0.001396779441136152
Position 26049: 0.001383463249904028
Position 4421: 0.0013703110902321216
Position 18405: 0.0013634320612021223
Position 5688: 0.0013360739551117754
Position 29947: 0.0012754769853858677
Position 30873: 0.0012519063676261662
Position 4643: 0.0012379801496861741
Position 7303: 0.0012075691113152525
Position 7944: 0.0011387239851094104
Position 4053: 0.001119762498638036
Position 4169: 0.001108632845234402
Position 30152: 0.0010939253282419147
Position 30804: 0.0010877245811861979
Position 27586: 0.0010784921914286385
Position 3380: 0.0010667132230619011
Position 13700: 0.0009980905304920113
Position 15918: 0.0009463225471065593
Position 12451: 0.000927213011095064
Position 19747: 0.0009021907135663933
Position 6054: 0.0008879024359805691
Position 29450: 0.0008721678778913736
Position 3937: 0.0008453677140722563
Position 19842: 0.0008414489568196291
Position 19643: 0.0008307112394187376
Position 14427: 0.0008256536781037804
Position 7778: 0.0008094290059314098
Position 4024: 0.0007982113562825301
Position 4535: 0.0007849758411522544
Position 26867: 0.0007339750180612552
Position 2007: 0.0007096925532360401
Position 16515: 0.0007023294168981228
Position 25600: 0.0007000949612740716
Position 3956: 0.0006806539279518971
Position 14040: 0.000680052237980937
Position 26205: 0.000678858922042087
Position 1784: 0.000666138342096376
Position 26893: 0.0006144739332523456
Position 12224: 0.0006092926576774655
Position 8554: 0.0006063136690477376
Position 4132: 0.0006034445553994878
Position 26143: 0.0005977896132319009
Position 4562: 0.0005912460508922478
Position 4089: 0.0005889582496744891
Position 20948: 0.0005575888768138656
Position 4473: 0.0005542968084272843
Position 5842: 0.0005541710384886005
Position 13401: 0.0005452542286312807
Position 6035: 0.0005100187152808016
Position 384: 0.0004884320316867518
Position 15803: 0.0004718254377852261
Position 14060: 0.00046400944366732985
Position 6999: 0.0004485558788417613
Position 313: 0.0004482928066457493
Position 17885: 0.0004343676987897063
Position 26089: 0.0004303774602696063
Position 25583: 0.00042640877171242137
Position 25324: 0.0004254007044313476
Position 2116: 0.00040618571066849176
Position 15841: 0.0003981067258728127
Position 25746: 0.0003755080243628287
Position 28873: 0.00036778438103169156
Position 26546: 0.00036512950064697435
Position 16885: 0.00036244103447847874
Position 18719: 0.00036090819048852085
Position 25135: 0.0003261294306349383
Position 3359: 0.00031883675596033726
Position 25090: 0.00031548671751257086
Position 4444: 0.0003121882551450272
Position 4118: 0.0002925699508885721
Position 4780: 0.00028115586101887344
Position 7836: 0.0002809504420170223
Position 11541: 0.00027334768287423574
Position 12738: 0.0002616577713160277
Position 3354: 0.00025607471816248235
Position 13946: 0.0002466835916178307
Position 3406: 0.0002327454595694897
Position 17134: 0.0002319979049742527
Position 1548: 0.00022134140433450046
Position 405: 0.00020913367217059207
Position 4393: 0.00020793146633085993
Position 1906: 0.0002042291306807262
Position 3519: 0.0002040819068349838
Position 1816: 0.00018819738407814914
Position 1873: 0.0001749403709870557
Position 18106: 0.00016487885132083623
Position 26572: 0.00016086459232658883
Position 3233: 0.00016001606382239552
Position 4361: 0.0001597218452234191
Position 26569: 0.0001587780413704169
Position 4914: 0.00015575593871954843
Position 1833: 0.00014686664860049823
Position 2254: 0.00013647415475320947
Position 19148: 0.00013571990205294007
Position 3267: 0.000133639305363335
Position 26998: 0.00012504406201710628
Position 3296: 0.00012296105190371832
Position 19094: 0.00011879991979688055
Position 17929: 0.00011771746384869856
Position 818: 0.00011277978298168562
Position 845: 0.00010533852544680206
Position 1305: 9.923803155546029e-05
Position 25989: 9.899090665196264e-05
Position 29739: 9.672718151682177e-05
Position 1073: 9.637414711378111e-05
Position 13378: 8.599500362264166e-05
Position 1421: 8.15512843171936e-05
Position 1118: 7.082623413878421e-05
Position 1099: 6.861826456797355e-05
Position 1924: 6.84514144264408e-05
Position 25807: 6.617974117346992e-05
Position 2265: 6.594576191076604e-05
Position 391: 6.0688862630133976e-05
Position 1356: 5.785480452438236e-05
Position 5666: 5.577340678961417e-05
Position 1521: 5.4712292124425826e-05
Position 2166: 5.197357298735635e-05
Position 2301: 5.117597517665396e-05
Position 25063: 5.0877043329263105e-05
Position 1409: 4.911533311765327e-05
Position 16050: 4.769693984624271e-05
Position 448: 4.4954005814457575e-05
Position 412: 3.714371366829431e-05
Position 1894: 3.6645114973486046e-05
Position 1057: 3.6464510820319524e-05
Position 18933: 3.1654809116587883e-05
Position 1820: 3.098131673137788e-05
Position 1341: 3.062843849608337e-05
Position 1141: 2.8385656913653093e-05
Position 2270: 2.7789611570873978e-05
Position 18755: 2.77659389114655e-05
Position 1447: 2.6754344089265976e-05
Position 899: 2.41631841563507e-05
Position 5872: 2.3135037854533884e-05
Position 369: 2.0636294646591892e-05
Position 4993: 2.051890493552348e-05
Position 1183: 1.9536885238375158e-05
Position 25504: 1.95149943929233e-05
Position 700: 1.9373084674549618e-05
Position 1569: 1.86157594858252e-05
Position 1528: 1.6648608905138036e-05
Position 4010: 1.6291884037978916e-05
Position 1439: 1.4860943134700002e-05
Position 25607: 1.4543364910573488e-05
Position 1928: 1.4277609111014396e-05
Position 19209: 1.3656029562749837e-05
Position 4328: 1.26414887254172e-05
Position 1940: 1.2386944634276537e-05
Position 4804: 1.1192513200654498e-05
Position 13810: 1.0483197745702165e-05
Position 4961: 1.0457623955936233e-05
Position 2279: 9.876285946608787e-06
Position 3862: 9.83342936940689e-06
Position 2093: 9.64874707701544e-06
Position 14262: 9.06372724750587e-06
Position 1333: 7.814389569365138e-06
Position 1427: 7.742524071172785e-06
Position 1535: 7.371632034717989e-06
Position 322: 6.397839139797433e-06
Position 1495: 6.1906687881365796e-06
Position 25096: 6.0779334206697485e-06
Position 25196: 5.042679895110914e-06
Position 428: 4.728733489994491e-06
Position 1945: 4.1243759055236485e-06
Position 4218: 4.081937341310576e-06
Position 1150: 3.3834958104296983e-06
Position 14548: 2.6418962063377883e-06
Position 3202: 2.4991979158583657e-06
Position 15677: 1.794254103529281e-06
Position 3426: 1.5997425091600594e-06
Position 30726: 1.1940041449125578e-06
Position 13754: 8.479530213519293e-07
Position 750: 7.808568371123854e-07
Position 1459: 7.741816081369984e-07
Position 1200: 7.640419723149736e-07
Position 1589: 7.208109280309082e-07
Position 13822: 7.085943200833421e-07
Position 1969: 6.138768422320303e-07
Position 30611: 1.7432426652784375e-07
Position 3492: 2.422988468806965e-08
Position 871: 7.123336326460731e-09
Position 25659: 5.226639701448367e-10
Position 25627: 5.153782201113198e-10
