Gene = Urad
Position 1085: 3.7426129894437335e-07
Position 1273: 3.3022720812978657e-07
Position 1047: 2.621097838330033e-07
Position 1386: 2.5528649714452537e-07
Position 1388: 1.9411593536891042e-07
Position 846: 1.926658944105415e-07
Position 1390: 1.7064935936282086e-07
Position 1275: 1.6759700084831722e-07
Position 9: 9.94681523090772e-08
Position 1392: 5.604606422052853e-08
Position 812: 3.476849281248501e-08
Position 202: 3.4075345789235416e-08
Position 367: 9.793771184687334e-10
Position 419: 3.5545136751356746e-11
Position 397: 1.0629944617953874e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6974: 0.6483701774881215
Position 2171: 0.5371710573209427
Position 3129: 0.15245843892421243
Position 6169: 0.13833507694410574
Position 6604: 0.11586617276287563
Position 3152: 0.07620098139566395
Position 7166: 0.0659718891690415
Position 6811: 0.05456770389097558
Position 4571: 0.043711329574738556
Position 5917: 0.04346843948186094
Position 1517: 0.041000964843121074
Position 4841: 0.03443729763627735
Position 6936: 0.021148544813745108
Position 2964: 0.02036156282560826
Position 213: 0.019262991563441623
Position 6600: 0.01645655958509989
Position 1732: 0.01613966846603879
Position 2156: 0.015830510078847945
Position 5234: 0.014998901044201365
Position 6500: 0.012946402996214943
Position 4335: 0.012278956311407657
Position 7030: 0.011505265677447103
Position 3311: 0.011385193315343253
Position 1850: 0.011348249148066787
Position 2128: 0.00917536590743867
Position 3924: 0.00870835914750987
Position 5941: 0.008509877799780978
Position 2482: 0.008131944204222506
Position 1860: 0.008100038729931557
Position 419: 0.00802811332659511
Position 4280: 0.007166791488216629
Position 1937: 0.006613223610587466
Position 4213: 0.00641034171284472
Position 6739: 0.005733477429993223
Position 1832: 0.004828196317476716
Position 6849: 0.004503578194965408
Position 1769: 0.0044352465324997556
Position 1907: 0.004021831611934502
Position 235: 0.0038615750379586934
Position 3591: 0.003462376811614
Position 1879: 0.0030242289051575504
Position 3008: 0.0029790660008276217
Position 6621: 0.0028002318339072864
Position 1997: 0.0026595576836933293
Position 715: 0.0026451893697259686
Position 3352: 0.002467529387666962
Position 3214: 0.002440567476980591
Position 4882: 0.002440056139103881
Position 3832: 0.0023401820986096327
Position 751: 0.0020483210511650285
Position 4141: 0.001961700345288108
Position 1964: 0.0018081341723028479
Position 4104: 0.0017272455801343198
Position 1943: 0.0017018719767064722
Position 1522: 0.0016556822032369432
Position 5312: 0.001560316482561029
Position 1240: 0.0014568790498247141
Position 5052: 0.0013823164125479825
Position 2532: 0.0013730046668780221
Position 367: 0.001352985894334896
Position 4846: 0.0013093700979056933
Position 5291: 0.0012661250106921842
Position 7320: 0.00119268063760933
Position 3862: 0.0011495468448038946
Position 7289: 0.0011249316821899053
Position 5237: 0.0011166379135063528
Position 770: 0.0011120714469837407
Position 6149: 0.0010108030068409397
Position 429: 0.0009259926737603182
Position 2419: 0.000848084588724403
Position 6979: 0.0008267156323307464
Position 5670: 0.0007818493873004354
Position 6050: 0.0007800207780806399
Position 2203: 0.0007644999338372373
Position 4258: 0.0007588503022645228
Position 1959: 0.0007310247983590421
Position 1486: 0.0007235197604712192
Position 1076: 0.0007165162637811938
Position 2633: 0.0006675106867071737
Position 2349: 0.0006560324266924465
Position 2636: 0.0006245854873307211
Position 1195: 0.0005481712842300311
Position 2324: 0.0005250261739326596
Position 7010: 0.0005041421211211278
Position 5885: 0.00047701155516466636
Position 2979: 0.00044110635549454957
Position 1947: 0.0003846384804888767
Position 4843: 0.0003619509302718434
Position 6546: 0.0003576574479563979
Position 5843: 0.0003254445394179599
Position 375: 0.0003147738051605422
Position 676: 0.0003103380550681803
Position 667: 0.0002817845964159155
Position 1744: 0.00025303075428030175
Position 2407: 0.00025028602757621725
Position 1639: 0.00024051136017601616
Position 7199: 0.000229704806249391
Position 1985: 0.00020074077403641461
Position 2960: 0.0001898522964470495
Position 2009: 0.00018689556111222325
Position 903: 0.00018142962139229462
Position 606: 0.00017426752396753728
Position 2748: 0.0001742291918341167
Position 7212: 0.00017359614984556565
Position 241: 0.0001129631899142526
Position 3060: 0.00011012911729181529
Position 1720: 0.00010664920667858291
Position 609: 0.00010134539154244717
Position 388: 8.865246544046871e-05
Position 1003: 8.67364976692607e-05
Position 1266: 7.991454286096844e-05
Position 391: 7.607507019238087e-05
Position 731: 7.53879137426249e-05
Position 2424: 7.511416087685414e-05
Position 2263: 7.135505457120819e-05
Position 5243: 6.712389216303673e-05
Position 2604: 6.521720273792422e-05
Position 992: 6.492287926211947e-05
Position 1449: 5.970624718085563e-05
Position 486: 5.9639418631781546e-05
Position 5081: 5.9312512887093714e-05
Position 4545: 5.744203468885102e-05
Position 501: 5.574638063975953e-05
Position 1866: 5.3765657765748794e-05
Position 4497: 5.3695093774081375e-05
Position 1738: 5.025086586672355e-05
Position 3901: 4.678780045096713e-05
Position 822: 4.595703340159534e-05
Position 2066: 3.904572561453155e-05
Position 2363: 3.335853792308546e-05
Position 278: 3.3302358384718394e-05
Position 1771: 3.072411565815245e-05
Position 3828: 3.035600538746183e-05
Position 3613: 2.9653725158548876e-05
Position 1037: 2.721799154430755e-05
Position 2561: 2.6764932956678726e-05
Position 520: 2.6165175376234752e-05
Position 495: 2.5914739261884865e-05
Position 1252: 2.1599590692444774e-05
Position 1715: 2.071827956919078e-05
Position 1666: 2.0577984038007295e-05
Position 736: 1.987039435625468e-05
Position 463: 1.924499669454811e-05
Position 2045: 1.9198346525063108e-05
Position 1968: 1.9007356035835223e-05
Position 4167: 1.8339036575852005e-05
Position 648: 1.7405428168109553e-05
Position 1686: 1.722934891445776e-05
Position 1047: 1.719497342059701e-05
Position 812: 1.5745110868672545e-05
Position 1692: 1.5152206648470598e-05
Position 283: 1.5045440031261873e-05
Position 874: 1.5020763968261896e-05
Position 1110: 1.4480865783154603e-05
Position 354: 1.4440808097197137e-05
Position 2297: 1.3711134072864806e-05
Position 644: 1.3339398878105981e-05
Position 865: 1.251424990928423e-05
Position 1749: 1.1918518830969086e-05
Position 3030: 1.1308189562690647e-05
Position 3013: 1.1030661157494568e-05
Position 344: 1.0964518847040277e-05
Position 1696: 1.0132000680214137e-05
Position 3278: 9.771374600830209e-06
Position 855: 8.65615655174568e-06
Position 615: 8.372311417952019e-06
Position 1022: 7.5887105395845816e-06
Position 525: 7.498729230356048e-06
Position 1753: 7.2639695797045486e-06
Position 1537: 6.9612066865125535e-06
Position 759: 6.850930283640384e-06
Position 584: 5.6790162085768435e-06
Position 3904: 5.616186462789289e-06
Position 547: 5.516970397287384e-06
Position 514: 5.209557644383567e-06
Position 678: 3.996938280459415e-06
Position 497: 3.7362138960146222e-06
Position 653: 3.1116234761424083e-06
Position 680: 3.022896110165937e-06
Position 772: 2.9912141467557903e-06
Position 100: 2.8946704426149643e-06
Position 4896: 2.839471271801529e-06
Position 535: 2.7536410600625323e-06
Position 1017: 2.4063713841945164e-06
Position 981: 2.364659659307455e-06
Position 591: 2.2571251950184738e-06
Position 541: 2.2349224755215905e-06
Position 690: 2.122334019479823e-06
Position 556: 1.9514273670550905e-06
Position 3779: 1.4404273084457502e-06
Position 1217: 3.973403546357967e-07
Position 1528: 3.2238502146026765e-07
Position 1524: 3.1530815455235057e-07
Position 793: 2.0387380661358008e-07
Position 2210: 2.01428637448344e-07
Position 810: 1.9535567784544152e-07
Position 774: 1.7889286803326458e-07
Position 697: 1.3592966640396386e-07
Position 481: 1.23803089171193e-07
Position 573: 9.35589338866645e-08
Position 123: 8.646410381326463e-08
Position 72: 8.315643710805769e-08
Position 1143: 7.626496408311204e-08
Position 777: 5.667911707452701e-08
Position 400: 5.2391438795223644e-08
Position 646: 5.0166634813525394e-08
Position 440: 4.660096871627922e-08
Position 95: 4.231483345113323e-08
Position 567: 4.052164797621143e-08
Position 1024: 4.031291582184529e-08
Position 467: 3.869735664049474e-08
Position 1006: 3.005968722800811e-08
Position 491: 6.074634649299479e-09
Position 1027: 1.5804945761968435e-09
Position 76: 1.5344167784272706e-09
Position 397: 1.4813891048616843e-09
Position 106: 1.4476019733882314e-09
Position 81: 1.0650741128344217e-09
Position 177: 1.0442994824478987e-09
Position 537: 9.041925818514485e-10
Position 882: 7.133122646147129e-10
Position 1101: 6.797116502243061e-10
Position 145: 5.676810575513893e-10
Position 657: 5.045364367206625e-10
Position 836: 9.421677173646003e-11
Position 845: 8.962026477756447e-11
Position 311: 1.6794918708121198e-11
Position 834: 1.3269680127290012e-11
Position 843: 1.2104990660536999e-11
Position 288: 2.8843295078090606e-12
Position 295: 2.4312501658685045e-13
