Gene = Nifk
Position 1201: 0.0001141592877448716
Position 2709: 0.00011196132223768525
Position 10819: 8.999975296495081e-05
Position 1230: 8.841179390917246e-05
Position 2158: 7.771433010055733e-05
Position 2153: 7.605729528750282e-05
Position 2776: 7.51512303648058e-05
Position 924: 7.463107765982925e-05
Position 1656: 7.046537407338674e-05
Position 6208: 6.184234638478344e-05
Position 1194: 6.07551460732257e-05
Position 10789: 5.596224326524889e-05
Position 10621: 4.526984893305186e-05
Position 11140: 3.4140153309975766e-05
Position 1871: 2.137263634992843e-05
Position 911: 1.6886154014102128e-05
Position 10844: 1.5857800245418434e-05
Position 368: 6.362021066801855e-06
Position 670: 6.245552192573566e-06
Position 44: 6.103323522442264e-06
Position 361: 5.862890670177808e-06
Position 1837: 5.198794627249434e-06
Position 468: 5.083596458988865e-06
Position 1844: 4.951239194904166e-06
Position 653: 4.826000065517349e-06
Position 813: 4.769069079502655e-06
Position 450: 4.296107451279726e-06
Position 990: 3.803375152984101e-06
Position 766: 3.7263694810726404e-06
Position 1007: 3.6135414097744113e-06
Position 514: 3.580820588040215e-06
Position 797: 3.580736460789386e-06
Position 1021: 3.5701533501151784e-06
Position 558: 3.5363647197209726e-06
Position 588: 2.6669505088852156e-06
Position 640: 2.0201815122422455e-06
Position 222: 1.8536004852396012e-06
Position 285: 1.765937649324491e-06
Position 967: 1.6785327986073375e-06
Position 625: 1.5885343169383491e-06
Position 10816: 1.46405064118586e-06
Position 287: 1.2067183733552461e-06
Position 1935: 1.1607492049542651e-06
Position 674: 9.837082733182617e-07
Position 628: 9.051744972275312e-07
Position 545: 8.489523556680894e-07
Position 11143: 6.859221892401011e-07
Position 565: 5.727355462706222e-07
Position 934: 5.675631046858691e-07
Position 26: 4.950238792085691e-07
Position 726: 4.93781331674128e-07
Position 38: 4.880323765797325e-07
Position 85: 3.5908649367425406e-07
Position 840: 3.4401613095031715e-07
Position 631: 3.033686809127322e-07
Position 3010: 2.3218160213630371e-07
Position 411: 2.044876313530191e-07
Position 1177: 1.3583460148461956e-07
Position 318: 1.2369674780854947e-07
Position 407: 1.1631148124806421e-07
Position 320: 7.305777545350889e-08
Position 436: 6.928057316850551e-08
Position 116: 5.821816564927198e-08
Position 681: 1.8050176794959985e-08
Position 688: 1.714491527664343e-08
Position 6: 1.340153626131934e-08
Position 393: 6.757311849099478e-09
Position 430: 1.7971043947628456e-09
Position 398: 1.601730741849262e-09
Position 391: 2.607518304686996e-13
Position 956: 8.402231209477589e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10504: 0.9862079302716878
Position 10910: 0.9515471436650393
Position 5785: 0.931940909047754
Position 1742: 0.8961542701792868
Position 10722: 0.7456283294814814
Position 7513: 0.7096016913002157
Position 8766: 0.6039517929425086
Position 1958: 0.32590366029518497
Position 9338: 0.14148682415678665
Position 6508: 0.1123864196108448
Position 6523: 0.0966632161137719
Position 9880: 0.09618716972918014
Position 4823: 0.07834043716551033
Position 2849: 0.07041730479588852
Position 5012: 0.06571179750845765
Position 1087: 0.05735044834286202
Position 11232: 0.045817338901561734
Position 7222: 0.04423885904733457
Position 3671: 0.04210914905245722
Position 8951: 0.028902614557512685
Position 11289: 0.02623891898079945
Position 6579: 0.025324633148617152
Position 720: 0.024279051938769478
Position 2825: 0.02325446427865481
Position 9202: 0.022885287171253245
Position 1782: 0.02234683253244643
Position 1010: 0.021230760032217057
Position 10292: 0.01990444078340221
Position 4867: 0.019300383627662322
Position 8709: 0.018249201346691574
Position 789: 0.017512854861146405
Position 7266: 0.01687085219031127
Position 3637: 0.01582258921209811
Position 307: 0.014314495291239277
Position 2355: 0.012577802975089218
Position 407: 0.012118931639065429
Position 976: 0.010965037240754157
Position 2302: 0.010262671753839098
Position 8804: 0.009866284915606892
Position 1748: 0.009214909218477297
Position 7594: 0.007104591128822261
Position 8564: 0.0066946361984998514
Position 8906: 0.006126906775892916
Position 10545: 0.005916845949102769
Position 9156: 0.005814836897280593
Position 9725: 0.005808497443161854
Position 8919: 0.005741346256215861
Position 8866: 0.005547234017329794
Position 1116: 0.0052027892436740985
Position 11022: 0.00502588042592839
Position 6354: 0.004893123608200963
Position 819: 0.004818080551207347
Position 3228: 0.004678016660494464
Position 2960: 0.004493269207683482
Position 5144: 0.004225208402449131
Position 10261: 0.00416183676049093
Position 1819: 0.0040663155602382916
Position 7597: 0.003990340833737096
Position 1249: 0.0037774840854152532
Position 8616: 0.0037511870653613067
Position 5732: 0.00363554668024727
Position 6078: 0.003471752450630861
Position 765: 0.0032904135096861026
Position 6124: 0.003096133187547995
Position 4838: 0.002923756124898046
Position 3410: 0.0025502697058337356
Position 1981: 0.002398592659183874
Position 314: 0.0023408235549424255
Position 6718: 0.0023168494234306588
Position 9184: 0.002313225961615833
Position 10923: 0.002223012592274308
Position 1844: 0.0021845995286419546
Position 3305: 0.0021618870005742107
Position 11772: 0.0021498465142096397
Position 6332: 0.0021156187761509236
Position 2801: 0.0020914678306130073
Position 3712: 0.002087502164292831
Position 2037: 0.0020599028945320354
Position 668: 0.0020452736646124252
Position 8583: 0.0020198087457446983
Position 232: 0.0018879753431035695
Position 1016: 0.001885496301045267
Position 2390: 0.0018833796466107137
Position 378: 0.001778994365828573
Position 2939: 0.0017484932036180099
Position 3582: 0.0017416742765401895
Position 6549: 0.001736998484552432
Position 4400: 0.0016282864075589942
Position 9707: 0.001560697199760365
Position 11611: 0.0015168292748085693
Position 8325: 0.0013811078108846649
Position 10866: 0.0012736791235331841
Position 1192: 0.0012403252621104085
Position 854: 0.0011621102206379754
Position 7556: 0.0011142903756950259
Position 725: 0.001064444543368696
Position 9988: 0.0010036743917301704
Position 11331: 0.000985205964883423
Position 7033: 0.000931434752919032
Position 2534: 0.0009299101167281973
Position 414: 0.000923320565538148
Position 1592: 0.0009099479781032258
Position 932: 0.0008758097379413087
Position 10771: 0.0008212730877702089
Position 1177: 0.0007378896189358691
Position 4915: 0.0007195753339443151
Position 11848: 0.000711708383772207
Position 8257: 0.0006595695434292721
Position 2573: 0.0006519532424379995
Position 1282: 0.000635546881712207
Position 7308: 0.0006255471833006878
Position 2176: 0.0006079584493065812
Position 6919: 0.0006044644045075285
Position 11412: 0.0005904668867825302
Position 4929: 0.0005755309065048327
Position 326: 0.0005737156366546314
Position 2592: 0.0005296154114039352
Position 10948: 0.0005194511405514987
Position 1964: 0.0004974160863693551
Position 3675: 0.00047901511704923744
Position 11496: 0.00046610122398985305
Position 11307: 0.00044694193100534233
Position 11756: 0.0004289702901386853
Position 872: 0.0004267422198395106
Position 2703: 0.00041362234320448517
Position 2605: 0.0004129052263997461
Position 4819: 0.00039691084101647526
Position 8224: 0.00039468197987360264
Position 245: 0.00039458975411461384
Position 4228: 0.0003848004742741553
Position 269: 0.00038390234903893495
Position 6146: 0.00036210808024563044
Position 4995: 0.00034466363783318903
Position 952: 0.00032766736174811217
Position 3299: 0.00032203109659649336
Position 6297: 0.0003106619285146666
Position 2775: 0.0003105843717379137
Position 5667: 0.00030834223037339015
Position 3108: 0.00030072244338637407
Position 11876: 0.0002982310130799808
Position 6084: 0.0002918170981142087
Position 6340: 0.0002914964034389196
Position 11828: 0.0002890124574831465
Position 7983: 0.0002723892088871026
Position 8116: 0.00026793438614228156
Position 691: 0.0002500558563109195
Position 2277: 0.00023707376118850402
Position 6104: 0.00023706046134003875
Position 1373: 0.0002366872873142662
Position 6603: 0.00021810508496779575
Position 1485: 0.00020960652034470096
Position 6311: 0.0001986207332859294
Position 1861: 0.0001953380847686913
Position 1858: 0.00019447936610979095
Position 2220: 0.00019191565470372428
Position 6360: 0.00017762920885054315
Position 275: 0.00015986132153442698
Position 6387: 0.000157007372888108
Position 3330: 0.0001531684472158738
Position 10885: 0.00015263456265266547
Position 8176: 0.00014808326735989185
Position 11171: 0.00014784163022921287
Position 1705: 0.00013755115483438172
Position 10879: 0.00013087066887487012
Position 5961: 0.00013082997458577922
Position 2418: 0.00012094174394440163
Position 5996: 0.0001185586637050903
Position 11031: 0.00011557833551616433
Position 2502: 0.00011542080803362812
Position 917: 0.00011421558126633884
Position 11176: 0.00011382161422472274
Position 1089: 0.00011268808168733062
Position 1137: 0.0001117557976026413
Position 241: 0.00010869958882090833
Position 11006: 0.00010579882119771849
Position 830: 0.0001043941041611733
Position 1123: 0.00010154261618987211
Position 10735: 9.819156530728881e-05
Position 272: 9.32611206494316e-05
Position 11380: 8.641889221448063e-05
Position 679: 8.527733543180335e-05
Position 6223: 8.080340453504735e-05
Position 797: 7.888527710974013e-05
Position 10179: 7.215006125898585e-05
Position 532: 7.195276888371674e-05
Position 1563: 6.520312071144693e-05
Position 10669: 6.500651034228893e-05
Position 1218: 5.4582735357513956e-05
Position 674: 5.380033858151038e-05
Position 263: 5.3061915192266554e-05
Position 838: 4.938516756803748e-05
Position 6167: 4.7058884470632506e-05
Position 11452: 4.572408053307392e-05
Position 1553: 4.4672613377843744e-05
Position 10946: 4.376138800571418e-05
Position 11236: 4.224615845001116e-05
Position 6080: 4.1615526928226015e-05
Position 6075: 4.1455766606148355e-05
Position 2405: 3.9456880979208776e-05
Position 11131: 3.8456959121439685e-05
Position 3327: 3.628740189319016e-05
Position 1754: 3.619725435040074e-05
Position 1133: 3.615377249279655e-05
Position 1761: 3.577954267369506e-05
Position 835: 3.472372194266522e-05
Position 11211: 3.351388189746947e-05
Position 11125: 3.342837535654716e-05
Position 11681: 3.216765075819643e-05
Position 1393: 3.0823197823925995e-05
Position 2358: 2.986554834544176e-05
Position 10268: 2.9642925086756573e-05
Position 250: 2.921007904137466e-05
Position 2006: 2.920735876968303e-05
Position 11784: 2.8932651786584964e-05
Position 2240: 2.854822396452115e-05
Position 1194: 2.8523759495140994e-05
Position 1414: 2.8404026734602004e-05
Position 11028: 2.8127507968636613e-05
Position 1433: 2.7210138389093874e-05
Position 11059: 2.679680775529462e-05
Position 2807: 2.6718118654702533e-05
Position 6099: 2.5535211557641507e-05
Position 388: 2.5321723086718005e-05
Position 1336: 2.4875780402709433e-05
Position 2552: 2.155362531765113e-05
Position 2438: 2.065209952244271e-05
Position 1599: 1.977567699542058e-05
Position 5883: 1.950696332290633e-05
Position 1380: 1.804042801200958e-05
Position 359: 1.722032355406757e-05
Position 1419: 1.710435497504853e-05
Position 697: 1.6826058266823103e-05
Position 11527: 1.5838045067792143e-05
Position 2226: 1.5801097068397143e-05
Position 2329: 1.4445676194682135e-05
Position 2471: 1.3004073803349462e-05
Position 5566: 1.237577857276354e-05
Position 10746: 1.1839698647800951e-05
Position 444: 1.1259900308443841e-05
Position 1443: 1.049048856959188e-05
Position 1642: 9.396516743909894e-06
Position 877: 9.185449993609555e-06
Position 2432: 8.506169739459328e-06
Position 2541: 8.475636943072286e-06
Position 2772: 8.049764025708296e-06
Position 6848: 8.04357657821967e-06
Position 2832: 7.721161060641226e-06
Position 558: 7.344043405009552e-06
Position 293: 7.130610071767344e-06
Position 1254: 7.017079059497554e-06
Position 2010: 6.24191639602372e-06
Position 11478: 6.225819375746172e-06
Position 2609: 6.220185139205959e-06
Position 2732: 6.0000154074427024e-06
Position 1152: 5.765987045287064e-06
Position 2662: 5.21230565130423e-06
Position 588: 5.178403029932978e-06
Position 2044: 5.050878830925085e-06
Position 2233: 4.401020644612719e-06
Position 1578: 4.156706142477558e-06
Position 1627: 4.0798192105414475e-06
Position 2422: 4.037022883719598e-06
Position 2246: 4.017950690288165e-06
Position 2665: 3.159889424574129e-06
Position 1602: 2.522180782573855e-06
Position 2143: 1.645265742715784e-06
Position 2449: 1.5284766826849045e-06
Position 1491: 1.3250202327506185e-06
Position 1876: 1.2428851259258724e-06
Position 2908: 1.0277513086895523e-06
Position 1464: 9.908740651623071e-07
Position 424: 6.94777379987634e-07
Position 1515: 5.696911951892527e-07
Position 104: 5.682803464126387e-07
Position 911: 4.859449754324235e-07
Position 565: 4.3158727008026644e-07
Position 527: 4.03067250414775e-07
Position 2112: 3.6348668197975445e-07
Position 2073: 3.2533774589893706e-07
Position 2077: 2.6967256211633117e-07
Position 651: 2.4817813812438834e-07
Position 6300: 2.3007873204324197e-07
Position 2057: 2.2707397457130059e-07
Position 2051: 2.2512179610878378e-07
Position 459: 1.917231773930579e-07
Position 466: 1.668308974863657e-07
Position 137: 9.483737721186399e-08
Position 421: 8.57011830158995e-08
Position 433: 5.008072889695178e-08
Position 479: 4.267304469657839e-08
Position 108: 2.4802685470675317e-08
Position 144: 2.4009756713646758e-08
Position 158: 7.2771920375367105e-09
Position 10836: 5.273080596120847e-09
Position 116: 3.372916550941348e-09
Position 6277: 3.2365521445152063e-09
Position 497: 3.029568780396916e-09
Position 125: 2.8534954184826095e-09
Position 1145: 2.2166227987105055e-09
Position 430: 2.185409209865879e-09
Position 215: 1.1874588411406028e-09
Position 490: 8.963481768726125e-10
Position 608: 8.19358832943465e-10
Position 468: 7.351880146562162e-10
Position 598: 3.741625153619915e-10
Position 472: 1.5005841327278494e-10
Position 502: 1.2088097595133608e-10
Position 484: 1.0295749336263091e-10
Position 155: 3.1229212343579635e-11
Position 163: 1.2222319590279622e-16
Position 193: 1.1719214570841195e-16
Position 122: 7.440287534502678e-17
