Gene = Cenpl
Position 2611: 0.00748692654239525
Position 3947: 0.007288668933957659
Position 2774: 0.00716665655084289
Position 7055: 0.006995662532247299
Position 6259: 0.0069809266034586296
Position 8335: 0.006317950864304856
Position 3407: 0.006274696847635552
Position 6930: 0.006252727261274854
Position 9696: 0.005726108722041002
Position 9466: 0.005585812325921322
Position 14234: 0.00547123993794228
Position 8623: 0.0054120979487368714
Position 11377: 0.005195555139709004
Position 3252: 0.0051532171785709764
Position 14826: 0.004852157310899469
Position 2500: 0.004613222027160356
Position 2575: 0.004298050103568617
Position 14561: 0.004270575797457972
Position 1626: 0.004241374544875566
Position 4302: 0.004049102237108714
Position 2795: 0.003528863076381549
Position 1283: 0.003503655492950599
Position 1933: 0.003278499071837753
Position 7965: 0.0030427460468303836
Position 2345: 0.002862276861951936
Position 13259: 0.0026471672117724986
Position 1495: 0.0025434568290377364
Position 9873: 0.0024635645002907837
Position 13987: 0.0024399517056747848
Position 4766: 0.002345991526330385
Position 3293: 0.0022985822643084674
Position 9164: 0.002197570420176301
Position 3589: 0.0018616227029879101
Position 7914: 0.0017123825425178509
Position 6854: 0.0016428356609600597
Position 13239: 0.0015876253879958295
Position 6882: 0.0014983312969599392
Position 2111: 0.0014690313643633604
Position 9114: 0.0014161966526203703
Position 2480: 0.0013450426226121349
Position 1531: 0.001343341215088654
Position 1350: 0.0013404523649384332
Position 2490: 0.0013092435751389294
Position 12819: 0.0012831525979268364
Position 1256: 0.0012592005927330172
Position 8097: 0.0010469988006315209
Position 8937: 0.0010320649132426448
Position 2509: 0.0010227020839376723
Position 5970: 0.0009077785725183071
Position 1345: 0.0008959994661533487
Position 2282: 0.000894445781272767
Position 1534: 0.0008515511011438858
Position 1999: 0.0008430507612922978
Position 3931: 0.0007051416914081897
Position 3310: 0.0007018945220750484
Position 2129: 0.0006821370936333839
Position 8141: 0.0006557463051312249
Position 3786: 0.000630540337385473
Position 6151: 0.0006034500460100483
Position 3881: 0.0006022019049428509
Position 960: 0.0005608914789063002
Position 6394: 0.0005580703193811564
Position 4099: 0.0005553254566002673
Position 1456: 0.0005549981961326674
Position 1520: 0.0005309327753713108
Position 8093: 0.0005116586012840319
Position 6127: 0.0005090305969805341
Position 13415: 0.00047803451927769594
Position 1418: 0.00046702537612613976
Position 2802: 0.00042453488812739846
Position 11352: 0.00042342013764360954
Position 3477: 0.0004031811493470259
Position 1376: 0.00038663774950849125
Position 1451: 0.0003827827869827629
Position 4504: 0.0003756949885896183
Position 12849: 0.0003744383633956297
Position 4313: 0.00035062583351214274
Position 8626: 0.00031711783815443784
Position 1585: 0.00031609578463332155
Position 12346: 0.0003121140763710037
Position 1501: 0.000308450828863184
Position 3806: 0.0002860355938065274
Position 1514: 0.0002820776829627339
Position 2943: 0.00025433256536536446
Position 2779: 0.00024659604304293865
Position 756: 0.00023700647061209424
Position 994: 0.00022661741934565984
Position 10192: 0.00022423342554052044
Position 9407: 0.00022245299557104148
Position 10523: 0.0002190210165359855
Position 538: 0.00021068186664993112
Position 1588: 0.00021000688222224092
Position 1241: 0.00019415631308973308
Position 10114: 0.0001845334454769637
Position 2971: 0.00017206329851499934
Position 2906: 0.00015144150771262093
Position 6079: 0.00015109095617769363
Position 3752: 0.0001505975858468991
Position 3919: 0.00014725047360064324
Position 8690: 0.00013910561816669827
Position 5509: 0.00013851445193868334
Position 875: 0.00013178957248645713
Position 911: 0.00013043379142150434
Position 5601: 0.0001257827904295478
Position 10635: 0.00011255413295487841
Position 4218: 0.00011136539156772973
Position 8112: 0.00010803181657676185
Position 368: 0.00010161141317847693
Position 1591: 9.078357338770217e-05
Position 4135: 7.040680341519573e-05
Position 2395: 6.271053365646105e-05
Position 7744: 5.669309932537764e-05
Position 5658: 4.6829893968296736e-05
Position 1221: 3.952263409305505e-05
Position 2321: 3.911486374323002e-05
Position 2300: 3.174930074553837e-05
Position 2021: 3.087123478874233e-05
Position 2028: 2.8872802070264352e-05
Position 2512: 2.7696113223109525e-05
Position 2363: 2.6350187536950308e-05
Position 1948: 2.527414171872673e-05
Position 362: 2.284387657312109e-05
Position 6627: 2.2420553380749216e-05
Position 2014: 2.117389207393717e-05
Position 2613: 2.0087170780176373e-05
Position 825: 1.8161979449319085e-05
Position 296: 1.738034286321885e-05
Position 2098: 1.7189290839333476e-05
Position 584: 1.6959203423542207e-05
Position 1209: 1.6069997453351514e-05
Position 1422: 1.5972645932711072e-05
Position 1639: 1.5861784039689454e-05
Position 1035: 1.521293307290416e-05
Position 1322: 1.479582604050109e-05
Position 243: 1.3847470923496138e-05
Position 945: 1.3611521195261622e-05
Position 2596: 1.3525503864512295e-05
Position 1237: 1.3305303170021513e-05
Position 2852: 1.1397795059842228e-05
Position 2406: 1.0677141103480365e-05
Position 768: 9.990296436955462e-06
Position 2625: 9.783396579662231e-06
Position 4970: 9.672478424535614e-06
Position 1492: 9.592722074401679e-06
Position 889: 8.92326759372612e-06
Position 1076: 7.487799887837398e-06
Position 1459: 6.34813260347914e-06
Position 1225: 6.316390342912569e-06
Position 7465: 5.098941667798421e-06
Position 979: 4.966490563990249e-06
Position 814: 4.548948270263778e-06
Position 2054: 4.3796150388030695e-06
Position 1954: 3.989806285939103e-06
Position 1651: 3.586513792904769e-06
Position 4351: 3.19018936502434e-06
Position 4254: 3.1545172451816117e-06
Position 1561: 3.0857333289210523e-06
Position 1291: 2.8579782863588788e-06
Position 1169: 2.523814033128032e-06
Position 695: 2.423854357291032e-06
Position 2724: 1.5959483785544637e-06
Position 245: 7.600113426251191e-07
Position 256: 6.712666005155575e-07
Position 1206: 3.933530091191783e-07
Position 913: 3.8853997732668635e-07
Position 976: 3.822322568523581e-07
Position 223: 3.6630754145735393e-07
Position 860: 3.462770634847949e-07
Position 526: 3.0664638670699016e-07
Position 928: 2.784028601391598e-07
Position 1041: 2.629692450170292e-07
Position 1267: 2.5701226274748963e-07
Position 717: 2.3580837562702633e-07
Position 1152: 2.250695750585416e-07
Position 568: 2.1016332520720865e-07
Position 1693: 2.0383209017666434e-07
Position 795: 1.973191808472943e-07
Position 3129: 1.9542671398197256e-07
Position 1391: 1.8982659820826411e-07
Position 1355: 1.892417112101239e-07
Position 879: 1.2911237816222795e-07
Position 406: 1.0175416022978969e-07
Position 311: 9.447288235235557e-08
Position 147: 9.352054756394386e-08
Position 1329: 8.796904682005237e-08
Position 881: 6.048775302544111e-08
Position 198: 5.5943964631895145e-08
Position 854: 5.4528990322652864e-08
Position 833: 5.161294085545083e-08
Position 1095: 4.558985974778809e-08
Position 935: 4.272627990947613e-08
Position 305: 3.279510428913617e-08
Position 177: 3.239054592170409e-08
Position 1005: 3.004716715930794e-08
Position 205: 2.8828481698003204e-08
Position 558: 1.804079315687961e-08
Position 319: 1.75679997497547e-08
Position 386: 1.5991982723241695e-08
Position 253: 1.458276739058403e-08
Position 395: 1.4358649203057642e-08
Position 153: 1.4120593255424342e-08
Position 1648: 1.3090558574947538e-08
Position 380: 9.881250541679545e-09
Position 1008: 9.688113240494182e-09
Position 307: 5.789998122573583e-09
Position 1192: 5.5399927846310145e-09
Position 391: 5.23327010085461e-09
Position 1015: 4.9434223500008725e-09
Position 919: 4.302584824627079e-09
Position 343: 4.106448821320371e-09
Position 728: 3.763821340164919e-09
Position 338: 3.2140798415642823e-09
Position 1301: 1.3813443762541914e-09
Position 329: 1.3600091826656423e-09
Position 1024: 1.2518801759621263e-09
Position 808: 1.2468562770272224e-09
Position 210: 7.285414756875642e-10
Position 321: 2.0824520652635582e-10
Position 839: 1.9837996056445225e-10
Position 1018: 1.9193030416498058e-10
Position 137: 1.1170537961252045e-10
Position 1138: 1.0064354621666386e-10
Position 711: 2.8095651964858698e-11
Position 594: 2.186001368983782e-12
Position 596: 6.050437155745285e-17
Position 725: 5.144542618998845e-17
