Gene = Inpp5a
Position 1275: 1.340507559893768e-07
Position 624: 1.0081752939031212e-07
Position 736: 8.837963145552315e-08
Position 555: 4.647580241378411e-08
Position 685: 2.1115640267586287e-08
Position 613: 1.4221556586308305e-08
Position 577: 1.1593411388788055e-08
Position 151: 5.0594836344218625e-09
Position 731: 4.1655174667173945e-09
Position 131: 6.065110445425443e-10
Position 1946: 5.95686381913432e-10
Position 121: 3.5637124916846187e-10
Position 399: 2.3132167404158653e-11
Position 114: 2.1063174222228834e-11
Position 94: 1.7143168800811844e-11
Position 378: 1.4065255634459717e-11
Position 360: 1.1716007851933726e-11
Position 410: 1.0894476774929682e-11
Position 101: 1.3201064280605496e-12
Position 99: 4.970364141702844e-13
Position 402: 1.707075009037538e-13
Position 382: 8.557137921911551e-14
