Gene = Shfl
Position 687: 0.7370569285991188
Position 4899: 0.34689504918268427
Position 4842: 0.3467510726772701
Position 4881: 0.05671006000979773
Position 152: 0.046228322235571835
Position 4937: 0.042398548920948395
Position 4441: 0.040841639706432564
Position 4728: 0.032764427834610144
Position 4702: 0.032678137212050644
Position 901: 0.03062808666386351
Position 2767: 0.028836439332701257
Position 664: 0.027768416918850847
Position 4480: 0.02771186904820472
Position 4857: 0.026047190042298943
Position 4996: 0.02551326820303413
Position 4993: 0.02489634556576483
Position 4451: 0.02123711090242364
Position 5604: 0.017433723802954028
Position 4664: 0.01404603612894998
Position 4575: 0.013510764400834383
Position 4965: 0.010296030282121262
Position 5190: 0.009414252842214851
Position 4705: 0.009148213708791368
Position 4248: 0.00875627796195414
Position 2444: 0.008354775359232928
Position 226: 0.00715414022708889
Position 2789: 0.007055816645191237
Position 1097: 0.0068147427060940464
Position 2381: 0.006134393740521674
Position 5271: 0.0053165748226075915
Position 1548: 0.004992674358000367
Position 4598: 0.00488935589837923
Position 936: 0.0045170250107035735
Position 857: 0.00380040524421637
Position 247: 0.0037217158033374513
Position 1659: 0.0037057252021836704
Position 4939: 0.0036511038557828735
Position 2088: 0.003555429485425839
Position 4901: 0.0035508818576010666
Position 5281: 0.0034317758220331223
Position 207: 0.0032412523669150626
Position 2691: 0.0031803422265957075
Position 2280: 0.002999000324519266
Position 4604: 0.002829172690925768
Position 3742: 0.0027541403687842197
Position 5087: 0.002732367637831458
Position 4786: 0.0025647459968252597
Position 2503: 0.0024597457867825065
Position 4770: 0.002362310119463901
Position 2737: 0.0022819978148162345
Position 2826: 0.0022388158491872265
Position 1119: 0.002150816249833597
Position 4804: 0.0020375435334294015
Position 161: 0.002021363514336979
Position 197: 0.0018924481905792888
Position 557: 0.0018349830419538199
Position 5090: 0.0016029788828787043
Position 4243: 0.0015911447130936463
Position 5640: 0.0015307593124167988
Position 876: 0.0015270938849431199
Position 3995: 0.001400335201829594
Position 171: 0.0013869042069027495
Position 4949: 0.0011853668511844122
Position 720: 0.001163771396263666
Position 1948: 0.0011213392137491517
Position 693: 0.001082802614934073
Position 2664: 0.001011254868580901
Position 4279: 0.000958624796881731
Position 5562: 0.0008858460960008652
Position 5285: 0.0008479901474755298
Position 5607: 0.0008242303044236979
Position 629: 0.0007913841139969188
Position 1034: 0.0007166157982482577
Position 1116: 0.0006830023344745779
Position 2354: 0.0006444708099784062
Position 5315: 0.0006240299392259712
Position 2143: 0.0005969465735891106
Position 2927: 0.0005822790371007204
Position 4295: 0.0005318709003160022
Position 5239: 0.0005133052533311123
Position 747: 0.0004912484843813735
Position 2797: 0.0004824675241486506
Position 666: 0.0004711648455981873
Position 5093: 0.0004423197082227203
Position 4312: 0.00044050870349414883
Position 4033: 0.0004350912890644502
Position 2946: 0.0004321216659522949
Position 201: 0.0004280003898998502
Position 4071: 0.00041990513645883873
Position 3364: 0.00040677844142507884
Position 474: 0.0004030218225889463
Position 704: 0.00039691426253299323
Position 4946: 0.0003882071524465729
Position 4265: 0.0003866326994053027
Position 744: 0.0003608737817925718
Position 1448: 0.00032339245091845306
Position 3830: 0.0003004537198974623
Position 5096: 0.00028408975028740356
Position 5099: 0.00027986742028707413
Position 4978: 0.0002681049053004893
Position 1237: 0.00026238655853370266
Position 3085: 0.0002567669423254345
Position 2697: 0.0002562857856832901
Position 938: 0.00023479947971814983
Position 235: 0.00022907102633877468
Position 868: 0.00022769829488200702
Position 186: 0.00022746452351728194
Position 2564: 0.00022578760690431318
Position 3877: 0.00022336353986616327
Position 1234: 0.0002213481949124304
Position 2420: 0.00021462752439152473
Position 5139: 0.0002134066294887798
Position 5535: 0.00021130264031543275
Position 4092: 0.0002090349459184932
Position 5197: 0.00019234552339357413
Position 4752: 0.00017010448090171057
Position 513: 0.00015784819446796822
Position 764: 0.00015764437435197216
Position 972: 0.000152718808519042
Position 5084: 0.0001522709274533136
Position 571: 0.00015218357409305583
Position 2874: 0.0001501413707821659
Position 3313: 0.00014839797885930149
Position 3533: 0.0001469674201595908
Position 4112: 0.00014672032354198932
Position 282: 0.0001465040185644887
Position 751: 0.00014649609864054636
Position 2118: 0.00014574728187414867
Position 5312: 0.00013865714401987451
Position 5371: 0.00013059031482066396
Position 3682: 0.00012786756264612545
Position 539: 0.00011752372513521303
Position 1588: 0.00010941519151571538
Position 696: 0.00010753887574880766
Position 4397: 0.00010584499636847895
Position 768: 0.00010542614682254852
Position 5028: 0.00010498798215673057
Position 1667: 9.813141204548854e-05
Position 614: 9.675158089926709e-05
Position 2344: 9.386051845096062e-05
Position 2152: 8.946305558592224e-05
Position 698: 8.66359261406545e-05
Position 5246: 8.299220020381333e-05
Position 1011: 8.214599951507308e-05
Position 5066: 7.994614523741133e-05
Position 1420: 7.09672023697043e-05
Position 2693: 6.918919914572414e-05
Position 2667: 6.847277803316039e-05
Position 1133: 6.682871040825892e-05
Position 131: 6.560957513471366e-05
Position 4141: 6.397980208300383e-05
Position 496: 6.308712681901074e-05
Position 4402: 6.246511452829873e-05
Position 2791: 6.18535509555051e-05
Position 717: 6.102566643776258e-05
Position 3587: 5.636878778776339e-05
Position 3639: 5.621773934073374e-05
Position 3765: 5.612378448237689e-05
Position 619: 5.48112791389986e-05
Position 4012: 5.132769802104793e-05
Position 607: 4.978773031918955e-05
Position 253: 4.911456950507462e-05
Position 969: 4.867294191892365e-05
Position 3792: 4.069511094728165e-05
Position 2740: 4.063173823295517e-05
Position 257: 4.052559097136018e-05
Position 2387: 4.035324382412507e-05
Position 2209: 3.824721149643717e-05
Position 1061: 3.667726818263503e-05
Position 4386: 3.30812691695064e-05
Position 776: 2.9438928625499364e-05
Position 3489: 2.8941244336280947e-05
Position 4037: 2.7650909428383106e-05
Position 2930: 2.7547374678647644e-05
Position 4359: 2.677059110662293e-05
Position 600: 2.577881295863321e-05
Position 2309: 2.5668905030164586e-05
Position 2699: 2.4963070397302406e-05
Position 2113: 2.4483530152035135e-05
Position 3107: 1.8640955944233268e-05
Position 1585: 1.848945826743893e-05
Position 385: 1.823035972564865e-05
Position 733: 1.7533030125990386e-05
Position 1822: 1.67209307033316e-05
Position 2332: 1.664981374150401e-05
Position 2312: 1.4673231635037945e-05
Position 2446: 1.4580553053238137e-05
Position 603: 1.2852116094162587e-05
Position 1241: 1.2449805420938386e-05
Position 1167: 1.1386592715654387e-05
Position 1474: 9.849153042566311e-06
Position 1687: 9.44804741428038e-06
Position 2566: 9.32012114008928e-06
Position 5023: 6.625210425972945e-06
Position 5031: 6.0814109945294004e-06
Position 4375: 6.015457706442593e-06
Position 4370: 5.789764267557507e-06
Position 2393: 5.314985408674734e-06
Position 595: 4.8353651940554214e-06
Position 188: 3.3639115689674774e-06
Position 2575: 3.019683441362137e-06
Position 396: 1.5956771880374156e-06
Position 2193: 1.393419938646426e-06
Position 790: 1.1090599999916655e-06
Position 5149: 6.313438303689168e-07
Position 5283: 6.170791370674573e-07
Position 327: 4.963470110323041e-07
Position 622: 4.2342086307692115e-07
Position 1214: 3.815322873138261e-07
Position 303: 3.3546059586938175e-07
Position 1130: 2.5835258329754074e-07
Position 1173: 1.4938382349355025e-07
Position 298: 1.2231021873483214e-07
Position 417: 9.685829570855715e-08
Position 294: 9.202518634954446e-08
Position 1064: 7.656738104749641e-08
Position 1376: 7.159634284882498e-08
Position 976: 6.466217635930063e-08
Position 402: 6.083448569742723e-08
Position 984: 4.99333973316559e-08
Position 103: 4.940380047451501e-08
Position 820: 4.5617331203529385e-08
Position 409: 4.27123301841282e-08
Position 842: 3.7783275745152314e-08
Position 404: 3.7504459152758945e-08
Position 1204: 2.963467153242682e-08
Position 1038: 2.4917209959136118e-08
Position 2876: 1.829363114418054e-08
Position 1282: 1.3207894121866578e-08
Position 992: 7.75030884349977e-09
Position 2235: 6.388366428931211e-09
Position 987: 5.927914737398256e-09
Position 1344: 5.109350135432767e-09
Position 1255: 4.644367277072539e-09
Position 1270: 4.22279325977198e-09
Position 116: 3.1643947659288797e-09
Position 816: 5.395668091992058e-10
Position 1169: 1.6273718431277193e-10
Position 82: 1.570055045761373e-10
Position 1187: 1.1661550775391116e-10
Position 412: 4.0830637784550946e-12
Position 95: 3.73738381145013e-12
Position 73: 2.078038526079151e-13
Position 113: 7.975420803572573e-14
