Gene = Eef1akmt2
Position 1716: 1.33564015864e-05
Position 8358: 1.3232828635412529e-05
Position 8576: 1.2843075303029934e-05
Position 250: 1.2636115782692418e-05
Position 1454: 1.2083286211400948e-05
Position 3717: 1.179136851914548e-05
Position 319: 1.1415431078651089e-05
Position 3675: 1.1317812417313682e-05
Position 1640: 1.1263016364681237e-05
Position 2617: 1.1184119482583668e-05
Position 798: 1.118008532890929e-05
Position 6741: 1.099907215446106e-05
Position 458: 1.078610841022681e-05
Position 10794: 1.0735342759751574e-05
Position 11872: 1.045790174004538e-05
Position 257: 1.0196237391885086e-05
Position 3024: 9.333467688061012e-06
Position 3056: 9.027359962440275e-06
Position 3822: 8.636336090504695e-06
Position 8174: 8.30417333753437e-06
Position 427: 8.03825216149452e-06
Position 379: 7.942615283292258e-06
Position 5728: 7.816916520911714e-06
Position 2154: 6.651264742256709e-06
Position 1671: 6.2516223156874606e-06
Position 7568: 5.941281088283464e-06
Position 873: 5.59089306409327e-06
Position 1222: 5.428472163793111e-06
Position 839: 4.68453245080778e-06
Position 291: 4.5531939249370584e-06
Position 2993: 4.3803531343870475e-06
Position 2530: 4.122894354360389e-06
Position 2566: 3.989222465097357e-06
Position 1487: 3.9387160107955125e-06
Position 7919: 3.851685570373015e-06
Position 254: 3.820042455575833e-06
Position 6462: 3.788224855632845e-06
Position 7901: 3.6510737282820633e-06
Position 2800: 3.5618783217882596e-06
Position 3101: 3.3802087751988647e-06
Position 3641: 3.31910423147801e-06
Position 864: 2.994789548487098e-06
Position 90: 2.8432307437862714e-06
Position 4338: 2.811342756203742e-06
Position 5585: 2.671176332931585e-06
Position 4190: 2.671035881342534e-06
Position 1211: 2.642902184175753e-06
Position 2923: 2.562986820599088e-06
Position 4887: 2.37840486910872e-06
Position 461: 2.3641716507317615e-06
Position 2444: 2.305680794411649e-06
Position 897: 2.2763739331304144e-06
Position 119: 2.107647210538124e-06
Position 310: 2.0588551593428e-06
Position 588: 2.034576111474066e-06
Position 2927: 1.9524049352847894e-06
Position 2872: 1.8363925970141474e-06
Position 396: 1.7141845520246947e-06
Position 1318: 1.6299137593819709e-06
Position 2034: 1.5330997019372621e-06
Position 1365: 1.299092961299811e-06
Position 446: 1.088607571661162e-06
Position 1504: 1.0250610727347062e-06
Position 791: 9.740314742576674e-07
Position 1592: 9.252207693929687e-07
Position 975: 8.982575278291341e-07
Position 4125: 8.904642654174147e-07
Position 4964: 8.878683485374847e-07
Position 1978: 8.365924630493615e-07
Position 2274: 8.021534866826038e-07
Position 439: 7.701499209523073e-07
Position 425: 7.651103441813792e-07
Position 5888: 7.066282131715867e-07
Position 2178: 6.931847791633229e-07
Position 4292: 6.654476471344957e-07
Position 392: 6.47258891379252e-07
Position 634: 6.42760176371434e-07
Position 903: 5.480221442457254e-07
Position 1240: 5.437901698430805e-07
Position 498: 4.898189917506865e-07
Position 680: 4.7002348044407295e-07
Position 3590: 4.387253060520121e-07
Position 2283: 4.34691924767613e-07
Position 5772: 3.6857106319939697e-07
Position 394: 3.661142253071693e-07
Position 4352: 3.499352103089533e-07
Position 5577: 3.216330590961624e-07
Position 3018: 2.7598902275089436e-07
Position 2324: 2.4967949059651623e-07
Position 4865: 2.1154527203024025e-07
Position 4218: 1.5660957374170224e-07
Position 4167: 1.505814295007773e-07
Position 2369: 1.3669208381305965e-07
Position 2198: 1.1909950338649858e-07
Position 1974: 7.691864618841556e-08
Position 2220: 4.138709961182409e-08
Position 338: 1.4746322008090434e-08
Position 1315: 1.287415148313085e-08
Position 350: 1.271911204704203e-08
Position 746: 1.0957263432244064e-08
Position 328: 9.66278450499245e-09
Position 905: 6.154839223193204e-09
Position 465: 4.111029789423518e-09
Position 613: 2.479165786372826e-09
Position 1976: 4.976517651556683e-10
Position 1917: 2.4220946486746434e-10
Position 2548: 1.1287815918429629e-10
Position 645: 8.453133506393679e-11
Position 1905: 8.155118657000036e-11
Position 299: 5.097090981316953e-11
Position 625: 3.716615061756805e-11
Position 126: 3.5850636790386413e-11
Position 82: 3.300237462552492e-11
Position 655: 3.209848430437456e-11
Position 717: 3.185131564850226e-11
Position 724: 2.5192987917881937e-11
Position 672: 2.133498322460179e-11
Position 455: 1.7632489180796967e-11
Position 622: 1.4584068979625145e-11
Position 694: 1.2741939473285218e-11
Position 615: 9.125361219484715e-12
Position 221: 8.679314659467495e-12
Position 558: 8.11581907619487e-12
Position 121: 6.897939960571051e-12
Position 699: 1.4552544036222776e-12
Position 506: 1.2126918315931133e-12
Position 618: 1.175288946667032e-12
Position 197: 1.0203075760182294e-12
Position 636: 1.0149194642809693e-12
Position 477: 7.91661821911432e-13
Position 218: 2.8560556198887296e-13
Position 170: 2.8424804137325156e-13
Position 954: 1.0592869815045024e-13
Position 596: 6.621906869440734e-14
Position 532: 5.483366761461974e-14
Position 543: 3.9026931717306465e-14
Position 494: 3.8813125166344385e-14
Position 172: 2.4860883987014598e-14
