Gene = Hcst
Position 1977: 0.0004809253815293769
Position 682: 0.00046556509576185047
Position 1276: 0.0004036780540338963
Position 1945: 0.00040080944409942424
Position 705: 0.0003879896132205794
Position 1340: 0.0003593253429805723
Position 1809: 0.00033397383724417877
Position 150: 0.0003106335927913987
Position 1856: 0.00023967489703201664
Position 1929: 0.00021390339781044318
Position 1293: 0.00020033268280872228
Position 657: 0.0001762956554916451
Position 540: 0.00017231229180332473
Position 1812: 0.00016103143443971314
Position 938: 0.00014774624735596205
Position 1890: 0.00013950561270972508
Position 1539: 0.00013863262301274943
Position 574: 0.0001234107172776923
Position 946: 0.00011435055397151116
Position 1221: 0.00011314428369633441
Position 1235: 0.00010952455104961673
Position 240: 0.00010602028213051018
Position 1942: 0.00010064804854859821
Position 702: 0.00010056847196002205
Position 593: 9.08718215896595e-05
Position 1819: 8.731982643980478e-05
Position 861: 8.416352771834892e-05
Position 970: 7.766143844363519e-05
Position 473: 7.305067362413703e-05
Position 870: 7.290332740514998e-05
Position 1587: 7.113253192614862e-05
Position 801: 7.066338086421198e-05
Position 2017: 6.105001401244385e-05
Position 1589: 5.684397464693496e-05
Position 363: 5.568399375133584e-05
Position 202: 5.416210935070277e-05
Position 1440: 5.39472691940241e-05
Position 894: 5.2787633984643444e-05
Position 584: 5.0650056804831365e-05
Position 1127: 4.9704436893080806e-05
Position 1766: 4.847895858171625e-05
Position 1450: 4.836259515027824e-05
Position 931: 4.723724601141512e-05
Position 876: 4.2607739912615776e-05
Position 1026: 3.635512704206214e-05
Position 929: 3.5659820899818064e-05
Position 995: 3.202094701120369e-05
Position 314: 3.0440856248417716e-05
Position 1006: 2.656409363336272e-05
Position 963: 2.641268748105484e-05
Position 270: 2.3049160375901492e-05
Position 2043: 2.1878545122267495e-05
Position 879: 2.0664379635238726e-05
Position 1867: 1.7445749455363437e-05
Position 611: 1.52575543723969e-05
Position 1049: 1.5205908943377332e-05
Position 372: 1.332306851602523e-05
Position 1061: 1.2838994380943126e-05
Position 1685: 8.346938089002509e-06
Position 204: 8.106897371750774e-06
Position 1593: 7.889223026312833e-06
Position 1694: 5.953359106752556e-06
Position 1602: 4.303947198527387e-06
Position 989: 3.909436382698719e-06
Position 385: 2.89997710564975e-06
Position 544: 1.5713112687065173e-06
Position 74: 1.2776338069877296e-06
Position 586: 9.545011247683152e-07
Position 94: 8.707396835194629e-07
Position 120: 5.935356843027935e-07
Position 591: 5.283188963951531e-07
Position 180: 4.73123506181661e-07
Position 1225: 4.01276041248177e-07
Position 210: 3.200109251345369e-07
Position 84: 3.07361627716772e-07
Position 957: 2.4611585598774734e-07
Position 901: 4.94125955836691e-08
Position 949: 9.162549708204584e-09
Position 618: 6.992657736126185e-09
Position 599: 5.822972050097852e-09
Position 331: 5.53828806650294e-09
Position 380: 4.870875451544684e-09
Position 173: 1.903919989532527e-09
Position 280: 9.184872138695482e-10
Position 218: 4.762157530997518e-10
Position 184: 4.5553590975001386e-11
Position 389: 3.213694826520162e-11
Position 156: 2.928274259754555e-11
Position 214: 1.6281673459443875e-11
Position 160: 5.171499919524982e-12
Position 106: 1.5900036359256935e-12
Position 101: 9.181056290908889e-13
Position 212: 6.702705096025601e-13
