Gene = Colca2
Position 1762: 1.5909464243554823e-05
Position 1024: 1.5706616192989322e-05
Position 282: 1.4111016072745278e-05
Position 275: 1.3360164304559657e-05
Position 58: 1.306608664755586e-05
Position 517: 1.2814127310628241e-05
Position 2219: 1.0717670797188833e-05
Position 757: 8.500984988782242e-06
Position 2830: 7.984622716936474e-06
Position 663: 6.8245252965971615e-06
Position 1455: 6.635950542570234e-06
Position 1601: 6.486231610748385e-06
Position 2300: 5.621228014883414e-06
Position 2410: 5.429105615141289e-06
Position 1660: 3.4876488093605398e-06
Position 992: 3.36351199040954e-06
Position 405: 3.2942093979222756e-06
Position 2152: 2.8844175615177086e-06
Position 438: 2.5809009397144298e-06
Position 902: 2.2017809153501665e-06
Position 1274: 2.15048083482097e-06
Position 408: 1.8456041355857682e-06
Position 1149: 1.5125475553012296e-06
Position 1075: 1.4019287726216782e-06
Position 892: 1.171507692931957e-06
Position 761: 1.1668979504814643e-06
Position 920: 1.1667518107385019e-06
Position 1265: 9.284408831834466e-07
Position 289: 8.793952615405409e-07
Position 998: 7.347350689384781e-07
Position 759: 7.269376906166818e-07
Position 1008: 6.952586236696707e-07
Position 1137: 5.777839497147447e-07
Position 1036: 5.168374999945029e-07
Position 908: 4.5019376462480383e-07
Position 1147: 4.3742054888178447e-07
Position 1164: 2.2473970434887177e-07
Position 1214: 1.9579060793983773e-07
Position 1095: 1.9493446950877476e-07
Position 1197: 1.830288402279014e-07
Position 1034: 4.3849245697196584e-08
Position 1254: 3.8146912522489144e-09
Position 1747: 6.973470117861942e-10
Position 1811: 6.914501822253202e-10
Position 906: 7.603736428479815e-11
Position 1341: 1.9456759370656097e-11
Position 1358: 1.6037831015229693e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 878: 0.9643227742275401
Position 6011: 0.6236832200579943
Position 7643: 0.5073227942930036
Position 4633: 0.45331562708141715
Position 7221: 0.25175662132008225
Position 7696: 0.13735389300143547
Position 1664: 0.12003684556992074
Position 4612: 0.10624502812361444
Position 3713: 0.09005000928215982
Position 3737: 0.08294190976732901
Position 295: 0.056251709805529584
Position 5047: 0.054782528120455073
Position 3671: 0.0464366711077231
Position 1349: 0.04208637245761909
Position 3778: 0.03650836456269924
Position 2194: 0.03535741700323299
Position 4688: 0.034388431699910856
Position 2085: 0.03351708688840094
Position 5094: 0.028618445445355106
Position 4571: 0.028524598904320686
Position 4580: 0.026497330155002125
Position 7731: 0.019561678553829228
Position 7283: 0.019550946844007308
Position 3599: 0.01713324878370474
Position 7823: 0.017109899219344485
Position 4664: 0.016712514377790075
Position 4109: 0.015575589623318132
Position 4503: 0.015490194355457228
Position 6051: 0.015127019530855936
Position 3899: 0.015033815705756952
Position 4994: 0.014242772066413358
Position 4186: 0.01344809780631703
Position 6095: 0.01253305304445157
Position 2152: 0.01191459384896255
Position 2123: 0.011880968625163328
Position 4139: 0.010749769341328031
Position 2718: 0.009696964138745075
Position 3351: 0.009320464847342263
Position 6178: 0.009031431449700774
Position 3591: 0.008941786936827074
Position 6200: 0.00807850814993799
Position 540: 0.007379888767534072
Position 1493: 0.007308329929480831
Position 3318: 0.006977253201221066
Position 840: 0.006937837048868196
Position 771: 0.006702039648197887
Position 889: 0.0066321105630355185
Position 3834: 0.006614920508874135
Position 7010: 0.0066044822979293
Position 4312: 0.0064022188814392735
Position 7672: 0.006232480329974864
Position 4415: 0.005322657054812642
Position 5481: 0.004711694071099519
Position 1110: 0.0045229917220637565
Position 7774: 0.004220307416790222
Position 2234: 0.0039087561175760255
Position 7650: 0.0036288513491842425
Position 6139: 0.003493702822584982
Position 1606: 0.0032540640668791143
Position 798: 0.003141833029849494
Position 663: 0.0030155282232731924
Position 6978: 0.002474453589526527
Position 4539: 0.0024585931788184134
Position 1429: 0.0023884698071671598
Position 1511: 0.0022025286730226077
Position 7903: 0.0021769977080579464
Position 1624: 0.0021306376439330695
Position 1682: 0.0021136276343996564
Position 4063: 0.001943106519125205
Position 2692: 0.001923032860326297
Position 2135: 0.001849241891078114
Position 3710: 0.0018378063400409518
Position 1600: 0.0018311816815868341
Position 3578: 0.0017414002862403402
Position 5683: 0.0017289347099726988
Position 4508: 0.0016837482364141588
Position 5933: 0.0016239936561287867
Position 7842: 0.0015092902916269057
Position 6105: 0.001402207178011595
Position 5791: 0.0013603120372282398
Position 2013: 0.0012905304153261632
Position 4517: 0.0012283646318224405
Position 4916: 0.0010783791846160008
Position 1526: 0.0009659378856295689
Position 626: 0.0009552437930723474
Position 3406: 0.0009536790700554048
Position 3882: 0.0008707957461204284
Position 424: 0.0008105807695956374
Position 1928: 0.0008009477494897885
Position 1505: 0.0007467552100447816
Position 278: 0.0007457198360071039
Position 308: 0.0007295666680588669
Position 4891: 0.0007242530672928796
Position 7309: 0.0006699953050704842
Position 7884: 0.0006606518219815924
Position 345: 0.0006503484502347976
Position 2953: 0.0006318863041874658
Position 1550: 0.0005715771074736889
Position 3810: 0.0005248062538375128
Position 6354: 0.0005238242038289377
Position 3855: 0.00043292772897642935
Position 2883: 0.0004190472860683666
Position 1636: 0.00041324677022978656
Position 4640: 0.0003776022947206699
Position 1587: 0.000371106478663122
Position 1378: 0.0003642564642296792
Position 1321: 0.0003633235642897864
Position 913: 0.00035405300800943703
Position 3611: 0.0003456892260828057
Position 6498: 0.00031465741532350625
Position 5325: 0.00031395790651352523
Position 7345: 0.0002860638498612328
Position 7021: 0.000281988330331621
Position 1729: 0.00027537226603063206
Position 2056: 0.00027199774887654357
Position 7328: 0.0002679182464140073
Position 3785: 0.00022995464211890374
Position 1628: 0.00022694430849438135
Position 1192: 0.00021290163382494545
Position 8248: 0.0001986896633311152
Position 2330: 0.0001977143668390408
Position 500: 0.00019650947453341182
Position 3629: 0.00019283940660643785
Position 1544: 0.00018891505436594139
Position 3745: 0.00018845561418795204
Position 1548: 0.000183773987012566
Position 899: 0.00017874807988702536
Position 3472: 0.00016727480979162788
Position 5831: 0.00016502286077815196
Position 600: 0.0001647953226563013
Position 6235: 0.00016314212348613933
Position 330: 0.00015706315065918859
Position 545: 0.0001514880385085703
Position 2093: 0.00014867291102900183
Position 225: 0.00014642631991965805
Position 4357: 0.00014481294207010226
Position 2936: 0.00014358208715670623
Position 7170: 0.00014252226795853393
Position 4810: 0.00013846851250345064
Position 3780: 0.0001344592504634968
Position 1723: 0.00013134793568949044
Position 5176: 0.0001256491710605095
Position 775: 0.0001245134792012993
Position 610: 0.00012397682225836747
Position 348: 0.00012209727861692564
Position 3157: 0.00012155782606373546
Position 460: 0.0001212309391489728
Position 5603: 0.00011527040009151114
Position 5157: 0.00010383994461875729
Position 3374: 8.740690076851956e-05
Position 2402: 8.465181874197224e-05
Position 366: 7.400931122271083e-05
Position 1152: 7.290652335263657e-05
Position 1546: 7.004213228405049e-05
Position 314: 5.7884419284007236e-05
Position 3605: 5.650293292882739e-05
Position 2516: 4.899688746468575e-05
Position 433: 4.878496303099222e-05
Position 486: 4.496225318865098e-05
Position 448: 4.3638406748327434e-05
Position 1333: 3.877565746203598e-05
Position 566: 3.8150774726764816e-05
Position 1401: 3.508465824591677e-05
Position 1381: 3.4284050751749665e-05
Position 469: 2.89614737165146e-05
Position 2488: 2.5591072555499348e-05
Position 2419: 2.3708237072821126e-05
Position 1225: 2.3177745086209387e-05
Position 1618: 1.9504369525177562e-05
Position 2300: 1.885013016429921e-05
Position 937: 1.847654105848627e-05
Position 2887: 1.7941884889607047e-05
Position 1876: 1.771205726967198e-05
Position 2519: 1.649251896453912e-05
Position 2020: 1.6259974218074086e-05
Position 4732: 1.5558850870243772e-05
Position 1263: 1.542787346081476e-05
Position 2725: 1.541403110486592e-05
Position 542: 1.5143548531235825e-05
Position 578: 1.3824662780565092e-05
Position 3402: 1.3766565079917625e-05
Position 1008: 1.2753940075122569e-05
Position 2748: 1.2730622252862186e-05
Position 438: 1.2407580553157446e-05
Position 244: 1.1380177234640378e-05
Position 2905: 1.1336066149477056e-05
Position 368: 1.0031402696049068e-05
Position 1967: 9.019366026897998e-06
Position 1357: 8.937305432781966e-06
Position 3555: 7.2162143403153635e-06
Position 2205: 5.406915763963532e-06
Position 376: 5.3791914638405e-06
Position 1120: 5.120543608820747e-06
Position 1562: 4.704832463984793e-06
Position 636: 4.530978240586588e-06
Position 669: 4.251804893344927e-06
Position 1406: 4.219061281192171e-06
Position 512: 4.145606095116323e-06
Position 509: 4.144511182217662e-06
Position 177: 3.140868344746848e-06
Position 171: 3.101862739380392e-06
Position 230: 2.953711189487202e-06
Position 1440: 2.8202831476604065e-06
Position 1455: 2.552697105769362e-06
Position 1462: 2.526308693155777e-06
Position 582: 2.2451903093201188e-06
Position 186: 2.193469829616306e-06
Position 250: 2.109075268982259e-06
Position 942: 2.0824636963003536e-06
Position 173: 1.8409568772135427e-06
Position 1391: 1.715699746991176e-06
Position 808: 1.6725701207934623e-06
Position 474: 1.4510835270568664e-06
Position 1040: 1.1875503398639192e-06
Position 1229: 1.1843054236169552e-06
Position 1837: 1.1030166731449723e-06
Position 1080: 1.0282432946919716e-06
Position 1942: 9.949113912271877e-07
Position 2456: 9.744598496906013e-07
Position 926: 9.165847801855972e-07
Position 452: 8.892429393917336e-07
Position 955: 8.883108329656733e-07
Position 399: 7.016885277870661e-07
Position 1045: 6.315981494172242e-07
Position 1065: 5.314061829057751e-07
Position 255: 5.078010497798874e-07
Position 965: 4.945852874773982e-07
Position 450: 4.4032383347431653e-07
Position 1070: 3.7674311633483064e-07
Position 945: 3.0398423854326684e-07
Position 1051: 2.72282978753901e-07
Position 1796: 1.9544175330874945e-07
Position 1159: 1.7931863370508284e-07
Position 2212: 1.7154043115619972e-07
Position 2239: 1.6470118506737228e-07
Position 1761: 1.5203184739369043e-07
Position 550: 1.4470268549487055e-07
Position 397: 8.504852655059758e-08
Position 1124: 4.911779861065358e-08
Position 928: 2.056645961369013e-08
Position 1736: 2.079803761030847e-09
Position 1932: 1.6626694240913727e-09
Position 156: 4.80279624853654e-10
Position 234: 4.30492289116963e-10
Position 189: 3.2603140355248176e-10
Position 1018: 1.1204935596481391e-10
Position 135: 3.901913473023736e-11
Position 131: 3.584001889035497e-11
Position 129: 2.7216408453547187e-11
Position 139: 9.276119299136284e-12
Position 147: 6.139776253519754e-12
Position 124: 2.804516002402939e-12
Position 151: 1.678071332714328e-12
