Gene = Lin37
Position 3666: 4.767006487676593e-05
Position 2798: 4.662286887994054e-05
Position 2689: 4.510591891076845e-05
Position 3388: 4.342991445800623e-05
Position 1483: 4.140570341770603e-05
Position 1349: 4.045402980245625e-05
Position 366: 3.95966293914543e-05
Position 2828: 3.923067738801728e-05
Position 1019: 3.800299949921339e-05
Position 941: 3.467093873561706e-05
Position 1751: 3.457822354684943e-05
Position 723: 3.1372770238080264e-05
Position 1734: 3.0967563108310486e-05
Position 921: 2.9716836238147204e-05
Position 27: 2.8060641907638787e-05
Position 592: 2.6406681645428166e-05
Position 2668: 2.556418816458526e-05
Position 3685: 2.5202689075143984e-05
Position 1036: 2.500917319340616e-05
Position 3963: 2.4709362530519788e-05
Position 991: 2.311606070983899e-05
Position 4116: 1.938934254456544e-05
Position 1806: 1.875901740790518e-05
Position 605: 1.835869934976695e-05
Position 233: 1.767094195131786e-05
Position 1890: 1.653507906119102e-05
Position 240: 1.4722133151643515e-05
Position 2119: 1.4311307346783148e-05
Position 2575: 1.3696782518220876e-05
Position 3965: 1.2564777663490676e-05
Position 2194: 1.0581651555362105e-05
Position 786: 1.0042827533524458e-05
Position 2338: 9.98914756106918e-06
Position 1645: 9.745744350672217e-06
Position 1726: 6.947634924070763e-06
Position 41: 5.830938112228813e-06
Position 3937: 4.131176928320211e-06
Position 173: 2.119318363033634e-06
Position 3692: 2.010130728633705e-06
Position 3690: 1.9916907930867488e-06
Position 456: 1.8478018145698543e-06
Position 2204: 1.5309251178185864e-06
Position 351: 1.03064754133291e-06
Position 368: 7.803306838058657e-07
Position 361: 7.357478926326857e-07
Position 646: 5.861034151772642e-07
Position 624: 4.616533604154021e-07
Position 454: 4.2287451937057126e-07
Position 3834: 2.3241605018934098e-07
Position 796: 4.929349942390298e-10
Position 684: 9.679577116192664e-12
Position 595: 7.821684448164447e-12
Position 3994: 3.5619030767853364e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4037: 0.9990141494434203
Position 3884: 0.9878575206893716
Position 1969: 0.8878612414464034
Position 3656: 0.8860881411948945
Position 1687: 0.8766927320217324
Position 2621: 0.8338586012551368
Position 2485: 0.44512110720200704
Position 2215: 0.41359844415342306
Position 2351: 0.36760244048325563
Position 2460: 0.33633752103737163
Position 752: 0.1542836894380828
Position 3227: 0.08988980529147979
Position 3714: 0.08088048568135084
Position 2253: 0.06456592801783628
Position 1561: 0.04482763738723555
Position 2374: 0.04224692821491812
Position 1185: 0.04141220998905388
Position 3256: 0.021533489652186197
Position 2668: 0.01997902216366797
Position 3322: 0.011928221791853873
Position 2931: 0.010863564394232313
Position 1661: 0.010098410917244532
Position 1944: 0.009734829319999276
Position 2300: 0.008364272966837194
Position 3176: 0.008342557814388894
Position 1689: 0.008174003853117373
Position 736: 0.008154736663686591
Position 1189: 0.00725591467029794
Position 2652: 0.006902114185771556
Position 2976: 0.006399087993906906
Position 2721: 0.006371801025764071
Position 2638: 0.00631941465495827
Position 1122: 0.005873166650641757
Position 2729: 0.005770674816056256
Position 341: 0.0056412433125899285
Position 3301: 0.004196294039789878
Position 3148: 0.003946306355936201
Position 3663: 0.0036403093938820207
Position 2673: 0.003594338737119092
Position 3117: 0.0034895280960175507
Position 273: 0.003098937748841621
Position 1902: 0.0028166788972952606
Position 3288: 0.0020962087140952816
Position 2103: 0.0020832804923259923
Position 1067: 0.0018818776332422333
Position 2217: 0.0016686408300418377
Position 2323: 0.0016072996881577408
Position 2190: 0.0014948813807828243
Position 1213: 0.001485956568840638
Position 1948: 0.001437084859214495
Position 1624: 0.001411709618941395
Position 3306: 0.001206485159155911
Position 1345: 0.001051020163706122
Position 1601: 0.001046420262474556
Position 1914: 0.0009887732378035278
Position 905: 0.0009701594027122858
Position 1651: 0.0009420171153074876
Position 3366: 0.000916138884239507
Position 3698: 0.0009092103428221441
Position 583: 0.0008550434949157545
Position 697: 0.0008468541650560219
Position 2490: 0.0007889618165321332
Position 1168: 0.0007715936802259068
Position 3767: 0.0007307394326168162
Position 3285: 0.0007171223213205575
Position 791: 0.0007081663979732644
Position 3676: 0.0007061723097358237
Position 1071: 0.0006184195503897356
Position 2221: 0.0005912006830277742
Position 1617: 0.0005696055080686198
Position 1695: 0.0005680868566493316
Position 1734: 0.0005467795702069313
Position 2235: 0.0005421451746864302
Position 1716: 0.0004853996611740827
Position 966: 0.00046880898505141324
Position 2953: 0.000451965500302025
Position 1613: 0.0004509956960838904
Position 3015: 0.00044751490973066096
Position 3361: 0.0004383178610088356
Position 412: 0.0004316637902107646
Position 766: 0.0004313110830815855
Position 2413: 0.0004144795152406226
Position 810: 0.00039508641302175314
Position 452: 0.0003843935222183998
Position 786: 0.0003804855111352547
Position 678: 0.00037440871745046824
Position 935: 0.00036822250962828117
Position 1534: 0.0003597610270656095
Position 3258: 0.00033696728516473967
Position 2428: 0.00032786877122411667
Position 2421: 0.0003169659245164871
Position 1589: 0.0002845675604133707
Position 2896: 0.0002836285170020511
Position 4065: 0.00028263392761729923
Position 4172: 0.0002744744622027593
Position 2983: 0.00027405700176621735
Position 285: 0.0002625416729767494
Position 1225: 0.00025139080756606707
Position 3511: 0.00024038716427691117
Position 1216: 0.00023882988616136271
Position 614: 0.00023653060779930648
Position 2402: 0.00023615745234331905
Position 1951: 0.0002210073436808571
Position 3093: 0.0002080207599895493
Position 4044: 0.00019963268890672988
Position 1663: 0.00019940971801104995
Position 617: 0.00018877613984992692
Position 831: 0.00018314874738307158
Position 1395: 0.00018219843276876733
Position 1867: 0.00018105687560058102
Position 299: 0.00017655143568144114
Position 2381: 0.00017443964513525417
Position 2779: 0.00016608562939401594
Position 4078: 0.00015680925038512618
Position 4191: 0.00015382918005116389
Position 3262: 0.00014796806636397243
Position 497: 0.00014792651605264896
Position 3231: 0.0001464714724463139
Position 588: 0.00014384955225570147
Position 1069: 0.00014186297952177077
Position 3233: 0.00013496087172436367
Position 3742: 0.0001337780154563347
Position 1578: 0.00011944485882223765
Position 2140: 0.00011424146643830087
Position 2125: 0.00010387233053731197
Position 1129: 0.00010382818150012557
Position 646: 0.00010299641853625386
Position 620: 0.00010089642466568268
Position 624: 9.783414563557451e-05
Position 633: 9.453940990652888e-05
Position 1292: 9.297460367808345e-05
Position 3665: 9.282278394586077e-05
Position 1455: 9.125177930313137e-05
Position 3893: 8.40238058780669e-05
Position 1165: 8.345284180978406e-05
Position 2494: 7.926707818828564e-05
Position 2943: 7.882162562144789e-05
Position 1831: 6.568934657398971e-05
Position 3467: 6.265965463075573e-05
Position 2677: 5.9364725163970535e-05
Position 3867: 5.817119911475763e-05
Position 1856: 5.683330387819182e-05
Position 4128: 5.646628464523755e-05
Position 2307: 5.533434545799505e-05
Position 2861: 5.3206031430917736e-05
Position 768: 5.283322102037318e-05
Position 147: 4.99191999404073e-05
Position 3482: 4.865328247735218e-05
Position 2586: 4.1923741521412834e-05
Position 1440: 4.0302682974379716e-05
Position 761: 3.929724013518793e-05
Position 2497: 3.84987374516637e-05
Position 705: 3.746965726884638e-05
Position 2962: 3.626780046244628e-05
Position 3002: 3.1419906850267404e-05
Position 3068: 2.702905122538264e-05
Position 431: 2.6551963169881695e-05
Position 2164: 2.5737752596973058e-05
Position 3573: 2.432784320341668e-05
Position 1088: 2.305997889200659e-05
Position 1463: 2.300785457947987e-05
Position 1482: 2.1800733078969637e-05
Position 699: 2.10797387122412e-05
Position 2539: 2.0492212262693235e-05
Position 133: 2.0125394990989113e-05
Position 3559: 1.916070568419314e-05
Position 541: 1.899420543782878e-05
Position 1145: 1.8830797990305868e-05
Position 109: 1.803986834746164e-05
Position 1368: 1.7714907576581678e-05
Position 3463: 1.7626538806862662e-05
Position 3516: 1.6938990044099297e-05
Position 3593: 1.615386461237599e-05
Position 796: 1.548544058354364e-05
Position 477: 1.50486145020977e-05
Position 3732: 1.4773777843976945e-05
Position 2109: 1.3490548734314211e-05
Position 560: 1.2771594079506255e-05
Position 185: 1.2592116109049281e-05
Position 436: 1.2313127357116666e-05
Position 4198: 1.2269540792368808e-05
Position 3190: 1.2005561995767656e-05
Position 459: 1.1664917706093535e-05
Position 962: 1.0782980126927493e-05
Position 1333: 9.183748142095787e-06
Position 2310: 9.168426386489998e-06
Position 946: 9.135400302174041e-06
Position 684: 8.907526910133399e-06
Position 1303: 8.691264971114896e-06
Position 419: 8.630477658483546e-06
Position 2499: 8.491390735569563e-06
Position 2084: 8.103722820595465e-06
Position 504: 7.702417186607332e-06
Position 1336: 7.591753970227222e-06
Position 1986: 7.525613669299501e-06
Position 2945: 6.303342923313843e-06
Position 909: 6.134079819376924e-06
Position 1705: 6.052385505376433e-06
Position 1751: 5.959641083586015e-06
Position 840: 5.825439862110825e-06
Position 4047: 5.821381007014452e-06
Position 2142: 5.644985087008296e-06
Position 4082: 5.289215943846353e-06
Position 600: 5.2681923050153315e-06
Position 2227: 5.064398292521287e-06
Position 1749: 5.037254386795852e-06
Position 1264: 4.968911271957158e-06
Position 517: 4.907882075380828e-06
Position 1989: 4.550553052900296e-06
Position 595: 4.5103341377477415e-06
Position 3847: 4.39815838836404e-06
Position 877: 4.287033717493426e-06
Position 3533: 3.784522559624901e-06
Position 2386: 3.68980201139305e-06
Position 4116: 3.650561131501385e-06
Position 3862: 3.136685557116187e-06
Position 2171: 2.6427999611964613e-06
Position 3801: 2.370292061058453e-06
Position 1746: 2.20740156264e-06
Position 1876: 1.9495987994119023e-06
Position 2145: 1.8686416447774933e-06
Position 474: 1.7159135269473603e-06
Position 443: 1.5481923317585899e-06
Position 1470: 1.3996502674220888e-06
Position 1795: 1.3404792265562422e-06
Position 467: 1.2636626142305784e-06
Position 4006: 1.1197985494905341e-06
Position 482: 1.0683128761861337e-06
Position 2502: 1.0471379897949128e-06
Position 1849: 9.602544844275037e-07
Position 2506: 8.455910912620111e-07
Position 3994: 7.617937861554362e-07
Position 4089: 7.54300885119694e-07
Position 2743: 7.214881033852301e-07
Position 1349: 7.123620052063364e-07
Position 2735: 6.447405265011616e-07
Position 1372: 6.271898618413278e-07
Position 2527: 6.067898746161077e-07
Position 1308: 4.864252352205108e-07
Position 513: 4.6586238126515464e-07
Position 4101: 4.2538523247813447e-07
Position 3956: 4.0105320771148205e-07
Position 718: 3.8585472107068326e-07
Position 463: 3.8188574755413723e-07
Position 4009: 3.653934353429666e-07
Position 2786: 3.244108615643542e-07
Position 536: 2.5684783233966804e-07
Position 915: 2.47578623520625e-07
Position 486: 2.2908288546973593e-07
Position 351: 2.2563153245912954e-07
Position 4202: 2.2137759738196456e-07
Position 479: 1.830103251163647e-07
Position 714: 1.7392427812253742e-07
Position 155: 1.1889738490771885e-07
Position 446: 1.0863061666113979e-07
Position 941: 1.006363342433967e-07
Position 3098: 9.227787656917466e-08
Position 865: 8.954231161050762e-08
Position 860: 7.73232277021432e-08
Position 519: 7.194114851534211e-08
Position 716: 6.810816466610504e-08
Position 886: 6.215920686368908e-08
Position 2898: 5.145310217534096e-08
Position 366: 3.9596030964359685e-08
Position 533: 2.442107043409844e-08
Position 2908: 1.8981849713410127e-08
Position 248: 1.4817414348373642e-08
Position 604: 7.181830037117124e-09
Position 1002: 6.130156027725827e-09
Position 2855: 4.99469040888868e-09
Position 1425: 3.5027826093748827e-09
Position 521: 9.921789146157634e-10
Position 240: 1.6969594378305754e-14
Position 204: 1.6557444328175512e-14
Position 223: 1.1872806376991425e-14
Position 253: 2.5763655428539107e-15
