Gene = Bdh2
Position 9348: 0.0033192539307093645
Position 7890: 0.0031957326124322258
Position 3541: 0.0031050098278000817
Position 583: 0.002844527181519849
Position 98: 0.002841273564885552
Position 1864: 0.002762803646772979
Position 7154: 0.002760175757866968
Position 16647: 0.0027460992757515432
Position 1138: 0.002549854631359944
Position 3959: 0.0025310471625260562
Position 17110: 0.002456909186835551
Position 15835: 0.0024557188416309546
Position 1996: 0.002452523265698427
Position 4903: 0.002371382773507436
Position 1488: 0.0023631786232163146
Position 1571: 0.002161655414765716
Position 11458: 0.0020692661450467963
Position 4879: 0.0020403448594640008
Position 1878: 0.0019438914745446712
Position 878: 0.001931925099039011
Position 4800: 0.0018430186277703007
Position 434: 0.0017712450636347009
Position 5694: 0.0017682951439701733
Position 7399: 0.0016830654317685281
Position 688: 0.0016469946792590415
Position 3813: 0.0016282491812577955
Position 4768: 0.0016042609504097294
Position 2004: 0.001520796002335457
Position 5147: 0.001511437388307771
Position 23064: 0.0014991189186364898
Position 7995: 0.0013332519730753962
Position 18427: 0.0012776621774848171
Position 4827: 0.0012663446463941177
Position 102: 0.0012189754633743005
Position 2194: 0.0011726447671891861
Position 1065: 0.0010995431200160387
Position 3955: 0.0010459526378499451
Position 9113: 0.0009703520584988856
Position 4825: 0.0009465919469739575
Position 396: 0.0009449370653762013
Position 16015: 0.0009375147273885753
Position 5110: 0.0009328055743716504
Position 5108: 0.0008904329805008641
Position 5106: 0.0008786390481924313
Position 1514: 0.0008571678330918029
Position 4052: 0.0008216570676287079
Position 2305: 0.0008042519319968984
Position 1499: 0.0007984349720125775
Position 4983: 0.0007940711796737745
Position 20676: 0.0006725810099743787
Position 2074: 0.0006071653460936633
Position 4490: 0.0005435328298145315
Position 2448: 0.0005370099699782204
Position 1982: 0.0005346085223303688
Position 16712: 0.0005217055055524847
Position 1398: 0.000509162392379969
Position 8423: 0.00047748701168894714
Position 665: 0.000470451126530396
Position 598: 0.00046810532022515425
Position 339: 0.00046621696672695086
Position 1836: 0.0004367159130922347
Position 4170: 0.0004131294075079801
Position 9944: 0.0004074021115118288
Position 8158: 0.0004063006492974198
Position 127: 0.00037044420234881966
Position 1354: 0.00032740525607837965
Position 2078: 0.00030295247058859104
Position 914: 0.0002880909330020558
Position 711: 0.00026435554949884353
Position 3874: 0.00025456011179396745
Position 766: 0.00023779507664096095
Position 606: 0.0002363894400948345
Position 963: 0.00022378511479589515
Position 326: 0.00021266875343706163
Position 1393: 0.00017779764698657615
Position 8056: 0.0001772007514576341
Position 735: 0.00016191361296151335
Position 4451: 0.00015361271337429553
Position 4927: 0.00014278018027826713
Position 1006: 0.0001384418514846737
Position 4881: 0.00013418241305345296
Position 413: 0.0001242445812158277
Position 457: 0.0001228677287046631
Position 1960: 0.00011474693866323337
Position 129: 0.00010530660170454434
Position 71: 9.701299945689875e-05
Position 55: 8.580458943070747e-05
Position 1747: 8.509218070874498e-05
Position 259: 7.369893143691373e-05
Position 1440: 7.308269583379774e-05
Position 8411: 7.269403082647881e-05
Position 4495: 7.031846355614701e-05
Position 10301: 6.541325501617601e-05
Position 1469: 5.6571954765272605e-05
Position 10418: 5.4023018372549475e-05
Position 280: 5.340849472973217e-05
Position 201: 4.788694734757938e-05
Position 419: 4.7149831284206495e-05
Position 1166: 4.563327096603252e-05
Position 198: 4.423643719357001e-05
Position 1625: 4.138926701393464e-05
Position 4508: 3.969494465501511e-05
Position 442: 3.825007864651931e-05
Position 1636: 3.559202721225431e-05
Position 235: 3.156488721690964e-05
Position 4396: 2.819548648005986e-05
Position 1160: 2.5001569063670897e-05
Position 2187: 2.4729107589665983e-05
Position 859: 1.934772834724582e-05
Position 21645: 1.7054693283832777e-05
Position 1457: 1.3059394597390546e-05
Position 2039: 1.0712982825430276e-05
Position 1629: 8.73107874791584e-06
Position 10429: 8.427797672764266e-06
Position 9840: 7.3114656472234615e-06
Position 633: 6.347962115131484e-06
Position 1200: 5.5376186485257856e-06
Position 861: 5.353751964849562e-06
Position 332: 4.948587077208852e-06
Position 292: 4.0559898605506585e-06
Position 715: 3.864751051769366e-06
Position 942: 3.6644166178689313e-06
Position 1084: 3.013033309584852e-06
Position 922: 2.530790744198952e-06
Position 265: 2.4652433876288102e-06
Position 954: 2.167113715281119e-06
Position 15701: 1.9406854943161203e-06
Position 1198: 1.9105993504719646e-06
Position 1206: 1.445946891853796e-06
Position 15732: 7.197374697803558e-07
Position 647: 5.371809537770839e-07
Position 257: 4.0011693311730914e-07
Position 210: 2.542289378845776e-07
Position 761: 1.129710213829009e-07
Position 483: 3.3371537969393504e-08
Position 320: 1.4419022925698788e-08
Position 644: 1.289584352377465e-08
Position 656: 3.383822685752892e-09
Position 1490: 3.1402107562044056e-09
Position 208: 2.9215747809786887e-09
Position 461: 3.8780255567248947e-10
Position 351: 9.612163344888093e-11
Position 561: 6.714915585308554e-12
Position 626: 6.691722761689309e-12
Position 466: 5.025032522002203e-13
Position 450: 4.645211154664026e-13
Position 508: 1.0078814482183499e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7039: 0.9625565400116062
Position 9772: 0.9490308202765353
Position 15598: 0.8401980354863561
Position 2444: 0.8245048000303159
Position 14006: 0.8100386493457604
Position 8333: 0.6868386417877618
Position 4086: 0.6042035745791576
Position 7994: 0.5931624435266889
Position 4293: 0.5422758479397811
Position 12618: 0.48210208610248545
Position 20363: 0.45266976311520457
Position 19452: 0.4436597687482302
Position 22946: 0.4241540194828935
Position 21772: 0.360354211179973
Position 1793: 0.36030747954637776
Position 20340: 0.3525515419564592
Position 4366: 0.3135027918520309
Position 8852: 0.26267732997564136
Position 3698: 0.23377754591272437
Position 1467: 0.2247861632977645
Position 14847: 0.18597179772954614
Position 9206: 0.17718683072625135
Position 15568: 0.15889461156299808
Position 21522: 0.13600923040656168
Position 11487: 0.13129299710751777
Position 10044: 0.12550022270062586
Position 21966: 0.10157325519876458
Position 5009: 0.10087049240217637
Position 13410: 0.09532863591651533
Position 11064: 0.08516892250399773
Position 3443: 0.07687617139502219
Position 4092: 0.0752757704965984
Position 7261: 0.07180091167221159
Position 3853: 0.06743555389927391
Position 1685: 0.06511440506429798
Position 13640: 0.058898110035901195
Position 17438: 0.05883350292050616
Position 10621: 0.056211667557855456
Position 4742: 0.05604803451115775
Position 14652: 0.05174537367855678
Position 11045: 0.033598749039968574
Position 3377: 0.03052249099837955
Position 5600: 0.029149640047550412
Position 20251: 0.027700585792306845
Position 11117: 0.025960419065342598
Position 7373: 0.024944012287574903
Position 20128: 0.024714830977209973
Position 13696: 0.024215740412533656
Position 804: 0.022537763033929542
Position 20554: 0.021757631914992588
Position 11093: 0.021639982811960126
Position 20051: 0.020966291285425678
Position 14690: 0.019593327376247485
Position 2471: 0.019504337543106588
Position 18032: 0.018302784800449078
Position 790: 0.017769303065229176
Position 13377: 0.01775461156177975
Position 13693: 0.017358556672384458
Position 3539: 0.01677907858914381
Position 20504: 0.016194795817209288
Position 8729: 0.016050128735295027
Position 17969: 0.015537599909506459
Position 17827: 0.015441642322358236
Position 6179: 0.015375967823222413
Position 9065: 0.014974007698515816
Position 9189: 0.014893762106562956
Position 12453: 0.014735351157084652
Position 22195: 0.013574224468030307
Position 7748: 0.013552375551694478
Position 19600: 0.012956472167193644
Position 10732: 0.012777608789501743
Position 7433: 0.012673515384127074
Position 11512: 0.0125923496342428
Position 2372: 0.011824098243407636
Position 22130: 0.011294692810987574
Position 20370: 0.011258297585522105
Position 11325: 0.010961752970004327
Position 10860: 0.01010918459954226
Position 20098: 0.009906776543381844
Position 21143: 0.009727634677783373
Position 2280: 0.009694220833774211
Position 765: 0.009416797075479894
Position 3503: 0.009046722613118128
Position 10806: 0.008938801626940484
Position 16606: 0.008709227159748048
Position 5829: 0.00869518513810061
Position 12394: 0.0083958823643061
Position 19596: 0.00822855431005204
Position 18370: 0.007992235216419683
Position 8030: 0.007723870496013274
Position 18045: 0.007713835197769429
Position 3410: 0.007694784064973615
Position 10905: 0.007662153917674885
Position 2636: 0.007632441498661853
Position 1396: 0.007534546185254797
Position 2688: 0.0073652640982886305
Position 2633: 0.007250325145943184
Position 4267: 0.0072065481004077595
Position 21580: 0.0070946291758296545
Position 2853: 0.007080580625761868
Position 1742: 0.006428077797344264
Position 8543: 0.006323707427585949
Position 2996: 0.006239791869592894
Position 15819: 0.00619302330258688
Position 19893: 0.005944183734240781
Position 3152: 0.005662717198556584
Position 17209: 0.005602062337985622
Position 17688: 0.005595705832051326
Position 7973: 0.005573555133308194
Position 14850: 0.005457414817413105
Position 2304: 0.005124027080135219
Position 3738: 0.005083874028069183
Position 2812: 0.005034577324098872
Position 3123: 0.004999013161359914
Position 1266: 0.0049242010877541854
Position 5635: 0.0048519486336901264
Position 1695: 0.004706104145030134
Position 8742: 0.004568736367158494
Position 11280: 0.00445176751504056
Position 2629: 0.004423179150182867
Position 734: 0.004398903627298223
Position 22666: 0.004053789929454373
Position 10005: 0.004044228452126224
Position 2287: 0.003956945558513196
Position 10334: 0.003897437748477589
Position 22010: 0.003877878647626067
Position 1393: 0.0038233551994154504
Position 7622: 0.0038047940805014265
Position 17694: 0.003662392516771648
Position 8578: 0.003611836399990756
Position 11550: 0.003578184547795801
Position 1641: 0.0035692364725612206
Position 3741: 0.003549229495712847
Position 3382: 0.0035306681420550143
Position 23161: 0.003478470353052409
Position 873: 0.0034610556136673095
Position 3497: 0.00343499139755584
Position 9847: 0.0034185344625964785
Position 9251: 0.003394989607306834
Position 1611: 0.003387464759451194
Position 21284: 0.003374040927092305
Position 7398: 0.003362783248234184
Position 17898: 0.0031088889247945658
Position 22902: 0.003091534691766435
Position 8520: 0.0030219392472950876
Position 8513: 0.002951402053207042
Position 290: 0.002809413531886005
Position 12560: 0.00273196436856186
Position 3522: 0.0027242000870576146
Position 2247: 0.002628361016525724
Position 22468: 0.0026096415258886206
Position 5616: 0.0024939928495906188
Position 20606: 0.0024916080592453146
Position 4027: 0.0024781934917139283
Position 16426: 0.0024761946445963664
Position 17724: 0.0024526448042993827
Position 3314: 0.0023337602145675706
Position 8070: 0.002328738237773082
Position 7689: 0.002321332495094479
Position 1158: 0.0022738917696915046
Position 16937: 0.0022483668943742603
Position 22278: 0.002225871207511137
Position 3163: 0.0021491296086889318
Position 1251: 0.0021473652957458467
Position 8497: 0.0020556314085905278
Position 20584: 0.0020350897458629585
Position 20159: 0.001977500159170409
Position 20603: 0.0019581199219196087
Position 4192: 0.0019506533463156126
Position 11378: 0.0018813787796354514
Position 6214: 0.0018463286079411405
Position 7448: 0.001834728515072908
Position 3355: 0.0018054952364870832
Position 9209: 0.001781649250138983
Position 22319: 0.0017762975611638407
Position 8198: 0.0017756964223712582
Position 7642: 0.0017389607525390325
Position 3796: 0.001694819026084973
Position 5672: 0.0016623557821551492
Position 7391: 0.0016138424248103305
Position 17761: 0.001568688795423306
Position 17308: 0.0015379155244872658
Position 2163: 0.0015258091082380235
Position 16013: 0.0014592876190183336
Position 18259: 0.001418400980026629
Position 21732: 0.0013898828431293433
Position 8826: 0.0012970915195271836
Position 3136: 0.0012747571666721315
Position 2661: 0.0012601829875498645
Position 1799: 0.001239272403283198
Position 8802: 0.0012283538055352212
Position 1039: 0.0011883540189763808
Position 961: 0.0011325748203057247
Position 15786: 0.0011290333029105983
Position 22739: 0.0011194864543642065
Position 9292: 0.0010974824491322161
Position 4140: 0.0010973245114614353
Position 16493: 0.0010801620457177783
Position 3335: 0.0010786146359133386
Position 10229: 0.001042421228939553
Position 8281: 0.001018819864173325
Position 22484: 0.0009892241379961864
Position 1095: 0.0009550535073596401
Position 846: 0.0009499120341375892
Position 2115: 0.0009497332605106868
Position 4411: 0.000936731621473016
Position 7955: 0.0009352463124070474
Position 17033: 0.0009155012158393446
Position 3675: 0.0009105305660525434
Position 16067: 0.0009005055169252377
Position 2870: 0.0008834218154600542
Position 15876: 0.0008729394133233406
Position 2031: 0.000859760468672179
Position 9813: 0.0007891240973587694
Position 1417: 0.000785993383565783
Position 3171: 0.0007679832928175422
Position 20022: 0.0007598590035372468
Position 10375: 0.0007574863270911103
Position 20535: 0.0007456008629159707
Position 10278: 0.0006777183873114928
Position 20712: 0.0006708962410606747
Position 17391: 0.000664762893502365
Position 749: 0.0006627724791438443
Position 2087: 0.0005909725189109478
Position 1000: 0.0005745967043213398
Position 16445: 0.0005710510622828003
Position 1224: 0.0005512792320681927
Position 1134: 0.000485346714526604
Position 6808: 0.00046776596771804977
Position 2176: 0.0004665000448450245
Position 815: 0.00045436913849964685
Position 3705: 0.0004508834439489626
Position 15957: 0.00044001294556430604
Position 5772: 0.00042357261639370907
Position 21589: 0.00038260924449049367
Position 13493: 0.00037712072825062386
Position 2702: 0.0003675482575496277
Position 2408: 0.00036257011810231124
Position 2545: 0.0003544807550059998
Position 1072: 0.0003482648752631369
Position 15423: 0.0003471246217311322
Position 7466: 0.000325699889220511
Position 16985: 0.00025849128177460475
Position 9112: 0.0002408618365169762
Position 2127: 0.00021992142052830652
Position 20954: 0.00021937480009129185
Position 1304: 0.00021817699436148223
Position 19057: 0.00021736562948118714
Position 10874: 0.000213821007312661
Position 859: 0.00020961786406479538
Position 6864: 0.00019184089219303156
Position 17442: 0.0001865229592214751
Position 16025: 0.00018409386927472943
Position 16511: 0.00017610658138361644
Position 2909: 0.00015477668854134213
Position 1420: 0.00014753238244846414
Position 16646: 0.00014336829581822774
Position 7802: 0.00013976242778200514
Position 1433: 0.00013704689909206622
Position 9976: 0.00013131197996866798
Position 10058: 0.00012787256724229714
Position 1487: 0.00011671617277901024
Position 1435: 0.00010662099927863238
Position 1006: 9.784197349279793e-05
Position 1240: 9.05234621023456e-05
Position 912: 9.008185577665706e-05
Position 1297: 8.918851264917635e-05
Position 1173: 8.878371998921337e-05
Position 3360: 8.69360068096394e-05
Position 2965: 8.593827700309599e-05
Position 1619: 8.204581064307687e-05
Position 7099: 7.958294311468228e-05
Position 1840: 7.647969236567972e-05
Position 235: 7.579263523810139e-05
Position 2206: 7.519829509299912e-05
Position 1588: 6.57638893681951e-05
Position 1425: 6.345233502640606e-05
Position 10623: 6.296788413805547e-05
Position 10337: 5.816239425110588e-05
Position 10387: 5.6265861746069614e-05
Position 8368: 5.5133252583206435e-05
Position 587: 5.3378473355556774e-05
Position 372: 4.822097247953267e-05
Position 292: 4.809446180202666e-05
Position 7506: 4.3968970067880424e-05
Position 7903: 4.239327416701171e-05
Position 1514: 4.2132638717800874e-05
Position 1077: 4.120133864048326e-05
Position 1326: 4.060846193030409e-05
Position 1614: 3.755775326300924e-05
Position 8855: 3.629313149567318e-05
Position 1183: 3.453073814105852e-05
Position 889: 3.434436035569186e-05
Position 2646: 3.123973477108254e-05
Position 16514: 3.0801835202831434e-05
Position 571: 3.044136179035768e-05
Position 16204: 2.6392193241923274e-05
Position 3320: 2.512171093285486e-05
Position 1813: 2.4507917139134387e-05
Position 922: 2.3900581276498006e-05
Position 1565: 2.1984710706005584e-05
Position 411: 1.900962964512677e-05
Position 2601: 1.817915672397584e-05
Position 1271: 1.5697304002086205e-05
Position 1186: 1.4344351345375955e-05
Position 2969: 1.4256461834687049e-05
Position 1226: 1.3516758251681311e-05
Position 8267: 1.3451641098342642e-05
Position 16064: 1.315803262253308e-05
Position 1954: 1.1514262644009184e-05
Position 241: 1.0453062544194883e-05
Position 1116: 9.406614223727545e-06
Position 326: 9.293359326488703e-06
Position 253: 8.720759345019595e-06
Position 1230: 7.796561980247146e-06
Position 15834: 7.236440851095493e-06
Position 664: 6.655987396899171e-06
Position 1082: 6.526779965696619e-06
Position 15996: 5.975045527119124e-06
Position 16138: 5.925326812205039e-06
Position 2585: 5.439672623957431e-06
Position 1120: 4.486295913714387e-06
Position 1480: 4.330381219293257e-06
Position 582: 4.188680425142898e-06
Position 15857: 4.186330504024349e-06
Position 976: 4.1790707722374934e-06
Position 15850: 4.088043015696681e-06
Position 812: 4.001417864227898e-06
Position 396: 3.953768148588752e-06
Position 687: 3.9478281820398475e-06
Position 1286: 3.943325017529902e-06
Position 1340: 3.7666794481671038e-06
Position 2497: 3.135959371166507e-06
Position 1160: 3.0580015877138575e-06
Position 10020: 2.64788055208659e-06
Position 17314: 2.2377047392416662e-06
Position 303: 2.150890291000217e-06
Position 7137: 2.064574185095037e-06
Position 17475: 2.0371812336444296e-06
Position 431: 1.802578272763427e-06
Position 3924: 1.262067835447567e-06
Position 419: 7.219167641361011e-07
Position 16704: 6.055525937064433e-07
Position 673: 4.960036972952215e-07
Position 2881: 4.957129521153018e-07
Position 257: 4.6642740713368466e-07
Position 309: 4.5296948823209826e-07
Position 15280: 4.5084194311484135e-07
Position 2732: 4.1952669200688385e-07
Position 2900: 3.6326431389804097e-07
Position 2078: 2.1418899249176026e-07
Position 16332: 2.092123428497923e-07
Position 927: 2.0386625211156003e-07
Position 15878: 1.3690662222168118e-07
Position 16517: 1.30350930849626e-07
Position 16466: 1.2270253161056324e-07
Position 593: 1.1710714672128196e-07
Position 455: 6.643291548027772e-08
Position 16428: 6.595945637327169e-08
Position 339: 6.369077783978823e-08
Position 434: 2.629131690957202e-08
Position 603: 2.5472375925609224e-08
Position 466: 2.4209587278398766e-08
Position 437: 2.2026448468180715e-08
Position 597: 2.1474721887123512e-08
Position 313: 1.5110048211211894e-08
Position 403: 1.5074739384771956e-08
Position 457: 1.4765667106123884e-08
Position 1010: 1.114099688159325e-08
Position 883: 1.052389493190506e-08
Position 613: 1.0248769889940166e-08
Position 196: 4.22770452935157e-09
Position 677: 3.87761748874946e-09
Position 684: 2.4090580419621228e-09
Position 204: 1.5522527209606059e-09
Position 675: 8.558495205179581e-10
Position 198: 7.997667043448121e-10
Position 442: 6.793926613649895e-10
Position 148: 5.074208581769452e-10
Position 152: 1.3165178530704644e-10
Position 606: 6.461342374749086e-11
Position 385: 1.496240938259304e-11
