Gene = 3110040N11Rik
Position 1566: 0.00011045478404038976
Position 1059: 0.00010693650968884637
Position 434: 0.00010630447307134527
Position 2611: 0.00010277199790113706
Position 1917: 9.897359687528082e-05
Position 2261: 9.674485625782756e-05
Position 3057: 9.546839682196166e-05
Position 428: 9.268643573135783e-05
Position 798: 9.229248137963619e-05
Position 1121: 8.718994862319708e-05
Position 679: 8.655235216002454e-05
Position 384: 8.534332525544438e-05
Position 492: 8.461243481003021e-05
Position 1748: 8.400573127174295e-05
Position 1707: 8.195710931032319e-05
Position 903: 7.900058900182845e-05
Position 527: 7.887997561157527e-05
Position 705: 7.493291649867855e-05
Position 805: 6.829720524734015e-05
Position 2912: 6.206435081902217e-05
Position 3918: 4.990562243995668e-05
Position 23: 4.303255795331516e-05
Position 2755: 4.24822365790419e-05
Position 555: 3.9702050149292454e-05
Position 86: 3.7583790828151394e-05
Position 81: 3.7367303499027474e-05
Position 1241: 3.593224554853321e-05
Position 530: 3.2788164434897005e-05
Position 3382: 3.240980148428946e-05
Position 1689: 3.181836234730479e-05
Position 3406: 3.0735670340113634e-05
Position 1033: 2.6727775039342163e-05
Position 3000: 2.6429003122244116e-05
Position 669: 2.6239604446505208e-05
Position 3387: 2.4478409037357257e-05
Position 1704: 2.358592606955086e-05
Position 57: 2.0836665244212183e-05
Position 829: 1.681659868921722e-05
Position 753: 1.50134114210613e-05
Position 3623: 1.3129940624070281e-05
Position 145: 1.1115716202871426e-05
Position 83: 1.0905625080424167e-05
Position 866: 1.003256050647333e-05
Position 3390: 9.079031839297762e-06
Position 558: 8.26559917986326e-06
Position 461: 7.945197729398714e-06
Position 301: 6.750732943418022e-06
Position 140: 6.699833352241137e-06
Position 128: 6.681705310338433e-06
Position 763: 6.259311902875639e-06
Position 421: 6.143198349218542e-06
Position 515: 4.530673608864462e-06
Position 552: 3.416811989673325e-06
Position 844: 3.0199195737939043e-06
Position 6479: 2.652059482772812e-06
Position 4851: 1.6158757876405375e-06
Position 4269: 1.5634546256295566e-06
Position 3346: 1.056921699875912e-06
Position 1115: 1.0231999475424961e-06
Position 4175: 9.298790424984606e-07
Position 3670: 7.351207086407283e-07
Position 1555: 6.21504494565891e-07
Position 1553: 4.2779520121314956e-07
Position 3653: 3.705812390772567e-07
Position 888: 3.5837526514473574e-07
Position 2718: 2.0769888949087236e-07
Position 1206: 1.6554011661743107e-07
Position 1409: 6.538768757156462e-08
Position 1263: 3.1327155267696365e-08
Position 1022: 5.8176324924049706e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3273: 0.9239038679804361
Position 901: 0.8365125479600347
Position 6339: 0.6415650655478808
Position 6662: 0.2009916369168822
Position 7148: 0.17674960767553213
Position 5131: 0.08254000648975077
Position 947: 0.07402230352941115
Position 3309: 0.0684046654304804
Position 2479: 0.06293073650229473
Position 6592: 0.041078440339257276
Position 6896: 0.03961032935205317
Position 4156: 0.03871016065704884
Position 5753: 0.030746332096466277
Position 4054: 0.029890266325129665
Position 4127: 0.029637800869725762
Position 5997: 0.028027974081430228
Position 7242: 0.027303257882847334
Position 6855: 0.02456579793783534
Position 6935: 0.023174761035591726
Position 2026: 0.02302057784329031
Position 6391: 0.020674287355765864
Position 4018: 0.017112481498263776
Position 1834: 0.01659575138697003
Position 4079: 0.015324972441499224
Position 2610: 0.013914592564470557
Position 3772: 0.013557569774220716
Position 5256: 0.013260735777833668
Position 7102: 0.012178548645207324
Position 3979: 0.011858636431495892
Position 3507: 0.011224374446803718
Position 4809: 0.010753683619411349
Position 986: 0.010044105593956625
Position 3084: 0.009629874975054261
Position 2349: 0.009178164947673496
Position 2298: 0.009098188714198617
Position 6921: 0.008996264302591518
Position 6360: 0.008454647830379355
Position 6903: 0.007443011382300657
Position 2520: 0.00713338374285525
Position 1613: 0.00633113744516048
Position 4513: 0.006266512774282444
Position 5299: 0.005726739281871853
Position 3999: 0.00522982084854026
Position 2398: 0.005213083628075063
Position 5354: 0.004243084786129724
Position 4620: 0.003902969609414719
Position 6850: 0.003666418253458287
Position 4793: 0.003320903465223501
Position 956: 0.0032300467479982023
Position 2386: 0.003108209233707989
Position 2904: 0.0030394333180114278
Position 6041: 0.002932791779600217
Position 6214: 0.0028230367907487947
Position 1150: 0.002822321539286609
Position 4410: 0.002704875059352308
Position 3961: 0.0026057524960952988
Position 7208: 0.0025812815116656317
Position 6089: 0.0025644262782644842
Position 2358: 0.002522343376383381
Position 2763: 0.00242205215568381
Position 4138: 0.002303478395583975
Position 226: 0.0022287040241391505
Position 2868: 0.002101460637057447
Position 7264: 0.002095714425126996
Position 7125: 0.0020271584694276246
Position 4759: 0.0019314759339554397
Position 1637: 0.001914896941840994
Position 2882: 0.001751393422792454
Position 4327: 0.0016805780555020173
Position 3521: 0.0016757639803775047
Position 7062: 0.0016351027857807602
Position 443: 0.0015956138291746058
Position 2372: 0.0015772010694797896
Position 5683: 0.0015350122112611625
Position 5101: 0.0015153752112693685
Position 971: 0.0012560985012727078
Position 6706: 0.00119289261752
Position 7281: 0.0011538074996764918
Position 2594: 0.0011436606292470647
Position 645: 0.0011325801816726249
Position 3190: 0.0011021751249067737
Position 651: 0.001081101127199737
Position 7189: 0.0009993912741450865
Position 2826: 0.0009897305791564024
Position 4510: 0.000940298591271848
Position 5062: 0.0009294381579703832
Position 2876: 0.0009065685283988817
Position 6300: 0.0008502761426311673
Position 2079: 0.0008468380993467647
Position 6600: 0.0008355919273087718
Position 6530: 0.0007744624218452812
Position 599: 0.0007449105015775876
Position 725: 0.0007434847399166435
Position 5326: 0.0007432593655232666
Position 1106: 0.0007351758502839395
Position 2979: 0.0007191140114474093
Position 5546: 0.0007080189200473546
Position 5082: 0.0006790001285520463
Position 2315: 0.0006431410349377218
Position 3913: 0.0006385960686616984
Position 4253: 0.0006311821090152693
Position 3563: 0.0005880608057300491
Position 1177: 0.000573286686088259
Position 6396: 0.0005720828960695423
Position 2823: 0.0005535204107795312
Position 1660: 0.0005508004301324649
Position 6929: 0.0005414723709879574
Position 6012: 0.0005080396831304821
Position 1488: 0.0005061401630305503
Position 2072: 0.0005020898913411255
Position 6623: 0.000501973048874418
Position 6956: 0.00048812758377744873
Position 3362: 0.0004832521447108662
Position 4342: 0.00047320387677250914
Position 2402: 0.0004686429135483757
Position 3481: 0.0004611883671335651
Position 1011: 0.00043998162920068335
Position 552: 0.00043722381702248264
Position 1586: 0.0004336214891298383
Position 1858: 0.0004275815438758627
Position 3130: 0.0004260172312196522
Position 3329: 0.00041584687937841404
Position 4638: 0.0004068362520451799
Position 6970: 0.0003942643274916762
Position 6393: 0.00039385439304142646
Position 3527: 0.0003746473102144982
Position 3117: 0.0003663450963682014
Position 1276: 0.0003654273751258969
Position 7274: 0.0003638320398312178
Position 534: 0.00036253953204718316
Position 6200: 0.00036101233801649995
Position 2646: 0.0003507796533151042
Position 7245: 0.00034633854132545437
Position 6562: 0.000330925929031567
Position 2364: 0.0003157649509385849
Position 3917: 0.0003083147134223152
Position 1878: 0.00030280798083649773
Position 4661: 0.0002900761207543366
Position 6306: 0.00028980430092021757
Position 3194: 0.00028533955573148054
Position 6173: 0.0002765342152452943
Position 926: 0.00026131220459113785
Position 776: 0.00025995053551718187
Position 3981: 0.0002495892899028525
Position 4189: 0.0002485648194227722
Position 3523: 0.0002474735031947857
Position 2032: 0.00024001019039347757
Position 527: 0.00023997295977442045
Position 617: 0.00021843426743494836
Position 5190: 0.0002176473836222401
Position 2125: 0.00021092209617352783
Position 6221: 0.00020790057852307665
Position 6859: 0.00020118828137913311
Position 5993: 0.0001999151327230969
Position 4702: 0.00019940265751704098
Position 920: 0.00019252475194894835
Position 932: 0.00018924938892050358
Position 2058: 0.00018887377888979255
Position 818: 0.0001821503414063673
Position 4466: 0.0001753994939465721
Position 340: 0.0001738371146050101
Position 6254: 0.00016772748399476433
Position 7290: 0.00016763915548619705
Position 2006: 0.00016738216592776707
Position 593: 0.00016718061507243716
Position 5017: 0.0001641859597650462
Position 731: 0.0001617531155941466
Position 3327: 0.0001594147464443248
Position 5368: 0.00015397075595758748
Position 3474: 0.0001513369435338409
Position 866: 0.00013454106035124897
Position 3106: 0.0001339120571576657
Position 6170: 0.00012948182126850904
Position 6103: 0.0001171590971628304
Position 4656: 0.00011595408029992981
Position 3150: 0.00011517471089244221
Position 2109: 0.00011470809160639452
Position 3546: 0.00011294127367300265
Position 2331: 0.00011271989235960344
Position 6978: 0.00011263584405071648
Position 6369: 0.00011252306707710923
Position 3323: 0.0001103668947404193
Position 6046: 0.00011001498308003328
Position 2800: 0.00010963244865034418
Position 4377: 0.00010907607217518684
Position 5773: 0.00010349214938627357
Position 5586: 9.942552461466202e-05
Position 3774: 9.821238682941927e-05
Position 1447: 9.579641626718262e-05
Position 3287: 9.168674244215745e-05
Position 4424: 8.553662358767105e-05
Position 1229: 8.529128571152717e-05
Position 3233: 8.367566296287468e-05
Position 512: 8.297113458601656e-05
Position 322: 8.199289067656055e-05
Position 254: 7.985411278220683e-05
Position 4532: 7.981378682008972e-05
Position 4837: 7.873909361553235e-05
Position 708: 7.788707454512899e-05
Position 2424: 7.761254945391396e-05
Position 2086: 7.724291037113625e-05
Position 3280: 7.660966879165395e-05
Position 665: 7.528748914485632e-05
Position 928: 7.478373155826589e-05
Position 4813: 7.20823723693429e-05
Position 5141: 7.204851490791692e-05
Position 5558: 7.071860060205371e-05
Position 1153: 7.027405470887797e-05
Position 3228: 6.939682982391432e-05
Position 1868: 6.476280698094691e-05
Position 4194: 6.272673127405593e-05
Position 5708: 5.879921748152083e-05
Position 2251: 5.744494718897187e-05
Position 1972: 5.612999551415696e-05
Position 679: 5.417355675688885e-05
Position 5173: 5.079076679161564e-05
Position 4430: 4.965228753485073e-05
Position 2652: 4.879784832085662e-05
Position 1900: 4.713994388400609e-05
Position 2245: 4.6223061583672557e-05
Position 1887: 4.571163736215675e-05
Position 1015: 4.392133713247802e-05
Position 2916: 4.369526437938273e-05
Position 3862: 4.263408782243089e-05
Position 185: 4.114276487763876e-05
Position 824: 4.112677044619742e-05
Position 3551: 4.0535762086802895e-05
Position 3779: 3.8931838613859776e-05
Position 1685: 3.8224396407453146e-05
Position 2909: 3.7226345908781144e-05
Position 5212: 3.636524911529157e-05
Position 2043: 3.590527281979412e-05
Position 4449: 3.5766497548645983e-05
Position 4842: 3.530033049835087e-05
Position 1967: 3.2863315880465767e-05
Position 2088: 3.244478859172355e-05
Position 4097: 3.1552780737166e-05
Position 4366: 3.1139638073895344e-05
Position 1663: 3.0087119904792497e-05
Position 2892: 2.5003793665504422e-05
Position 686: 2.3711988587999697e-05
Position 4215: 2.3661378983748537e-05
Position 3791: 2.1579447153680702e-05
Position 727: 1.9961377290865075e-05
Position 123: 1.8407379810200863e-05
Position 1385: 1.4439957937557877e-05
Position 150: 1.3707515500850895e-05
Position 1187: 1.187077898149634e-05
Position 392: 1.0694739217502763e-05
Position 805: 1.043302081088011e-05
Position 457: 9.906398483390036e-06
Position 119: 8.21669565417035e-06
Position 453: 6.96041768186257e-06
Position 3457: 6.349389572247699e-06
Position 135: 6.219278692578771e-06
Position 662: 5.846091383084194e-06
Position 152: 5.658346194849287e-06
Position 265: 5.57604342722763e-06
Position 690: 5.4944864072484195e-06
Position 3237: 3.976953066983623e-06
Position 3376: 3.844797302490852e-06
Position 191: 3.754434638896057e-06
Position 3575: 2.5951114311989642e-06
Position 233: 2.4477762041129978e-06
Position 128: 2.270271054515472e-06
Position 208: 2.1676132566532136e-06
Position 1673: 2.0454376845100835e-06
Position 102: 1.8635458382495383e-06
Position 1890: 1.289256627613306e-06
Position 1028: 1.2847114654920636e-06
Position 200: 1.2312569897765222e-06
Position 1994: 1.1799742618333706e-06
Position 790: 1.1379712409062094e-06
Position 1969: 1.0505781290367008e-06
Position 106: 9.57605857987654e-07
Position 3148: 9.508574932660171e-07
Position 1510: 9.194226225947913e-07
Position 3608: 9.182143301128278e-07
Position 3808: 8.565337981433994e-07
Position 697: 8.496779804801716e-07
Position 3611: 8.258116782663464e-07
Position 3169: 7.676550400590648e-07
Position 3814: 7.113302415892696e-07
Position 3781: 7.084489587068597e-07
Position 1727: 6.004370902276669e-07
Position 695: 5.939078830485477e-07
Position 3438: 5.679603939723813e-07
Position 274: 5.107358398028329e-07
Position 787: 3.0688991702975487e-07
Position 829: 2.751854415660095e-07
Position 2664: 2.645026491390462e-07
Position 3636: 2.427127756777451e-07
Position 705: 2.3744727653018346e-07
Position 3540: 1.9630856053933982e-07
Position 1449: 1.9556880475741747e-07
Position 1414: 1.589782492254583e-07
Position 3565: 1.0148818340727887e-07
Position 1665: 8.767718555967761e-08
Position 1189: 8.53768940251947e-08
Position 1589: 8.17190559961126e-08
Position 4309: 3.532600605963999e-08
Position 3517: 1.938172641468823e-08
Position 2996: 1.0854938668474984e-08
Position 1430: 1.0094868612075063e-08
Position 1071: 9.777770230234932e-09
Position 1200: 5.471560224999954e-09
Position 271: 3.8779584130296577e-10
Position 1068: 2.0260433896104117e-10
