Gene = Mn1
Position 1839: 0.0004445775828793388
Position 5451: 0.0004254022901891728
Position 2820: 0.00038677509091542483
Position 3376: 0.000371787181829855
Position 2993: 0.0003500995608620853
Position 3382: 0.0003294712696209505
Position 1596: 0.0002876488326853049
Position 1447: 0.0002679759624688878
Position 2265: 0.0002600378216014535
Position 598: 0.00024074338286684928
Position 1093: 0.00022803554819753933
Position 1174: 0.00022500507526076628
Position 2055: 0.00022415972414671238
Position 5139: 0.00022361748543983892
Position 722: 0.00022161140860386619
Position 1671: 0.00021527129371983823
Position 3050: 0.0002152457762622275
Position 2999: 0.000186590424774568
Position 1050: 0.00017757034774931057
Position 1558: 0.00016077203762914622
Position 1022: 0.00015430594301713477
Position 881: 0.000140422464595775
Position 3868: 0.00013731028983770665
Position 1488: 0.00012450604881495623
Position 1408: 0.00011087622469176059
Position 1256: 0.00010592635861562557
Position 3033: 0.00010392418497703513
Position 2385: 9.688869494112534e-05
Position 455: 7.290996893266612e-05
Position 1308: 7.253652930912043e-05
Position 2012: 6.568343614447823e-05
Position 2415: 6.548975003093518e-05
Position 921: 6.161507821047453e-05
Position 1564: 5.065036593205553e-05
Position 2382: 5.011081209939176e-05
Position 753: 4.800887676943092e-05
Position 1652: 4.542424524601077e-05
Position 2442: 4.096255928750023e-05
Position 574: 3.61613007110632e-05
Position 462: 3.6129484401144114e-05
Position 3037: 2.8977793657053286e-05
Position 2117: 2.5941200467493464e-05
Position 1935: 2.4893055292348767e-05
Position 981: 2.1795233594958464e-05
Position 514: 1.9431558046023017e-05
Position 2419: 1.7692518232856743e-05
Position 777: 1.1839215372030009e-05
Position 1234: 1.166041077741456e-05
Position 1639: 9.705224820445432e-06
Position 1437: 9.033614878034942e-06
Position 1689: 8.816194847111156e-06
Position 317: 8.290709262810716e-06
Position 1033: 7.938025367982106e-06
Position 954: 7.69517452930238e-06
Position 1377: 6.048424193808984e-06
Position 1908: 5.025308596204015e-06
Position 2057: 3.45655925658632e-06
Position 1962: 3.344324547546523e-06
Position 799: 3.163513410643194e-06
Position 1895: 2.9610880487064625e-06
Position 1399: 2.777146866604194e-06
Position 483: 1.6414200749075607e-06
Position 1650: 7.274676420401029e-07
Position 296: 6.760727824227313e-07
Position 761: 6.741351244535979e-07
Position 2316: 4.636903544946873e-07
Position 319: 4.481282299044173e-07
Position 578: 3.7464266815895835e-07
Position 528: 3.687786964066139e-07
Position 2268: 3.6852783094310967e-07
Position 1203: 1.603083040876308e-07
Position 1310: 3.34259553465524e-08
Position 1141: 3.301699153932658e-08
Position 809: 3.049887246877416e-08
Position 783: 2.7776293304213793e-08
Position 1135: 3.2537115165508538e-09
Position 523: 3.125681830850866e-09
Position 610: 2.932030010473432e-09
Position 548: 2.754297320784113e-09
Position 747: 8.305684382715534e-10
Position 221: 7.747065541985227e-10
Position 465: 3.6921704827147685e-10
Position 490: 3.4296439564895996e-10
Position 1178: 3.2314308956734364e-10
Position 1161: 2.7800396359505017e-10
Position 663: 2.2864096994774835e-10
Position 535: 2.170461358165829e-10
Position 537: 1.6773143796130696e-10
Position 1433: 1.5991541225278752e-10
Position 533: 1.404489100086981e-10
Position 525: 7.533661739312869e-11
Position 492: 1.5411630502744111e-12
Position 544: 1.2905986879714354e-12
Position 629: 8.627839008657164e-13
Position 647: 7.812766658663018e-13
Position 660: 3.0883772192870835e-13
Position 179: 2.6158976073634563e-13
Position 163: 1.2675013381869803e-13
Position 155: 1.1700626406040308e-13
Position 187: 1.1442719677556086e-13
Position 166: 9.81349537459737e-14
Position 230: 6.845310925140438e-14
Position 634: 6.289385093542515e-14
Position 247: 5.3335309467297315e-14
Position 269: 2.935198446222341e-14
Position 158: 2.91696018086881e-14
Position 263: 2.7586016270561806e-14
Position 276: 1.1465131143710036e-16
