Gene = Mnx1
Position 367: 3.317571956196638e-06
Position 1548: 3.148755827308566e-06
Position 1255: 2.743691051183224e-06
Position 420: 2.4537261944111047e-06
Position 498: 2.0992263191029404e-06
Position 349: 2.063604179073068e-06
Position 352: 1.838485999954705e-06
Position 268: 1.6958802440057698e-06
Position 1238: 9.147546736886067e-07
Position 418: 8.812291892941967e-07
Position 1157: 8.529819249145417e-07
Position 1144: 8.247321700431499e-07
Position 425: 7.650851646175703e-07
Position 105: 7.134853471286619e-07
Position 1065: 6.157372345668753e-07
Position 3272: 5.034787955326543e-07
Position 1257: 4.823943704274372e-07
Position 1196: 4.5297944331854115e-07
Position 1181: 3.06261706030845e-07
Position 3398: 3.0219538688465496e-07
Position 990: 2.7623449595370286e-07
Position 427: 2.7302020288310187e-07
Position 1123: 2.471810929305148e-07
Position 3212: 1.9925169483940416e-07
Position 1166: 1.8653749264214265e-07
Position 361: 1.8533016368642008e-07
Position 136: 1.1211061671914405e-07
Position 1351: 1.0480454766285407e-07
Position 3039: 9.848915412451174e-08
Position 3858: 8.961602409241338e-08
Position 1278: 4.48383847889584e-08
Position 1079: 4.111807229097872e-08
Position 890: 2.6950220001516507e-08
Position 191: 1.4970912140496747e-08
Position 982: 8.845251243961966e-09
Position 1047: 1.3480128425118632e-10
Position 1116: 1.3462579490942562e-10
