Gene = Prpf38b
Position 5558: 0.000907705572372958
Position 1772: 0.0008103802582679947
Position 449: 0.0008045019746283458
Position 298: 0.0007746129418371118
Position 2924: 0.0007648135276778168
Position 2657: 0.0007500282542098956
Position 1834: 0.0007091836164239218
Position 6547: 0.0007054401633178635
Position 8045: 0.0006714094781581845
Position 1168: 0.0006624998415460316
Position 870: 0.000647667954821698
Position 2797: 0.000641347623871998
Position 335: 0.0006384555125951138
Position 6113: 0.0006158472552254546
Position 8752: 0.000571483283228209
Position 6920: 0.0005567562589427774
Position 6530: 0.0005382520269387194
Position 2301: 0.000530284109314508
Position 2551: 0.0005146412551160945
Position 4009: 0.000502629669183105
Position 3035: 0.0005025179083223426
Position 2347: 0.00041190126275458713
Position 3156: 0.00039886229721568055
Position 4050: 0.00039334976346819755
Position 2344: 0.0003932959773840385
Position 3165: 0.0003910815909342916
Position 7877: 0.0003645707683656235
Position 1350: 0.0003610888836626498
Position 5299: 0.0003447088673273204
Position 1918: 0.00032995779394875334
Position 2594: 0.00031420545522417885
Position 1592: 0.0003074713376227122
Position 512: 0.00030693251157235267
Position 416: 0.00030167509005240304
Position 1505: 0.0002910395354431794
Position 1865: 0.0002867460099036416
Position 3283: 0.0002842414167667017
Position 3189: 0.00027578189750103
Position 3715: 0.00027031061665204134
Position 2470: 0.00026904159204363957
Position 8566: 0.00025223634136513795
Position 3120: 0.00024140213429371356
Position 1907: 0.00023837405055551446
Position 6074: 0.00022114218518007035
Position 6399: 0.00021002374633208055
Position 359: 0.0001913072554675606
Position 8563: 0.00019029649671330044
Position 6869: 0.0001827213956718359
Position 2277: 0.0001821617481143156
Position 2205: 0.0001761685746126496
Position 3494: 0.00017529737092076254
Position 6834: 0.00017385913537038358
Position 3522: 0.00017115925537167448
Position 6976: 0.000167064457408642
Position 8847: 0.00014153115943738059
Position 7944: 0.00013821236774487977
Position 1868: 0.00013600085237166953
Position 413: 0.00012737157795966308
Position 7051: 0.00012318806486755546
Position 2053: 0.00012278622839536564
Position 3423: 0.00012076235490780018
Position 6902: 0.00011297599642331031
Position 3174: 0.00010907175822284893
Position 654: 9.824547426070221e-05
Position 2255: 8.443685399223284e-05
Position 6247: 8.287765141734953e-05
Position 356: 7.630332781716696e-05
Position 7918: 7.599229028042649e-05
Position 6787: 7.308876598900371e-05
Position 7006: 7.296740189527708e-05
Position 8824: 7.29605433895591e-05
Position 8722: 7.212438943543129e-05
Position 850: 6.818230635950301e-05
Position 223: 6.588650484470094e-05
Position 201: 5.9725706619989655e-05
Position 7060: 5.925975946152307e-05
Position 7158: 5.8723485575056936e-05
Position 4992: 5.599046058764336e-05
Position 5901: 5.3556251815814254e-05
Position 2137: 5.265710380936458e-05
Position 2145: 4.67060417820959e-05
Position 446: 4.22378672114627e-05
Position 1277: 4.195253016493905e-05
Position 8397: 3.862363538933061e-05
Position 5371: 3.71211289506811e-05
Position 5461: 3.674543738356688e-05
Position 907: 3.2207231083113235e-05
Position 8440: 3.204850341634541e-05
Position 6973: 2.926563153975054e-05
Position 7456: 2.8101375327376465e-05
Position 8180: 2.6290362550319695e-05
Position 4241: 2.502360941890946e-05
Position 1945: 2.5018412089914005e-05
Position 5465: 2.4607462203991894e-05
Position 7095: 2.3544304424710887e-05
Position 3841: 2.339561972003567e-05
Position 8252: 2.2811493182650906e-05
Position 4083: 2.1366837870661983e-05
Position 3859: 2.0771203470808414e-05
Position 8698: 2.0499109153528733e-05
Position 1007: 2.0423394971280177e-05
Position 8788: 2.029978211251181e-05
Position 7700: 1.9987113536037902e-05
Position 563: 1.9345085004958075e-05
Position 362: 1.8982050093891182e-05
Position 1172: 1.7511676087205974e-05
Position 1673: 1.6935889746023606e-05
Position 7483: 1.669104961161908e-05
Position 365: 1.652830917112734e-05
Position 1622: 1.619855515950384e-05
Position 3092: 1.5984443378009896e-05
Position 395: 1.1265731581522582e-05
Position 578: 1.0857418863903455e-05
Position 1139: 1.0254077750287024e-05
Position 4023: 9.949921059822573e-06
Position 894: 9.908059667453545e-06
Position 7068: 9.84452748293313e-06
Position 877: 8.669272394656393e-06
Position 3527: 8.232310506212337e-06
Position 880: 7.770673058489698e-06
Position 7492: 7.081156218427875e-06
Position 897: 6.829708396235065e-06
Position 225: 5.412886710924709e-06
Position 1181: 5.215030324458353e-06
Position 4229: 4.663599280331426e-06
Position 7003: 4.46191180844385e-06
Position 1845: 4.403146887227765e-06
Position 1562: 4.3768990768084625e-06
Position 4754: 4.071922960585824e-06
Position 1142: 4.047438491138508e-06
Position 1096: 3.7321709821469725e-06
Position 862: 3.584886357852108e-06
Position 3919: 3.0201504142526795e-06
Position 1103: 2.761295552516035e-06
Position 1121: 2.739192875143123e-06
Position 527: 2.529728234240492e-06
Position 733: 1.8508911607448607e-06
Position 539: 1.7667623134020223e-06
Position 3937: 1.6402845894159733e-06
Position 521: 1.451874157496053e-06
Position 1342: 1.2370268194198553e-06
Position 132: 1.1625664136698725e-06
Position 1583: 1.1340895048780681e-06
Position 198: 9.481541974556994e-07
Position 797: 9.100485799462743e-07
Position 1452: 8.994449036633179e-07
Position 1072: 8.878827237679034e-07
Position 1354: 8.273666879355114e-07
Position 1188: 7.815039078481861e-07
Position 138: 7.736969547265165e-07
Position 673: 5.62644745729378e-07
Position 681: 5.077245483053808e-07
Position 551: 5.051206389254747e-07
Position 1175: 3.250706914395755e-07
Position 1631: 2.6152161853769167e-07
Position 885: 2.0973021525714517e-07
Position 1115: 1.7819310564918863e-07
Position 1365: 1.5883918643481713e-07
Position 875: 1.034193276086285e-07
Position 235: 1.0057963774929847e-07
Position 1129: 9.955281696024122e-08
Position 697: 7.032037700780115e-08
Position 1378: 4.466077524584683e-08
Position 1362: 2.5167223150559912e-08
Position 702: 1.5949048051617587e-08
Position 694: 8.539877886435705e-09
Position 597: 3.814105939345426e-09
Position 4142: 5.39719730148134e-12
Position 70: 5.876281281611904e-13
