Gene = Ndufa3
Position 1855: 3.168987004651205e-05
Position 568: 3.124506066189284e-05
Position 775: 2.866068182061532e-05
Position 191: 2.6094641212310283e-05
Position 2184: 2.3394355048873094e-05
Position 2364: 2.334353686191194e-05
Position 811: 2.245983324868367e-05
Position 2381: 2.088187293536657e-05
Position 2417: 1.5927711591786284e-05
Position 1303: 1.505528508682697e-05
Position 1470: 1.345753939973139e-05
Position 2403: 1.2584008852524321e-05
Position 7: 1.2262638894739975e-05
Position 2513: 1.0060267072017105e-05
Position 2771: 8.429170720855465e-06
Position 548: 5.6432078200743555e-06
Position 506: 3.359269442495972e-06
Position 2509: 3.342457738401424e-06
Position 2633: 3.2978058346768113e-06
Position 2151: 2.2575656319425123e-06
Position 294: 1.7351037569211284e-06
Position 474: 1.139056899668536e-06
Position 296: 2.3434594369678633e-07
Position 189: 2.167971927079319e-07
Position 306: 2.0337935683605567e-07
Position 207: 9.65358415429286e-08
Position 226: 3.808277613244536e-08
Position 210: 2.823990542165462e-08
Position 2174: 1.6322508981381218e-10
Position 2149: 1.6215838472814697e-10
Position 2203: 1.4195376463272553e-10
Position 2210: 1.2075060791814266e-10
Position 2447: 1.1985447725679574e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2056: 0.9452864320789254
Position 243: 0.7948613467325955
Position 2627: 0.7322338890136546
Position 2579: 0.15988053798174565
Position 853: 0.14532372284803652
Position 653: 0.10754385615059926
Position 626: 0.041604587869982196
Position 487: 0.040135906981901164
Position 1987: 0.03481041033510909
Position 1215: 0.02909949420603473
Position 2272: 0.027985125196004663
Position 2440: 0.020832120781266415
Position 548: 0.020306572949466754
Position 1785: 0.018654607442086857
Position 901: 0.018273280417385435
Position 2459: 0.012601246116462227
Position 2555: 0.011638034601997705
Position 1887: 0.010603250356978676
Position 263: 0.01052712525418793
Position 1259: 0.00970998878781238
Position 2364: 0.007343193846649007
Position 529: 0.005034409251804978
Position 2677: 0.00454470594141974
Position 411: 0.0037107249050114008
Position 677: 0.0033529487720031052
Position 662: 0.0029912132657790567
Position 1230: 0.002561311873269663
Position 2268: 0.0024239851714163703
Position 1303: 0.002272262417856959
Position 584: 0.0021802422715120335
Position 2667: 0.001995318901270464
Position 833: 0.0017922813553253405
Position 1749: 0.001477461877862599
Position 2479: 0.0014402434577986572
Position 491: 0.001405997669238782
Position 2078: 0.0012091174919050417
Position 2316: 0.0011734339981806518
Position 2287: 0.0010560203367900205
Position 725: 0.0010021948377022737
Position 568: 0.0009686867514432136
Position 598: 0.0009448837205156925
Position 533: 0.0008062920576558189
Position 637: 0.0007203895783571584
Position 1264: 0.0007174357999802235
Position 2313: 0.0006512129262359583
Position 1806: 0.0006007072809115034
Position 1044: 0.0005881063379334339
Position 556: 0.0004935849781125258
Position 387: 0.0004475498132961556
Position 921: 0.00041729217179807386
Position 140: 0.0003671157233479497
Position 2604: 0.0003450293737075539
Position 2694: 0.0003326454769965032
Position 455: 0.00027717625798695305
Position 1059: 0.00027642459721802703
Position 474: 0.0002669235864606457
Position 750: 0.00024377835440121605
Position 1211: 0.00023252074818914736
Position 218: 0.00022297914679299442
Position 2018: 0.00019808405307437105
Position 1904: 0.00019683311004013007
Position 701: 0.00019119367456859278
Position 2417: 0.00019107255094645922
Position 1824: 0.00017515240398838567
Position 145: 0.0001552497625387018
Position 693: 0.00015516160370053264
Position 2399: 0.00013935838410039175
Position 2481: 0.00011568863504248487
Position 2378: 0.00010676664690821413
Position 2827: 0.00010510918957430786
Position 801: 0.00010369611326840632
Position 1486: 9.708199678849311e-05
Position 2338: 9.373961285383768e-05
Position 1530: 8.846576934829804e-05
Position 2853: 8.693495986726281e-05
Position 365: 7.527734063166735e-05
Position 2848: 6.400894443475558e-05
Position 506: 6.067403858182463e-05
Position 2637: 5.912350494602216e-05
Position 1317: 5.557085889317913e-05
Position 2832: 5.24496065213061e-05
Position 959: 5.232733779051846e-05
Position 457: 5.02381473968322e-05
Position 1707: 4.758941318513738e-05
Position 2710: 3.940759728369153e-05
Position 706: 3.386240796445662e-05
Position 2870: 3.2351615436835706e-05
Position 1281: 2.653985936693053e-05
Position 1508: 2.6322372556788455e-05
Position 592: 2.54501133716825e-05
Position 346: 2.0890731616571672e-05
Position 2877: 1.9741656292783055e-05
Position 278: 1.9497030578311818e-05
Position 170: 1.8583320326832955e-05
Position 281: 1.6889347143673508e-05
Position 109: 1.6832171453884775e-05
Position 1470: 1.6387429193824975e-05
Position 2091: 1.4586448241014595e-05
Position 2943: 1.4366103288841263e-05
Position 1943: 1.4276948204634732e-05
Position 210: 1.3953876282211679e-05
Position 2566: 1.2707456185090822e-05
Position 756: 1.2555321937916464e-05
Position 940: 1.144351337544032e-05
Position 2589: 1.0893084709537488e-05
Position 2639: 1.0704769041298651e-05
Position 2591: 8.056022366840336e-06
Position 2134: 6.495064765352192e-06
Position 2738: 6.047114753207725e-06
Position 2321: 4.730460766843322e-06
Position 2916: 4.4613139240224625e-06
Position 2948: 3.8023717480280917e-06
Position 207: 3.7669084586188057e-06
Position 1910: 3.4796049088825526e-06
Position 1002: 2.8846375964253074e-06
Position 2857: 2.0644255977174366e-06
Position 2881: 2.0599799577538833e-06
Position 372: 1.8814144391784322e-06
Position 323: 1.6610973138999521e-06
Position 195: 1.4844235171666715e-06
Position 2918: 1.315147203318095e-06
Position 175: 1.284875850336333e-06
Position 156: 1.1131482467327297e-06
Position 197: 8.010691856253841e-07
Position 103: 3.523211295557882e-07
Position 703: 3.3288193887229045e-07
Position 114: 2.0239777566403033e-07
Position 163: 1.1995464658874187e-07
Position 189: 1.0978758935425169e-07
Position 172: 1.975782574413448e-08
Position 1713: 1.8115482573433988e-08
Position 187: 1.2689659843758406e-08
Position 936: 2.3481402133050105e-09
Position 76: 7.297287247969496e-11
Position 70: 3.974059161512557e-11
