Gene = Spp2
Position 875: 4.534024469423483e-09
Position 772: 4.3127819358867266e-09
Position 967: 3.9747387459179525e-09
Position 656: 3.281044497302488e-09
Position 332: 3.1280177572171507e-09
Position 977: 2.8286915609574918e-09
Position 898: 2.374273096298812e-09
Position 766: 2.3054281701812525e-09
Position 356: 1.4249463036904824e-09
Position 2453: 6.641616524521779e-11
Position 343: 4.3260676514376245e-11
Position 341: 1.6398821408673594e-11
Position 350: 1.5422983927417752e-11
Position 910: 1.0875436035637018e-11
Position 702: 1.973231474783127e-12
Position 846: 1.6529247963278845e-12
Position 1149: 1.3981980325647043e-12
Position 1053: 1.0656125663866832e-12
Position 667: 8.077448747825183e-13
Position 780: 6.403470548990785e-13
Position 844: 5.436332431075226e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13621: 0.9368286927843498
Position 5289: 0.8859336481694416
Position 355: 0.6510025083053365
Position 10276: 0.5918358036835294
Position 4147: 0.45561100877877836
Position 3830: 0.4261134298956709
Position 11425: 0.39543121240018636
Position 393: 0.33653015005753595
Position 1763: 0.31515069512644617
Position 17926: 0.2447104745720463
Position 19360: 0.20883131895616555
Position 17961: 0.18516755675664212
Position 1734: 0.1401069822193592
Position 10241: 0.08941128945916517
Position 7937: 0.08504667969539546
Position 5762: 0.056489292186564774
Position 1779: 0.05505714503210961
Position 12707: 0.05431309477448101
Position 11447: 0.049065983036376534
Position 4071: 0.03477140788976872
Position 7875: 0.03341937784145206
Position 2920: 0.03002193595704264
Position 19016: 0.028109044470370766
Position 11779: 0.02651041440061579
Position 19306: 0.026189047941488373
Position 18892: 0.025442843910978303
Position 11352: 0.023652018231040538
Position 4640: 0.023581072852030763
Position 17122: 0.022771056072784505
Position 11629: 0.02230454292597025
Position 11747: 0.021792585514325773
Position 9861: 0.020406017291089817
Position 19116: 0.02014688795696718
Position 16930: 0.019957584758574516
Position 17978: 0.01959857775817764
Position 12042: 0.019553273732488375
Position 4102: 0.019074126084508248
Position 13995: 0.01846301327047028
Position 4326: 0.018035296296722955
Position 18379: 0.017658044439963487
Position 3855: 0.016849706793348466
Position 16082: 0.01668806661876647
Position 13595: 0.016571485346575786
Position 15040: 0.016028218122930617
Position 14396: 0.01547273294052024
Position 5212: 0.01445399560709217
Position 18191: 0.013949182093312204
Position 15075: 0.013200371265041252
Position 14214: 0.012844149634862186
Position 5232: 0.01252318868028918
Position 3982: 0.012340957019952097
Position 7748: 0.011020439200820327
Position 15046: 0.010943004288432992
Position 5296: 0.010345214535805282
Position 2818: 0.009014451497454931
Position 4254: 0.008348083654432176
Position 18726: 0.008245504031994795
Position 1064: 0.008035129833033889
Position 1801: 0.007848004263222118
Position 12075: 0.007638364219692667
Position 5251: 0.0075851836394076845
Position 18957: 0.007289848269641791
Position 7759: 0.006961155129332628
Position 17623: 0.006899480693916728
Position 12004: 0.00672874240962774
Position 11313: 0.0064775869394334325
Position 3463: 0.006447835127041577
Position 19202: 0.006116923963816016
Position 2228: 0.006031641779998045
Position 13785: 0.005906681158044663
Position 18407: 0.005660073529464665
Position 5306: 0.005540831039485723
Position 14576: 0.005317029818118528
Position 1706: 0.005239265657836721
Position 5595: 0.005185606717503483
Position 18650: 0.004749407308615283
Position 5028: 0.0047010466582118
Position 5904: 0.0044024186737884954
Position 10596: 0.004375431512416995
Position 2768: 0.004131447663107832
Position 2858: 0.0037624903790112107
Position 3115: 0.003742818672002299
Position 7723: 0.00367013711909446
Position 7650: 0.0034683966740537394
Position 1376: 0.0032746228982020865
Position 13955: 0.003271952185679942
Position 2585: 0.0032620972254593264
Position 1696: 0.003237081051011806
Position 187: 0.0032298050321374707
Position 3138: 0.002841765643269573
Position 1653: 0.002830909981644935
Position 15474: 0.0025720033826325565
Position 4521: 0.0025670347290281427
Position 5882: 0.002513079606941138
Position 18700: 0.0024939341441827896
Position 16534: 0.0024183950894348513
Position 5810: 0.0023116716870020607
Position 13969: 0.00230243156776746
Position 3153: 0.0022906095829204717
Position 1444: 0.0020580951023427547
Position 17174: 0.0020408304978235484
Position 2101: 0.0019190840719456963
Position 10551: 0.001878060893959623
Position 4323: 0.001865775716189203
Position 14826: 0.0015934541310522966
Position 3432: 0.0015801464167769911
Position 16504: 0.0014925389862776549
Position 5947: 0.0014420358349118265
Position 13924: 0.0013540518451196388
Position 18943: 0.0013109825321391082
Position 1226: 0.0012351125805903664
Position 931: 0.0012157980869674644
Position 13426: 0.0011740218035148054
Position 14076: 0.00116319736590824
Position 2466: 0.0011527784965353052
Position 14668: 0.0011357380510548336
Position 2722: 0.0011236082708512261
Position 830: 0.0011111014847350856
Position 14153: 0.0010827987308612513
Position 9821: 0.001011861119558594
Position 17141: 0.0009930829864007095
Position 15490: 0.0009690895080985468
Position 10414: 0.0009564124033116386
Position 2624: 0.0009503437021857774
Position 5727: 0.000947800934138317
Position 2669: 0.0009318177919560604
Position 5220: 0.0008953467849719933
Position 14595: 0.0008895786069877119
Position 4504: 0.0008650096949168989
Position 2748: 0.00085481558714053
Position 1715: 0.0008182330075802688
Position 4187: 0.0007757782423013834
Position 397: 0.0007674105346614954
Position 2973: 0.0007292574349710698
Position 15323: 0.000696077711692972
Position 1789: 0.000646348871890433
Position 15279: 0.0005818701028693603
Position 14807: 0.0005669859240446854
Position 14412: 0.0005369992086729866
Position 1311: 0.000517148528602283
Position 16138: 0.000505495190764404
Position 663: 0.00048739025055214645
Position 3370: 0.0004718582865350315
Position 15623: 0.00044779066364667716
Position 15577: 0.00044668653334641235
Position 12111: 0.00034394850199914793
Position 561: 0.00034321915768958385
Position 12151: 0.0003229767495979467
Position 14081: 0.0003152443656098921
Position 16341: 0.00029975810454385964
Position 1660: 0.0002793981431767921
Position 1518: 0.00027699053439688445
Position 4430: 0.00026466223944800015
Position 14708: 0.0002622580158463274
Position 4013: 0.00023159314236224088
Position 589: 0.0002283782535494684
Position 14616: 0.00022600875232372134
Position 1804: 0.00021813540912716354
Position 3398: 0.0002131045675542943
Position 1742: 0.00020449539756370276
Position 12948: 0.00020154803408051544
Position 3686: 0.00019977128165976437
Position 853: 0.00019382867362626032
Position 3340: 0.00018757893200830225
Position 756: 0.00015138133825418147
Position 197: 0.00014305546615294597
Position 292: 0.00013237528110902343
Position 13794: 0.00012995149665050485
Position 2359: 0.00011890679157248797
Position 7214: 0.00011525811630836546
Position 14490: 9.471021176323651e-05
Position 2237: 9.11932107398823e-05
Position 5543: 8.663964699922577e-05
Position 194: 8.210974296604822e-05
Position 12230: 8.07721713351608e-05
Position 910: 7.396847667783167e-05
Position 1850: 7.02279280797726e-05
Position 792: 5.9125274560602336e-05
Position 1289: 5.701666174589798e-05
Position 1599: 5.585242060923042e-05
Position 138: 5.389311809396743e-05
Position 1810: 5.371967641302757e-05
Position 6936: 5.05558924587452e-05
Position 2364: 5.0089908349529194e-05
Position 2390: 4.952929636884664e-05
Position 2078: 4.07492909603203e-05
Position 3183: 4.0183447830213205e-05
Position 2180: 3.719668877466906e-05
Position 2057: 3.560566205804771e-05
Position 1270: 3.2218126492773716e-05
Position 6084: 3.220282737847627e-05
Position 2867: 3.044981638407936e-05
Position 9312: 2.5276376929681142e-05
Position 673: 2.4946292006971115e-05
Position 2447: 2.4592723009843887e-05
Position 1333: 2.3770397817095293e-05
Position 10702: 2.2574583315548056e-05
Position 255: 2.0794216463258713e-05
Position 141: 2.050251032019331e-05
Position 8711: 1.832894143909413e-05
Position 844: 1.721933721307374e-05
Position 4828: 1.6428142927324584e-05
Position 8171: 1.618615837707023e-05
Position 8292: 1.2707982097225828e-05
Position 8091: 1.1326384884425168e-05
Position 986: 1.1097113872521635e-05
Position 933: 9.312280684373908e-06
Position 127: 8.790974675949038e-06
Position 1082: 8.660379709154014e-06
Position 626: 8.551448971445997e-06
Position 1251: 8.53875144571192e-06
Position 125: 8.50067272318032e-06
Position 6901: 7.44943380461228e-06
Position 209: 6.0989066179151055e-06
Position 1042: 5.498441387605758e-06
Position 6976: 5.379125866799933e-06
Position 6871: 5.35434707960304e-06
Position 404: 5.041046997262718e-06
Position 858: 4.954800092268959e-06
Position 412: 4.822331611388167e-06
Position 6320: 4.81342027378321e-06
Position 6493: 4.7445666289375206e-06
Position 420: 4.744015117812614e-06
Position 813: 3.6192339579301856e-06
Position 432: 2.9428308290882146e-06
Position 1176: 2.1244404923662484e-06
Position 6506: 1.867970615887455e-06
Position 875: 1.8624889367957848e-06
Position 1602: 1.8184828578500946e-06
Position 1465: 1.781305617532217e-06
Position 1000: 1.7459829440825273e-06
Position 1413: 1.6560616733328675e-06
Position 763: 1.6558372402664985e-06
Position 4722: 1.3227438713688497e-06
Position 477: 1.321647954402731e-06
Position 1606: 1.2999070642440755e-06
Position 623: 1.2409998498806926e-06
Position 1583: 1.2403882091930053e-06
Position 2398: 1.176504982185978e-06
Position 1815: 1.090318076309403e-06
Position 148: 1.0712982745694324e-06
Position 1554: 1.0568028909977367e-06
Position 1045: 9.782275754758616e-07
Position 302: 8.997898989158608e-07
Position 2473: 8.937017987246841e-07
Position 2324: 8.401855061638625e-07
Position 1471: 8.199608758560719e-07
Position 1821: 6.33012418083501e-07
Position 1589: 5.733657522405932e-07
Position 628: 5.676802760416507e-07
Position 107: 3.6284813639535375e-07
Position 93: 3.0572288922983997e-07
Position 152: 2.870073177751141e-07
Position 1615: 2.5732743091887885e-07
Position 2957: 1.8229673878843575e-07
Position 2496: 1.0741925353312153e-07
Position 1159: 1.070941345762731e-07
Position 811: 8.890968547175656e-08
Position 86: 6.735068316435647e-08
Position 2193: 5.993237228378176e-08
Position 2367: 5.4102102862725036e-08
Position 261: 5.3909013384477695e-08
Position 2413: 2.7804667548314833e-08
Position 1504: 2.5047985821674735e-08
Position 82: 2.112000662328418e-08
Position 1577: 2.0419679124753554e-08
Position 73: 1.89996126567594e-08
Position 4461: 1.2713593534582883e-08
Position 150: 1.2673432565278918e-08
Position 467: 1.1547016374264437e-08
Position 111: 7.497434844922059e-09
Position 807: 4.759989552625135e-09
Position 77: 4.686118612556202e-09
Position 1566: 3.4014508601409675e-09
Position 1560: 3.3318772079800726e-09
Position 1546: 3.200106840802971e-09
Position 990: 2.0791812496740737e-09
Position 101: 1.247027681184591e-09
Position 440: 7.310565351320641e-10
Position 1113: 5.730148385278354e-10
Position 479: 5.533182125966659e-10
Position 1096: 3.431345527173614e-10
Position 945: 2.311697773236551e-10
Position 558: 2.0209463315359317e-10
Position 1005: 8.83456964798053e-11
Position 997: 7.815681760306335e-11
Position 766: 7.58409517994407e-11
Position 947: 7.285099525456539e-11
Position 481: 2.950254522062111e-13
Position 1013: 7.732155767444558e-14
Position 507: 8.297041362667235e-16
Position 485: 1.601670584868219e-17
