Gene = Lrif1
Position 1577: 1.8934000287262755e-09
Position 1482: 1.5546975085552371e-09
Position 1108: 1.2739989513165913e-09
Position 2519: 1.2566214678566213e-09
Position 2134: 1.0725523616143029e-09
Position 987: 1.6185180052486124e-10
Position 1001: 1.0388023820129499e-10
Position 1023: 1.0172920004768587e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12421: 0.8977577273215113
Position 11400: 0.3529869475227511
Position 12793: 0.35054096826615117
Position 691: 0.14809535785203937
Position 13468: 0.10949701417923928
Position 10604: 0.09963030184356264
Position 920: 0.07519042096602392
Position 10460: 0.0680632199190407
Position 10930: 0.043007594897682466
Position 453: 0.03689167834962312
Position 13967: 0.03448232394253915
Position 12823: 0.031239505957628828
Position 421: 0.028158255795325063
Position 10276: 0.02198730122945685
Position 14474: 0.021533886570075798
Position 985: 0.018057523630981117
Position 6542: 0.01775181111950673
Position 11633: 0.017576049052841797
Position 8815: 0.015180556136293865
Position 13790: 0.014691990438177734
Position 11770: 0.012858060832912743
Position 3634: 0.012552301416589454
Position 14279: 0.01243739298456489
Position 7124: 0.011104105380885732
Position 13802: 0.00855939538494737
Position 8597: 0.008190691732111783
Position 10418: 0.008066287424267755
Position 6591: 0.007737924374556319
Position 10900: 0.007562578050408521
Position 3567: 0.007214057204318232
Position 13290: 0.005893166937056349
Position 618: 0.004958107341274994
Position 3590: 0.003921494277923607
Position 11792: 0.003849229551320683
Position 9734: 0.003695309682518797
Position 7016: 0.0034200728331605372
Position 7883: 0.00333662893303516
Position 7415: 0.002669997726205114
Position 7294: 0.002451492213642134
Position 8743: 0.002428894435703387
Position 14623: 0.002399983118735314
Position 14061: 0.0023705996678786653
Position 543: 0.002326457783825981
Position 2682: 0.002187806483057471
Position 14205: 0.0020759219152324997
Position 604: 0.0017913457254548578
Position 9578: 0.001776504775408227
Position 12041: 0.0017171343247930578
Position 13255: 0.0015348825411405551
Position 9070: 0.001461380449754268
Position 7822: 0.001324271198730798
Position 4257: 0.0012842009501035198
Position 9726: 0.0012794994669613913
Position 400: 0.0011620262903896984
Position 5065: 0.001141684802288336
Position 13470: 0.0011090946168877854
Position 5844: 0.0009632210540907284
Position 4807: 0.0009246487483328293
Position 9955: 0.0009061691609740957
Position 957: 0.0008872952492724125
Position 382: 0.0008764646859689669
Position 12985: 0.0007610304180385059
Position 9986: 0.0007585969297513023
Position 4283: 0.0007146563366592216
Position 780: 0.0007132298186816931
Position 379: 0.0006460307915062154
Position 5107: 0.000616282448815783
Position 5489: 0.0006081594380869203
Position 6143: 0.0005564974092033713
Position 840: 0.000533954682145569
Position 2854: 0.0005309303019842922
Position 8576: 0.0005230312449777761
Position 1283: 0.0005101761470409921
Position 360: 0.0004847070634292308
Position 6329: 0.00043161307699265006
Position 5906: 0.0003847716724349168
Position 4240: 0.00036133900782011073
Position 339: 0.000352989092796282
Position 6837: 0.0003516846654613956
Position 3259: 0.00032442546134874316
Position 3526: 0.0003238883347263862
Position 6473: 0.0003117241244389398
Position 4604: 0.0002961757122923363
Position 2254: 0.0002932426963089705
Position 4201: 0.00028202718706322083
Position 748: 0.0002801477103693704
Position 8087: 0.00027812266808886646
Position 5248: 0.00027204216866824523
Position 887: 0.0002714683455741928
Position 2517: 0.0002708357299235898
Position 2727: 0.0002575657943672312
Position 7640: 0.0002466149649719429
Position 5028: 0.0002299129243292223
Position 1120: 0.00021810274817056721
Position 4127: 0.0002153544962970326
Position 10216: 0.00021324143589797613
Position 4272: 0.0002097684401534704
Position 3230: 0.00020975836434834465
Position 4349: 0.00020044476792423433
Position 575: 0.0001924117557575881
Position 6400: 0.00018899434441495462
Position 4880: 0.00018712822455283892
Position 4330: 0.0001774968105709948
Position 7482: 0.00016728931400086518
Position 2825: 0.00016496117694699323
Position 2099: 0.00016171289107604121
Position 5421: 0.00013963904373618456
Position 505: 0.00013336812782587437
Position 9907: 0.00013096359995849372
Position 272: 0.00012161981631568229
Position 935: 0.00011011744083905355
Position 2086: 9.423807720872386e-05
Position 5986: 9.246515663092014e-05
Position 5632: 7.330045894779675e-05
Position 1661: 7.32883391396457e-05
Position 2433: 6.86388950862567e-05
Position 5383: 6.856881801847133e-05
Position 6646: 6.760959378022713e-05
Position 5090: 6.727345979609507e-05
Position 7776: 6.233878666001248e-05
Position 1701: 6.097804311478301e-05
Position 6289: 5.9722532565704476e-05
Position 2204: 5.9486504582832866e-05
Position 3029: 5.767189112397223e-05
Position 2235: 5.573379933888657e-05
Position 6072: 5.109109329556401e-05
Position 6616: 4.965401781727331e-05
Position 4929: 4.432504643900454e-05
Position 6099: 4.390943556716809e-05
Position 7953: 4.2752987654656925e-05
Position 3885: 4.092229497652689e-05
Position 4726: 4.070894672065741e-05
Position 2497: 3.9697699251834396e-05
Position 2184: 3.701086255963318e-05
Position 119: 3.6548156460578525e-05
Position 6782: 3.295068851464202e-05
Position 5601: 3.115994398144197e-05
Position 3898: 3.0228938457021792e-05
Position 344: 2.9018431122694187e-05
Position 6971: 2.899942965417377e-05
Position 6673: 2.8583817112994973e-05
Position 3361: 2.85380194162223e-05
Position 252: 2.7064086905821542e-05
Position 5693: 2.673908394995142e-05
Position 3835: 2.392176308664582e-05
Position 1251: 2.3362287001105035e-05
Position 1202: 2.1986205312507842e-05
Position 6173: 2.129197907147602e-05
Position 2340: 1.908006555216918e-05
Position 5390: 1.851897488401765e-05
Position 3719: 1.8290688565948518e-05
Position 148: 1.7551733140684983e-05
Position 4951: 1.495812262043137e-05
Position 1181: 1.4064794031433287e-05
Position 3692: 1.3988131461686101e-05
Position 1684: 1.3768154293627651e-05
Position 3538: 1.2736462630380629e-05
Position 4067: 1.2469179996626745e-05
Position 5329: 1.2192747948224405e-05
Position 3853: 1.0542161549283748e-05
Position 4469: 9.363667212753436e-06
Position 3141: 9.170726104858115e-06
Position 1792: 8.66834434176125e-06
Position 4464: 7.653680136165879e-06
Position 819: 7.4467773638825725e-06
Position 241: 7.0785500990696005e-06
Position 2035: 6.968076286147633e-06
Position 4163: 6.891592969125501e-06
Position 3272: 5.869281976778942e-06
Position 718: 5.349648781122968e-06
Position 633: 5.2756911976365845e-06
Position 944: 4.811260797619521e-06
Position 2242: 4.701310418071527e-06
Position 3959: 4.6355756616799665e-06
Position 624: 4.470104282434559e-06
Position 754: 4.319205106124565e-06
Position 660: 3.7309224637212354e-06
Position 1589: 3.6641917801742214e-06
Position 2155: 3.283831069963254e-06
Position 305: 3.056971712951099e-06
Position 1978: 3.01369891184392e-06
Position 2600: 2.904771548722445e-06
Position 1569: 2.6824031603436967e-06
Position 3009: 2.624434893484582e-06
Position 1009: 2.4662613871533873e-06
Position 1415: 2.4443270496333183e-06
Position 126: 2.3557049392457653e-06
Position 861: 2.177494017658795e-06
Position 1545: 2.081590368070825e-06
Position 222: 1.5863574299979029e-06
Position 547: 1.4945462135476958e-06
Position 1398: 1.383233806963058e-06
Position 1294: 1.1320291597458849e-06
Position 584: 1.0856502997718565e-06
Position 294: 9.554632721546167e-07
Position 3597: 5.505083328798076e-07
Position 665: 5.492256978737455e-07
Position 466: 5.136996450042566e-07
Position 479: 4.6381568301628356e-07
Position 150: 4.039441330815953e-07
Position 463: 3.384799042006822e-07
Position 346: 3.225040529845044e-07
Position 552: 1.981430760460137e-07
Position 289: 1.832447990001153e-07
Position 4405: 1.7897968697524658e-07
Position 932: 1.2999312381901991e-07
Position 784: 7.988923349784103e-08
Position 156: 5.292408548368872e-08
Position 850: 4.987895829853892e-08
Position 987: 3.193274652697341e-08
Position 128: 9.024863618055943e-09
Position 798: 9.020599269708254e-09
Position 196: 7.548024980536287e-09
Position 1058: 6.89947109839255e-09
Position 160: 1.708736685375844e-09
Position 181: 1.2677017297569865e-09
Position 1014: 9.534935249979474e-10
Position 802: 5.226493631042666e-10
Position 175: 7.072782078831532e-13
Position 188: 2.431453994926711e-13
