Gene = Acp7
Position 18824: 0.0038641870331900968
Position 15241: 0.00374205637084674
Position 6040: 0.003733448768632119
Position 19651: 0.0036080047224544627
Position 20330: 0.0035596671387611305
Position 21876: 0.0034940100232195848
Position 11670: 0.0034644589882611154
Position 18532: 0.0034414986292042806
Position 15765: 0.0032391073171961302
Position 1921: 0.003054822587609532
Position 23282: 0.0030104302963493215
Position 2558: 0.00292168310456466
Position 17952: 0.002911212216927055
Position 7431: 0.0028431517052542052
Position 14030: 0.002755103822614706
Position 14306: 0.0027241589085033407
Position 4459: 0.002645140069926317
Position 15989: 0.0025228621684550874
Position 17035: 0.0024923714478193508
Position 2426: 0.0024843250676013927
Position 5931: 0.0024356828404141968
Position 23135: 0.0023033200462735624
Position 1705: 0.002175964077993663
Position 21230: 0.0020627110541566935
Position 7264: 0.0020172147058178697
Position 1565: 0.0016481370741593298
Position 924: 0.0015854762290195945
Position 972: 0.0015042498830099026
Position 22944: 0.0009753027520736928
Position 21885: 0.0009078825346485571
Position 392: 0.0009034375083878584
Position 13870: 0.0008904481973296513
Position 386: 0.0008793886271692539
Position 19659: 0.0008277451768607996
Position 22932: 0.0007855598858370783
Position 22991: 0.0007044593513086832
Position 335: 0.0006730887206776134
Position 16720: 0.0006560266058426715
Position 14279: 0.0005905947148069186
Position 21251: 0.0005846507069426782
Position 8512: 0.0005205831526013905
Position 18051: 0.0005103962166108122
Position 111: 0.0003856163700366978
Position 228: 0.0003487234715381345
Position 16871: 0.0002682156213890371
Position 13978: 0.00022442117554430786
Position 16777: 0.00022185636956882046
Position 17106: 0.00020764683215125938
Position 662: 0.00017472509103216987
Position 8205: 0.00016793824071837724
Position 7827: 0.00013826198889658992
Position 604: 0.00013034053728821186
Position 82: 0.0001293049047710175
Position 552: 0.0001220808670009812
Position 245: 0.00012180545554892878
Position 2829: 0.00011803635336624704
Position 499: 0.0001106338460978414
Position 16415: 0.00010121482029565349
Position 1004: 9.28962463122888e-05
Position 1182: 7.442004019447699e-05
Position 1220: 7.058422033561529e-05
Position 1396: 6.606743365521469e-05
Position 16536: 6.045019772269609e-05
Position 1730: 5.86109241600452e-05
Position 16179: 5.753607017891854e-05
Position 655: 5.0644220376098777e-05
Position 18037: 5.009219644322915e-05
Position 13: 4.7944599728574264e-05
Position 88: 4.1219946397003225e-05
Position 16425: 3.837031474350039e-05
Position 352: 3.827914058891431e-05
Position 17299: 3.742955328768348e-05
Position 16339: 3.413479203740181e-05
Position 16497: 3.230509573535401e-05
Position 123: 3.185907585310394e-05
Position 905: 3.1467195682221764e-05
Position 516: 3.138660088015835e-05
Position 635: 2.9192232485565922e-05
Position 1163: 2.8871380177536694e-05
Position 685: 2.4257898139253953e-05
Position 234: 2.2436586374762656e-05
Position 756: 2.1936752879046857e-05
Position 1186: 1.9892637071519496e-05
Position 16409: 1.4281207352368509e-05
Position 20923: 1.3276904318047034e-05
Position 1674: 1.210223563811164e-05
Position 1250: 1.0234634542638168e-05
Position 425: 9.239469366573839e-06
Position 14441: 8.913803082560736e-06
Position 1414: 8.327780601944261e-06
Position 295: 7.5678993202164805e-06
Position 16474: 6.398321274914629e-06
Position 15067: 5.9405420711658244e-06
Position 16053: 5.761401086946219e-06
Position 21691: 5.616789477681557e-06
Position 977: 4.824275199677097e-06
Position 1155: 4.775948925647302e-06
Position 14629: 4.722544206210798e-06
Position 64: 4.648352797000336e-06
Position 1107: 4.458109108797788e-06
Position 2958: 4.422546317632401e-06
Position 20012: 4.31753194200541e-06
Position 16344: 2.962086093508926e-06
Position 16500: 2.920619042798784e-06
Position 16219: 2.7390106908829933e-06
Position 844: 2.4401331115976267e-06
Position 2974: 1.8889682209650187e-06
Position 20101: 1.4494584011881413e-06
Position 16435: 1.4078417968357353e-06
Position 1764: 1.3722109682874586e-06
Position 1548: 1.358080782400099e-06
Position 20086: 1.2835735134645015e-06
Position 20869: 1.0646173188468238e-06
Position 1598: 7.584985981943178e-07
Position 20407: 6.224131734423126e-07
Position 20069: 5.586702463785064e-07
Position 1727: 5.034284775023059e-07
Position 314: 5.004489724577272e-07
Position 16326: 4.662650425501428e-07
Position 1766: 4.495947095094467e-07
Position 518: 4.211732278693734e-07
Position 16717: 4.1879786915266706e-07
Position 398: 4.0781325422874733e-07
Position 459: 3.530640074405152e-07
Position 20322: 3.209918992187194e-07
Position 16745: 2.3971245076264423e-07
Position 86: 2.0700835491824273e-07
Position 446: 1.0454639601692991e-07
Position 16620: 8.619021041707433e-08
Position 1776: 8.599052724292248e-08
Position 16549: 5.2154932541757486e-08
Position 17025: 1.8259524310861783e-08
Position 16609: 1.696929692407301e-08
Position 20931: 4.931480428450572e-09
Position 938: 3.63564867214037e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16606: 0.9942030179402621
Position 16279: 0.9935170863202765
Position 13813: 0.985719613376785
Position 19943: 0.9640190232859268
Position 16776: 0.9553792152646944
Position 16473: 0.9505832530946969
Position 14403: 0.724699974474728
Position 16091: 0.6982996744761062
Position 6554: 0.5717695554755079
Position 23061: 0.553391830019529
Position 15579: 0.5084825700226736
Position 15931: 0.4190889536930001
Position 6624: 0.33159054125633397
Position 1356: 0.26817591741038177
Position 7392: 0.2666336425365031
Position 16037: 0.24738709925518212
Position 22481: 0.20929758959091133
Position 11014: 0.17774531432017548
Position 9068: 0.13856118669694484
Position 19380: 0.13703606259624024
Position 9096: 0.11778320301537248
Position 7808: 0.07326758610984106
Position 14195: 0.070125492959344
Position 21776: 0.06853134315226163
Position 18507: 0.06392102325942
Position 22812: 0.0547060158708576
Position 21564: 0.052948926628542795
Position 7333: 0.05239029354848899
Position 5822: 0.04979819759077372
Position 19578: 0.049507637400782636
Position 20185: 0.04423790691498324
Position 6654: 0.04394091533783856
Position 14454: 0.04197281910304254
Position 22525: 0.041953039846138705
Position 1321: 0.03731782427348699
Position 19975: 0.03589598538757315
Position 23378: 0.0301374408706376
Position 13336: 0.027576792202675338
Position 22290: 0.02720112906477479
Position 11504: 0.026294449074867155
Position 15893: 0.025110011518868183
Position 1654: 0.0246786232093362
Position 11469: 0.02438912196189963
Position 2915: 0.022998082973957588
Position 1427: 0.022697252177436202
Position 19626: 0.02094475696269401
Position 19396: 0.019258852094948396
Position 10163: 0.01817792620041915
Position 15950: 0.016595727587801874
Position 1721: 0.013646730798039585
Position 15797: 0.013533330025808425
Position 15994: 0.013102064733829149
Position 14214: 0.013056468862696069
Position 7107: 0.012947590763109196
Position 19337: 0.012664103626853222
Position 472: 0.012521310339370404
Position 14419: 0.012217011309106305
Position 17694: 0.011568247930578519
Position 641: 0.011125218243797986
Position 5884: 0.011125034484170553
Position 15628: 0.010934933968191148
Position 23016: 0.010828453564064864
Position 20500: 0.010690481019533299
Position 15267: 0.010485823791537055
Position 7183: 0.010269254747685289
Position 20753: 0.00989083720758439
Position 22836: 0.009848042699861616
Position 6531: 0.009665815521561177
Position 1297: 0.009513475135309594
Position 21870: 0.00951238401313644
Position 2487: 0.009410706135089326
Position 2957: 0.009381002315185055
Position 16134: 0.009316839652192321
Position 1548: 0.008706054748633934
Position 22894: 0.008482131821579923
Position 7067: 0.008033219475148814
Position 18526: 0.007894371847061528
Position 6852: 0.007257109763630645
Position 20513: 0.007057733595993481
Position 20843: 0.0065847039332673505
Position 528: 0.0064235312030100486
Position 17714: 0.006407254479671708
Position 11335: 0.006127765647654801
Position 1869: 0.0061006422824785075
Position 7741: 0.006064600049321016
Position 6908: 0.005800039149992205
Position 4277: 0.005655867349083607
Position 4375: 0.005499003963614078
Position 1553: 0.005445500511705717
Position 18898: 0.005389328730508129
Position 1584: 0.005354844919124969
Position 671: 0.005293904974754035
Position 16283: 0.005022285400443501
Position 1368: 0.004882752537307685
Position 9045: 0.004865570736183729
Position 17937: 0.004857443993178909
Position 23096: 0.004652086443357111
Position 7040: 0.0045819925509380235
Position 6997: 0.004428384771037567
Position 2510: 0.004385534586937024
Position 11433: 0.004369964402155235
Position 21781: 0.004332784651060232
Position 15814: 0.004323792533224401
Position 15530: 0.004171849986420249
Position 18726: 0.004138093871544451
Position 4327: 0.004114375322425879
Position 1506: 0.003967263471330353
Position 7775: 0.003956588408172685
Position 6637: 0.0038834771525620513
Position 23170: 0.0037644667795200745
Position 20840: 0.0036506321191648785
Position 6620: 0.0035970633199355786
Position 9144: 0.0034564308319716265
Position 16577: 0.0034353164622471307
Position 7116: 0.003375070975929261
Position 22477: 0.003302328867553165
Position 21605: 0.0032252661905080963
Position 3557: 0.003162093427315608
Position 21745: 0.003029006274716734
Position 2327: 0.002764733135855973
Position 7087: 0.0027578700011645623
Position 21691: 0.00275013015971654
Position 15217: 0.0026172455566194934
Position 8995: 0.0025924298089064495
Position 690: 0.002590981300280527
Position 21105: 0.002543947930081988
Position 7622: 0.002358262466701007
Position 22708: 0.0022549143718160183
Position 1756: 0.0021368763274608325
Position 3740: 0.0020977032676198445
Position 1492: 0.0020736359927768706
Position 21404: 0.002069177417259605
Position 18461: 0.0020418207532797114
Position 23220: 0.0020363257911367562
Position 22783: 0.0019545935679771633
Position 21093: 0.0019511117515392624
Position 17841: 0.001946679061814503
Position 14379: 0.0018911838776830261
Position 11058: 0.0018796213099760632
Position 21514: 0.0018171317047237009
Position 21924: 0.0018166578768642025
Position 6877: 0.0017991662714671036
Position 544: 0.0017875099903731408
Position 21615: 0.001774499155598533
Position 15172: 0.0017700259421475825
Position 14775: 0.0017676503259409808
Position 20777: 0.0016765068707793609
Position 7398: 0.001646206399504004
Position 21904: 0.0016312786846388405
Position 1212: 0.0015790837168472853
Position 21539: 0.001539016645281217
Position 21337: 0.001506535947559247
Position 469: 0.0015021085563160248
Position 15661: 0.0013545514610715896
Position 15769: 0.0013268179050409026
Position 3041: 0.0012513038881396593
Position 14426: 0.001191523792706965
Position 379: 0.0011447871886142813
Position 22207: 0.0011108251282197948
Position 21362: 0.0010983398091819003
Position 1323: 0.001082382521890369
Position 21358: 0.0010331058248286469
Position 512: 0.0009664360517124273
Position 2332: 0.0009657940380477012
Position 22768: 0.0008814961706028363
Position 409: 0.0008782289641061284
Position 20224: 0.0008730205193937418
Position 1823: 0.0008286068562680316
Position 4201: 0.0008164125089095007
Position 21333: 0.0007246478197092195
Position 16483: 0.0007188317364634276
Position 2935: 0.0007123520283333032
Position 326: 0.0007010213472549036
Position 15582: 0.0006898210087913474
Position 15195: 0.0006806106149871633
Position 21365: 0.0006527199483513584
Position 2775: 0.000648972435476812
Position 22530: 0.0006424924478131311
Position 21172: 0.0006057896007034641
Position 3714: 0.0005921578452602326
Position 3091: 0.0005694822028178578
Position 21479: 0.0005543286723732695
Position 21665: 0.0005522862936123973
Position 2990: 0.0005428596799952046
Position 1332: 0.0005236154572737032
Position 8407: 0.0005205831526013909
Position 6778: 0.0005176749783687949
Position 22931: 0.0004941583570038753
Position 22035: 0.0004934087625039748
Position 17757: 0.0004661800743803726
Position 14934: 0.00046185644833175466
Position 20988: 0.00044834891261073085
Position 22662: 0.00044635523782089753
Position 17837: 0.0004333109919941395
Position 7907: 0.00043191373452432214
Position 22635: 0.0004231681274699465
Position 1759: 0.0004107681785907958
Position 14462: 0.0003949647952929613
Position 22346: 0.0003857491552467587
Position 13523: 0.00038236290338647324
Position 7853: 0.0003661525490934292
Position 21650: 0.000363710437966404
Position 1250: 0.00035160201753173985
Position 16497: 0.00034300042814794216
Position 678: 0.0003359568460436843
Position 2592: 0.00033582626511840635
Position 21545: 0.0003337728864370147
Position 20243: 0.00032511261629866815
Position 15352: 0.0002999028436104338
Position 7736: 0.00027613424263366396
Position 703: 0.0002731023220701678
Position 16955: 0.0002570121642440234
Position 20846: 0.00023432900189715867
Position 14146: 0.000224694241567378
Position 21674: 0.00022307731534981323
Position 18556: 0.000220396830944721
Position 16840: 0.00021890265363087456
Position 21525: 0.00019421607178757226
Position 6710: 0.00018753874128928026
Position 21714: 0.00018729992630014052
Position 7267: 0.00018181306500874124
Position 8022: 0.00016793824071837754
Position 21385: 0.00016728322521588642
Position 1784: 0.00016584621491727146
Position 4298: 0.00015781650547178552
Position 21038: 0.0001519746792731822
Position 1727: 0.0001474444500984311
Position 770: 0.00013803000702219433
Position 6855: 0.00013290649488503035
Position 17965: 0.00012945416733915695
Position 19460: 0.00012663286864612994
Position 2454: 0.0001259635099002548
Position 598: 0.00012139492831262848
Position 20460: 0.00011443263120236387
Position 14536: 0.00010679320954458106
Position 1586: 0.00010381439211230387
Position 6958: 0.00010206531666575854
Position 455: 0.00010136162345561695
Position 2186: 7.709450865366113e-05
Position 1679: 7.593418454525039e-05
Position 6881: 6.0847702202228854e-05
Position 18583: 5.81176049695895e-05
Position 876: 5.238057581400497e-05
Position 16415: 3.9988300869259605e-05
Position 17134: 3.742955328768353e-05
Position 1064: 3.4552765532608974e-05
Position 16291: 3.443150636972654e-05
Position 727: 2.580068636343443e-05
Position 761: 2.5264781476705522e-05
Position 18761: 2.330338233442139e-05
Position 880: 2.26094276499692e-05
Position 1083: 2.220250697503318e-05
Position 16510: 1.5036797153612007e-05
Position 17889: 1.475891216935167e-05
Position 719: 1.2993735516046107e-05
Position 96: 1.2784524137591949e-05
Position 823: 1.2247809232783895e-05
Position 1340: 1.15871263457836e-05
Position 17951: 8.697510470679575e-06
Position 592: 7.761970880263323e-06
Position 16513: 7.465260165718579e-06
Position 1072: 6.946387554254648e-06
Position 390: 6.667746581763236e-06
Position 16620: 6.317915780391163e-06
Position 562: 5.642282584101768e-06
Position 19984: 5.433459448084624e-06
Position 16647: 4.99456594289157e-06
Position 1134: 4.545805633547928e-06
Position 744: 4.348873876871803e-06
Position 286: 4.150303937587963e-06
Position 16442: 3.7241529950333258e-06
Position 1905: 3.04851467101383e-06
Position 807: 2.9540933747494553e-06
Position 20785: 2.8686819026992367e-06
Position 698: 2.8353022041086876e-06
Position 1163: 2.7739769911190366e-06
Position 2065: 2.5117814408383753e-06
Position 1047: 2.3706556651122963e-06
Position 2829: 2.357752120807156e-06
Position 2449: 2.3006439278112134e-06
Position 2151: 1.8061993323160715e-06
Position 560: 1.7547359469130906e-06
Position 19743: 1.6940295849034836e-06
Position 819: 1.5095606458495414e-06
Position 821: 1.3664678904548734e-06
Position 16790: 1.318088454607355e-06
Position 254: 1.289188005389678e-06
Position 776: 1.239832291219355e-06
Position 571: 1.2384682142303135e-06
Position 142: 1.2124106149456115e-06
Position 16825: 1.1969688120119356e-06
Position 16674: 1.0894078472509416e-06
Position 790: 1.0734372357174382e-06
Position 16819: 1.0087126703442583e-06
Position 938: 7.798446689855908e-07
Position 861: 7.228630075602951e-07
Position 864: 7.081785319712475e-07
Position 1986: 6.349117833784219e-07
Position 739: 5.865472470635753e-07
Position 1809: 5.492704809253241e-07
Position 19723: 5.461483361190981e-07
Position 1264: 5.168619264434663e-07
Position 2352: 5.078707538547314e-07
Position 19838: 5.034463572547321e-07
Position 2839: 5.030561413404333e-07
Position 241: 5.026505851450944e-07
Position 1557: 4.977701120119564e-07
Position 908: 4.485562260036751e-07
Position 867: 4.309869927281172e-07
Position 19719: 3.460439521365961e-07
Position 16386: 3.1729218447672426e-07
Position 1662: 3.0257156523841315e-07
Position 14322: 2.9955682718936083e-07
Position 1089: 2.7546223659281593e-07
Position 16918: 2.1477853061182713e-07
Position 17435: 1.9937232273435745e-07
Position 1686: 1.94998661333262e-07
Position 16925: 1.8963690926746003e-07
Position 3035: 1.8921666152045633e-07
Position 16959: 1.8670959412463636e-07
Position 20199: 1.5059110794588073e-07
Position 1613: 1.3904635862671697e-07
Position 836: 1.1675313312252392e-07
Position 17676: 9.30807834432018e-08
Position 20247: 7.215599597133426e-08
Position 816: 5.605063769762888e-08
Position 910: 4.925032289793352e-08
Position 886: 4.7278616772821426e-08
Position 2401: 4.4699313609329766e-08
Position 1003: 2.001748380433506e-08
Position 16679: 1.7999831826070852e-08
Position 16546: 1.729075144044849e-08
Position 16685: 3.5631012783991645e-09
Position 16799: 1.2937431280129079e-09
Position 784: 7.536804085392198e-10
Position 16856: 6.1954465746972e-10
Position 17771: 3.848680553285282e-10
Position 16976: 3.089636020670838e-10
Position 16876: 2.7833334755059226e-10
Position 16971: 2.5767341173553545e-10
Position 20205: 2.5026731757464214e-10
Position 16735: 1.6583006708819798e-10
Position 16724: 2.2809404266466046e-14
