Gene = AI467606
Position 260: 1.3986340459541595e-06
Position 1356: 1.2428127457842879e-06
Position 272: 1.0463404519173815e-06
Position 605: 1.0334871057359055e-06
Position 632: 9.84561143307387e-07
Position 584: 8.500120677956463e-07
Position 1168: 7.171189241770744e-07
Position 201: 6.963101246206666e-07
Position 441: 5.535393991188175e-07
Position 451: 5.437351130976009e-07
Position 290: 5.392382308625338e-07
Position 387: 4.3921689496971735e-07
Position 701: 3.8051177976022166e-07
Position 1377: 3.531764407902019e-07
Position 690: 3.4258447952670545e-07
Position 313: 2.448194916211115e-07
Position 223: 2.3168320275855e-07
Position 586: 1.820130829345488e-07
Position 1464: 1.6504951497377803e-07
Position 1479: 1.626523131194814e-07
Position 447: 1.593099633741183e-07
Position 326: 1.4453595328730715e-07
Position 1427: 1.3629436520782892e-07
Position 308: 1.1899655506237563e-07
Position 695: 1.1551079229308157e-07
Position 288: 9.770188176199846e-08
Position 401: 6.498586951422249e-08
Position 264: 6.416948217640476e-08
Position 653: 2.7137945563053962e-08
Position 645: 2.3391272031670762e-08
Position 330: 1.4798369327054383e-08
Position 482: 1.2365266400799585e-08
Position 341: 2.614532070899052e-09
Position 394: 2.359680358050215e-09
Position 396: 1.363839101895512e-09
Position 310: 3.242564657857792e-10
Position 620: 3.303829068389473e-11
