Gene = Trim30b
Position 5417: 6.712392644792474e-05
Position 1045: 6.102132265658081e-05
Position 588: 4.645703196301646e-05
Position 178: 4.511701410357625e-05
Position 1477: 4.505720425061479e-05
Position 1436: 4.4408676108635555e-05
Position 1092: 3.6004725357177056e-05
Position 1781: 1.3181815826201398e-05
Position 637: 1.0872259815192234e-05
Position 532: 6.424401540715984e-06
Position 315: 4.988989494932434e-06
Position 547: 4.82620221496552e-06
Position 392: 4.797542939733825e-06
Position 1660: 4.084673923243767e-06
Position 4863: 3.9962033196715724e-06
Position 389: 3.839414356881349e-06
Position 3662: 3.3394266643095858e-06
Position 2093: 3.334210276229475e-06
Position 2223: 3.310381625511131e-06
Position 2178: 3.294999203500596e-06
Position 253: 3.289456907313905e-06
Position 1616: 3.268788008075247e-06
Position 3671: 3.2393966657654225e-06
Position 285: 3.1784986532632937e-06
Position 769: 2.8133027484502726e-06
Position 784: 2.5830881907075084e-06
Position 174: 2.5013709310448707e-06
Position 311: 2.3701291314095073e-06
Position 1256: 1.919416865993507e-06
Position 778: 1.699654697551542e-06
Position 601: 1.647499815620394e-06
Position 1471: 1.4544240350600884e-06
Position 1653: 1.4025218857634098e-06
Position 2560: 1.281725017862649e-06
Position 212: 1.1907459172459696e-06
Position 2579: 1.0755967310217175e-06
Position 337: 7.66615566694545e-07
Position 1099: 6.939901577267849e-07
Position 874: 6.479928911777306e-07
Position 2392: 5.704338559706416e-07
Position 810: 4.673757246773418e-07
Position 190: 4.526592171990798e-07
Position 562: 4.1297092987848366e-07
Position 771: 3.705056867670254e-07
Position 643: 3.1774430920504947e-07
Position 180: 3.1759219983303066e-07
Position 1042: 2.4728457817155065e-07
Position 340: 2.0224661526954156e-07
Position 820: 1.7461301187356325e-07
Position 786: 1.5074121287620668e-07
Position 603: 1.446585887409844e-07
Position 184: 1.0437432161334965e-07
Position 108: 9.026493078585592e-08
Position 578: 7.627053542843142e-08
Position 223: 6.241849197818677e-08
Position 295: 6.044106332513682e-08
Position 197: 5.9129828261575466e-08
Position 857: 5.628010491647314e-08
Position 877: 5.2344140130031694e-08
Position 661: 4.9578964451100484e-08
Position 220: 4.847655073157118e-08
Position 567: 2.9243291927921658e-08
Position 559: 2.8078952066041595e-08
Position 102: 2.071625672217707e-08
Position 375: 1.5916343681932877e-08
Position 367: 1.1373564093415159e-08
Position 369: 6.270088857028759e-09
Position 123: 5.373691921286988e-09
Position 199: 2.8101216136645885e-09
Position 345: 1.7278560282415424e-09
Position 1113: 1.410534632966931e-09
Position 901: 1.0662769886913835e-09
Position 349: 1.7284644271818975e-10
Position 77: 7.562591119181151e-12
