Gene = Tmppe
Position 646: 0.0002713799749663825
Position 2356: 0.00026752767133315117
Position 280: 0.00024842768924245636
Position 1464: 0.00024729405943042446
Position 3628: 0.00024712328062483427
Position 2815: 0.0002438648336921328
Position 3265: 0.00021113808499933733
Position 2018: 0.0001974715702215294
Position 1517: 0.0001947342234351194
Position 4197: 0.00019102380238695158
Position 1418: 0.00018651607298138538
Position 1998: 0.0001836780975805718
Position 4094: 0.0001545850924999737
Position 1378: 0.00014065822562912052
Position 4587: 0.00012668444745478103
Position 2405: 0.00012606557237787572
Position 2215: 0.00010778070652536622
Position 329: 0.00010328166384905449
Position 533: 0.00010180171552854952
Position 2206: 0.00010112396988876041
Position 810: 9.478567987384567e-05
Position 3016: 8.905282082444699e-05
Position 3013: 8.528129639518509e-05
Position 2186: 8.328828779966387e-05
Position 517: 8.164544269948934e-05
Position 777: 7.911822974709706e-05
Position 780: 7.823788736310456e-05
Position 805: 7.660992033687027e-05
Position 929: 7.420096413662193e-05
Position 246: 6.802374277534299e-05
Position 2749: 6.317938298160854e-05
Position 1892: 6.004633218780046e-05
Position 1361: 5.91856549023784e-05
Position 499: 5.006536786442526e-05
Position 1187: 4.661307827023617e-05
Position 1154: 3.9122839299313076e-05
Position 1148: 3.392018884243285e-05
Position 285: 3.345129649588956e-05
Position 797: 3.211983033048769e-05
Position 933: 3.177546732169995e-05
Position 1274: 2.905237168836329e-05
Position 836: 2.8523467438574e-05
Position 1281: 2.7386826410252217e-05
Position 4037: 2.623820708706629e-05
Position 3975: 2.6086204836200845e-05
Position 304: 1.698748721123281e-05
Position 2555: 1.6955313371805816e-05
Position 586: 1.3856621418164465e-05
Position 472: 1.2965377288379551e-05
Position 630: 1.2455492493877736e-05
Position 1222: 1.1765143310985298e-05
Position 619: 9.522803549780146e-06
Position 589: 9.043813561915466e-06
Position 2562: 7.306069685081063e-06
Position 282: 6.611354632522735e-06
Position 2537: 5.377077239084224e-06
Position 308: 4.876163943169188e-06
Position 2451: 4.573631476851881e-06
Position 2492: 4.268013076220076e-06
Position 2294: 3.763213420250245e-06
Position 491: 3.492772276173789e-06
Position 2299: 3.310610626225397e-06
Position 289: 2.394627349184707e-06
Position 2228: 2.2587278991444083e-06
Position 519: 2.1975714479410157e-06
Position 2196: 2.101583868338947e-06
Position 230: 1.9166271078028366e-06
Position 298: 1.788102837325777e-06
Position 559: 1.7659151484786649e-06
Position 447: 1.7379837548202424e-06
Position 2218: 1.6532233223713318e-06
Position 217: 1.5000638429735405e-06
Position 210: 1.4951640729073123e-06
Position 4570: 1.4441277607136276e-06
Position 789: 1.4070677113057072e-06
Position 604: 1.3826999367001645e-06
Position 1168: 1.3772559549849742e-06
Position 489: 1.3588292787543293e-06
Position 648: 1.0887769445246514e-06
Position 1484: 7.424423720824249e-07
Position 1198: 6.69796918996091e-07
Position 1382: 4.190205484087984e-07
Position 169: 3.8752659153591356e-07
Position 2239: 3.721737717907071e-07
Position 1531: 3.448214562745786e-07
Position 219: 3.3937786887288927e-07
Position 452: 2.942408002239048e-07
Position 2353: 2.690344818634059e-07
Position 2600: 1.548101590580485e-07
Position 1175: 1.5207689076333242e-07
Position 1216: 1.3644927087365848e-07
Position 1771: 1.2315307285855835e-07
Position 1231: 9.408548882322757e-08
Position 1191: 3.4231539101684837e-08
Position 463: 2.758695370411433e-08
Position 990: 1.927667456680102e-08
Position 225: 1.8522009059603093e-08
Position 1470: 5.751630163258832e-09
Position 1242: 3.8584499463964555e-09
Position 1968: 2.431598689873869e-09
Position 1573: 2.1993287719974553e-09
Position 1533: 1.947163824787342e-09
Position 1537: 4.743058979865568e-10
Position 977: 7.222444823697584e-11
Position 1162: 6.145383626023579e-11
Position 1177: 2.826821684445964e-11
Position 1253: 1.1923709200531505e-13
Position 1237: 8.039967123667408e-14
Position 1235: 6.798985807969432e-14
