Gene = Csde1
Position 35031: 0.0002257124953457894
Position 4559: 0.0001986463304438226
Position 512: 0.00019846676906311734
Position 36569: 0.00019228481926315618
Position 838: 0.0001574293959071196
Position 35962: 0.00014279452239011921
Position 36008: 0.00014150246562415005
Position 35057: 0.0001313993942277603
Position 105: 0.00013025005738270974
Position 35999: 0.0001298781927570396
Position 4122: 0.00012623548996585203
Position 458: 0.00012146848074063329
Position 1567: 0.0001141574112215106
Position 1836: 0.00011358637836018687
Position 26484: 0.00011308581219562173
Position 20100: 0.000112503029360569
Position 4597: 0.00011147345849618693
Position 24287: 0.00010791640460681404
Position 4241: 9.62371107103967e-05
Position 1229: 8.454087988917854e-05
Position 24874: 8.451086749729317e-05
Position 23905: 8.127403921527025e-05
Position 26494: 8.086945342456177e-05
Position 614: 7.829111418805139e-05
Position 24978: 7.76346620721927e-05
Position 36339: 7.042784443118067e-05
Position 23842: 5.627817384305015e-05
Position 24128: 5.624836827493261e-05
Position 1147: 4.097260935670928e-05
Position 812: 3.579459816978074e-05
Position 35091: 3.4568858037585344e-05
Position 26491: 3.381357317960877e-05
Position 1460: 3.0340455993455134e-05
Position 834: 2.864376052809182e-05
Position 2127: 2.8493440711674192e-05
Position 618: 2.8216839189467573e-05
Position 842: 2.1028644093186713e-05
Position 1818: 2.0736090419942034e-05
Position 1413: 2.0550840763740836e-05
Position 1517: 2.0508085584711563e-05
Position 2092: 1.993543651340524e-05
Position 35365: 1.9801036883300686e-05
Position 869: 1.9738017678072496e-05
Position 24311: 1.6594100951650425e-05
Position 25050: 1.604189059210728e-05
Position 199: 1.3432342169294173e-05
Position 261: 8.263338896230843e-06
Position 2707: 6.141612086909647e-06
Position 2646: 5.852695068967376e-06
Position 23381: 4.828350980703948e-06
Position 23628: 4.435523313811878e-06
Position 2292: 3.295857934921507e-06
Position 2215: 3.1992008279329394e-06
Position 36309: 2.999845637957985e-06
Position 2692: 2.171763346983249e-06
Position 36547: 2.1654821135272023e-06
Position 24316: 1.9622532962179427e-06
Position 26: 1.7693730988244659e-06
Position 238: 1.3069374230517711e-06
Position 21395: 1.2421160323990542e-06
Position 36391: 1.1953679804982188e-06
Position 2699: 1.035801069616408e-06
Position 342: 8.705277957083386e-07
Position 259: 7.499771544555225e-07
Position 611: 7.292906543999337e-07
Position 1134: 6.938683245843335e-07
Position 81: 6.528427202874118e-07
Position 496: 5.712348950000903e-07
Position 374: 5.300405953332058e-07
Position 502: 5.236862865026836e-07
Position 663: 4.941762645608873e-07
Position 1489: 4.931340886274178e-07
Position 336: 4.6634854628135736e-07
Position 1018: 4.45698214549669e-07
Position 1016: 4.3806497749565583e-07
Position 508: 3.847249490923825e-07
Position 54: 2.552982734128569e-07
Position 135: 2.2407744788991966e-07
Position 334: 1.8176978852046081e-07
Position 52: 9.416449134485854e-08
Position 426: 5.878230378548046e-08
Position 39: 4.167043746858207e-08
Position 494: 2.763504377167824e-08
Position 3953: 1.1968891663478249e-08
Position 400: 1.0115676469495138e-08
Position 379: 6.7134261618362346e-09
Position 23476: 5.655554609533455e-09
Position 24230: 5.171775461561701e-09
Position 500: 4.756317596796277e-09
Position 385: 4.528910320752068e-09
Position 521: 3.805220130782283e-09
Position 506: 3.605249656577559e-09
Position 1247: 3.9324677493244423e-10
Position 1221: 1.7341100144255786e-10
Position 697: 7.359138929452418e-11
Position 1067: 6.759696326698199e-11
Position 836: 6.323235765102223e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 23379: 0.9898657663415252
Position 35918: 0.9611296862794847
Position 32385: 0.9479969035454492
Position 19506: 0.9262562200735395
Position 34228: 0.9153715487419323
Position 18265: 0.8929233845620528
Position 22730: 0.8674942797879269
Position 36459: 0.862328606142792
Position 8701: 0.858752970102934
Position 34922: 0.8566276722820931
Position 23130: 0.7693439288079585
Position 30613: 0.7586175981969216
Position 24202: 0.7271682997298436
Position 26358: 0.7212769200498074
Position 29194: 0.6208722184505505
Position 16148: 0.5965104220933919
Position 19707: 0.5041891706709637
Position 23627: 0.48512376922291456
Position 29871: 0.46320150548005756
Position 26587: 0.35351046036855577
Position 20718: 0.2718704113757423
Position 8362: 0.2470042139164031
Position 2194: 0.23717313903187198
Position 24151: 0.16068066721186988
Position 20014: 0.14327240052214835
Position 28451: 0.11575658632731765
Position 33886: 0.11570721185995742
Position 1145: 0.1098242887990056
Position 26438: 0.10618839574506288
Position 23189: 0.09267898084686015
Position 9294: 0.08872357262421346
Position 26400: 0.08854203151710517
Position 16185: 0.0790470277243481
Position 26669: 0.07733957731001999
Position 23669: 0.07342021125713037
Position 31896: 0.07240391858617841
Position 1873: 0.0715802418048238
Position 20470: 0.06803591554099638
Position 36227: 0.06392532533460514
Position 4696: 0.062145946728500726
Position 23689: 0.0607845822733824
Position 355: 0.045355877407777266
Position 24743: 0.04514228593101794
Position 37438: 0.04450354182669178
Position 24332: 0.04269066776240104
Position 2234: 0.04177590798076962
Position 438: 0.04003618084054493
Position 25873: 0.0378595649091691
Position 35303: 0.03524714922321812
Position 32625: 0.03410856254923663
Position 35266: 0.031290764498351026
Position 1728: 0.03008965463735234
Position 35802: 0.028371633285092443
Position 24504: 0.02741157138348392
Position 37407: 0.025574620880130905
Position 22922: 0.024377813364246236
Position 21719: 0.02273095727485778
Position 24095: 0.020757150324174065
Position 34947: 0.0207555545440747
Position 9630: 0.02052708554128776
Position 35884: 0.020369111967252156
Position 34517: 0.020111872033034574
Position 26185: 0.01880315657533933
Position 34296: 0.017755104500279693
Position 26607: 0.01737833642257771
Position 25082: 0.01728506753961528
Position 397: 0.01720697282586518
Position 24827: 0.014278118346410594
Position 4741: 0.01426575376365141
Position 24251: 0.013029341260369679
Position 35245: 0.01250031773877816
Position 30637: 0.012335795616795797
Position 34980: 0.011822325228887745
Position 34264: 0.01181995665272292
Position 24391: 0.01150445442135197
Position 34944: 0.011410257647863839
Position 4712: 0.011056635315227532
Position 34983: 0.010739584453153383
Position 32339: 0.010448129865026726
Position 2537: 0.009851455763000104
Position 27285: 0.009655009696279263
Position 34046: 0.009384665256062952
Position 9798: 0.008999069162444757
Position 18232: 0.008791117164665583
Position 1245: 0.00822825055851125
Position 25376: 0.008123494170199069
Position 35656: 0.007650338447600888
Position 26136: 0.007608991003126546
Position 36713: 0.007322236812596582
Position 24218: 0.007168633705021288
Position 23153: 0.006963829778590143
Position 10104: 0.006542246592508449
Position 30825: 0.00638142770849023
Position 35941: 0.006346613574614924
Position 33315: 0.006323300188396694
Position 37635: 0.006307351451388669
Position 2809: 0.006143239521227137
Position 36287: 0.006067647141547241
Position 6780: 0.005934022623732337
Position 36760: 0.005868676594391008
Position 26693: 0.005835301104224105
Position 37533: 0.0051320959425979066
Position 35923: 0.0050950549816929655
Position 27948: 0.005047167657539547
Position 36668: 0.004969447020364344
Position 37421: 0.004837163163244747
Position 9299: 0.004815634286593933
Position 35581: 0.004732741136647924
Position 33271: 0.004446940063207693
Position 10153: 0.004262727256267409
Position 369: 0.004192210249426848
Position 23695: 0.004101414818651053
Position 9683: 0.004080907648977028
Position 24153: 0.004080346107183009
Position 33725: 0.003963541827061215
Position 29747: 0.003958463218873316
Position 23597: 0.003937427630355961
Position 36353: 0.003787182654599536
Position 23063: 0.003763436363060032
Position 24540: 0.0037526774945287463
Position 1221: 0.003741681349566733
Position 33701: 0.0037029385434175993
Position 4180: 0.0036990242795595894
Position 340: 0.0036263424310616554
Position 37203: 0.003559983441297302
Position 26945: 0.0034684649544316467
Position 20403: 0.003384328699456683
Position 29258: 0.003362127102867574
Position 29641: 0.003321138570422805
Position 27924: 0.003237388585399305
Position 6977: 0.0031705552864506013
Position 27090: 0.003129888761568536
Position 1724: 0.0030591105006390847
Position 558: 0.0029545254505706723
Position 7423: 0.002867446523895171
Position 35610: 0.0027915190835958643
Position 1011: 0.0027782720989285013
Position 26622: 0.0026533285481409093
Position 2964: 0.002609656524188627
Position 2010: 0.0025108944656229808
Position 24896: 0.0024694407617682937
Position 6550: 0.002442929288115373
Position 37458: 0.002391784093939804
Position 24807: 0.0023741943798100767
Position 30769: 0.0023639994866824997
Position 8411: 0.0021428838506287883
Position 36472: 0.0021394431302835647
Position 24706: 0.0021264498804591976
Position 33292: 0.002077200159650688
Position 7556: 0.0020714091633797847
Position 1773: 0.0020663093085824674
Position 26641: 0.0020160122373404504
Position 24456: 0.002005017301704058
Position 8416: 0.001966276126184559
Position 2086: 0.0018847068042181286
Position 30350: 0.0018013406000643955
Position 29197: 0.001800470589000621
Position 24751: 0.001790335116684576
Position 24302: 0.001754581836930423
Position 34009: 0.0016722257947841845
Position 35726: 0.0015255605860991718
Position 30497: 0.0014916057875029062
Position 35705: 0.001451518308861084
Position 24525: 0.0014470270671204037
Position 9318: 0.0014438681735896792
Position 37262: 0.0014140271535565037
Position 24560: 0.0013999865870526625
Position 1818: 0.0013392331380612666
Position 2581: 0.0012787263907559836
Position 23841: 0.0012321245105717802
Position 34988: 0.0012261219848623088
Position 1907: 0.001173691037568935
Position 22481: 0.0011692142320401792
Position 24315: 0.001147347480542091
Position 2363: 0.0011295814123436375
Position 4036: 0.0011224755280420033
Position 1057: 0.0011094281486654256
Position 32820: 0.0010833387927820643
Position 34830: 0.0010498569470304693
Position 35510: 0.001039830562228507
Position 23398: 0.000979956894982481
Position 30469: 0.0009668268539605322
Position 1743: 0.0009541184451869173
Position 4121: 0.0009166574393002356
Position 32468: 0.0009117084656406905
Position 34739: 0.0009034105619748858
Position 34599: 0.0008988462546635596
Position 26919: 0.0008800703770824382
Position 23419: 0.0008793114053230654
Position 25716: 0.0008176562839645536
Position 33594: 0.0008133181958338656
Position 24880: 0.000786554800237856
Position 34379: 0.0007804293332460112
Position 36872: 0.0007717188956830818
Position 34192: 0.0007489663572682766
Position 7605: 0.0007417128093946988
Position 312: 0.0007391838633304029
Position 379: 0.0007279890851092578
Position 2337: 0.0007065582403400795
Position 33361: 0.0006902479286745211
Position 34703: 0.0006694995484443307
Position 25169: 0.0006634085765707088
Position 1183: 0.000655539361703084
Position 35721: 0.0006413969135538493
Position 1823: 0.0006389663475525118
Position 33175: 0.000638335388635949
Position 33301: 0.000611032816917445
Position 36241: 0.0006022539137579208
Position 24686: 0.0005949050139635376
Position 1092: 0.000591270678871748
Position 2552: 0.0005818604219277545
Position 374: 0.0005459099489960196
Position 24266: 0.0005376324708531417
Position 36223: 0.0005300776578839101
Position 33193: 0.0005196684112980956
Position 23386: 0.000518422438663478
Position 37189: 0.0005084624476513043
Position 36401: 0.0005040390530209349
Position 26804: 0.0004950201982935375
Position 35262: 0.00046534574875092165
Position 37111: 0.00045986922416640865
Position 36908: 0.00045986583635743844
Position 863: 0.00045222085055073204
Position 36957: 0.0004467988088779185
Position 24548: 0.00042149071699388864
Position 23025: 0.00041133837700810504
Position 35738: 0.0004094494499434959
Position 24516: 0.000396758667735498
Position 37133: 0.00039625008027045295
Position 36172: 0.00039488006470920724
Position 30514: 0.000388242262049933
Position 3952: 0.0003807485521182725
Position 33196: 0.0003616817814971176
Position 34205: 0.00035593290008308987
Position 36719: 0.0003548761219324913
Position 28502: 0.00035205786916700434
Position 35006: 0.0003514621989817586
Position 896: 0.00034819345087131143
Position 6619: 0.00033682008458145685
Position 23726: 0.00033126746358120337
Position 24834: 0.00032561214689385973
Position 4006: 0.00032052718304842524
Position 25396: 0.0002995418050443343
Position 25220: 0.00029906367149038664
Position 31853: 0.000288036890959454
Position 23979: 0.00027858312517156327
Position 35045: 0.00027712919621894255
Position 711: 0.0002760393903711152
Position 34140: 0.00025410730726921425
Position 26207: 0.0002515336504475984
Position 36391: 0.00023612874472829325
Position 35932: 0.0002214016921113006
Position 23607: 0.0002177697140214998
Position 334: 0.00021308071314986475
Position 34607: 0.00020194310736753885
Position 34851: 0.00019538218839273603
Position 2533: 0.0001947986122056276
Position 150: 0.00018668991841381822
Position 37290: 0.00018304575435685742
Position 32195: 0.0001815419641903661
Position 24272: 0.00017793009769648155
Position 24176: 0.00016709862320280934
Position 23708: 0.00016346042291212157
Position 24697: 0.0001488192765261871
Position 23976: 0.0001471327583383622
Position 26247: 0.0001415861406175143
Position 23801: 0.00014055398715359272
Position 23305: 0.00013688232303795712
Position 26473: 0.00013677547562811112
Position 1331: 0.0001346443534767158
Position 34628: 0.00012336320159091137
Position 4465: 0.00012270902917064385
Position 23330: 0.00011908625741746052
Position 23809: 0.00011207175150185111
Position 1792: 0.00011164167017198968
Position 4468: 0.000102781808684014
Position 912: 9.733038535325911e-05
Position 23461: 9.226063528432668e-05
Position 24782: 7.632427076330854e-05
Position 992: 7.185409665418613e-05
Position 2274: 6.299254811632175e-05
Position 521: 6.208829498314573e-05
Position 24719: 6.111032331624943e-05
Position 4358: 5.734318623309566e-05
Position 35976: 5.566941311965373e-05
Position 172: 5.2942889755275e-05
Position 23547: 5.103415966588845e-05
Position 34713: 4.53801060376208e-05
Position 1294: 4.3175065719429735e-05
Position 23718: 4.136273011526177e-05
Position 23762: 3.634809938490865e-05
Position 34083: 3.3604359285617444e-05
Position 176: 3.28940080404319e-05
Position 26166: 3.079675462209524e-05
Position 24042: 2.7699198388936013e-05
Position 4377: 2.72857648522561e-05
Position 563: 2.6790813297565158e-05
Position 37655: 2.6216162156205267e-05
Position 372: 2.5729872846851132e-05
Position 34816: 2.3110065727418453e-05
Position 33414: 2.287765105643234e-05
Position 1151: 2.199112544944233e-05
Position 169: 2.071958263134834e-05
Position 33080: 2.0627306389026134e-05
Position 1159: 2.0540385509959462e-05
Position 1646: 2.0278750670028624e-05
Position 1566: 1.9638119161322158e-05
Position 1546: 1.9307029312454638e-05
Position 24789: 1.6711776069673897e-05
Position 23523: 1.4570861032633707e-05
Position 36689: 1.3899357323239184e-05
Position 167: 1.3303428349949411e-05
Position 2586: 1.2899026817898472e-05
Position 1247: 1.2355229198532845e-05
Position 2848: 1.2113269738210149e-05
Position 24962: 1.1566820124749024e-05
Position 2271: 1.148987918362013e-05
Position 534: 1.1383153727424503e-05
Position 1257: 1.0198046879159954e-05
Position 24370: 9.989586096105939e-06
Position 1786: 9.339214208136956e-06
Position 24118: 8.412157475760756e-06
Position 25126: 8.026409301789292e-06
Position 24938: 7.935577613993033e-06
Position 342: 7.448458055615976e-06
Position 23994: 7.440305285819023e-06
Position 24077: 7.084073450327776e-06
Position 1633: 6.666750802343891e-06
Position 569: 6.420858606081226e-06
Position 995: 6.311437722950473e-06
Position 452: 5.0882839833871145e-06
Position 1362: 5.0532042859266425e-06
Position 458: 4.453855625431665e-06
Position 23734: 3.575469720537855e-06
Position 597: 3.4228072805811034e-06
Position 25078: 3.268729641531175e-06
Position 323: 3.2262614423366478e-06
Position 26924: 3.1412266576645517e-06
Position 35193: 3.1126790700594168e-06
Position 25097: 2.4098822353295645e-06
Position 1062: 2.352212412960606e-06
Position 1413: 2.0938752291914873e-06
Position 1482: 2.0627886512888056e-06
Position 1165: 1.903641448632907e-06
Position 869: 1.7618696511033704e-06
Position 24977: 1.5486936173651226e-06
Position 2044: 1.4510470925783883e-06
Position 21178: 1.2421160323990527e-06
Position 24011: 8.337010500166497e-07
Position 23999: 7.703937934472622e-07
Position 2024: 7.195711835810927e-07
Position 35807: 6.509357444758344e-07
Position 24410: 5.096460130054905e-07
Position 805: 4.4033192138232204e-07
Position 27149: 3.5247061009586144e-07
Position 35838: 1.639340407964673e-07
Position 847: 1.25489668537429e-07
Position 718: 1.251360183719109e-07
Position 488: 1.1899442324648009e-07
Position 2692: 1.0812922190429822e-07
Position 294: 1.0405539252389691e-07
Position 2603: 1.0386901309436577e-07
Position 470: 1.006938265051718e-07
Position 1500: 9.214961924371382e-08
Position 287: 8.258606087027612e-08
Position 1060: 7.182447192512974e-08
Position 267: 6.057679191546184e-08
Position 298: 4.3828018274518143e-08
Position 222: 4.3332277923517745e-08
Position 385: 4.1899527865417085e-08
Position 530: 4.1348723774915526e-08
Position 1880: 3.202464157244304e-08
Position 259: 2.9841234925027964e-08
Position 24463: 2.3428064387862965e-08
Position 614: 2.2691771912935494e-08
Position 812: 2.1147451709882265e-08
Position 732: 1.7664285659528807e-08
Position 465: 1.6235065205654776e-08
Position 573: 1.5862252274029307e-08
Position 652: 1.5505436704947547e-08
Position 475: 1.1140242265144077e-08
Position 682: 1.0367267615511048e-08
Position 720: 9.737599485914705e-09
Position 3735: 6.554893166258516e-09
Position 575: 5.395927813582555e-09
Position 306: 4.453447889484959e-09
Position 3789: 2.9779200806862844e-09
Position 3756: 2.43607841653344e-09
Position 36027: 5.049359303485505e-10
Position 675: 2.5783124617266965e-10
Position 235: 2.3115602550334908e-10
Position 276: 1.4712605243194646e-10
Position 224: 1.057260351069279e-10
Position 103: 4.620487912760654e-11
Position 89: 3.945823227322302e-11
Position 283: 2.401155168866033e-11
Position 303: 1.1545511989447194e-11
Position 462: 8.426429139680594e-12
Position 112: 5.511207983891074e-12
Position 248: 4.40108771991715e-12
Position 114: 1.0906531473635066e-12
