Gene = Lipe
Position 17999: 0.003979211783338073
Position 10107: 0.003906140083478424
Position 5901: 0.0035554354261912616
Position 3595: 0.0035502484215264663
Position 2041: 0.003275153189685403
Position 15119: 0.0029945975863972098
Position 2470: 0.002566004741668675
Position 5632: 0.002373041543779773
Position 14909: 0.0022980704484310646
Position 3005: 0.0021386630237048
Position 14673: 0.002120162993848614
Position 18026: 0.0020455671599060414
Position 14736: 0.001989782620713772
Position 3862: 0.001803634448008437
Position 16772: 0.001702285387636957
Position 530: 0.00149175224337017
Position 18075: 0.0014668153005395071
Position 4214: 0.0013913040816331426
Position 15946: 0.00136061182472834
Position 18252: 0.0013453954485864107
Position 9388: 0.001302407726497716
Position 7391: 0.0012563534263297827
Position 6377: 0.0011101092614025226
Position 3442: 0.001015264855066262
Position 16616: 0.0010007867172809452
Position 3741: 0.000954581106443648
Position 16560: 0.0009172013538563631
Position 9356: 0.0008765996762218927
Position 9233: 0.0008164170762911562
Position 5570: 0.000727071354898362
Position 154: 0.0007074897671939939
Position 18893: 0.0006834538028676086
Position 3615: 0.0006477121113836254
Position 393: 0.0006172442276844203
Position 2635: 0.0005983221875282873
Position 1445: 0.0005956854146315271
Position 18348: 0.0005645103813695037
Position 16184: 0.0005579047578281182
Position 260: 0.000524493476579439
Position 15238: 0.00046751827762437866
Position 4195: 0.0004610558216960384
Position 16380: 0.00045231260311132717
Position 9021: 0.00043776708031980716
Position 18609: 0.00041953971653258204
Position 3856: 0.00039941682613865373
Position 16485: 0.00037674221043648996
Position 4080: 0.0003750951755880899
Position 13527: 0.0003634958855400294
Position 3454: 0.00035832798023146834
Position 3374: 0.00033708728298740897
Position 2257: 0.0003341549969491042
Position 13772: 0.0003245316916733298
Position 15263: 0.0003218323704545921
Position 3764: 0.0003043310453885913
Position 15125: 0.00029253292652953167
Position 5137: 0.0002758928591949151
Position 17905: 0.00026923546686295904
Position 13589: 0.0002631266452318
Position 13686: 0.00025868828349911733
Position 4836: 0.00023766844478055068
Position 2249: 0.0002333725465595808
Position 3214: 0.000225797290881337
Position 17439: 0.00022238377963970757
Position 766: 0.0002124548951718198
Position 135: 0.00018581690664484093
Position 586: 0.00018013406926010615
Position 4316: 0.00015343310127326486
Position 2749: 0.0001485007928846333
Position 13480: 0.00013244359861226457
Position 50: 0.00013080385469796976
Position 811: 0.00011047116507504714
Position 4297: 0.00010090230034334292
Position 841: 8.60719490383323e-05
Position 249: 8.500817396158773e-05
Position 835: 5.816221168849375e-05
Position 63: 4.392890616065899e-05
Position 13385: 3.17944453567931e-05
Position 13676: 2.9444897991934763e-05
Position 11233: 2.630601157526048e-05
Position 584: 2.1654014007374094e-05
Position 13437: 1.594242361457981e-05
Position 797: 1.4881115983256775e-05
Position 895: 1.3680905159363559e-05
Position 2432: 8.753549282261811e-06
Position 14125: 5.5481897962769505e-06
Position 6897: 4.647458915397322e-06
Position 13956: 2.854562303134373e-06
Position 1164: 2.396386411862765e-06
Position 1174: 1.4756703520426542e-06
Position 13847: 1.0206913458908577e-06
Position 975: 8.257126692276553e-07
Position 1039: 6.741480900506478e-07
Position 1183: 3.3984954188092e-07
Position 1156: 2.7519947078157087e-07
Position 1117: 2.4771696621053915e-07
Position 1027: 1.7578299854331962e-07
Position 1206: 5.7574826508605183e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13384: 0.9741508632121451
Position 18536: 0.9210273327068474
Position 4416: 0.8867182881846498
Position 15470: 0.7879984095084964
Position 13744: 0.7555423005472625
Position 13182: 0.7305529635652845
Position 15029: 0.7088016946482746
Position 3085: 0.6286980270537836
Position 10056: 0.3924805834052321
Position 10436: 0.3899769222931765
Position 7737: 0.2592578106389786
Position 15710: 0.2299269140205378
Position 10390: 0.22801729281466934
Position 13212: 0.2271449673857348
Position 12634: 0.210663575291141
Position 14045: 0.1893574159669652
Position 10191: 0.1727502992687662
Position 8487: 0.16440442473976807
Position 3139: 0.13465589008108825
Position 15382: 0.1275893508479078
Position 2931: 0.126293211940597
Position 8517: 0.11390662097794116
Position 929: 0.09921702268204013
Position 12662: 0.09865363045622079
Position 970: 0.09077007528090857
Position 13839: 0.07430279250261368
Position 12821: 0.07100701768044573
Position 5808: 0.06538269214180657
Position 7760: 0.06480739593411272
Position 7595: 0.057673210417880164
Position 1827: 0.05478061082087615
Position 12885: 0.0541546983846103
Position 14961: 0.05391415181106813
Position 15107: 0.05235335638507124
Position 8551: 0.05094748274493262
Position 601: 0.044952041101519645
Position 15169: 0.0449119754810694
Position 15860: 0.039883443695040814
Position 8576: 0.039295444574795765
Position 7493: 0.03602875799965751
Position 15728: 0.035328575074348285
Position 7702: 0.034079191651984364
Position 3035: 0.03230153690097811
Position 15110: 0.030839526586444184
Position 17753: 0.029375237715058528
Position 13710: 0.027084361975079237
Position 7699: 0.025543888369569896
Position 1205: 0.024225711433239063
Position 4083: 0.02288955425385993
Position 955: 0.022866704681898244
Position 12580: 0.02244961270591468
Position 931: 0.021823918020608523
Position 1253: 0.019612861618116983
Position 8136: 0.019278490580381877
Position 13155: 0.019062538134368402
Position 6401: 0.019051141392270703
Position 18561: 0.01856612404063569
Position 12749: 0.018308124289022197
Position 874: 0.0168581800041619
Position 5950: 0.01670249580906408
Position 13620: 0.0163713602268064
Position 7975: 0.016184312087037002
Position 9200: 0.016004962023475462
Position 6713: 0.015745681658611645
Position 8563: 0.015013415420465408
Position 12789: 0.014980378168020768
Position 16475: 0.014452630507596993
Position 7513: 0.012777932326743175
Position 5475: 0.01274359749448521
Position 15875: 0.012023911227422595
Position 2106: 0.011677581960183838
Position 12172: 0.01164774512641907
Position 15757: 0.011376794643880578
Position 10272: 0.009725204825415376
Position 12150: 0.009167904050548405
Position 18150: 0.009102894959554386
Position 13019: 0.008880456504445858
Position 1018: 0.008603913161231824
Position 15678: 0.008539020699647145
Position 5788: 0.008330985472402302
Position 8815: 0.008135178099296071
Position 2560: 0.007966274092476616
Position 14672: 0.007938252933268969
Position 17548: 0.007928315511968839
Position 3151: 0.007886739525725231
Position 1852: 0.007653650168553347
Position 15447: 0.007451148080935049
Position 15412: 0.007360878566743501
Position 9562: 0.006812978237294059
Position 3048: 0.00677862484477589
Position 3903: 0.006537266556183962
Position 975: 0.006503875692404085
Position 2847: 0.006436447123559484
Position 1780: 0.006144959427662653
Position 14174: 0.005959170987341005
Position 7550: 0.005869027176975356
Position 15059: 0.005819540947143223
Position 2968: 0.005754540026442298
Position 16887: 0.005734259262769533
Position 14609: 0.005708717179333631
Position 17234: 0.005441673653955968
Position 5546: 0.0054378874584933914
Position 6830: 0.005383930464196247
Position 986: 0.005381959539525998
Position 15388: 0.005344336112688992
Position 15472: 0.005230883734212408
Position 6255: 0.00490763914636127
Position 13429: 0.004628733415756945
Position 1989: 0.004545097917749421
Position 1921: 0.00452948922651652
Position 15761: 0.004328230943255233
Position 5520: 0.00427120562854572
Position 16334: 0.00403352131668371
Position 11429: 0.004013818313238457
Position 3021: 0.0038184751535962247
Position 3656: 0.0036321126216828986
Position 18110: 0.0034746022325633837
Position 17974: 0.0033869162178141255
Position 13353: 0.0031746999641756664
Position 877: 0.0028226632508880386
Position 2334: 0.0026242571531468364
Position 1915: 0.00262016062472204
Position 6150: 0.0026064446981426416
Position 4135: 0.002558144768187132
Position 6359: 0.0025556357398077607
Position 14264: 0.0025471668776592573
Position 5065: 0.002400053302083797
Position 13397: 0.002377077195244341
Position 5009: 0.0023326692025355373
Position 13721: 0.0022940253509505337
Position 14050: 0.0022555960491172635
Position 15146: 0.0022320088222767326
Position 17582: 0.002179967984415022
Position 1218: 0.0021522440185339897
Position 1901: 0.0021485699658970927
Position 1936: 0.00213106120596114
Position 6184: 0.001983195107323713
Position 13847: 0.0019824120659371765
Position 15658: 0.001945760446466054
Position 15675: 0.0019204502913097586
Position 3511: 0.001853080440276612
Position 8863: 0.0018390812942067093
Position 1769: 0.0016775965078699754
Position 7264: 0.0016404817904645485
Position 17725: 0.0016302739045846247
Position 14931: 0.0016302466071462015
Position 472: 0.0015964846291606773
Position 2182: 0.0014859606832084025
Position 14216: 0.0014844342795818772
Position 2082: 0.0014378488567770215
Position 1235: 0.0014178079064201738
Position 14009: 0.0014151067077973814
Position 508: 0.001413453595580421
Position 9530: 0.0013520044326607494
Position 653: 0.0013211144510211416
Position 1258: 0.0013096018247476986
Position 4163: 0.0013067990598507233
Position 2928: 0.0012759776863670118
Position 1793: 0.0012718165774599725
Position 17834: 0.0012595641318185206
Position 1871: 0.001224012456829968
Position 15765: 0.0012133416676513523
Position 839: 0.0012014078435405287
Position 15417: 0.0011720343648793288
Position 14998: 0.0011456220122265698
Position 3395: 0.0010432629466561182
Position 1075: 0.001031632228299786
Position 3751: 0.001024432294488987
Position 18294: 0.001010703470011649
Position 17236: 0.0009932698130099445
Position 14204: 0.0009819574826453875
Position 17024: 0.0009746633131005201
Position 18411: 0.0009309837965675035
Position 650: 0.0009306873185216652
Position 17500: 0.0008999071489501644
Position 5479: 0.0008849400939430988
Position 17065: 0.0008327931438233336
Position 16812: 0.0008285143940267793
Position 5012: 0.0008231852109378604
Position 1752: 0.0008142188911846666
Position 17193: 0.0007859104296236774
Position 18964: 0.0007831426530238894
Position 14852: 0.0007671348857352589
Position 13782: 0.000751350279935146
Position 15991: 0.0007412210508831645
Position 13807: 0.0007277937172110953
Position 547: 0.0006820613074505583
Position 13027: 0.0006672661446260783
Position 1835: 0.0006654237296891627
Position 13470: 0.0006551855065540363
Position 17784: 0.0006374294937671524
Position 5530: 0.0006331898920193499
Position 14709: 0.0006152726419660706
Position 14587: 0.000591724997158276
Position 578: 0.0005848795750085359
Position 3950: 0.000583465384312797
Position 3441: 0.0005767278456822259
Position 3378: 0.000527887411679293
Position 1743: 0.0005274641929288972
Position 15330: 0.0005133133617840934
Position 4453: 0.0005121306496104225
Position 16683: 0.0004831919554535467
Position 3584: 0.0004815526013803878
Position 2155: 0.0004685490090754478
Position 852: 0.00046062389161666354
Position 2187: 0.00046056006383262896
Position 1043: 0.000456530066398905
Position 3541: 0.000453666791507864
Position 2158: 0.00044496820878096264
Position 18704: 0.0004227049744380751
Position 5815: 0.0004012165670036291
Position 2130: 0.0003974904930671843
Position 4686: 0.0003917500343782426
Position 13899: 0.00038466307501080934
Position 17755: 0.00036934829894737334
Position 4266: 0.00035696193789521
Position 16757: 0.0003222749799457975
Position 17329: 0.00031295675767227326
Position 16771: 0.0003107479079713608
Position 5734: 0.00030813486891556705
Position 5092: 0.00030077576880131024
Position 887: 0.00027528228375899233
Position 5424: 0.00027470844784241975
Position 5766: 0.00026478770162150574
Position 15521: 0.0002564294839962913
Position 2590: 0.00025252831658621354
Position 4932: 0.000249553904999136
Position 620: 0.00023874587140197294
Position 14022: 0.00023419226274375694
Position 1757: 0.00023132436124167366
Position 18683: 0.00022429307224104217
Position 4426: 0.00021834406459057275
Position 14013: 0.00021409001589874736
Position 15665: 0.00019924011901118312
Position 385: 0.00019504085435446638
Position 18605: 0.00019231138064154305
Position 3476: 0.00018932643104509677
Position 1156: 0.00018574670657096445
Position 18893: 0.00018505512386030734
Position 1322: 0.0001829205661661094
Position 1941: 0.00018167575841896214
Position 3297: 0.00018103762156346242
Position 14908: 0.00017895377856529492
Position 13794: 0.0001761542782736079
Position 13816: 0.00017162246792726065
Position 2617: 0.00017096273034514404
Position 14280: 0.00016982703088387307
Position 13895: 0.00015584094076251905
Position 16267: 0.00015147992821601622
Position 16823: 0.0001482892488529977
Position 3290: 0.00014775931870584038
Position 665: 0.00014372594975558552
Position 4964: 0.0001437252716942063
Position 3357: 0.00013682730682990202
Position 14640: 0.0001364109987045301
Position 16224: 0.00013623438071097343
Position 4836: 0.00013466801558076078
Position 1998: 0.00012780493535611103
Position 5553: 0.00012110177925671211
Position 17595: 0.00011254083428065414
Position 14005: 0.00011236640101435165
Position 5966: 0.00010636155441370691
Position 1112: 0.00010607557954775135
Position 1036: 0.00010334205418466553
Position 1072: 0.00010281906925523161
Position 1484: 0.00010112591277333568
Position 1706: 9.622851814089125e-05
Position 4088: 9.506364925563138e-05
Position 2132: 9.290152043471153e-05
Position 3453: 9.24851284138449e-05
Position 6126: 8.786660555217781e-05
Position 16717: 8.52528954095737e-05
Position 13883: 8.369763844658243e-05
Position 3913: 8.028404220094762e-05
Position 5890: 7.757799273820626e-05
Position 752: 7.49142363168925e-05
Position 17474: 7.39782857710855e-05
Position 1709: 7.242430408541373e-05
Position 2584: 7.18597553158838e-05
Position 13930: 7.022441041290543e-05
Position 1027: 6.578515616262795e-05
Position 16274: 6.39600703347427e-05
Position 3490: 6.208893666166871e-05
Position 2394: 6.101956703765895e-05
Position 2125: 6.048353155060374e-05
Position 15556: 5.943039772058911e-05
Position 2084: 5.484759857739274e-05
Position 3962: 5.477368781670432e-05
Position 797: 5.416179161018769e-05
Position 2507: 5.387565665682307e-05
Position 671: 5.204796544595727e-05
Position 267: 5.198207972604159e-05
Position 4388: 4.713766363846488e-05
Position 13588: 4.4956734312548086e-05
Position 584: 4.052810930830845e-05
Position 692: 4.0430244459541976e-05
Position 13570: 3.9171306189145397e-05
Position 14482: 3.736512940062908e-05
Position 14118: 3.595036831664945e-05
Position 260: 3.400867777244758e-05
Position 6585: 3.3171344998368454e-05
Position 779: 3.161706820522436e-05
Position 13596: 2.7919842161154965e-05
Position 1489: 2.7287825435549835e-05
Position 942: 2.475619173751484e-05
Position 292: 2.3272041610525166e-05
Position 4501: 2.2282692344251185e-05
Position 13925: 2.2275178145597913e-05
Position 13629: 2.1535379987387286e-05
Position 5316: 1.8864827152532236e-05
Position 4667: 1.8408868059952618e-05
Position 15308: 1.716146592980707e-05
Position 14390: 1.5941524543982494e-05
Position 5358: 1.5287652362615064e-05
Position 13672: 1.4902853752454421e-05
Position 11110: 1.4320010154851544e-05
Position 4979: 1.2127030909381663e-05
Position 5851: 1.1691553271150464e-05
Position 4371: 1.117246633814696e-05
Position 249: 9.23846053860854e-06
Position 13635: 9.11534876652863e-06
Position 1354: 8.858521097136521e-06
Position 522: 8.760089990275645e-06
Position 4641: 8.496553114045177e-06
Position 11169: 7.946034678786369e-06
Position 526: 6.997422241721347e-06
Position 13973: 6.887066088906558e-06
Position 439: 6.598754539902568e-06
Position 341: 6.378970586483171e-06
Position 17190: 5.518153978839564e-06
Position 1270: 5.380120893880739e-06
Position 4791: 4.980854919854023e-06
Position 11028: 4.039966741622574e-06
Position 6109: 3.7925320519006053e-06
Position 4737: 3.560401442004748e-06
Position 14157: 3.453169220873334e-06
Position 425: 3.3532324514919246e-06
Position 13647: 3.2668664870777514e-06
Position 350: 3.217865327585659e-06
Position 224: 3.2024180776080785e-06
Position 422: 2.9374923421875786e-06
Position 418: 2.6527759680796066e-06
Position 367: 2.6006966504083544e-06
Position 803: 2.3556625126684463e-06
Position 314: 2.061918915881268e-06
Position 436: 2.0365322350426354e-06
Position 445: 2.0122512207698414e-06
Position 17096: 1.8666631312696255e-06
Position 272: 1.7598502850526302e-06
Position 697: 1.6512368693782688e-06
Position 1164: 1.4832534240885334e-06
Position 820: 1.3444156820925207e-06
Position 551: 1.2763863906313933e-06
Position 14065: 1.2746728584498878e-06
Position 13983: 1.2388758782926334e-06
Position 718: 1.2275061740052508e-06
Position 617: 1.1206804979927559e-06
Position 1333: 1.0433088644194435e-06
Position 15559: 1.0330066958857586e-06
Position 406: 8.830885282030729e-07
Position 16251: 8.436390645766825e-07
Position 310: 7.782203676617647e-07
Position 14223: 7.496007376285404e-07
Position 835: 6.5503801016526e-07
Position 1393: 6.325010154679648e-07
Position 3371: 6.209204422356572e-07
Position 16076: 5.84049530045944e-07
Position 674: 5.827578079097624e-07
Position 2635: 5.695607489492721e-07
Position 14288: 5.6721205873137e-07
Position 16107: 5.503592975012395e-07
Position 16014: 4.72465442016854e-07
Position 2706: 4.61999960047136e-07
Position 16121: 4.6160001907247814e-07
Position 326: 4.220436710527246e-07
Position 530: 4.09374009573727e-07
Position 4960: 4.0512344186245456e-07
Position 1444: 4.0337855667190963e-07
Position 889: 4.017147246084812e-07
Position 13601: 4.014458942319912e-07
Position 16038: 3.966961880711919e-07
Position 1136: 3.833579879263154e-07
Position 1080: 3.744781351678776e-07
Position 1131: 3.729219135213711e-07
Position 14096: 3.2141098465024256e-07
Position 4576: 3.170324561983527e-07
Position 895: 2.5032254340279513e-07
Position 766: 2.1323850770158977e-07
Position 393: 2.0884577764183506e-07
Position 677: 2.0214545253505307e-07
Position 295: 1.976286700853853e-07
Position 358: 1.249389152362859e-07
Position 3637: 1.1916275628013326e-07
Position 1401: 1.0795341705596879e-07
Position 14192: 1.0626047468300037e-07
Position 14054: 9.852551917722977e-08
Position 817: 7.251054933340195e-08
Position 784: 6.823546388580593e-08
Position 297: 6.593153593694762e-08
Position 754: 5.742992959794261e-08
Position 2112: 5.398812857705924e-08
Position 2198: 5.246133875038468e-08
Position 3299: 4.178550156249694e-08
Position 811: 3.8905296436816246e-08
Position 286: 3.671785603576482e-08
Position 806: 1.9140745689404997e-08
Position 4288: 1.2865159435554313e-08
Position 770: 4.06460701711676e-09
Position 679: 4.2347741227318374e-10
Position 166: 1.4555390675727853e-11
Position 159: 1.2404165662816866e-11
Position 170: 9.903827890737843e-13
Position 161: 9.4687049417596e-13
Position 116: 8.354553788086639e-13
Position 130: 8.324138959057586e-13
Position 177: 7.846847090343203e-13
Position 204: 7.724971054745778e-13
Position 199: 5.776249492074143e-13
Position 189: 3.93239672480357e-13
Position 192: 2.4361378461958805e-13
Position 121: 1.4397492923170032e-13
Position 182: 1.3763941891849236e-13
Position 207: 5.6513506632518554e-14
Position 123: 3.60117760730895e-14
Position 186: 2.4643574298593988e-14
