Gene = Gclm
Position 19772: 0.0013180968400835226
Position 20798: 0.0013115447568470277
Position 4549: 0.0011717313969867322
Position 15020: 0.0011655929318905975
Position 17352: 0.0011539386202659748
Position 10179: 0.0011500506639851075
Position 5550: 0.0011305166756978118
Position 20492: 0.0010585642293254986
Position 21708: 0.0010438081571402986
Position 64: 0.0009492733168685094
Position 58: 0.0008773619465167233
Position 24298: 0.0008563718384673722
Position 16260: 0.0008193895108753336
Position 668: 0.000745260183593611
Position 639: 0.0006894667635366368
Position 16893: 0.000629936941900502
Position 17999: 0.0006226610962751793
Position 20538: 0.0005184522852936163
Position 17165: 0.0004586172246964675
Position 17230: 0.00045032114066883373
Position 1546: 0.0003623095141837417
Position 89: 0.00033761132069992753
Position 20968: 0.00032528112415788435
Position 1871: 0.00028462177411139834
Position 824: 0.00025623907473599925
Position 17812: 0.00025074781308575015
Position 1973: 0.00024887475174802554
Position 16420: 0.0002381612680570645
Position 1314: 0.0002242538105277641
Position 1772: 0.00019157211135033687
Position 530: 0.0001712908055645213
Position 19889: 0.00015800067147282685
Position 2599: 0.0001509240552626568
Position 648: 0.00013812577696068945
Position 17290: 0.00012344689873253087
Position 2513: 0.00010169619681104009
Position 18157: 0.00010021281987198672
Position 2235: 9.424429824689848e-05
Position 20091: 9.016817758232654e-05
Position 15554: 7.919104386639928e-05
Position 14001: 7.845308425414275e-05
Position 3437: 7.058181696107695e-05
Position 3218: 6.660570835276821e-05
Position 20042: 6.2408071076671e-05
Position 1669: 5.5867246190551403e-05
Position 1034: 5.000693309420028e-05
Position 227: 4.9348694417398965e-05
Position 3304: 4.183661969339992e-05
Position 2110: 3.998138402735861e-05
Position 2046: 3.950106080953982e-05
Position 700: 3.776641780980411e-05
Position 1250: 3.668517582840357e-05
Position 836: 3.3199739641265524e-05
Position 174: 2.9766919268705868e-05
Position 407: 2.8182900703743163e-05
Position 1406: 2.8019388813115456e-05
Position 15111: 2.712571982553623e-05
Position 2606: 2.571770975690708e-05
Position 2822: 2.3478969593345077e-05
Position 588: 2.320150671712361e-05
Position 971: 2.268007236457252e-05
Position 1302: 1.703694715587349e-05
Position 2112: 1.6857788258842546e-05
Position 1322: 1.6311391334470647e-05
Position 2114: 1.303271285311634e-05
Position 281: 1.272264708456722e-05
Position 577: 1.2566674511128695e-05
Position 3224: 1.1819931955992345e-05
Position 536: 1.0322970154847501e-05
Position 1562: 9.859666850776926e-06
Position 2621: 8.65785619699941e-06
Position 1755: 7.1693294722911696e-06
Position 1043: 5.707080300388328e-06
Position 2967: 5.344145286749227e-06
Position 1283: 3.938239162201497e-06
Position 2295: 3.833287655421047e-06
Position 147: 3.691889360871403e-06
Position 1131: 3.4768793084923244e-06
Position 974: 3.219676375774571e-06
Position 268: 2.958819907534752e-06
Position 1924: 2.5523943219353916e-06
Position 1519: 2.3122541564162286e-06
Position 100: 2.2683819806521214e-06
Position 3644: 2.2650449694454177e-06
Position 1630: 2.188737458278689e-06
Position 1398: 2.1800435170423204e-06
Position 736: 2.176697080668798e-06
Position 1230: 1.4967385488925077e-06
Position 1119: 1.4320125666332353e-06
Position 21049: 1.390763305345953e-06
Position 22135: 1.3728965636946777e-06
Position 1537: 1.2914170355043184e-06
Position 855: 1.1978157432886341e-06
Position 1083: 1.0869539122721587e-06
Position 341: 1.0812358618813618e-06
Position 13: 8.543616522877087e-07
Position 1319: 7.365581357679937e-07
Position 787: 4.986374755021298e-07
Position 1121: 4.810639579771212e-07
Position 1293: 4.687573939676342e-07
Position 129: 2.8182865045502155e-07
Position 706: 1.7029096882578331e-07
Position 106: 1.4855538618624644e-07
Position 892: 2.683979747004578e-09
Position 831: 1.4791383377078105e-09
Position 774: 9.984617912584478e-10
Position 829: 9.039291137556607e-11
Position 930: 8.054706822763584e-11
Position 743: 4.752301886691327e-11
Position 871: 3.852225718663876e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13649: 0.9999370065876322
Position 19236: 0.9615105550655058
Position 17042: 0.8954236836360623
Position 20670: 0.7021747851939706
Position 16310: 0.6921079810135743
Position 24029: 0.5044712843468524
Position 9987: 0.4496776146616486
Position 17799: 0.37159912367969666
Position 20396: 0.2744458380862009
Position 667: 0.23659259724117176
Position 22274: 0.2015053425058166
Position 17727: 0.15083444511131405
Position 12597: 0.13515708745079266
Position 16760: 0.1305444148025177
Position 16110: 0.12431448523754357
Position 16554: 0.09181884600605408
Position 16058: 0.08859479912295679
Position 11114: 0.07237694144942904
Position 11168: 0.058471787433370455
Position 22583: 0.05218089689942115
Position 22301: 0.05121728187833634
Position 3030: 0.04155020619900894
Position 19932: 0.039691919025228034
Position 1712: 0.036349126857237554
Position 16328: 0.036171272275700654
Position 16588: 0.034381898392350646
Position 21412: 0.03365958318208355
Position 9588: 0.03265524936582876
Position 16815: 0.03196890271191897
Position 14831: 0.03194024515154411
Position 16483: 0.028113099684800896
Position 24684: 0.025534570948663907
Position 423: 0.022566322314038555
Position 21590: 0.020125709170384934
Position 23876: 0.019682970185205123
Position 16876: 0.019591630241147916
Position 16204: 0.01848753809174268
Position 2443: 0.0173523560819027
Position 23375: 0.015382919495310479
Position 16145: 0.013724525075821555
Position 22313: 0.013253320328192649
Position 23818: 0.013075494248301824
Position 24078: 0.012665211945094328
Position 3340: 0.01189331658457028
Position 15224: 0.01187789763242802
Position 24455: 0.011748483860471122
Position 19734: 0.011502746395938597
Position 21561: 0.011428792313217178
Position 14783: 0.010538333454815939
Position 22359: 0.010493485461288605
Position 24540: 0.010392508496101639
Position 16818: 0.010348793157426857
Position 16179: 0.010171739123111137
Position 23095: 0.009280049043815377
Position 19912: 0.009053962797884426
Position 19376: 0.008229137681082015
Position 19627: 0.007857606651830717
Position 20408: 0.007084527397204301
Position 15798: 0.007081225779692424
Position 18088: 0.0064035180852108865
Position 801: 0.006043996385298441
Position 20689: 0.0059613852061134905
Position 20940: 0.005952872325341825
Position 3557: 0.005752480626034603
Position 491: 0.0053690108420395505
Position 24861: 0.005341076143288456
Position 756: 0.004443440713957659
Position 22170: 0.004394487124137338
Position 20306: 0.004334621487031138
Position 22211: 0.004304949629069509
Position 19995: 0.00405377197860874
Position 3006: 0.004012935216772187
Position 20696: 0.004007334626318408
Position 19291: 0.0038465838322694133
Position 16132: 0.003752083627359104
Position 17192: 0.0031634947148136746
Position 4714: 0.003086598451145826
Position 16920: 0.0030591272020554566
Position 4292: 0.002951626319764182
Position 442: 0.002933848293896687
Position 3369: 0.002901643445622251
Position 15241: 0.0025975967735663184
Position 4192: 0.0025960047451561714
Position 16253: 0.002501689995944134
Position 23703: 0.0024415624839486307
Position 4229: 0.0023805151678481483
Position 14714: 0.0022988653059419495
Position 17739: 0.0022171682573528862
Position 706: 0.002198318607609748
Position 23143: 0.0021966119511211734
Position 4697: 0.002058042607729227
Position 547: 0.0020108174920704636
Position 1342: 0.0017332541790034937
Position 2376: 0.0016783566836128128
Position 24842: 0.0016585010370944644
Position 17761: 0.0016467413640774225
Position 3529: 0.0015976198028299251
Position 17566: 0.0015885237300138197
Position 21850: 0.0014645088156080416
Position 639: 0.0013426653379587162
Position 1537: 0.0013050662553485907
Position 15871: 0.0012886099703487022
Position 1540: 0.0012466260517466085
Position 21026: 0.0012352409209058584
Position 4436: 0.0011717313969867318
Position 21478: 0.001139703489981817
Position 17946: 0.0011283413980527554
Position 22780: 0.001100980004209508
Position 17764: 0.001098271591633463
Position 15746: 0.0009592031730240013
Position 3381: 0.0009406481718656947
Position 22733: 0.0009064361558343827
Position 19771: 0.0009056922389984624
Position 630: 0.0008724775444344745
Position 685: 0.0008309436457564083
Position 17997: 0.0008304273814652944
Position 17060: 0.0008147430568379032
Position 19456: 0.0007686466992593408
Position 4731: 0.0007677030215604085
Position 5410: 0.0007568349907316132
Position 23140: 0.0007304475228491068
Position 4671: 0.0007235473436133048
Position 16631: 0.0006821693300306878
Position 21870: 0.0006817853687364943
Position 20436: 0.0006803435561614507
Position 17068: 0.0006394921252443705
Position 19214: 0.0006332448936449941
Position 726: 0.0005612030999661334
Position 16151: 0.0005208779359457379
Position 21029: 0.0005135911410291302
Position 1225: 0.0004996598621724824
Position 21539: 0.0004735048676735996
Position 21605: 0.00043995795285297517
Position 20351: 0.00043897635798851854
Position 19791: 0.00043667879209245567
Position 20859: 0.00043494722650455506
Position 588: 0.0004347474017054441
Position 20735: 0.0004337310641988729
Position 19326: 0.00042018693738320444
Position 159: 0.00042007005375345187
Position 24484: 0.00040246008290343
Position 20730: 0.0003977970444589976
Position 3512: 0.0003941750692334951
Position 5448: 0.0003736816849661977
Position 17105: 0.00035025232667780997
Position 3413: 0.00032921265661924097
Position 3346: 0.00030812670817879874
Position 17854: 0.0003049650063566761
Position 475: 0.0002942941650760645
Position 14808: 0.00026568943716266105
Position 1611: 0.00025072266177136567
Position 2380: 0.00024656456939424953
Position 19967: 0.00023227313569209717
Position 338: 0.00021985344354437508
Position 1870: 0.00020822010958732574
Position 135: 0.0001809273303251807
Position 21626: 0.0001777571790308206
Position 1655: 0.0001695682012995223
Position 1000: 0.0001616881522215191
Position 18729: 0.0001476704367090064
Position 17207: 0.0001314352330159442
Position 21417: 0.00013127087303811398
Position 1459: 0.00013126959579019793
Position 17507: 0.00012092763968171052
Position 2013: 9.675646004537038e-05
Position 17002: 9.32699379845091e-05
Position 17016: 7.61801122506308e-05
Position 1193: 7.5013273291583e-05
Position 19530: 5.814026214398777e-05
Position 1636: 4.201414106651397e-05
Position 1487: 4.1195283847934904e-05
Position 13841: 3.937037397510314e-05
Position 13853: 3.908271027903962e-05
Position 20568: 3.758238353459045e-05
Position 1556: 3.0500434096797502e-05
Position 2087: 2.8396782960124927e-05
Position 1469: 2.440514416399172e-05
Position 334: 2.3766443997075446e-05
Position 288: 2.1306304580407007e-05
Position 2315: 2.0356282175986034e-05
Position 1348: 1.6404179657290673e-05
Position 1453: 1.507046475128064e-05
Position 2569: 1.4961021647147606e-05
Position 1651: 1.4404236488892872e-05
Position 19440: 1.3715160739153077e-05
Position 1384: 1.2596691698840523e-05
Position 15075: 1.2429050519299773e-05
Position 19453: 1.2037268740427149e-05
Position 17587: 1.1781506521135095e-05
Position 2005: 1.1496582074999658e-05
Position 19835: 1.1403799157660273e-05
Position 162: 1.1366931005334042e-05
Position 1892: 1.1179272345026086e-05
Position 1668: 1.1018964216887879e-05
Position 1679: 1.073590826080293e-05
Position 19351: 1.0594357643488122e-05
Position 1716: 1.040615267270015e-05
Position 19738: 1.0290430413359169e-05
Position 20684: 1.0261364412294749e-05
Position 254: 1.0244285847270613e-05
Position 554: 9.820107453764473e-06
Position 281: 9.396824663773116e-06
Position 168: 9.305025457774884e-06
Position 2132: 8.420931188632962e-06
Position 601: 7.948873421711017e-06
Position 2711: 7.606772277812073e-06
Position 20522: 6.50071279885086e-06
Position 598: 6.420381077550999e-06
Position 19693: 5.9315381896649355e-06
Position 1062: 5.881510891511755e-06
Position 1309: 5.6001382135467144e-06
Position 1429: 5.4277238218912934e-06
Position 2821: 5.3441452867492315e-06
Position 575: 4.460923798972157e-06
Position 643: 4.3081782281876685e-06
Position 1519: 3.897249566889356e-06
Position 1720: 3.828064728774177e-06
Position 20624: 3.700059232619621e-06
Position 1755: 3.69767315098393e-06
Position 2038: 3.679374736201162e-06
Position 20700: 3.3696773402004517e-06
Position 1550: 3.2247764893015613e-06
Position 20709: 2.8871776293279116e-06
Position 1276: 2.713431740358179e-06
Position 2512: 2.6792752855403206e-06
Position 767: 2.456059581985127e-06
Position 530: 2.4117292837735102e-06
Position 19076: 2.0340064111035947e-06
Position 1227: 1.8681627651550372e-06
Position 19423: 1.856876198609729e-06
Position 551: 1.4537480467195811e-06
Position 20505: 1.4230362202461758e-06
Position 962: 1.0873647450968507e-06
Position 17768: 9.857372339344662e-07
Position 2138: 8.845201284153064e-07
Position 2230: 8.790230485128157e-07
Position 1189: 6.182936121784125e-07
Position 1357: 5.970044964001713e-07
Position 19504: 5.71542138652446e-07
Position 1371: 4.898688530196744e-07
Position 19028: 4.160649031500235e-07
Position 758: 3.8805497264280734e-07
Position 1124: 3.8631557575440626e-07
Position 17960: 3.8017683382162e-07
Position 1364: 3.607650888687478e-07
Position 121: 2.7685931371511837e-07
Position 559: 2.2636716787213848e-07
Position 3389: 1.808521126374032e-07
Position 613: 1.3767791005611772e-07
Position 1147: 1.0232482778176327e-07
Position 1137: 9.774450967910889e-08
Position 970: 9.152358264696114e-08
Position 114: 2.0391294515774897e-08
Position 100: 8.510450441223197e-11
Position 18894: 3.614252557191655e-11
Position 88: 5.433050009327297e-12
