Gene = Pmvk
Position 413: 0.0005101938591861425
Position 879: 0.0004889921731067561
Position 2477: 0.0004588902918646292
Position 4786: 0.0004470702425060172
Position 13599: 0.00039832205793755466
Position 386: 0.00034226982784000377
Position 13257: 0.00032638121477359186
Position 184: 0.0003179633983200261
Position 1741: 0.0003077103226337135
Position 13213: 0.00030559934597813117
Position 1359: 0.0003022259412084333
Position 1192: 0.0002957231333442974
Position 558: 0.0002752515022489892
Position 492: 0.000273849188697322
Position 787: 0.0002508653916807444
Position 676: 0.00019369513165821219
Position 681: 0.00018650901416413166
Position 13699: 0.00015945205392677763
Position 224: 0.00013774603800339576
Position 392: 9.269709405250284e-05
Position 13268: 8.840435322447073e-05
Position 14109: 8.79381039924553e-05
Position 686: 8.603641391696036e-05
Position 1794: 8.445993892631652e-05
Position 13084: 8.355350440770291e-05
Position 1846: 8.151912784369593e-05
Position 13646: 7.760695828145037e-05
Position 1929: 5.789032056603786e-05
Position 1798: 5.7644209740038975e-05
Position 13450: 5.3315749691445344e-05
Position 631: 4.560143683611027e-05
Position 1307: 4.2265351399229216e-05
Position 434: 3.830025368890321e-05
Position 1331: 3.6709239058728065e-05
Position 211: 3.152504794011006e-05
Position 691: 3.0869914329196244e-05
Position 213: 2.668853945316351e-05
Position 1953: 2.330690535624855e-05
Position 411: 1.962160410916149e-05
Position 1155: 1.6322548699460004e-05
Position 6: 1.4541222791075046e-05
Position 604: 1.4148369000621566e-05
Position 245: 1.2470583863623057e-05
Position 3784: 1.226457385910935e-05
Position 1322: 1.0734494451386201e-05
Position 818: 1.0677326636005723e-05
Position 83: 1.0045936428262906e-05
Position 1775: 9.552853549682186e-06
Position 1831: 8.593592548640872e-06
Position 852: 8.382565753503552e-06
Position 333: 8.276489023379557e-06
Position 702: 6.71454808553922e-06
Position 1534: 6.292021527743218e-06
Position 1947: 6.224230850030985e-06
Position 3623: 5.4658172145878114e-06
Position 1781: 5.244037772429386e-06
Position 4324: 5.0337576663985565e-06
Position 1889: 4.95239010234415e-06
Position 2495: 3.2885534659100283e-06
Position 139: 2.3726544784801012e-06
Position 3377: 4.827490049324935e-08
Position 226: 3.9823770948913176e-08
Position 217: 2.7842036784844424e-08
Position 215: 2.5021402147408987e-08
Position 933: 1.2479185362512919e-08
Position 284: 4.552996935711832e-09
Position 230: 2.8471602890017983e-09
Position 228: 2.24289448594918e-09
Position 249: 2.878446770665794e-10
Position 267: 1.576926189035047e-10
Position 807: 5.969640533807976e-12
Position 864: 4.243761739465085e-12
Position 581: 4.159716651076465e-12
Position 906: 3.95809160103567e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13005: 0.975474568284258
Position 13972: 0.9148443942616171
Position 2313: 0.585196642908946
Position 9712: 0.35157391016007344
Position 7196: 0.33242448815372994
Position 9754: 0.21941378184955823
Position 9775: 0.21651800452963707
Position 4783: 0.21090337338945184
Position 5107: 0.19422946871347324
Position 272: 0.193602281054035
Position 7340: 0.16922136293039777
Position 13352: 0.14890461207970324
Position 4872: 0.09570472586762792
Position 5085: 0.0747490934054568
Position 12729: 0.06135493243710355
Position 9737: 0.0437726879924259
Position 4660: 0.04081006246096571
Position 13623: 0.038003623004761164
Position 5773: 0.037507892894028325
Position 2510: 0.026018427226411213
Position 2575: 0.02566922226838617
Position 3225: 0.024664508255070227
Position 14316: 0.014051416613259066
Position 2545: 0.013705667360523845
Position 10928: 0.013424869379733468
Position 5091: 0.01311196353744359
Position 10842: 0.01167791299294272
Position 10838: 0.011551955061709146
Position 10018: 0.011227926238668615
Position 5136: 0.010919832370727895
Position 12946: 0.007516072205113402
Position 7154: 0.0074254173816295605
Position 12962: 0.006381227706958297
Position 4473: 0.006310944254224958
Position 13199: 0.005585754235069634
Position 13509: 0.004648284668930182
Position 13717: 0.0044061950551093736
Position 12778: 0.00431027765108538
Position 13802: 0.004246131643814712
Position 294: 0.004131450727176249
Position 10046: 0.003878005274634778
Position 276: 0.0034633370809725723
Position 13050: 0.0034289730172116406
Position 255: 0.0025145321641963257
Position 14327: 0.002428397714461628
Position 2631: 0.002424454067337915
Position 309: 0.002397342483383575
Position 13730: 0.0021990563749594797
Position 2891: 0.0021338002918968304
Position 13580: 0.002022058168906799
Position 2873: 0.0018409686927918485
Position 11877: 0.0017805743300679344
Position 3182: 0.0017485815358476448
Position 14362: 0.0016110176614500412
Position 3508: 0.0015731505604036971
Position 4525: 0.001506734664280984
Position 303: 0.0014569080954143399
Position 2492: 0.0014162500615446632
Position 2281: 0.0012893486267894954
Position 2317: 0.001262938329312317
Position 13828: 0.001184171481589317
Position 13369: 0.0011731935475371607
Position 2517: 0.001139788211067756
Position 11026: 0.0010443017635067707
Position 14435: 0.0010440887732190219
Position 4476: 0.0008549649595435504
Position 13469: 0.0008171884859648527
Position 3565: 0.0007619165503483246
Position 1639: 0.0006570178731484968
Position 13583: 0.0006171252932682125
Position 3286: 0.0005778656636324414
Position 2978: 0.0005623963382259938
Position 13908: 0.0005327190956647116
Position 4155: 0.0004897291475674934
Position 2464: 0.00047829172042285694
Position 1999: 0.0004760617567540499
Position 13534: 0.0003976305958827494
Position 3178: 0.0003942133914192922
Position 3044: 0.00038808046322546136
Position 3475: 0.00036289805712800817
Position 13331: 0.00036196077214201546
Position 2944: 0.0003497378525796352
Position 1229: 0.0003473837363536419
Position 1610: 0.0003443207554453595
Position 4939: 0.00032367432562135934
Position 12852: 0.0003231281128340468
Position 282: 0.00028160376573284416
Position 3842: 0.0002668222857464679
Position 401: 0.0002520188050506611
Position 1769: 0.0002509533050586248
Position 1701: 0.0002444247475054857
Position 4248: 0.00024373400176926587
Position 4844: 0.0002372196774990998
Position 3759: 0.00023230717117719613
Position 14389: 0.00023179971302995773
Position 727: 0.0002214670481320388
Position 3911: 0.00021831517878647777
Position 1026: 0.00019836403528155873
Position 3103: 0.00019359499766381853
Position 3783: 0.00017929856603919549
Position 13694: 0.00016446197886009245
Position 14098: 0.00015932607285560943
Position 3267: 0.00014679019267589417
Position 470: 0.00013927754296227395
Position 1070: 0.0001313328185861399
Position 2470: 0.0001276963485012819
Position 13993: 0.00011830131862330153
Position 815: 0.00011508879959002567
Position 421: 0.00011403138220384715
Position 14070: 0.00011385606041704695
Position 599: 0.00010947115753999132
Position 4004: 0.00010753610298678923
Position 760: 0.00010337302567974587
Position 2245: 0.00010177167356012435
Position 13404: 9.133334320579493e-05
Position 3713: 8.686241323998097e-05
Position 13307: 8.331258938006249e-05
Position 1698: 8.13682223092732e-05
Position 13814: 7.950878447316999e-05
Position 4500: 6.722396986343185e-05
Position 626: 6.615828586375504e-05
Position 1843: 6.160271963623127e-05
Position 2154: 6.148882703133341e-05
Position 2265: 6.09533000154747e-05
Position 752: 5.816568242385214e-05
Position 398: 5.400935244369207e-05
Position 786: 5.391527620590418e-05
Position 2286: 4.9314151155630184e-05
Position 2043: 4.8863113186671796e-05
Position 1494: 4.687690727782652e-05
Position 14296: 4.6179418704719773e-05
Position 13312: 4.2320426629550116e-05
Position 1781: 4.160719583238594e-05
Position 1577: 3.884265594283253e-05
Position 1559: 3.655139749705576e-05
Position 2375: 3.47817860614776e-05
Position 411: 3.4346084360398725e-05
Position 2771: 3.410949145266353e-05
Position 2907: 2.7857547655931138e-05
Position 2095: 2.676417255322863e-05
Position 442: 2.5914951871989293e-05
Position 10499: 2.5278819199563952e-05
Position 3722: 2.32390002381398e-05
Position 14169: 2.2675506252906555e-05
Position 13825: 1.844059415449771e-05
Position 13755: 1.796747948999159e-05
Position 14396: 1.766002380960393e-05
Position 14183: 1.740796491372986e-05
Position 1164: 1.599361247376359e-05
Position 1041: 1.5446912821791073e-05
Position 1522: 1.5025152990325403e-05
Position 13441: 1.484560717159568e-05
Position 321: 1.4720404643710591e-05
Position 103: 1.3461504015875423e-05
Position 314: 1.180424684033288e-05
Position 10224: 1.1481415304678943e-05
Position 10361: 1.0146268429554542e-05
Position 1801: 9.079776011374778e-06
Position 10654: 8.174278358217307e-06
Position 1275: 7.907824452112836e-06
Position 1750: 7.768361978382065e-06
Position 445: 7.607996901039749e-06
Position 10166: 6.527887129585009e-06
Position 3004: 6.210064876021486e-06
Position 2327: 6.1846752038455585e-06
Position 2240: 5.376009169673448e-06
Position 634: 4.73772432283452e-06
Position 330: 4.4785721466341085e-06
Position 6320: 3.953377732130278e-06
Position 2014: 3.7907162620597864e-06
Position 2980: 3.7069798830217533e-06
Position 14157: 3.1656908987531184e-06
Position 3765: 2.9988262029253737e-06
Position 1022: 2.6160863954927056e-06
Position 10430: 2.463043437080524e-06
Position 2357: 2.3868672418540384e-06
Position 818: 2.319856890192507e-06
Position 8811: 1.9061067747827606e-06
Position 10338: 1.8547708634509922e-06
Position 9004: 1.8099475655108162e-06
Position 2360: 1.763408112842175e-06
Position 2584: 1.7384993848498293e-06
Position 8644: 1.7127121723747441e-06
Position 14109: 1.6810464956232859e-06
Position 6613: 1.2107680558819173e-06
Position 7599: 1.082125631007455e-06
Position 2332: 8.777467271988507e-07
Position 2048: 6.690486448067735e-07
Position 3327: 2.5875312812464945e-07
Position 2902: 1.0830437434569595e-07
Position 3079: 1.0766370269492327e-07
Position 2494: 5.835545372832372e-08
Position 2650: 5.769382775984048e-08
Position 3537: 6.153334404301573e-09
Position 1278: 9.444561445272195e-10
Position 1075: 9.051835143583331e-10
Position 1122: 8.705078621707093e-10
Position 823: 7.468911760292893e-10
Position 453: 3.285394751471309e-11
Position 325: 7.821597989594808e-12
Position 844: 7.51775080388745e-12
Position 1300: 6.8464606173152e-12
Position 1249: 5.264926751744292e-12
Position 352: 4.6191235691514945e-12
Position 323: 4.400202717651655e-12
Position 333: 3.730067391709133e-12
Position 107: 3.698063642065458e-12
Position 345: 3.6006902886079974e-12
Position 708: 2.6273622956368686e-12
Position 705: 1.644897062107475e-12
Position 339: 1.4437105119639498e-12
Position 581: 1.2670311375934809e-12
Position 492: 1.0246651386881926e-12
Position 505: 9.20711924839795e-13
Position 502: 8.427690400864353e-13
Position 711: 5.666441175089941e-13
Position 798: 5.333239647118022e-13
Position 363: 4.1511413451272744e-13
Position 534: 1.4040327309258405e-13
Position 126: 1.3459318296138272e-13
Position 511: 1.2291464408119201e-13
Position 80: 1.0311011618111731e-13
Position 128: 7.872784409968711e-14
Position 83: 6.965697421109827e-14
Position 69: 1.7865179282092205e-14
Position 154: 3.284830362243843e-16
Position 137: 5.745466322693694e-17
Position 150: 4.282074714884245e-17
Position 139: 4.029756924519679e-17
Position 168: 3.388232023781055e-17
Position 171: 1.7458338961155484e-17
Position 198: 2.713931652669771e-18
Position 164: 1.323643630381632e-18
Position 190: 9.821740257227795e-19
Position 162: 7.080964104880834e-19
