Gene = Ick
Position 790: 3.43582337342646e-08
Position 452: 2.483912881781487e-08
Position 49: 6.870988371969058e-09
Position 1204: 3.658994511388877e-09
Position 1202: 3.4232938592094336e-09
Position 1115: 1.7998867770515031e-09
Position 1121: 2.6444880212388775e-11
Position 794: 1.546766556189166e-11
Position 1147: 1.4940631366702906e-11
Position 1136: 1.4447342517976467e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 17979: 0.7250764644797817
Position 22280: 0.696399188279885
Position 5601: 0.062051860663310886
Position 10792: 0.05255701337664583
Position 5075: 0.044725540946571725
Position 11640: 0.038309030779428495
Position 4959: 0.02890829003841429
Position 8162: 0.02312823619184699
Position 15911: 0.02290083105940332
Position 3781: 0.017766499925016988
Position 16993: 0.01653006214910637
Position 7256: 0.015928102194147694
Position 4954: 0.015083931972939639
Position 9080: 0.013405106909899277
Position 7775: 0.010854401219708565
Position 13085: 0.010350298124360162
Position 3229: 0.009498704847691181
Position 8358: 0.008509422637738484
Position 341: 0.008128419465558352
Position 2546: 0.007258759090880236
Position 13970: 0.007149029871829646
Position 1603: 0.007093074248108091
Position 1069: 0.00698869800904306
Position 8258: 0.006714089323414237
Position 5032: 0.006578512223792609
Position 2269: 0.006358769865750687
Position 10453: 0.005972126409318496
Position 6240: 0.00522053161801694
Position 12903: 0.004400641656226691
Position 3806: 0.0039348953694378005
Position 10086: 0.003904242973398667
Position 677: 0.0038176214579845355
Position 5155: 0.003399020083973538
Position 1769: 0.0032640370991685905
Position 9757: 0.0031756832174648546
Position 6465: 0.0029044085376080486
Position 8749: 0.002728475573986076
Position 11750: 0.0025577703104105827
Position 4700: 0.0025015239592309987
Position 7688: 0.002485018050063101
Position 9140: 0.0024330078805718178
Position 3099: 0.0023296299093166378
Position 4915: 0.002071287115755358
Position 3967: 0.0018112988182100711
Position 2171: 0.0017534791139582442
Position 2587: 0.0017483595080844297
Position 708: 0.0016767820837841872
Position 7847: 0.0016678238608190121
Position 1013: 0.0016221538389905956
Position 8983: 0.0015173279667746356
Position 10712: 0.0012558013422661126
Position 1293: 0.001247563959209527
Position 1746: 0.001238363851667228
Position 2614: 0.0009780353881007982
Position 4988: 0.0009606192987127821
Position 2689: 0.0009525615812014399
Position 1050: 0.0009250378298582348
Position 2347: 0.0008717764505625528
Position 8047: 0.0008167589870569281
Position 258: 0.0007984572811362159
Position 1016: 0.0007125678833292294
Position 11449: 0.000689404426780818
Position 441: 0.0006734626783309356
Position 3380: 0.0006711376964873253
Position 4662: 0.0006078684035591305
Position 2070: 0.0005923550973238649
Position 472: 0.0005600951970039146
Position 894: 0.0005568361911136527
Position 2013: 0.0005387325117444367
Position 979: 0.0005319207478725993
Position 3461: 0.00046717097919723815
Position 3840: 0.00045960682028690285
Position 3882: 0.000430105562578913
Position 3986: 0.00042201418134730595
Position 2425: 0.0004150960584208338
Position 938: 0.00040512261909969534
Position 542: 0.0003439712714722171
Position 2604: 0.0003383044075500964
Position 7909: 0.00031750520020765996
Position 7608: 0.00031411823982772924
Position 4886: 0.0003079132077917863
Position 2801: 0.0002897403888404907
Position 3815: 0.00028362305802457824
Position 1079: 0.0002578941780786421
Position 2873: 0.0002546365237518649
Position 2447: 0.0002535351359639907
Position 501: 0.00024142842032109463
Position 1685: 0.00019692435264514837
Position 6098: 0.00019522586616214945
Position 813: 0.0001867795694675224
Position 1667: 0.00018389087379935785
Position 818: 0.0001820299947682906
Position 241: 0.00018196845995497975
Position 6262: 0.00017904127839562254
Position 7556: 0.00017672414518251397
Position 5625: 0.00017469604401986716
Position 1809: 0.0001688877152182094
Position 2490: 0.00016302859552174505
Position 8466: 0.00016177870649259246
Position 219: 0.00015292828069997516
Position 5339: 0.00014356088537098772
Position 4056: 0.00013652724570794415
Position 4012: 0.00013083551629150625
Position 1556: 0.0001296561464806742
Position 6417: 0.00011894434122508004
Position 582: 0.000110368226170392
Position 2108: 0.000109077816859985
Position 5674: 0.00010852571357012665
Position 881: 0.00010258186182951464
Position 649: 0.00010189985621695368
Position 295: 0.00010074403612448543
Position 2199: 9.475387068283981e-05
Position 7363: 8.644296141288073e-05
Position 1649: 8.241939972832261e-05
Position 5636: 7.77630493973202e-05
Position 7295: 7.247785716435984e-05
Position 3115: 6.827288317822902e-05
Position 3250: 6.792831676384964e-05
Position 3191: 6.564161413705933e-05
Position 5575: 5.8709549921299913e-05
Position 1500: 5.762379650143245e-05
Position 6939: 5.754649849375585e-05
Position 3350: 5.663981285643849e-05
Position 4412: 5.266371852556958e-05
Position 778: 5.0596909512093726e-05
Position 3059: 4.824281246939418e-05
Position 679: 4.755393355598116e-05
Position 5921: 4.442909784020089e-05
Position 1628: 4.241023324907534e-05
Position 1570: 4.107005886991612e-05
Position 1721: 3.780581711987891e-05
Position 725: 3.5087924390905304e-05
Position 4374: 3.1464127113172326e-05
Position 3176: 3.062675001003411e-05
Position 620: 2.913269697438013e-05
Position 839: 2.787642365755562e-05
Position 917: 2.7031193549883348e-05
Position 4535: 2.6934836893576022e-05
Position 2849: 2.5853248665466603e-05
Position 951: 2.5053094011171452e-05
Position 4860: 2.300068961756201e-05
Position 348: 2.2355010381339965e-05
Position 469: 1.8095805226345226e-05
Position 2051: 1.3749843273361921e-05
Position 1612: 1.2658340432362477e-05
Position 631: 1.1988406977704947e-05
Position 1990: 1.1924914230512224e-05
Position 3608: 1.1578394779444205e-05
Position 2201: 9.356017091060468e-06
Position 2927: 8.702083115190453e-06
Position 307: 7.685493259463438e-06
Position 2654: 4.480265763679616e-06
Position 3135: 4.290729626145206e-06
Position 1417: 4.1540919709672075e-06
Position 2370: 3.931886289216781e-06
Position 1873: 3.9026587413947835e-06
Position 1389: 3.0601478525832174e-06
Position 1940: 3.015717623913919e-06
Position 1350: 2.372986998816505e-06
Position 836: 2.31310500150106e-06
Position 940: 1.1915982250312578e-06
Position 834: 9.608012108231825e-07
Position 956: 9.443579869203963e-07
Position 4544: 9.347964828294075e-07
Position 2548: 9.289354021723665e-07
Position 2504: 9.209789957395439e-07
Position 652: 4.844736563474356e-07
Position 731: 4.1119651422089935e-07
Position 854: 3.390553616441697e-07
Position 847: 2.711011945715689e-07
Position 1104: 2.144760020452432e-07
Position 774: 2.1049790000479886e-07
Position 1091: 2.016961638158953e-07
Position 3158: 1.8431317681508611e-07
Position 735: 1.6107570827659213e-07
Position 351: 7.446861030318452e-08
Position 555: 6.736882609086683e-08
Position 1506: 6.612094704428294e-08
Position 782: 4.8068475502568014e-08
Position 584: 3.6769641069632996e-08
Position 141: 7.2653816700879845e-09
Position 552: 5.8915241430177755e-09
Position 356: 5.617693393352479e-09
Position 566: 1.9954087488927925e-09
Position 413: 2.557860091847438e-10
Position 160: 2.1738334662201633e-10
Position 145: 6.78642522199494e-11
Position 168: 2.684128456735165e-11
