Gene = 1700028J19Rik
Position 1201: 3.200570823056192e-05
Position 36: 2.9578533950352944e-05
Position 1288: 2.3364736029112667e-05
Position 474: 1.5391339314609273e-05
Position 5719: 1.0865852618707372e-05
Position 1123: 5.882644325201244e-06
Position 1727: 5.462983658819066e-06
Position 295: 4.9731859425332455e-06
Position 1285: 3.3873891246831993e-06
Position 360: 3.283589879223295e-06
Position 993: 2.683018311849594e-06
Position 303: 2.603506313748813e-06
Position 1669: 2.262746485554689e-06
Position 65: 2.0760210159969538e-06
Position 550: 2.0375623010332085e-06
Position 247: 1.9090903892399274e-06
Position 5395: 1.8076514863088852e-06
Position 1475: 1.4547241228845763e-06
Position 650: 1.2040670489522937e-06
Position 1374: 1.118905234239444e-06
Position 1376: 1.087171097230356e-06
Position 1219: 9.574380529090526e-07
Position 1378: 9.043599091891225e-07
Position 45: 8.619084328639963e-07
Position 29: 8.099746133147642e-07
Position 1380: 7.467651102880162e-07
Position 5368: 7.327908122689116e-07
Position 4838: 6.783813378888182e-07
Position 1372: 5.102495726782409e-07
Position 1382: 5.076622173659931e-07
Position 56: 3.3146682738706184e-07
Position 1384: 2.470836519586878e-07
Position 1502: 2.466415509680594e-07
Position 1520: 1.5359645607692037e-07
Position 43: 1.3246478173374463e-07
Position 5574: 9.013109819728262e-08
Position 392: 8.678629010615357e-08
Position 5621: 1.2981721426539315e-09
Position 1160: 4.725777749004361e-10
Position 463: 5.254120784319183e-11
Position 782: 4.7753534579513045e-11
Position 664: 3.8773029322816775e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5542: 0.9464606247627751
Position 4711: 0.9038759804934207
Position 5268: 0.5375085130505479
Position 5239: 0.18130355690413488
Position 418: 0.18021349660857144
Position 3324: 0.12601338588163163
Position 5292: 0.12284385986417311
Position 3627: 0.10979850285391742
Position 3091: 0.08443116649452366
Position 4247: 0.07398867214856367
Position 455: 0.06476959705904405
Position 4801: 0.04607856663001422
Position 3721: 0.04470212128151258
Position 5273: 0.036535162256696285
Position 314: 0.027681877148251058
Position 3986: 0.026186824950550282
Position 4046: 0.01929953646104111
Position 1590: 0.018417905867627524
Position 6295: 0.01561015079824671
Position 3650: 0.014389645295821466
Position 5766: 0.013953109998227752
Position 5322: 0.009189333357713672
Position 5820: 0.008456108674904485
Position 2990: 0.008302879844752876
Position 3653: 0.00778287167533884
Position 5566: 0.007112352801208335
Position 6098: 0.0067880433756504
Position 3428: 0.006513290709508958
Position 6075: 0.006107728135456666
Position 6131: 0.005474590114730351
Position 3047: 0.005440869427239764
Position 1781: 0.005133343730025964
Position 1939: 0.004866666049405521
Position 5994: 0.004588796687031315
Position 2930: 0.00454466410836655
Position 5070: 0.004524126575224003
Position 5655: 0.004025899795664318
Position 2750: 0.0034332662578215236
Position 5341: 0.0033965105258106335
Position 5976: 0.003110579269337071
Position 5997: 0.0028754566522149858
Position 5032: 0.0028602578257997248
Position 3098: 0.0026566343470119072
Position 5008: 0.002584296541267721
Position 5745: 0.002425809271526711
Position 1873: 0.0024083208433511917
Position 3424: 0.002134927157613183
Position 1796: 0.00210667749685491
Position 1619: 0.0020628189431841915
Position 2997: 0.0019309526534936564
Position 4324: 0.0018119309891993587
Position 3135: 0.0017509015370334386
Position 3125: 0.0015546952500980742
Position 3147: 0.0015222291981903308
Position 3256: 0.0015120313830690683
Position 2903: 0.0014557879868295233
Position 3398: 0.001406231423050541
Position 5911: 0.0013043303579236662
Position 3118: 0.0011998964531251628
Position 5714: 0.001096676122680402
Position 6340: 0.0010558594297588242
Position 5886: 0.001052672355075408
Position 5135: 0.0010219428967866947
Position 4099: 0.0009135673942993993
Position 1830: 0.0009033533042276664
Position 3189: 0.000882069172865239
Position 1986: 0.0008390190090851217
Position 3220: 0.0007657368552419189
Position 6300: 0.0006845140416167756
Position 4961: 0.0006301674190859798
Position 3274: 0.0006196723128297642
Position 463: 0.0005896635205786982
Position 6178: 0.0005870317236526286
Position 3289: 0.0005802802493914128
Position 5791: 0.00047377565116635555
Position 5606: 0.0004717703708484862
Position 3793: 0.00040428388472014254
Position 6047: 0.00037580903013219004
Position 6249: 0.0003682246245008486
Position 6023: 0.00034055176782269244
Position 429: 0.0003353820943997024
Position 4838: 0.00031685456391649573
Position 2758: 0.00030066146729299784
Position 3585: 0.00025261940069410625
Position 2720: 0.00023892683900713296
Position 3609: 0.00023330439162140145
Position 1849: 0.0001923693413286629
Position 5658: 0.00017685548660940464
Position 4402: 0.00015610539422283395
Position 5513: 0.0001545430107117054
Position 6020: 0.0001339790672380929
Position 4154: 0.0001330454693040178
Position 3512: 0.0001232153586472646
Position 434: 0.00010419694367425486
Position 1241: 9.858715990309123e-05
Position 1284: 9.066049785618243e-05
Position 2220: 7.975751736003547e-05
Position 5585: 6.505365866286638e-05
Position 202: 6.450325249479729e-05
Position 1660: 6.288980128396041e-05
Position 2257: 6.0051271265322e-05
Position 6190: 5.105267887609088e-05
Position 489: 4.762624109824001e-05
Position 2281: 3.813664158928168e-05
Position 5106: 3.3274202922227904e-05
Position 2685: 3.2025497920579455e-05
Position 1642: 2.1318031937745903e-05
Position 2226: 1.804133432916593e-05
Position 2014: 1.5794257132496768e-05
Position 4460: 1.246270263745251e-05
Position 1946: 1.1105464819637529e-05
Position 5675: 9.015293194387526e-06
Position 571: 8.274275523269863e-06
Position 1478: 6.763809245760673e-06
Position 5747: 6.5761277443430215e-06
Position 543: 6.008310858658981e-06
Position 1625: 5.784833828994894e-06
Position 935: 5.587650276493992e-06
Position 1777: 5.493173365962224e-06
Position 1412: 4.879270969744156e-06
Position 1958: 4.665431743187603e-06
Position 223: 2.995743169583966e-06
Position 1323: 2.781667869801731e-06
Position 5861: 2.0276778344579424e-06
Position 1360: 1.9395817197657134e-06
Position 1991: 1.6559286459720986e-06
Position 1122: 1.154991936499652e-06
Position 5661: 1.036736786259962e-06
Position 1172: 9.616824228619551e-07
Position 949: 9.339233508222642e-07
Position 1404: 6.806609425605136e-07
Position 821: 6.730922766976516e-07
Position 1243: 6.591358727858516e-07
Position 1348: 4.85185203819318e-07
Position 1086: 4.5945055264199914e-07
Position 1288: 4.4828412789383287e-07
Position 1094: 2.491799273699633e-07
Position 974: 1.9429468181087e-07
Position 894: 1.9255717254637787e-07
Position 1248: 1.8540493746751435e-07
Position 1050: 1.5620515218998476e-07
Position 951: 1.342539025977579e-07
Position 1131: 1.309515802713021e-07
Position 213: 1.2599264145750563e-07
Position 955: 1.254804011227066e-07
Position 262: 1.2206141087285012e-07
Position 1432: 9.742854228015027e-08
Position 228: 8.88968350425474e-08
Position 182: 8.443459277111962e-08
Position 1071: 7.924128836334389e-08
Position 1555: 6.573237271417485e-08
Position 979: 5.892383527047556e-08
Position 176: 4.833464483512243e-08
Position 1003: 4.7371997870793364e-08
Position 991: 4.637264760208646e-08
Position 486: 4.297160054610446e-08
Position 243: 3.7256743554453475e-08
Position 1117: 3.183184173773053e-08
Position 1065: 3.104365191249986e-08
Position 1061: 3.0728370581988934e-08
Position 483: 2.8348587347369226e-08
Position 1745: 2.498989523959089e-08
Position 1669: 2.4699845442828404e-08
Position 209: 1.9137302440722646e-08
Position 827: 1.3216989154171752e-08
Position 511: 1.0368519003308111e-08
Position 234: 1.0011753872513458e-08
Position 550: 9.986329671563365e-09
Position 255: 6.3692588801381414e-12
Position 238: 5.672340448641995e-12
Position 245: 2.6031428846756065e-12
Position 247: 1.9820454312224324e-12
