Gene = Zg16
Position 1599: 3.52816544254291e-05
Position 1033: 3.311798484477905e-05
Position 2516: 3.0267894526360035e-05
Position 453: 3.0044502206591907e-05
Position 407: 2.96830052779341e-05
Position 1454: 2.819675559434228e-05
Position 131: 2.6657990140975682e-05
Position 960: 2.6396218627975505e-05
Position 258: 2.4434871667834846e-05
Position 642: 1.9596481675810888e-05
Position 850: 1.863160564013234e-05
Position 607: 1.7802632788637583e-05
Position 774: 1.7376577816477754e-05
Position 196: 1.667587983232649e-05
Position 867: 1.5639462937073865e-05
Position 404: 1.5194026937000265e-05
Position 1677: 1.4455289396486353e-05
Position 149: 1.0523018029036754e-05
Position 518: 7.398726869655649e-06
Position 1742: 5.6390196119643485e-06
Position 761: 5.566276995366618e-06
Position 1903: 4.70863369442049e-06
Position 234: 2.919008561658946e-06
Position 1711: 2.7594641492834095e-06
Position 142: 2.729458584596097e-06
Position 369: 2.620121405418912e-06
Position 824: 2.02614048740858e-06
Position 418: 1.617583927013999e-06
Position 210: 1.604690985636871e-06
Position 853: 1.4165219157114233e-06
Position 881: 1.1114418039404846e-06
Position 963: 1.1100107945361843e-06
Position 427: 1.0033030048661197e-06
Position 1606: 9.918089707133158e-07
Position 420: 8.189227954991382e-07
Position 1613: 3.934348919302531e-07
Position 1811: 3.543387497989288e-07
Position 1787: 3.1615133188159056e-07
Position 1316: 3.1099684387286666e-07
Position 846: 2.1092207905927895e-07
Position 789: 7.220300118078381e-08
Position 1047: 3.846251531237847e-08
Position 793: 1.605988485021276e-08
Position 1100: 1.7850235104808395e-09
Position 1785: 3.3390431979864263e-11
