Gene = Edc3
Position 8171: 0.0009793535403544115
Position 7553: 0.0009439433511824501
Position 5921: 0.0009099966773599295
Position 6948: 0.0008830877267958046
Position 7324: 0.0008582028287265702
Position 2766: 0.000855857263835136
Position 3896: 0.0008219924297692398
Position 3103: 0.0008148831261256286
Position 7692: 0.0007898856015449673
Position 4990: 0.00046036749107334485
Position 6060: 0.00044367709342121945
Position 3379: 0.00041238284714200074
Position 6142: 0.0003716201340567024
Position 8439: 0.0003617947401018338
Position 8248: 0.0003587819935477422
Position 214: 0.00028786970894672614
Position 182: 0.0002495968341030416
Position 33: 0.0002444828534558399
Position 473: 0.0002437868555831324
Position 798: 0.0002172018062757689
Position 2839: 0.00020000850681418648
Position 5739: 0.00018739854743114845
Position 7098: 0.0001863512778554822
Position 7732: 0.00017650768028524544
Position 1094: 0.00017408272668479612
Position 6716: 0.00017040152308532254
Position 434: 0.00016568760491288972
Position 457: 0.00016137525114046726
Position 3672: 0.00013122548629231512
Position 1321: 0.00010656276506778754
Position 1993: 0.00010041105845671063
Position 6962: 9.1419914613493e-05
Position 6292: 7.992494747369897e-05
Position 4165: 7.680975657386022e-05
Position 6537: 4.453272246841317e-05
Position 5551: 4.3424931553293485e-05
Position 766: 4.1771041114386896e-05
Position 342: 2.1223291806556606e-05
Position 5894: 1.2250079690317343e-05
Position 2974: 1.0375171534733849e-05
Position 513: 8.617668123885629e-06
Position 97: 8.003242908074078e-06
Position 63: 7.152308343741692e-06
Position 14852: 7.010085279254669e-06
Position 79: 6.624499237347221e-06
Position 234: 6.374252640388492e-06
Position 4930: 6.353551815340123e-06
Position 296: 5.290480410311092e-06
Position 67: 4.6188587481800985e-06
Position 298: 4.35875723666137e-06
Position 626: 4.135390180780269e-06
Position 747: 4.0057759256335e-06
Position 8017: 3.7142639046233774e-06
Position 662: 3.6533432311481296e-06
Position 468: 3.293296131368125e-06
Position 300: 3.2882654358562106e-06
Position 294: 3.2869285798620583e-06
Position 642: 3.2672797795973328e-06
Position 308: 2.6479371544450997e-06
Position 750: 2.4472490786719898e-06
Position 259: 2.44416224547905e-06
Position 302: 2.2287059206163963e-06
Position 196: 1.9773496673813897e-06
Position 123: 1.7467181261917471e-06
Position 442: 1.6921798328438136e-06
Position 616: 1.6659981459560253e-06
Position 128: 1.563842113733392e-06
Position 115: 1.544401277994004e-06
Position 304: 1.5431766529903288e-06
Position 1907: 1.197803249662035e-06
Position 180: 1.0423123898538847e-06
Position 8107: 1.0199048247794165e-06
Position 61: 9.690276311909398e-07
Position 610: 9.511277677402162e-07
Position 679: 7.426339872459967e-07
Position 780: 7.388304951663359e-07
Position 8023: 7.300073137888894e-07
Position 322: 6.73216742651791e-07
Position 5067: 6.604236045839097e-07
Position 8020: 5.944641085271021e-07
Position 607: 5.667300569525322e-07
Position 324: 5.494472185594798e-07
Position 733: 5.24732068615564e-07
Position 745: 4.885267299456211e-07
Position 543: 4.763032846707877e-07
Position 452: 4.5292016029400117e-07
Position 326: 4.469078404344161e-07
Position 5091: 4.292562084773051e-07
Position 328: 3.647539347489024e-07
Position 334: 3.3594789309505025e-07
Position 306: 3.3078521455863344e-07
Position 790: 3.0933053750941617e-07
Position 783: 2.922771640853845e-07
Position 649: 2.8292854161509193e-07
Position 330: 2.6125724922814464e-07
Position 517: 1.880097682325587e-07
Position 792: 1.5284315331581919e-07
Position 534: 1.0583155119207223e-07
Position 350: 8.239698399156764e-08
Position 348: 7.591592997656695e-08
Position 352: 7.452825270042016e-08
Position 401: 7.373606711066348e-08
Position 346: 6.911653518290508e-08
Position 344: 5.724724273740216e-08
Position 332: 4.985775447131639e-08
Position 354: 4.736410699823915e-08
Position 428: 2.415215198841327e-12
Position 356: 5.203656954857973e-15
Position 358: 2.9407894886213475e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18645: 0.9892709806889649
Position 4840: 0.9601376507108317
Position 26064: 0.8692504477735733
Position 7642: 0.5684741510236255
Position 7407: 0.5489383324959632
Position 8670: 0.4642874117580416
Position 3839: 0.4641392828335174
Position 9622: 0.4077742683084316
Position 13164: 0.38503061517409676
Position 20750: 0.31770282291567936
Position 5812: 0.31291046303096787
Position 9873: 0.26509668292318683
Position 20560: 0.2345305992078612
Position 19163: 0.22888610216904992
Position 8739: 0.20754658923506886
Position 7645: 0.1719711394293918
Position 10067: 0.1702810567605725
Position 7878: 0.148610322631955
Position 20525: 0.10055097237663774
Position 7842: 0.08822098150378097
Position 5998: 0.07989437572652382
Position 5872: 0.07586971778216046
Position 10070: 0.07367083965742702
Position 6798: 0.06338778867494188
Position 3289: 0.05242596441116137
Position 13696: 0.04613239968319586
Position 855: 0.045735560383078626
Position 7412: 0.04148480546471461
Position 5786: 0.038945966206035715
Position 17764: 0.03813803036294589
Position 24924: 0.03771582848705033
Position 9556: 0.03192800052946063
Position 8717: 0.029429680863009837
Position 7771: 0.02857245611140513
Position 9962: 0.02617367130253376
Position 5739: 0.024857614821460754
Position 21121: 0.019239959972744147
Position 3331: 0.019101636408260864
Position 2862: 0.017676060399498348
Position 10116: 0.01576807014128978
Position 20420: 0.015685920758132913
Position 4778: 0.014214490470124066
Position 5183: 0.01358723878701217
Position 7808: 0.012912510542241953
Position 7343: 0.012325933912341769
Position 26772: 0.012253015219809135
Position 5886: 0.011391428843265659
Position 9434: 0.011270440758274016
Position 9599: 0.011087512431232788
Position 3800: 0.010862569903181433
Position 9838: 0.010350478840948184
Position 8643: 0.009490439876243689
Position 9781: 0.009439695676546279
Position 5535: 0.009438669276398292
Position 3065: 0.009311201297194477
Position 23214: 0.008473025361884885
Position 10047: 0.00786795434094653
Position 13645: 0.007706754653625001
Position 3759: 0.006640914143340774
Position 7968: 0.006307534461532178
Position 4781: 0.0062920819971409
Position 5232: 0.006140545079798356
Position 7023: 0.0061145076270000065
Position 4451: 0.005699787692494535
Position 9712: 0.00541946402578374
Position 6952: 0.00538367852808542
Position 4876: 0.005162368734575903
Position 9901: 0.0047592119971384865
Position 6867: 0.004450749297787798
Position 8337: 0.0041471167610025355
Position 3847: 0.004112575299479601
Position 2721: 0.003958872947686374
Position 1783: 0.003853343954823887
Position 8776: 0.0037180397993319524
Position 6446: 0.0036271464132787896
Position 9541: 0.003555327970254972
Position 3718: 0.0035256077690470123
Position 19832: 0.0035248743362596953
Position 6804: 0.003445310575678779
Position 13795: 0.0034388512608396118
Position 7578: 0.0034279567065199704
Position 21162: 0.003201492346461885
Position 4907: 0.003129700582918441
Position 10576: 0.003081221497665213
Position 5384: 0.0029058004121310247
Position 10027: 0.0028568564500777984
Position 2687: 0.0028537860041631096
Position 5053: 0.0027025409258579474
Position 3304: 0.0026577910769721978
Position 841: 0.002372175894937546
Position 4517: 0.002348109994819042
Position 3379: 0.002269915987241046
Position 19474: 0.0020257802476367527
Position 4923: 0.001950723301487188
Position 2999: 0.0019487278289857313
Position 7648: 0.0018640862348669918
Position 7588: 0.0018374807472513431
Position 830: 0.0017356227937233325
Position 4436: 0.0017318863892052316
Position 5473: 0.0016490749396635407
Position 4539: 0.0016358186180385433
Position 6928: 0.0016114325248379497
Position 4455: 0.0015423423369291202
Position 5634: 0.0015295064290155938
Position 10500: 0.0013245970730863883
Position 5844: 0.0013024734791458673
Position 1692: 0.0012413822293978296
Position 2839: 0.0012406892488793563
Position 12442: 0.001233492850158587
Position 5676: 0.0012316151083182126
Position 8720: 0.001188878412664537
Position 3640: 0.001185724747046021
Position 5131: 0.0011464617412776496
Position 7884: 0.0011182733572925709
Position 20945: 0.0011168151955117667
Position 19108: 0.0010905810100683678
Position 9877: 0.0009906246267230479
Position 133: 0.0009876148993274649
Position 6461: 0.0009718352879176946
Position 4484: 0.0009043180359207742
Position 4037: 0.0008888419016082894
Position 7280: 0.0008723784823558527
Position 12419: 0.0008641079840462312
Position 11151: 0.000846525089741394
Position 1183: 0.0008157633399443429
Position 5921: 0.0008049286816312088
Position 15026: 0.0008038959533049207
Position 759: 0.0007879399967740444
Position 3425: 0.000783342511770758
Position 4496: 0.0007775465209343787
Position 7424: 0.0007745281615914777
Position 3285: 0.000762882143448654
Position 1868: 0.0007525888423916223
Position 9697: 0.000625305498897573
Position 8136: 0.0006164183223012754
Position 3505: 0.0005838752780521247
Position 5852: 0.0005789734290182077
Position 3336: 0.0005722658379638321
Position 10527: 0.0005629686376463165
Position 138: 0.0005332899783058617
Position 1736: 0.0005331333910663776
Position 2702: 0.0004987518158456357
Position 9564: 0.00048004870960699595
Position 7384: 0.0004279948736281266
Position 6812: 0.00040197597023473375
Position 1135: 0.00039652125484118824
Position 5188: 0.00038539294714290536
Position 11087: 0.00036125761423846714
Position 2965: 0.0003591244253004263
Position 19255: 0.00034906140192147463
Position 1818: 0.0003457458173356723
Position 16238: 0.00032007081347980163
Position 8517: 0.0003131872250714222
Position 12265: 0.00029527116806598317
Position 5496: 0.00028863901692654094
Position 2629: 0.0002828720729239937
Position 3067: 0.0002799810329000658
Position 3539: 0.0002758185125651747
Position 5192: 0.0002698615687490763
Position 1221: 0.0002674088344492292
Position 5820: 0.0002575103215896123
Position 238: 0.0002523155341423685
Position 5448: 0.0002372268969726203
Position 2766: 0.00021662400871401213
Position 3612: 0.00021053272616375587
Position 19572: 0.0002038638695251626
Position 7084: 0.0002019312877376477
Position 790: 0.00019953531901688526
Position 5011: 0.00019432646426531452
Position 4880: 0.0001935017634474593
Position 1797: 0.00019141912048664217
Position 4732: 0.00018579840123123157
Position 5509: 0.0001845198849822273
Position 6638: 0.00016578400362737472
Position 4256: 0.00014650445694325406
Position 3735: 0.00014495695729318993
Position 2669: 0.00014147545068133157
Position 1072: 0.00013703114068068734
Position 7448: 0.00013655444553680156
Position 15828: 0.00012675450563699508
Position 2557: 0.00011401653722091993
Position 3026: 0.00010953121655169352
Position 2939: 0.00010816520509124708
Position 5743: 0.00010645948897494595
Position 6489: 9.582417317527381e-05
Position 1571: 9.405157479177785e-05
Position 4796: 9.316553861061636e-05
Position 1707: 8.58739133706512e-05
Position 12521: 8.367690278653009e-05
Position 6141: 8.002011139933814e-05
Position 733: 7.438570641467848e-05
Position 5491: 7.056226350269016e-05
Position 591: 6.791295417371131e-05
Position 5205: 6.675934424192979e-05
Position 524: 6.37655694845401e-05
Position 1824: 5.956968325060851e-05
Position 14670: 5.679205520700121e-05
Position 3471: 4.643473490242132e-05
Position 864: 4.6294097489013004e-05
Position 3484: 4.525394928265235e-05
Position 6442: 4.3142232242121796e-05
Position 262: 3.76394357240358e-05
Position 111: 3.6610451788446616e-05
Position 2780: 3.126183840743593e-05
Position 3353: 3.0493442347149616e-05
Position 13412: 2.9949810024896497e-05
Position 15047: 2.880640445021027e-05
Position 472: 2.2116039055058476e-05
Position 11601: 2.098963392678167e-05
Position 4783: 1.9224242422157968e-05
Position 5445: 1.7634108063152936e-05
Position 1540: 1.697138532501959e-05
Position 16503: 1.6017445071584438e-05
Position 11532: 1.594059704902837e-05
Position 1503: 1.573353744046137e-05
Position 8974: 1.565879442559846e-05
Position 5401: 1.53738238669614e-05
Position 808: 9.92288432081266e-06
Position 14728: 9.655632563260253e-06
Position 11041: 8.891386181277117e-06
Position 5925: 6.275211200798656e-06
Position 654: 5.401792066719196e-06
Position 5135: 4.069425482601618e-06
Position 8170: 3.96313705617498e-06
Position 10912: 3.1121354528284496e-06
Position 556: 2.029609369517944e-06
Position 1741: 1.8212176067432737e-06
Position 9169: 1.6430465851348363e-06
Position 8274: 1.5835156836946966e-06
Position 932: 1.2842985622006666e-06
Position 9009: 1.2459900900069703e-06
Position 1827: 1.1669635678840897e-06
Position 5026: 1.0948003417308373e-06
Position 8911: 1.0081285451729563e-06
Position 107: 8.197749947161046e-07
Position 422: 7.61400258796838e-07
Position 3599: 6.980062344809673e-07
Position 148: 3.9442694775013345e-07
Position 975: 3.7734644900502233e-07
Position 693: 3.668169575216263e-07
Position 245: 3.1002901547156945e-07
Position 5138: 3.080763485864935e-07
Position 5344: 3.069634387545013e-07
Position 595: 2.957898883345285e-07
Position 1758: 2.3041585411830516e-07
Position 857: 1.541327856106102e-07
Position 4586: 1.441770380487369e-07
Position 478: 1.3129425294471408e-07
Position 84: 1.0801351919632962e-07
Position 5958: 9.385576507020497e-08
Position 498: 8.818301636079304e-08
Position 710: 8.65023631888991e-08
Position 221: 5.1020415071692815e-08
Position 673: 4.4097565921531076e-08
Position 814: 4.291874850810366e-08
Position 4629: 4.162889613534468e-08
Position 1688: 3.99068660949613e-08
Position 626: 2.7692444809424287e-08
Position 558: 1.997079150242358e-08
Position 695: 1.6111959131201035e-08
Position 1185: 1.500290901469545e-08
Position 282: 1.4805421865119525e-08
Position 675: 1.3497675804591162e-08
Position 1713: 1.2702520544560541e-08
Position 484: 9.804301954347636e-09
Position 170: 7.954284689798821e-09
Position 5691: 6.150671266436557e-09
Position 159: 5.5596397618992545e-09
Position 8814: 2.8347511542242616e-09
Position 5708: 1.1919999489556607e-09
Position 7844: 1.1376552176828464e-09
