Gene = Cmc1
Position 882: 0.0015960137332257567
Position 1858: 0.0015361787833383879
Position 5449: 0.001533510493555249
Position 2056: 0.0014690598950695937
Position 638: 0.0014198028586897573
Position 4227: 0.001380886446192739
Position 2703: 0.0013401208935967246
Position 5649: 0.0012140721973932275
Position 1947: 0.0011834040352057922
Position 839: 0.001142322626849858
Position 2202: 0.001128700348978819
Position 856: 0.001099220967698045
Position 444: 0.0010238631009379078
Position 424: 0.0009978101442705853
Position 5906: 0.0008674494802275188
Position 2846: 0.0007681302594138276
Position 7529: 0.0007447026529144863
Position 4389: 0.0007163015716978921
Position 290: 0.0006027222399941521
Position 2802: 0.0005973860629039268
Position 6078: 0.0005968739353843797
Position 1798: 0.0005716575337887009
Position 541: 0.0005224063451959108
Position 4908: 0.0004438212602413432
Position 5128: 0.0003996932088624235
Position 787: 0.00035178046445720804
Position 2453: 0.00034450960962551934
Position 223: 0.0003337247885034863
Position 4937: 0.00029669920335345255
Position 1468: 0.0002855970047727153
Position 6062: 0.00027957245936671184
Position 6045: 0.0002712182018151919
Position 5938: 0.00025090595300030036
Position 1405: 0.00024880251451226277
Position 2377: 0.00024097786934875314
Position 1142: 0.00020305222690180987
Position 4162: 0.00019729190649288517
Position 4549: 0.0001654141895908502
Position 389: 0.00016043036681069562
Position 668: 0.0001446730968503366
Position 3965: 0.00012506767517124294
Position 1721: 0.00011262301052730044
Position 4629: 0.00010439540827045982
Position 643: 9.418261937255752e-05
Position 1547: 8.354265253845261e-05
Position 1827: 7.981856872007436e-05
Position 1562: 7.758654175959064e-05
Position 2938: 5.1410337116777735e-05
Position 466: 4.667420442009322e-05
Position 558: 4.534752804693103e-05
Position 683: 3.5478988129236984e-05
Position 1094: 3.473974665900388e-05
Position 1494: 3.2779059111920686e-05
Position 896: 3.169778941252498e-05
Position 1191: 2.3804214232264945e-05
Position 1474: 2.2998691449478727e-05
Position 1022: 1.3463598930392848e-05
Position 921: 1.1828738649657667e-05
Position 1217: 1.065787669762005e-05
Position 939: 9.769954662532509e-06
Position 4985: 7.970942010048101e-06
Position 656: 7.093525048234242e-06
Position 1709: 6.122098931570172e-06
Position 926: 4.661583214499147e-06
Position 565: 4.500930708346195e-06
Position 960: 4.4186454457270346e-06
Position 1071: 4.031269499689743e-06
Position 1408: 3.8569639580437565e-06
Position 551: 3.631001986397429e-06
Position 1327: 3.013466486200505e-06
Position 246: 2.802469071597361e-06
Position 572: 2.1514219243016146e-06
Position 648: 1.8959960831059012e-06
Position 1654: 1.8516167839684161e-06
Position 451: 1.8500047132476067e-06
Position 258: 1.8488667806779084e-06
Position 660: 1.7609920641588765e-06
Position 704: 1.658648516556758e-06
Position 457: 1.5089506355037142e-06
Position 1358: 1.3025480949653622e-06
Position 1325: 6.449384622983939e-07
Position 1373: 3.64079316543042e-07
Position 328: 2.8923030894104096e-07
Position 106: 2.730076037937521e-07
Position 1673: 2.527261525483199e-07
Position 2304: 1.7839955161001076e-07
Position 1568: 1.78179945417487e-07
Position 1265: 1.7805691672443793e-07
Position 185: 1.0002886655151805e-07
Position 574: 7.889792260719445e-08
Position 233: 5.719046564106785e-08
Position 710: 4.30256795978654e-08
Position 160: 2.8162324864375783e-08
Position 706: 2.3615562904228007e-08
Position 1099: 1.4034813288920451e-08
Position 712: 3.873515787575583e-09
Position 141: 3.1941443563658683e-09
Position 985: 2.8653447326347627e-09
Position 332: 1.2231481993370754e-09
Position 82: 3.0836417219830333e-10
Position 1146: 2.2249328098744229e-10
Position 1000: 6.50476488435849e-11
Position 950: 4.3640211999008744e-11
Position 114: 2.7281369569888914e-12
