Gene = Lrpap1
Position 6500: 0.04912029326542702
Position 8079: 0.04863223606434369
Position 13116: 0.04516267865332257
Position 2506: 0.04135110621503284
Position 2942: 0.039370885956712294
Position 10200: 0.03868836035189564
Position 7236: 0.036671899687288595
Position 11795: 0.03568556163217061
Position 9511: 0.03523095828435606
Position 13730: 0.03166279212555174
Position 6934: 0.03150249279784704
Position 2134: 0.02933633616741345
Position 431: 0.0273953137285824
Position 13320: 0.025349940623307282
Position 12097: 0.023307876127853983
Position 10173: 0.02085206141517349
Position 7038: 0.020252428919779873
Position 13977: 0.019432864141376745
Position 10249: 0.01938210439211277
Position 9654: 0.01881279537210304
Position 11660: 0.017417628969775122
Position 10742: 0.016125656751173875
Position 6761: 0.015768708580064968
Position 1940: 0.0150375838661256
Position 9430: 0.01414897949821614
Position 13043: 0.01374373053676856
Position 10494: 0.013421494655612471
Position 2251: 0.013106855116114867
Position 3587: 0.013059164058974553
Position 12622: 0.012217080604517087
Position 520: 0.011160405140625461
Position 9661: 0.010886117789339756
Position 2152: 0.010650565981688072
Position 1381: 0.010272515234859088
Position 7200: 0.010202757160361654
Position 11007: 0.009934670965972326
Position 12817: 0.009923296621738756
Position 10233: 0.009771135023222466
Position 3143: 0.009304895600867242
Position 5346: 0.008494185549167163
Position 3110: 0.0080477621026237
Position 2460: 0.008029173236022749
Position 1539: 0.00793464834652909
Position 12203: 0.007887447919747104
Position 2984: 0.007542773062654261
Position 1461: 0.007533927234722584
Position 7746: 0.006601253511570638
Position 12411: 0.006485610935030918
Position 1698: 0.006426307760226078
Position 161: 0.0064048070352776525
Position 2900: 0.0062351124015777555
Position 565: 0.006102223084479127
Position 10793: 0.005414243560112455
Position 9376: 0.005138567196314721
Position 2948: 0.004864739419775074
Position 3274: 0.004695724450238607
Position 10205: 0.004673850801460912
Position 7518: 0.004162133568057942
Position 10294: 0.004126893943953994
Position 12626: 0.004047963542052692
Position 471: 0.004009430185330386
Position 4964: 0.003851513743995529
Position 10086: 0.0038158589422863133
Position 8905: 0.0037994764561996674
Position 13583: 0.0037395154030750305
Position 8098: 0.00373263076530269
Position 10014: 0.0036765783745901174
Position 6257: 0.0035118123963349098
Position 10050: 0.00340720562282583
Position 8415: 0.0032475257853574646
Position 7797: 0.00321777810226271
Position 6190: 0.0031557515004811076
Position 9386: 0.0031249464563072355
Position 3636: 0.003092114315091784
Position 10575: 0.0028539564283292084
Position 10796: 0.0027571827896691833
Position 10633: 0.002687413439544457
Position 2680: 0.00268296535271814
Position 7100: 0.002514306445259639
Position 413: 0.0024121598501545658
Position 6797: 0.0024075413539975123
Position 501: 0.0023903973178620655
Position 10984: 0.0023885196608567677
Position 12060: 0.0023512572664474434
Position 11942: 0.0022764273833261973
Position 3120: 0.0021648768259311685
Position 11122: 0.002161262070401334
Position 7498: 0.0021605010447221145
Position 5136: 0.0020946360886323675
Position 3031: 0.002049748280095272
Position 11089: 0.0020060435868851888
Position 2734: 0.0019211234525254855
Position 13009: 0.0018958042936257967
Position 2175: 0.0018937548648914723
Position 529: 0.0018320020016625862
Position 1121: 0.0017907203120496363
Position 699: 0.0017577464088535683
Position 1465: 0.001724438099666718
Position 7751: 0.0016918752088165988
Position 3163: 0.0016367271833030307
Position 4900: 0.0015819852801565724
Position 10468: 0.0014951572177216044
Position 6198: 0.0014950322559593473
Position 13484: 0.0014946486497194134
Position 4131: 0.001473832770595119
Position 2400: 0.0014516117974511839
Position 7463: 0.0014416003792179146
Position 2658: 0.0014046921999524198
Position 2621: 0.0013927912892608499
Position 5960: 0.0013138663208696836
Position 12945: 0.0013079770197039016
Position 12334: 0.001304640437618519
Position 9690: 0.0012792387207459536
Position 1562: 0.0012313311920793834
Position 6959: 0.0012301058930309402
Position 1858: 0.0011957076121499677
Position 1274: 0.00119151154341802
Position 10823: 0.001186347287649986
Position 9218: 0.0011704844267989146
Position 7169: 0.0011519785313252133
Position 10600: 0.0011208785658553657
Position 12337: 0.0010335914318829402
Position 1300: 0.001032236155756587
Position 2262: 0.0010213830064292845
Position 8123: 0.0010003839546360747
Position 13191: 0.0009925363069313996
Position 657: 0.0009390365666741958
Position 6522: 0.0009092061843377608
Position 7351: 0.0009029023420060721
Position 10252: 0.0008790927041321193
Position 6531: 0.0008444745989610547
Position 4622: 0.0008337117878090193
Position 12522: 0.0008329188318997769
Position 2096: 0.000816950634443655
Position 1565: 0.0008102436941960847
Position 9709: 0.0008026641541711742
Position 7759: 0.0007964712879652716
Position 3511: 0.0007834505220234612
Position 9393: 0.0007702946808968588
Position 6794: 0.000769817527959696
Position 1596: 0.0007517838687021628
Position 589: 0.0007406548679858468
Position 8452: 0.0007268963693992375
Position 8140: 0.0007052914164270832
Position 2523: 0.0006982275910355859
Position 12310: 0.0006862628807349609
Position 6419: 0.0006838262596226387
Position 6294: 0.0006834263909932676
Position 9462: 0.0006461942502887577
Position 6360: 0.0006295703752877259
Position 3055: 0.0006288675271531461
Position 1198: 0.0006204198354316112
Position 2665: 0.0005958655743164686
Position 4882: 0.0005716664348736792
Position 1297: 0.0005640233615585963
Position 10454: 0.0005245262966111559
Position 9554: 0.00046182111380774704
Position 11217: 0.0004461685827276381
Position 2172: 0.00043931098757994306
Position 1944: 0.0004310897998963903
Position 10258: 0.00042043157832775545
Position 2291: 0.00042020948425682556
Position 10478: 0.00039353196820529325
Position 6726: 0.00038976874717060655
Position 9045: 0.0003895804496942399
Position 8654: 0.00037673008178884385
Position 12970: 0.000376038908885229
Position 7922: 0.00037202286913220084
Position 2116: 0.00037198739971586723
Position 2099: 0.00036759098442739116
Position 7780: 0.00036273394121865907
Position 6392: 0.00036192201921453863
Position 8591: 0.00034817802690640065
Position 3072: 0.00031378045955881455
Position 8616: 0.00030194226195234467
Position 2695: 0.0002892353196228604
Position 7973: 0.0002858660832069292
Position 1268: 0.00027961825183302696
Position 1890: 0.0002792494888735544
Position 7412: 0.00026550775895095016
Position 8925: 0.0002611996561965913
Position 1389: 0.00025550315930781664
Position 603: 0.00025028527475120247
Position 1202: 0.00024169069733262095
Position 1279: 0.00023352337643386316
Position 168: 0.00022506143796207945
Position 461: 0.00022282574969922553
Position 9951: 0.000209279877884468
Position 9359: 0.0002082446927822779
Position 9639: 0.00020601509132669324
Position 9160: 0.00020163882535969636
Position 171: 0.00020011098464819922
Position 9291: 0.0001974229387843897
Position 1843: 0.0001960276854322235
Position 1014: 0.0001866452017238062
Position 7408: 0.0001801807825700323
Position 6939: 0.00017622029833173726
Position 1367: 0.00017211880389197617
Position 2603: 0.0001648531816862842
Position 2718: 0.00014934981113972842
Position 8553: 0.00014303897055689395
Position 8393: 0.00013377140509079379
Position 4166: 0.00012326993823862635
Position 540: 0.00012240431829038683
Position 1437: 0.00012020404370776861
Position 11243: 0.00011735368608424928
Position 9751: 0.00010878410986474536
Position 480: 9.944950693896551e-05
Position 1974: 9.869374569753444e-05
Position 5932: 9.837661262686109e-05
Position 6949: 9.347989669990465e-05
Position 1319: 9.119480805997361e-05
Position 944: 9.075039915613642e-05
Position 6329: 8.25570622593205e-05
Position 2905: 8.232436234433365e-05
Position 7944: 8.147616067200164e-05
Position 1766: 7.917343027112438e-05
Position 7308: 7.645434065504613e-05
Position 2204: 7.446124263579701e-05
Position 993: 7.114671853197723e-05
Position 463: 6.451987747572111e-05
Position 8850: 5.9552669417698514e-05
Position 8759: 5.5535628165304565e-05
Position 8982: 5.06688102346727e-05
Position 982: 5.0110608526560555e-05
Position 8330: 4.8045598897400536e-05
Position 2405: 4.640406027896829e-05
Position 614: 4.503607757612724e-05
Position 1492: 4.218051435356858e-05
Position 1332: 4.083891931370789e-05
Position 8642: 3.875233674229573e-05
Position 1495: 3.744518505589715e-05
Position 126: 3.577571118600436e-05
Position 1354: 3.430199433729419e-05
Position 8358: 3.393743690660051e-05
Position 1485: 2.77600593176121e-05
Position 727: 2.709595554346344e-05
Position 1252: 2.627146236725544e-05
Position 1305: 2.477873770094443e-05
Position 3313: 2.374890863246718e-05
Position 9772: 2.1080284650846132e-05
Position 1228: 1.9513241352548635e-05
Position 2057: 1.811781899419013e-05
Position 185: 1.7066751517938475e-05
Position 1137: 1.5968580759402043e-05
Position 745: 1.5694382279667376e-05
Position 1660: 1.5577693623737054e-05
Position 1185: 1.48027324312213e-05
Position 1180: 1.4172333722764113e-05
Position 368: 1.4086791471174985e-05
Position 206: 1.3457447488763245e-05
Position 1576: 1.285972240976244e-05
Position 1230: 1.284579523755917e-05
Position 11101: 1.2498835425536392e-05
Position 1038: 1.2273596026653189e-05
Position 6767: 1.1989530272717626e-05
Position 1214: 1.1727494926715879e-05
Position 6996: 1.1702317990117528e-05
Position 722: 1.077878205350707e-05
Position 1334: 1.0468259994884146e-05
Position 200: 8.95408577224437e-06
Position 1218: 7.943590494631422e-06
Position 898: 7.62255224334407e-06
Position 666: 6.659292193758879e-06
Position 8036: 6.545276465881626e-06
Position 2265: 5.819886471610856e-06
Position 1095: 5.139105275018893e-06
Position 1046: 5.117800712529377e-06
Position 7381: 4.0997096126466305e-06
Position 1068: 4.0838763400567e-06
Position 1023: 3.8972671566129366e-06
Position 620: 3.735846643863644e-06
Position 546: 3.6481674904352213e-06
Position 951: 3.5460322982949785e-06
Position 9248: 3.3742578581260667e-06
Position 1156: 3.3557716817011283e-06
Position 1364: 3.1092741554491904e-06
Position 8342: 2.9742121440220362e-06
Position 1743: 2.9453763770305524e-06
Position 8294: 2.6865207270259937e-06
Position 1507: 2.572620130159656e-06
Position 814: 2.5491697123258497e-06
Position 2534: 2.538817928982638e-06
Position 353: 2.4076163188601994e-06
Position 366: 2.126318480886949e-06
Position 819: 2.120689660760029e-06
Position 1016: 2.040707664943878e-06
Position 605: 1.874176944279489e-06
Position 326: 1.7808602254251512e-06
Position 212: 1.4271648976932352e-06
Position 350: 1.1107537224415516e-06
Position 1341: 9.731724850498882e-07
Position 785: 5.908897907020583e-07
Position 624: 5.531587524007391e-07
Position 197: 5.232466717592761e-07
Position 1163: 5.116900732485065e-07
Position 195: 4.7623783005201873e-07
Position 1152: 4.3318172627384997e-07
Position 230: 4.1796133968996223e-07
Position 1259: 4.095554212103893e-07
Position 224: 4.078198048793239e-07
Position 788: 3.84940764400841e-07
Position 626: 3.5918003946251715e-07
Position 853: 3.4479925162560964e-07
Position 1823: 3.3420598329086255e-07
Position 8301: 2.9676096346356564e-07
Position 957: 2.893068207539971e-07
Position 748: 2.8307764844262655e-07
Position 631: 2.2718336179177304e-07
Position 754: 2.0533437178637104e-07
Position 738: 1.9514590226110657e-07
Position 345: 1.9137363544045907e-07
Position 1241: 1.884846569263621e-07
Position 8513: 1.6245776696883963e-07
Position 8699: 9.422990585409964e-08
Position 8429: 8.354595440605692e-08
Position 1470: 6.792782616345175e-08
Position 8426: 5.035902166550389e-08
Position 1150: 4.9033914320713746e-08
Position 1207: 4.840249804180192e-08
Position 8458: 3.101348259212548e-08
Position 8375: 1.221932714664416e-08
Position 8367: 1.0426202025847426e-08
Position 1243: 4.341092623124963e-09
Position 796: 4.0491069991031416e-09
Position 242: 1.3792000192737272e-09
Position 1672: 1.0742451941015188e-09
Position 1666: 8.100658819163687e-10
Position 257: 5.009856734865879e-10
Position 284: 4.974170414048714e-10
Position 266: 3.917875094307023e-10
Position 94: 2.7854881134879854e-10
Position 301: 2.4372888240833994e-10
Position 239: 2.1853247842807513e-10
Position 278: 9.215744496197616e-11
Position 348: 8.200498425865016e-11
Position 254: 5.90152772703084e-11
Position 305: 4.66945557041765e-11
Position 340: 2.7679492760681556e-11
Position 90: 5.139114614005007e-12
Position 92: 2.4357309246921397e-12
Position 766: 2.259785997326649e-12
Position 275: 1.4356903851624598e-12
Position 1062: 8.469473147867661e-13
Position 292: 6.507079971665997e-13
