Gene = Snapin
Position 2002: 0.006866263502247169
Position 555: 0.006584927319634074
Position 1668: 0.006365568837137243
Position 363: 0.0043248587291295805
Position 381: 0.0031427741505635743
Position 2109: 0.0031415393279758436
Position 2199: 0.002497277963019623
Position 1164: 0.002184350790402199
Position 2456: 0.002085588378376341
Position 1829: 0.0018764707452886007
Position 1903: 0.0012313102705724741
Position 1249: 0.0011428926784748039
Position 315: 0.0010719836753305585
Position 2872: 0.0009009226605817414
Position 2741: 0.0007671946870858777
Position 2700: 0.0006828908460624324
Position 786: 0.000677377930555753
Position 1534: 0.0006312979727574919
Position 2966: 0.0006156382695824283
Position 1465: 0.0005771630928937356
Position 1405: 0.000502819874418575
Position 2031: 0.000406588985785809
Position 2077: 0.00040284878776223774
Position 275: 0.0003763778319443624
Position 1598: 0.0003399352070559279
Position 1855: 0.0003076932075144613
Position 732: 0.00027136575249503213
Position 2881: 0.0002302293421011158
Position 993: 0.00021478508512885017
Position 348: 0.00020054027651752036
Position 1408: 0.00019906382123341168
Position 1328: 0.00019460496991649133
Position 2990: 0.00017652005224228146
Position 440: 0.00015960515956710476
Position 1724: 0.0001513668252023779
Position 378: 0.00014895529867798963
Position 322: 0.00014253484362954406
Position 2930: 0.00010792457489096563
Position 942: 0.00010202510216320141
Position 1934: 9.74895038126726e-05
Position 2358: 9.098387450620776e-05
Position 2316: 8.938617284864841e-05
Position 780: 7.789245093644284e-05
Position 343: 7.763803448445163e-05
Position 666: 7.278502744067223e-05
Position 2214: 6.664678731900906e-05
Position 444: 6.462890710930512e-05
Position 1450: 5.9946403362624956e-05
Position 2015: 5.404002318219449e-05
Position 2300: 5.369495962299125e-05
Position 2548: 5.344939457996681e-05
Position 1695: 5.316642388194806e-05
Position 1710: 4.851823353298045e-05
Position 630: 4.768050164592253e-05
Position 1232: 3.902303478187657e-05
Position 599: 3.736051461083664e-05
Position 2555: 3.709077699877545e-05
Position 948: 3.621129337609436e-05
Position 1013: 3.4182451201265436e-05
Position 1482: 3.0862894569090425e-05
Position 2012: 2.762230968473393e-05
Position 479: 2.7261210056191708e-05
Position 1678: 2.6630683398904023e-05
Position 302: 2.4744732542442215e-05
Position 1509: 2.36669775814598e-05
Position 870: 2.2766500804580916e-05
Position 2303: 2.048452258708997e-05
Position 1489: 1.9868027952418822e-05
Position 1292: 1.9425224371527537e-05
Position 2891: 1.8616209271944757e-05
Position 1091: 1.6888223745328812e-05
Position 958: 1.5971786482926562e-05
Position 1475: 1.5544427190007844e-05
Position 1136: 1.5515444423024684e-05
Position 288: 1.370685273112964e-05
Position 1272: 1.3479001260622207e-05
Position 485: 1.2059642560796908e-05
Position 2272: 1.0899796999821075e-05
Position 1311: 1.0820100641898684e-05
Position 819: 1.0509290997607921e-05
Position 2322: 1.0140946272194758e-05
Position 836: 9.632433468993972e-06
Position 1738: 9.616575973191424e-06
Position 266: 9.364697241464967e-06
Position 119: 7.940018535305173e-06
Position 2112: 7.478505400750157e-06
Position 334: 6.7612966137301435e-06
Position 822: 6.149423152132654e-06
Position 561: 5.673937876465557e-06
Position 1176: 5.194505529425204e-06
Position 2510: 4.983771986128386e-06
Position 250: 4.839290198151458e-06
Position 1953: 4.835071475753997e-06
Position 964: 3.4661218556481563e-06
Position 790: 3.015841467550543e-06
Position 646: 2.6793130620728267e-06
Position 1959: 2.4371832490154976e-06
Position 2392: 2.2102104234565154e-06
Position 89: 1.5655871064848793e-06
Position 725: 1.3800570095643062e-06
Position 452: 7.550201128645114e-07
Position 449: 7.164660329546347e-07
Position 139: 6.98244127793055e-07
Position 1264: 5.13109777335546e-07
Position 1920: 3.749118364494754e-07
Position 1866: 3.2352247630680233e-07
Position 510: 2.4785609271872356e-07
Position 638: 2.363804869139549e-07
Position 234: 2.221373573843541e-07
Position 172: 8.973820921224642e-08
Position 175: 8.68139217833712e-08
Position 104: 7.737319171865665e-08
Position 201: 3.7996053676161155e-08
Position 454: 3.5319578236068273e-08
Position 501: 2.0415080513479307e-08
Position 1415: 4.722371443051722e-09
Position 207: 2.2408495053648267e-09
Position 151: 1.890275116093457e-09
Position 674: 5.174462557379263e-10
Position 497: 9.96360011406739e-11
Position 676: 5.7395910925569457e-11
Position 990: 3.244578326878001e-11
Position 920: 1.7029324510307565e-11
Position 641: 6.5047006161311935e-12
Position 844: 4.125670201158354e-12
