Gene = Mtfmt
Position 6791: 0.007804194810823012
Position 1252: 0.006995126928450991
Position 13447: 0.006760254713973316
Position 5333: 0.0066083451050149185
Position 11453: 0.006519459100328932
Position 3783: 0.006281129389567043
Position 9289: 0.006010061170406865
Position 13656: 0.0057572014751796395
Position 4591: 0.005529553084905624
Position 13622: 0.0053826823360724595
Position 5268: 0.005312648635340505
Position 2185: 0.005135745876141071
Position 12296: 0.004625496502803483
Position 10322: 0.004381241933067592
Position 15680: 0.004309738427225168
Position 6832: 0.004262864054094562
Position 17141: 0.004171795655968844
Position 9082: 0.004020509413534953
Position 4796: 0.003747217741395497
Position 12386: 0.003525917399612683
Position 8047: 0.00336787514303056
Position 749: 0.0030871357380712963
Position 2328: 0.0028472245902780636
Position 2166: 0.002833162748952898
Position 12860: 0.002831521030799645
Position 13180: 0.0028300669615099073
Position 8369: 0.0026943672721569858
Position 1740: 0.002640504508288619
Position 8104: 0.0026133081989899772
Position 5216: 0.002534026760028134
Position 14680: 0.002533082951386224
Position 14075: 0.002507760966100555
Position 348: 0.0024775935785899517
Position 14519: 0.002440701798500985
Position 16312: 0.0024252766164451255
Position 11984: 0.002422986555939368
Position 3510: 0.002383380278575375
Position 5064: 0.002357412231654067
Position 13444: 0.002333763479975339
Position 1142: 0.0021463938363911563
Position 4802: 0.0021277071029834195
Position 11900: 0.002090208281444723
Position 12225: 0.0020187672847034733
Position 9041: 0.0019747727378385182
Position 15497: 0.0019074856678183098
Position 13640: 0.0017977882309166092
Position 2051: 0.0017311130558822527
Position 15118: 0.0017005796285830903
Position 6216: 0.0016805100552684013
Position 13166: 0.001674724240676688
Position 11876: 0.0016434994286910584
Position 11704: 0.0016420695470689179
Position 5352: 0.0016102921291081735
Position 6133: 0.001596243119632302
Position 7047: 0.0015899859784687766
Position 14932: 0.0015755424482981365
Position 5862: 0.001567138106528132
Position 3565: 0.0015315324987238673
Position 366: 0.001520322523084077
Position 12053: 0.0014676388184678842
Position 6781: 0.0014667394913601014
Position 1302: 0.0014421862876891737
Position 8864: 0.0014169248340253726
Position 151: 0.0013977042792561783
Position 4784: 0.0013904697752960104
Position 4793: 0.0013475996589736056
Position 13768: 0.0012834800717887536
Position 8303: 0.0012816373487929708
Position 14204: 0.001276515152390845
Position 13379: 0.0012083972589225253
Position 10907: 0.0011862284205340083
Position 8121: 0.001167273145574283
Position 9929: 0.0011429588269307876
Position 5626: 0.0011339294404932832
Position 12390: 0.0010636150207051869
Position 12169: 0.0010336716936685105
Position 818: 0.0008973251150200474
Position 10981: 0.0008944799188415865
Position 16058: 0.0008342609472534205
Position 763: 0.0008237197451204424
Position 13590: 0.000801670668519366
Position 13253: 0.0007858377968852249
Position 12122: 0.0007321879204550562
Position 8651: 0.0006740408502577461
Position 11928: 0.0006456801968314857
Position 5367: 0.0006291189758632604
Position 317: 0.0006256917287049459
Position 15103: 0.000554062814643041
Position 5421: 0.0005470374556389756
Position 16629: 0.0005453058047920136
Position 17011: 0.0005370646452678745
Position 15394: 0.0005293918017917965
Position 5032: 0.0005239560727989788
Position 5942: 0.0005166508583479885
Position 13200: 0.0005141762710783299
Position 9318: 0.0005094338718793364
Position 13628: 0.0004916023673791572
Position 11496: 0.0004883189417251031
Position 12510: 0.00048554437510729665
Position 3621: 0.00048419849438153194
Position 10471: 0.0004771096105892308
Position 5668: 0.0004598275356623591
Position 269: 0.00045140439876476993
Position 1308: 0.00044437875920939825
Position 2109: 0.00042872637631780015
Position 12490: 0.0004204173760854194
Position 12206: 0.00041153539001389524
Position 10326: 0.00039907971710912007
Position 13115: 0.0003948284638443708
Position 4588: 0.0003530610293724953
Position 15381: 0.0003475246345008802
Position 10345: 0.00034637103221694807
Position 12449: 0.00032509876433279563
Position 15714: 0.0003156661098892064
Position 131: 0.000307852089299892
Position 793: 0.00030519030714847473
Position 15500: 0.00029745535378518216
Position 1287: 0.0002878915633656266
Position 9203: 0.000275660668806269
Position 13334: 0.00025822982829858837
Position 13693: 0.00025767158695784735
Position 12928: 0.0002547193881580287
Position 9187: 0.0002408755895718313
Position 10874: 0.0002403283215026796
Position 594: 0.00023232247951916453
Position 12269: 0.00022990807984172182
Position 8874: 0.0002064102606039822
Position 12714: 0.00020175037326747864
Position 15199: 0.00019691956525854043
Position 13086: 0.0001831443191420223
Position 12102: 0.00018010341976390336
Position 1087: 0.00017760528046723337
Position 345: 0.00017119082175376862
Position 7990: 0.0001710922487283654
Position 2913: 0.00016595913004464975
Position 11997: 0.000161954575101729
Position 12090: 0.0001578188772518007
Position 13360: 0.00015648854434833443
Position 1147: 0.00015627251174648343
Position 14107: 0.0001534587927817861
Position 14431: 0.0001466705590897099
Position 16109: 0.0001461766147226655
Position 1563: 0.00013170805376006597
Position 14144: 0.0001270717889247855
Position 2487: 0.0001269335410259417
Position 6112: 0.00012432363483275851
Position 2062: 0.00011950234920984413
Position 15363: 0.00011703152825537743
Position 1675: 0.00011590379117296662
Position 826: 0.00011562138781138833
Position 847: 0.00010716745103481956
Position 3544: 8.803279466368521e-05
Position 12775: 7.300320589880622e-05
Position 3951: 6.967515989855395e-05
Position 8237: 6.682558191050687e-05
Position 11748: 6.0617916855710906e-05
Position 13330: 5.962987637062524e-05
Position 3053: 5.937424592489985e-05
Position 406: 5.653050207795452e-05
Position 6191: 5.504682189043426e-05
Position 14463: 4.98253168891828e-05
Position 6280: 4.357425773973307e-05
Position 140: 3.902154487356901e-05
Position 289: 3.853958530317516e-05
Position 13519: 3.1981589727638614e-05
Position 853: 2.5786775692609842e-05
Position 12965: 2.3091335009508273e-05
Position 7952: 1.9702488842503808e-05
Position 5709: 1.969438723508342e-05
Position 78: 1.869503654832828e-05
Position 1242: 1.5421889122358685e-05
Position 859: 1.5014856988013239e-05
Position 399: 1.3681838169012472e-05
Position 4900: 1.2935443817193222e-05
Position 225: 1.2800633319697254e-05
Position 1595: 1.267764762201878e-05
Position 5647: 1.1195252372749994e-05
Position 1122: 1.1056112594018338e-05
Position 13487: 1.0336895480077675e-05
Position 148: 1.001847511425412e-05
Position 598: 9.274991472492482e-06
Position 11796: 8.295245352742606e-06
Position 2075: 8.07839564391504e-06
Position 8966: 8.050513683815237e-06
Position 13267: 7.66596328226474e-06
Position 5561: 7.555087665216583e-06
Position 1416: 7.437139570899235e-06
Position 13091: 7.33416495460984e-06
Position 75: 7.312826668249327e-06
Position 13385: 7.012178102592353e-06
Position 12679: 6.9344233994499565e-06
Position 13690: 6.665818352875412e-06
Position 274: 5.369737454590649e-06
Position 1992: 4.136619230810698e-06
Position 387: 3.979595867481954e-06
Position 13369: 3.6359864904513143e-06
Position 1477: 2.8088985687540637e-06
Position 13387: 2.5509431566729544e-06
Position 8524: 1.938101427777642e-06
Position 11617: 1.681256970811453e-06
Position 12665: 1.580914022778127e-06
Position 2450: 1.5608420210366353e-06
Position 8502: 1.4802507101119369e-06
Position 13584: 1.3579838752499237e-06
Position 420: 1.1355086159796158e-06
Position 13096: 9.5717106403239e-07
Position 278: 9.245054287795469e-07
Position 12055: 7.691449639311334e-07
Position 13300: 6.884621794427303e-07
Position 11719: 5.859824421228162e-07
Position 6652: 4.89509349594661e-07
Position 13083: 4.6968432433763985e-07
Position 1224: 2.9016624880270534e-07
Position 6597: 1.885001369954997e-07
Position 1218: 1.8734693406756415e-07
Position 13817: 1.4291967056790362e-07
Position 13814: 1.2915043983940414e-07
Position 12530: 1.203997905529323e-07
Position 13303: 9.175393002240859e-08
Position 389: 8.900322912474644e-08
Position 237: 7.651728161891485e-08
Position 251: 7.124094955767148e-08
Position 8314: 6.799678477766167e-08
Position 428: 6.722209719252727e-08
Position 452: 5.889410913771413e-08
Position 1654: 5.583400050759966e-08
Position 9524: 3.1066565514442906e-08
Position 830: 3.337881310344865e-09
Position 436: 7.24925757116744e-10
Position 13274: 1.9304725410257093e-11
