Gene = Ddias
Position 964: 0.00011913893716465087
Position 213: 0.00011913745474963993
Position 1443: 0.00010825347682085057
Position 2900: 0.00010528400684200575
Position 579: 9.719088263492581e-05
Position 7791: 9.634312182006487e-05
Position 2040: 9.207855014975208e-05
Position 371: 9.056705927114949e-05
Position 1490: 8.775048359129675e-05
Position 2066: 8.119199130242781e-05
Position 8057: 7.827446318070111e-05
Position 3220: 7.783925885562419e-05
Position 8793: 7.709684391699466e-05
Position 810: 7.56390742805501e-05
Position 145: 7.32956007949303e-05
Position 87: 5.04234265260405e-05
Position 291: 4.5273849187540624e-05
Position 12895: 4.398158776971389e-05
Position 701: 3.646254360909269e-05
Position 12881: 3.272193835323756e-05
Position 12932: 3.138904613280125e-05
Position 12998: 2.9189151339253823e-05
Position 93: 2.763179885342376e-05
Position 1717: 2.2979380428913745e-05
Position 979: 2.1678713210953798e-05
Position 2211: 2.0994851141266265e-05
Position 692: 1.882521580931833e-05
Position 1547: 1.746059715486259e-05
Position 4169: 1.617096835062922e-05
Position 1965: 1.5843059443530048e-05
Position 12874: 1.5315370790631944e-05
Position 2870: 1.5041212303677504e-05
Position 881: 1.4680143910546396e-05
Position 1559: 1.4555944144465604e-05
Position 12811: 1.3273916512331143e-05
Position 950: 1.2434870304450006e-05
Position 563: 1.2110420471617435e-05
Position 2355: 1.0694721693664878e-05
Position 1738: 1.0223762783771764e-05
Position 1542: 1.0097373649887686e-05
Position 12113: 9.353182587276927e-06
Position 7816: 7.915384180626647e-06
Position 681: 7.183034159041769e-06
Position 12833: 6.832745715048156e-06
Position 1590: 6.7385315590988265e-06
Position 3083: 6.150832560680987e-06
Position 7668: 6.06907643546324e-06
Position 3516: 5.846872706993999e-06
Position 127: 5.345945915781639e-06
Position 1016: 5.0434217789019654e-06
Position 661: 4.754362344802759e-06
Position 460: 4.646143785023885e-06
Position 259: 3.7639946433893163e-06
Position 665: 3.634632501852086e-06
Position 975: 3.3061112037739235e-06
Position 1676: 3.2839677924550188e-06
Position 2540: 2.902726327003702e-06
Position 2786: 2.4906670885471005e-06
Position 1478: 2.3465859831265736e-06
Position 4724: 2.273012469310802e-06
Position 2797: 1.4834442093816335e-06
Position 2905: 1.4663258753509967e-06
Position 2918: 1.0875523743682232e-06
Position 2492: 8.413386818655683e-07
Position 1960: 7.846463487232422e-07
Position 2567: 7.815857851887453e-07
Position 2581: 7.579710494209549e-07
Position 2542: 7.287241454798914e-07
Position 2496: 5.224057130829749e-07
Position 2561: 4.842877608637334e-07
Position 11867: 2.414057078422836e-07
Position 34: 3.878117960668574e-08
Position 1415: 1.8004523510253195e-08
Position 397: 1.2030450121663035e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11760: 0.9950574442525096
Position 7547: 0.975016575852143
Position 12729: 0.8272882960927104
Position 1402: 0.6839977463824807
Position 6048: 0.6531698641063156
Position 13934: 0.5968265143418634
Position 8779: 0.20281887130099918
Position 9379: 0.19908293670763166
Position 6684: 0.1549077757576276
Position 12277: 0.131375285165388
Position 14947: 0.13115566778140675
Position 5924: 0.13111507022191526
Position 5741: 0.12147404541550845
Position 1826: 0.11893041011975926
Position 5703: 0.11168594028221189
Position 3682: 0.08316391967676913
Position 14672: 0.07856293011936424
Position 12576: 0.07404320059364639
Position 8095: 0.0688046395917742
Position 201: 0.06800865691227528
Position 6438: 0.062142943687012835
Position 9892: 0.06071538999664539
Position 7311: 0.05892772683318471
Position 2018: 0.05076844364549201
Position 5789: 0.04135186833859168
Position 6405: 0.03804254658519589
Position 15632: 0.0365848132277457
Position 5902: 0.035575788859348575
Position 12690: 0.03458818248028252
Position 15262: 0.03145978657629554
Position 1115: 0.026716719562171844
Position 12997: 0.0245894034989398
Position 6481: 0.024112814357703728
Position 16487: 0.02191663524219569
Position 4339: 0.02020937883025526
Position 7272: 0.019786334814670306
Position 15815: 0.019120829635117468
Position 3117: 0.018554405231046876
Position 1316: 0.01691171496795937
Position 6607: 0.01530122337516626
Position 16018: 0.014995953718362997
Position 9663: 0.013733077978802662
Position 10118: 0.013519674169870674
Position 14408: 0.013316670657717954
Position 14123: 0.011993970439254608
Position 11260: 0.01195089610692818
Position 12035: 0.011857346665843595
Position 6384: 0.011803056097673955
Position 15919: 0.011673874430895284
Position 12280: 0.011498617882977458
Position 13265: 0.011102956519801862
Position 10160: 0.011040460924730601
Position 3774: 0.010807196946865483
Position 12153: 0.009936224291383917
Position 11419: 0.009735015272361317
Position 15349: 0.009439520568811774
Position 12917: 0.00928918392446881
Position 1159: 0.009140334242981657
Position 5859: 0.009119263147652119
Position 8021: 0.009022885643742177
Position 8073: 0.008987379481502604
Position 272: 0.00867293094499098
Position 12758: 0.00858054870365994
Position 16510: 0.00831070965697173
Position 16599: 0.008030803486385388
Position 2500: 0.007932990979800771
Position 8655: 0.007911500554290676
Position 412: 0.007640802273468214
Position 10007: 0.007604694717894113
Position 9920: 0.0075406558784868434
Position 6594: 0.007268646020223921
Position 13226: 0.007248797627787363
Position 15226: 0.007167808269105297
Position 12019: 0.007027218214224876
Position 15944: 0.006948155839248864
Position 12309: 0.006874699867214792
Position 15375: 0.006785709414361666
Position 12392: 0.006763314811514357
Position 3499: 0.006582573506360431
Position 15081: 0.006512911723316561
Position 14211: 0.00621104723957174
Position 11285: 0.006074184012264969
Position 7044: 0.005930537726597524
Position 2021: 0.005835202253796718
Position 14372: 0.0053579999085947225
Position 15549: 0.005240509982027904
Position 15014: 0.0045835131593072
Position 16568: 0.004341703499611399
Position 13170: 0.004331325106791248
Position 16122: 0.0040634667396747546
Position 15992: 0.004024130456414194
Position 12510: 0.003964896643518302
Position 1951: 0.0038237930586010696
Position 2395: 0.003805636038777503
Position 2576: 0.003779854397077201
Position 10404: 0.0036275770532021396
Position 6639: 0.00353431932089999
Position 12665: 0.003494965711221282
Position 3686: 0.003415575117178824
Position 8467: 0.0033920239410418747
Position 1947: 0.003379065567282675
Position 12180: 0.003346060703728343
Position 1221: 0.003263698106354487
Position 14890: 0.0032584717849494823
Position 7966: 0.0031553636976285127
Position 15268: 0.002639486233398121
Position 8451: 0.0025938549865017367
Position 2561: 0.002522469419451974
Position 8926: 0.0024648797375843613
Position 13516: 0.002426192497780761
Position 12501: 0.002296756388575506
Position 14636: 0.0022254402442537743
Position 14893: 0.0021275741951853463
Position 14307: 0.00211300561615844
Position 15156: 0.002093778599474433
Position 14732: 0.0020244593744012007
Position 4884: 0.00191884141685766
Position 16518: 0.0016421220451173417
Position 3344: 0.0016199456094304829
Position 10598: 0.0016044026828219316
Position 872: 0.0015224190286677636
Position 6756: 0.0014689764030621207
Position 13106: 0.0013920785624624782
Position 2037: 0.0013281521262319053
Position 12489: 0.0012887668516995338
Position 13965: 0.0012789487464529325
Position 1324: 0.0011923303517858222
Position 15038: 0.0011889768600978835
Position 1130: 0.001172945037372217
Position 1865: 0.0011250221119363931
Position 12196: 0.0011038950164078986
Position 8114: 0.0010370111754553122
Position 2641: 0.0010201166593644573
Position 15303: 0.001017940231461847
Position 3227: 0.0010148987857326998
Position 12642: 0.00097788495844218
Position 8471: 0.000954399515190401
Position 5482: 0.0009381463776530767
Position 12043: 0.0008989444400508773
Position 5351: 0.0008772552164585311
Position 5478: 0.0008514927922562328
Position 16690: 0.0008449304184271413
Position 16191: 0.0008113187069211675
Position 1522: 0.0007995020264604859
Position 7597: 0.0007863805772163146
Position 6546: 0.0007793316035540506
Position 12542: 0.0007716697684416558
Position 14553: 0.0007636694771303669
Position 15427: 0.000763591976064722
Position 5708: 0.0007518337877228168
Position 13020: 0.0007384960034100785
Position 14674: 0.000734411816907874
Position 14615: 0.0007299959637017387
Position 15739: 0.0007178163340882153
Position 9526: 0.0007137401497502986
Position 12106: 0.0007048966142030519
Position 1111: 0.000694381900225289
Position 12055: 0.0006814437375456872
Position 9333: 0.0006695166901810206
Position 12740: 0.000627815176181172
Position 1924: 0.0006211224445601833
Position 14239: 0.0006190102300487275
Position 15447: 0.0006059638050230065
Position 14380: 0.0005909224135812395
Position 13661: 0.0005841326313771651
Position 12211: 0.0005747737526298508
Position 9500: 0.0005707536655489815
Position 12968: 0.0005245800167032557
Position 7922: 0.0004894372078359261
Position 14047: 0.00048006932703773946
Position 14070: 0.00047813108024499464
Position 230: 0.00045921617743366675
Position 1822: 0.0004565212896154015
Position 2821: 0.00042625883881337737
Position 15120: 0.0003805104477361999
Position 8330: 0.00038042673046065985
Position 13681: 0.00037778396102749394
Position 3156: 0.00037415990134638874
Position 14923: 0.00036480546681457414
Position 1484: 0.0003342172553986396
Position 1164: 0.0003294538089382976
Position 8049: 0.0003240173498043514
Position 2044: 0.00030029477720521305
Position 12704: 0.0002935374927075958
Position 12771: 0.00026535593697900263
Position 2904: 0.00026447314806126923
Position 2644: 0.0002632069516467099
Position 14183: 0.0002571990458327258
Position 12167: 0.0002468140290776179
Position 1415: 0.0002246064448944077
Position 14350: 0.0002165062876444465
Position 281: 0.00019660735770525665
Position 896: 0.0001860312174450044
Position 12458: 0.00017668876234350886
Position 8634: 0.00017367741329281692
Position 1671: 0.0001702808738354133
Position 13606: 0.0001694455264466865
Position 1181: 0.0001680314698091054
Position 13643: 0.00016123589949998093
Position 8760: 0.00015626378643635123
Position 1207: 0.00015413237514536865
Position 1891: 0.00013232822576970233
Position 12317: 0.00012258676173284127
Position 1972: 9.685825304886261e-05
Position 1436: 9.477173151139294e-05
Position 1442: 9.35388298740299e-05
Position 8783: 8.634116186868323e-05
Position 11520: 8.419044821853656e-05
Position 3198: 8.089544021854414e-05
Position 2860: 7.819641971090033e-05
Position 1248: 7.394626908973986e-05
Position 4561: 7.265540932013767e-05
Position 4590: 6.770720685072461e-05
Position 316: 6.446766113849736e-05
Position 8806: 6.17151119628339e-05
Position 4956: 5.977076220926583e-05
Position 1904: 5.564625364797598e-05
Position 801: 5.539910207944802e-05
Position 4640: 5.0329901291043506e-05
Position 740: 5.0092204442933036e-05
Position 681: 4.9129085095422343e-05
Position 430: 4.4332915203781204e-05
Position 12828: 4.189819363078115e-05
Position 364: 3.889365244587611e-05
Position 7995: 3.575365822298174e-05
Position 700: 2.9926139801106893e-05
Position 12800: 2.948761507266091e-05
Position 1255: 2.4392601053117016e-05
Position 1433: 2.2849889605730018e-05
Position 820: 2.1467953333042682e-05
Position 1606: 1.538827459216759e-05
Position 652: 1.3313747364976425e-05
Position 12075: 1.326647166201156e-05
Position 4045: 1.3149806225699536e-05
Position 7719: 1.2740924376725328e-05
Position 632: 1.1118509022953732e-05
Position 945: 9.599650898388613e-06
Position 2040: 9.58739235458798e-06
Position 2343: 9.549908250352848e-06
Position 7554: 9.53256102302574e-06
Position 460: 9.202004674350936e-06
Position 1617: 8.733473049508039e-06
Position 7475: 7.927035324787556e-06
Position 1574: 7.827795156104875e-06
Position 964: 7.717653759648934e-06
Position 377: 7.577605342259278e-06
Position 2534: 7.083401776546079e-06
Position 1569: 7.055736965525841e-06
Position 2663: 7.024124530047851e-06
Position 320: 6.908671704076362e-06
Position 2511: 6.727614442717383e-06
Position 7744: 6.042560834272436e-06
Position 1469: 5.99401261465183e-06
Position 569: 5.75003960412126e-06
Position 1029: 5.495817830600234e-06
Position 436: 5.16170783058656e-06
Position 3248: 4.844073150189139e-06
Position 244: 4.712479753818984e-06
Position 10021: 4.69647709799001e-06
Position 1613: 4.47493821131575e-06
Position 3884: 3.021162124929672e-06
Position 2210: 2.9408496961961103e-06
Position 655: 2.7774649723985744e-06
Position 1590: 2.3910916574392916e-06
Position 325: 2.269452604079243e-06
Position 2980: 2.2263497318153593e-06
Position 2230: 2.114776560633523e-06
Position 432: 1.8567143337882306e-06
Position 1226: 1.7389201817278355e-06
Position 1372: 1.4269739424182155e-06
Position 3474: 1.3447050610642016e-06
Position 513: 1.2855741983558354e-06
Position 746: 1.0324895699880244e-06
Position 1640: 9.714876395291968e-07
Position 1681: 9.067842138661153e-07
Position 1537: 8.316459292143401e-07
Position 1750: 8.195014290985266e-07
Position 2676: 7.561677925123742e-07
Position 1334: 7.477002798716149e-07
Position 2289: 7.167371896596884e-07
Position 2098: 6.093752839162226e-07
Position 809: 6.01905610681043e-07
Position 361: 5.540632191347021e-07
Position 465: 5.411026444866759e-07
Position 1648: 4.883271512966676e-07
Position 2930: 4.6843036195432656e-07
Position 2705: 4.1808476048687486e-07
Position 144: 3.7796334520232487e-07
Position 2059: 2.039022925150852e-07
Position 2065: 1.8570416736120235e-07
Position 1910: 1.1042535412281091e-07
Position 2279: 1.0766627088152938e-07
Position 7948: 7.934646979885168e-08
Position 984: 3.592717264202818e-08
Position 389: 1.6791956875160858e-08
Position 2084: 1.5181213439408427e-08
Position 579: 5.5209997986407266e-09
Position 475: 5.49138140180897e-09
Position 2359: 5.3661334515470406e-09
Position 3525: 3.1794193481805126e-10
Position 106: 4.504965999066936e-11
Position 150: 9.709435990685711e-12
Position 164: 5.522279021910745e-12
Position 585: 3.6114566632952854e-12
Position 448: 5.707262171795291e-13
Position 1698: 5.469769920843654e-13
Position 152: 2.2411682106576155e-14
Position 111: 1.686134188575358e-14
Position 124: 3.912937950244308e-15
Position 127: 3.852844783165697e-15
