Gene = Pptc7
Position 2099: 0.0003083928635491003
Position 1123: 0.00030823103678396195
Position 33971: 0.0003004471919610553
Position 34547: 0.0002945843003322871
Position 1441: 0.00027761701749502135
Position 1179: 0.0002710320811842679
Position 35540: 0.00027065993110301237
Position 3316: 0.00026652343034658016
Position 695: 0.0002576116437202653
Position 4012: 0.0002512530323552079
Position 2131: 0.0002472974840354449
Position 765: 0.00023982431211694018
Position 1876: 0.0002333166059150966
Position 32982: 0.00022590858839256333
Position 33821: 0.00020907997882373914
Position 2969: 0.00020161092345663095
Position 36315: 0.00019448905752380652
Position 36279: 0.00019278581146319314
Position 456: 0.0001635293945602402
Position 5684: 0.0001575189608288102
Position 2569: 0.00015113611122477552
Position 35447: 0.0001474180037634162
Position 1200: 0.00014656616786505591
Position 1714: 0.0001337621155614612
Position 917: 0.00013142376506711183
Position 33045: 0.00012809080393942106
Position 2408: 0.00012511873331423636
Position 2053: 0.00012458209442643727
Position 37167: 0.00012244717686787988
Position 2606: 9.483013514469814e-05
Position 35893: 9.007456370061176e-05
Position 9982: 8.004343921850578e-05
Position 2637: 6.68188015762675e-05
Position 2515: 6.092648019689929e-05
Position 962: 5.913013481383528e-05
Position 2456: 5.717641168209031e-05
Position 468: 4.531669183379757e-05
Position 1137: 4.09439608016809e-05
Position 33363: 3.511343004706191e-05
Position 992: 3.397663479194646e-05
Position 198: 3.141517713347265e-05
Position 1155: 2.9761191512217026e-05
Position 2580: 2.2195046358459362e-05
Position 2138: 1.7475838365895292e-05
Position 1883: 1.7262607067247127e-05
Position 805: 1.673583442772255e-05
Position 1395: 1.5764336581605093e-05
Position 30772: 1.0118000323147139e-05
Position 2690: 8.132486483071584e-06
Position 1987: 6.6466477327148034e-06
Position 235: 4.237634892213506e-06
Position 3207: 1.972097341763673e-06
Position 1243: 8.82910731703177e-07
Position 228: 6.127585961249139e-07
Position 970: 5.446293112926369e-07
Position 740: 4.968192415810051e-07
Position 1250: 3.95068240535714e-07
Position 483: 3.7371648328002315e-07
Position 1159: 3.6178427608414886e-07
Position 1207: 3.436676994844126e-07
Position 480: 3.154853762928925e-07
Position 959: 2.9513414751818445e-07
Position 621: 2.8954418560951715e-07
Position 717: 1.600662977867105e-07
Position 1732: 1.490680408938202e-07
Position 1939: 1.4563822330017044e-07
Position 1863: 1.1840251405310669e-07
Position 1739: 1.076570199762823e-07
Position 564: 4.421207665858591e-08
Position 1912: 3.81420904613099e-08
Position 1235: 2.2167236730024493e-08
Position 2072: 1.3588306793944301e-08
Position 1055: 1.2077552415362025e-08
Position 231: 7.60898376265375e-09
Position 1092: 6.541763328122512e-09
Position 974: 5.569998045377565e-09
Position 616: 1.7645941797358686e-09
Position 1101: 1.289344219582574e-09
Position 166: 5.375425977280696e-10
Position 626: 6.082352612295877e-13
Position 647: 1.9345430120876758e-13
Position 587: 1.3363810071013921e-13
Position 549: 1.1396925453069358e-13
Position 233: 9.644691434646403e-14
Position 638: 8.833439736629225e-14
Position 175: 1.759817084663533e-14
Position 711: 1.6873118208084756e-14
Position 593: 1.483261425497864e-15
Position 719: 3.7068757379349163e-16
Position 182: 1.1803836967361668e-16
Position 124: 1.3208236547401314e-18
Position 148: 3.6941105070631417e-19
