Gene = Csn2
Position 1038: 1.577509582857309e-05
Position 1285: 1.49165023195001e-05
Position 1729: 1.2303507228760256e-05
Position 1274: 8.981037819655256e-06
Position 837: 7.5172716273314e-06
Position 1241: 6.191818474278638e-06
Position 408: 6.174952903799535e-06
Position 758: 4.339817962907723e-06
Position 165: 4.0113734947060045e-06
Position 742: 3.724439711528239e-06
Position 570: 3.251837022585745e-06
Position 885: 3.195143128632147e-06
Position 197: 2.9436096443904427e-06
Position 896: 2.9340686891978947e-06
Position 760: 2.7903198608223295e-06
Position 1371: 2.488213849824193e-06
Position 1313: 2.3898163600832612e-06
Position 1454: 2.3858986142984747e-06
Position 849: 2.347207166376864e-06
Position 173: 2.335940775341981e-06
Position 1696: 2.3317825576023133e-06
Position 933: 2.1937947551050158e-06
Position 46: 2.181926904617263e-06
Position 898: 2.018164475534508e-06
Position 238: 1.9977271495316107e-06
Position 1320: 1.7197960709755327e-06
Position 5381: 1.4028259000782217e-06
Position 1207: 1.387378101893098e-06
Position 1329: 1.3030746457426451e-06
Position 1385: 1.2376553358623802e-06
Position 3764: 1.156350585156868e-06
Position 621: 1.0934040489693856e-06
Position 3622: 9.380179202604143e-07
Position 1169: 9.018623356353912e-07
Position 1408: 8.929366583700226e-07
Position 1262: 6.631286367655346e-07
Position 3677: 1.4826664638468298e-07
Position 3627: 6.72169432757386e-08
Position 1579: 4.860429829102927e-08
Position 1605: 4.726205461886165e-08
Position 648: 4.1970183134792826e-08
Position 1483: 1.577374032434157e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3452: 0.9405946578352408
Position 1539: 0.5722774419893367
Position 4628: 0.3385579489798412
Position 790: 0.15764470458081006
Position 6676: 0.13266271131627372
Position 6125: 0.10977085996017899
Position 1785: 0.09737097831400097
Position 4997: 0.07851759003584208
Position 5042: 0.07251261357748576
Position 4406: 0.05763619078189272
Position 5018: 0.04851259226975768
Position 3756: 0.04680193618774772
Position 6649: 0.03948941353180268
Position 5752: 0.034628364695211016
Position 3557: 0.0339732599454725
Position 3866: 0.02885899979149415
Position 2349: 0.018440867113422438
Position 5457: 0.01754817006370108
Position 2489: 0.01542221037031244
Position 2156: 0.0148531056441105
Position 5067: 0.013018180394709365
Position 5936: 0.012877628535641833
Position 6010: 0.012549635370745642
Position 5878: 0.011439888437352467
Position 3158: 0.01082932957036427
Position 3560: 0.010433621988304255
Position 2253: 0.008941439694180386
Position 2184: 0.008096290599220951
Position 6154: 0.006737449625962135
Position 6029: 0.006185723664248055
Position 5881: 0.0055923637416169245
Position 912: 0.005420298524987534
Position 5407: 0.005347559470616723
Position 687: 0.005344188594900539
Position 3517: 0.005222282865664379
Position 4931: 0.004892700855278051
Position 6485: 0.0033546663795531026
Position 7000: 0.003193500819974536
Position 4976: 0.0030732280183591518
Position 1098: 0.002969945877391469
Position 4319: 0.0029107977873212777
Position 4377: 0.002909044932881139
Position 618: 0.0027671363613546007
Position 5532: 0.00266566326205995
Position 2373: 0.002572436803023561
Position 1953: 0.0023338443495110636
Position 3677: 0.00224991866965244
Position 5380: 0.0021903075529820437
Position 2255: 0.0020234814211404573
Position 6975: 0.0018918286988190989
Position 6859: 0.0018758917719349133
Position 4809: 0.0018371225025910595
Position 2700: 0.00173543784548401
Position 1225: 0.0013810888414285004
Position 5802: 0.0013774945849524911
Position 1748: 0.001376530217934435
Position 361: 0.0012828204731765694
Position 5093: 0.0012289037000928758
Position 4955: 0.0012228224758392815
Position 3730: 0.001193355783350689
Position 4581: 0.0009261915182380608
Position 3957: 0.0009253514472238988
Position 1329: 0.0009102222398696411
Position 716: 0.000883872329464115
Position 4489: 0.0008816532645226159
Position 4357: 0.0007863570364902394
Position 3183: 0.0007720220839476036
Position 5308: 0.0007000875494905399
Position 857: 0.00066120789199412
Position 1988: 0.0006404731243704943
Position 3280: 0.0006291593761079016
Position 3917: 0.0006077724834002412
Position 4442: 0.0006022941475374976
Position 4694: 0.0005880276856311332
Position 5003: 0.0005821526681376573
Position 3940: 0.0005597180383516802
Position 4897: 0.0005161627634294413
Position 5333: 0.0005154936207588726
Position 4559: 0.0005079140215046084
Position 2139: 0.000494119228163794
Position 5025: 0.000487427594677702
Position 567: 0.00047842216379465383
Position 1729: 0.0004267957706146477
Position 1884: 0.00042006787510368574
Position 6848: 0.00041274801995916296
Position 5552: 0.0003753878302731554
Position 3716: 0.000348787838782745
Position 1549: 0.00032882194044321996
Position 3988: 0.0003186084402964432
Position 879: 0.00031020136287304977
Position 874: 0.000304033795210606
Position 392: 0.0002809599671177279
Position 758: 0.0002799430180535703
Position 4640: 0.0002732769010898017
Position 6957: 0.00026528177071075403
Position 2122: 0.0002590096170092077
Position 4600: 0.00025541521188643694
Position 2378: 0.0002552482284016816
Position 1830: 0.0002508845076470372
Position 1346: 0.0002464868490300278
Position 3066: 0.0002207084199666466
Position 2437: 0.00021843606119735325
Position 752: 0.0002166933987319991
Position 2215: 0.0002001773126229562
Position 3120: 0.00019925677884261898
Position 3814: 0.00019744157850235325
Position 6405: 0.00019598666765552314
Position 5046: 0.00019546835733096705
Position 6279: 0.00018192112985770384
Position 3999: 0.00017631211210345591
Position 4943: 0.00017492760515746967
Position 1721: 0.00014218095649059205
Position 1356: 0.00014038889655786056
Position 983: 0.00013598742781848117
Position 5082: 0.00012983485018534428
Position 374: 0.00012908536708695776
Position 1936: 0.00012307726480912805
Position 840: 0.00011517247457060285
Position 3920: 0.00011148837460167146
Position 987: 0.00010850666134618065
Position 1381: 0.0001024447335567903
Position 5504: 0.00010231875175408953
Position 799: 9.992327312184593e-05
Position 2191: 9.82263623235972e-05
Position 4091: 9.273881928602638e-05
Position 813: 9.181117987919354e-05
Position 5268: 9.113873403542178e-05
Position 3768: 8.864404974527924e-05
Position 2605: 8.624792693150452e-05
Position 1909: 8.169334609190126e-05
Position 5347: 8.003124195488747e-05
Position 2207: 7.536647209512301e-05
Position 347: 7.467840867881837e-05
Position 2380: 6.969623138436736e-05
Position 2792: 6.125436333083247e-05
Position 859: 5.990456403271485e-05
Position 4736: 5.748928078180788e-05
Position 1758: 5.737464663414942e-05
Position 1557: 5.663860830310674e-05
Position 4457: 5.345207060509531e-05
Position 3846: 4.909030282378657e-05
Position 637: 4.7337535500783356e-05
Position 3727: 4.6080939965000305e-05
Position 933: 4.4512438466998884e-05
Position 1285: 4.328950029756105e-05
Position 408: 4.312882817936215e-05
Position 3835: 4.310753660741608e-05
Position 625: 4.005610554195772e-05
Position 4168: 3.992102765817599e-05
Position 844: 3.697263093751854e-05
Position 3596: 3.252462647710544e-05
Position 816: 3.1923798128510445e-05
Position 2262: 3.150178638863265e-05
Position 2703: 2.7705343638348307e-05
Position 5655: 2.6473818676988037e-05
Position 1681: 2.5510457717963613e-05
Position 1849: 2.071508851306586e-05
Position 478: 2.0212886136007595e-05
Position 161: 1.8611859332213103e-05
Position 109: 1.8592266994804528e-05
Position 1674: 1.8532129298785594e-05
Position 1187: 1.7769937270640784e-05
Position 380: 1.6642744035992357e-05
Position 734: 1.6046432756900768e-05
Position 810: 1.591125216856079e-05
Position 570: 1.5197967104689812e-05
Position 412: 1.2155524423962296e-05
Position 126: 1.0583773923686652e-05
Position 1067: 1.0336485514431292e-05
Position 221: 9.223908071531792e-06
Position 251: 8.616130236459794e-06
Position 1005: 7.293656749030322e-06
Position 195: 7.133411091578268e-06
Position 660: 6.9392122745898075e-06
Position 1385: 5.436193551762086e-06
Position 1228: 5.237311509543563e-06
Position 3283: 4.532223010742107e-06
Position 828: 3.84794556378017e-06
Position 1194: 3.6169293780164126e-06
Position 3319: 3.5859680191808553e-06
Position 1898: 3.1308518247646278e-06
Position 321: 2.916965488696604e-06
Position 1941: 2.910549527098495e-06
Position 1481: 2.750341092527226e-06
Position 1598: 2.7114893295785594e-06
Position 1027: 2.4612450916437175e-06
Position 1397: 2.452939534520834e-06
Position 925: 2.3459438928935836e-06
Position 1475: 2.2515116277658e-06
Position 535: 2.1138386154364617e-06
Position 178: 2.075126379644252e-06
Position 725: 2.064593903711283e-06
Position 1739: 2.019891094621831e-06
Position 1128: 1.9154325262647956e-06
Position 1881: 1.8318559115607168e-06
Position 1961: 1.7425726468845236e-06
Position 510: 1.7131656263068989e-06
Position 1404: 1.6926474092124486e-06
Position 1437: 1.440282702153819e-06
Position 1842: 1.3910768854431e-06
Position 422: 1.2230334500217785e-06
Position 1336: 1.0836827803002707e-06
Position 965: 7.793824937450789e-07
Position 330: 7.772726756554439e-07
Position 1017: 7.311448239188496e-07
Position 1383: 5.874187640386376e-07
Position 1232: 5.094556741440007e-07
Position 173: 4.68660235504308e-07
Position 1602: 4.201378790156439e-07
Position 205: 3.671292459067568e-07
Position 3590: 3.450249640087769e-07
Position 1486: 2.36775276230626e-07
Position 521: 2.0820593480561481e-07
Position 1600: 1.2956932871406472e-07
Position 325: 5.408148121896239e-08
Position 197: 3.7366536656100886e-08
Position 138: 3.518525937495878e-08
Position 492: 2.1985891470808312e-08
Position 3569: 1.5060320198736938e-08
Position 496: 1.4250780973544245e-08
Position 83: 1.3083651438096948e-08
Position 256: 2.353643705981764e-09
Position 515: 1.6504688855975417e-09
Position 837: 8.758568242749628e-10
Position 309: 6.101061500166134e-10
Position 1036: 5.108811474344171e-10
Position 1032: 4.810869825970059e-10
Position 264: 3.930905290812748e-10
Position 87: 1.0663996583726658e-12
Position 271: 5.328427090240665e-15
