Gene = Uso1
Position 59000: 0.025702313931975942
Position 62460: 0.02546633408355007
Position 49408: 0.02525086227958404
Position 41492: 0.024398650532586733
Position 35866: 0.02418901264465424
Position 59489: 0.02400583376645194
Position 14767: 0.022743358115914953
Position 62900: 0.021060013381843018
Position 33932: 0.021035063457484873
Position 2535: 0.018443523408820935
Position 60334: 0.01841900349034428
Position 51025: 0.017991152133133265
Position 47816: 0.017195276811452404
Position 43814: 0.017144664987282558
Position 40342: 0.016811980647405814
Position 61075: 0.01607773584270552
Position 54541: 0.01588095976440233
Position 47362: 0.014666705344957984
Position 266: 0.01431746979093694
Position 49524: 0.013500167889774276
Position 63977: 0.012783630151268174
Position 63636: 0.012368354854802971
Position 52872: 0.01216260737769236
Position 55405: 0.011982224198370221
Position 608: 0.011801937182929472
Position 1877: 0.011786211297743049
Position 2794: 0.01155784214174155
Position 56118: 0.011375763360345913
Position 63427: 0.010794739143186167
Position 42928: 0.010709287787874625
Position 59980: 0.010562331206363264
Position 59173: 0.010413036297760213
Position 63387: 0.010322876939519299
Position 59947: 0.010211041771162135
Position 55712: 0.010094912721493009
Position 42351: 0.009947524292610725
Position 35808: 0.009593879031624461
Position 43984: 0.009529935999251078
Position 64098: 0.00924255316192357
Position 55003: 0.009201043528737282
Position 55963: 0.00919299077966695
Position 37955: 0.008664354196804438
Position 33118: 0.008326963912197833
Position 59848: 0.008136110134581459
Position 3767: 0.007571102294718785
Position 62873: 0.007406421854678229
Position 1847: 0.007297179424088987
Position 2483: 0.00729688606027373
Position 51619: 0.007094853411552495
Position 41223: 0.00701723286679382
Position 59821: 0.0067853958303429164
Position 51399: 0.006754754767273482
Position 52384: 0.006587897970324612
Position 2467: 0.006435718516864592
Position 3066: 0.00642473469543711
Position 61085: 0.006349601046305993
Position 58967: 0.006254689856937102
Position 50200: 0.0060791330596444955
Position 46644: 0.0059056878277791705
Position 62288: 0.005395648909724611
Position 51341: 0.0053829240842435564
Position 56630: 0.005290466483712321
Position 2695: 0.005166035505799996
Position 61487: 0.005154187426253822
Position 40233: 0.004827619714453293
Position 188: 0.004611008368017213
Position 42737: 0.0045652772122119
Position 33762: 0.004387611284610028
Position 61048: 0.004240809598183741
Position 2789: 0.004180266947984224
Position 59846: 0.004112677697741049
Position 29553: 0.0040453508866740515
Position 35316: 0.004032951536912596
Position 1889: 0.003988697022865323
Position 63349: 0.0037556565939118615
Position 60539: 0.003620899552817517
Position 14843: 0.0036203987567517654
Position 61915: 0.0035961692375516634
Position 63473: 0.0033993716497107453
Position 63405: 0.0033670323644847578
Position 930: 0.0033418924972040335
Position 2921: 0.0033323676827408345
Position 49537: 0.0031362710356856957
Position 55358: 0.002977790919085481
Position 14594: 0.002941885016652427
Position 56242: 0.002701161940835298
Position 41561: 0.0026784083681087997
Position 41721: 0.002621901068803969
Position 52222: 0.0025301357382324263
Position 59535: 0.0024386934459989956
Position 54392: 0.0023725583638035145
Position 61587: 0.002362402306781561
Position 1941: 0.0023231373333589926
Position 42070: 0.0023165745320556305
Position 53362: 0.0022929112587702816
Position 60015: 0.002291665011419953
Position 62703: 0.0022609461443982236
Position 4455: 0.0021634752425328074
Position 61185: 0.002160577817772281
Position 1025: 0.0021198661319805283
Position 54556: 0.0020404760390029687
Position 46682: 0.002030982698326261
Position 29871: 0.0019882271882154545
Position 29719: 0.0019768717393736316
Position 47313: 0.0019455693751077047
Position 41231: 0.001916940768633061
Position 178: 0.0018431365307074535
Position 30845: 0.0018269076645756504
Position 58634: 0.001761169576382079
Position 3039: 0.0017470423916673447
Position 56104: 0.0017437093007296265
Position 14827: 0.0017368042675491536
Position 61718: 0.0017278556467971093
Position 63156: 0.001699021097658493
Position 51461: 0.0016159750763767868
Position 49889: 0.0016081091699179225
Position 2664: 0.0015337452450914356
Position 63713: 0.0014304169793994148
Position 56179: 0.0014193991467430205
Position 61508: 0.0013802932926489926
Position 1789: 0.0013792804387165135
Position 52339: 0.0013771859228614341
Position 2964: 0.0012758542800750934
Position 33086: 0.0011860953604145975
Position 135: 0.0011514546951100642
Position 64063: 0.001141069649290789
Position 2653: 0.0011400982493308068
Position 458: 0.0011156934899137618
Position 4573: 0.0011070015543281854
Position 59528: 0.0011033496791792684
Position 48602: 0.0010972561680617937
Position 35396: 0.0010971225526357066
Position 52195: 0.0010896238054394162
Position 30: 0.0010808802633484804
Position 55955: 0.0010747092893866547
Position 53770: 0.001055755954203241
Position 45699: 0.0010447214324332257
Position 2804: 0.0010401270109352606
Position 52779: 0.0009811054208552345
Position 60003: 0.0009315714426090251
Position 56660: 0.0008558507335419519
Position 1734: 0.0008356385255747435
Position 496: 0.0008271814555412525
Position 43603: 0.0008023479337053479
Position 18963: 0.0007731464237604677
Position 29118: 0.0007534998515775009
Position 58386: 0.0007166983663867957
Position 29103: 0.000700082644416036
Position 56262: 0.0006938549874869379
Position 635: 0.0006923197756201989
Position 2104: 0.0006697735844645742
Position 29472: 0.0006626958513500562
Position 57223: 0.0006579329563162565
Position 2509: 0.0006433355468565733
Position 57215: 0.0006220258567857078
Position 4293: 0.0006138744171652567
Position 51899: 0.0005550837173081802
Position 60873: 0.0005547016501363442
Position 15397: 0.0005381095965404986
Position 353: 0.0005374904135155489
Position 59838: 0.0005252599491377826
Position 1922: 0.0005018299219219161
Position 61991: 0.0004908232091333091
Position 54904: 0.00045067495970563053
Position 61997: 0.00042404092461296284
Position 45276: 0.0004127511200320678
Position 64114: 0.00039521702933399244
Position 29524: 0.00039275331462672607
Position 60: 0.0003913571847818396
Position 15440: 0.0003838377032355872
Position 29599: 0.0003710320754347245
Position 2680: 0.0003628549890843288
Position 55983: 0.00034720949053683193
Position 45418: 0.0003465072391734243
Position 57171: 0.00034370724903151227
Position 2578: 0.00034276304844682755
Position 29462: 0.0003326384097068727
Position 29515: 0.00031727620226143646
Position 56003: 0.000294518389879058
Position 52512: 0.00028441332671978893
Position 55260: 0.00025990082823078775
Position 61117: 0.00025451844388431956
Position 1927: 0.00025382959107031255
Position 3058: 0.00024442302207601616
Position 2079: 0.00023721094411295943
Position 57329: 0.00023150627887756864
Position 43: 0.00022838540073169994
Position 55515: 0.0002141553077163195
Position 2911: 0.00020072359626911902
Position 61106: 0.0001829175419835082
Position 54992: 0.0001792544061015034
Position 55348: 0.00016463170373952186
Position 3878: 0.0001641465614210577
Position 57324: 0.00016378372348865915
Position 64046: 0.00016333009702908623
Position 2540: 0.00015826244363079085
Position 62274: 0.00015817342378380783
Position 1632: 0.00015565661565350715
Position 56481: 0.00015179882151302435
Position 62264: 0.00014533284370618415
Position 55716: 0.00014527078209175624
Position 2421: 0.00013047516549108003
Position 63450: 0.00012643825815345777
Position 60851: 0.0001227034635770551
Position 729: 0.00011991852850088386
Position 56171: 0.00011886322087315274
Position 61980: 0.00011639157651095562
Position 56280: 0.00011579399412513888
Position 61907: 0.00011348559687661283
Position 1331: 0.00010994396715847565
Position 2953: 0.00010650901704986444
Position 15630: 0.0001054435114890001
Position 1929: 9.956514652360751e-05
Position 30215: 9.729374899164679e-05
Position 2201: 9.719474674522289e-05
Position 903: 9.643693764119736e-05
Position 237: 8.555739618024246e-05
Position 1991: 8.521172188053898e-05
Position 1884: 8.121353983696235e-05
Position 1673: 7.93644161804291e-05
Position 1738: 7.332657162796975e-05
Position 298: 7.327070905028205e-05
Position 1657: 7.258192144594163e-05
Position 1999: 7.241292603945039e-05
Position 370: 7.214728313082164e-05
Position 64504: 6.827624428815159e-05
Position 905: 5.8294482807780864e-05
Position 2923: 5.430891322968169e-05
Position 55867: 5.368245978138053e-05
Position 56095: 4.658613837994682e-05
Position 2093: 4.0327772618060494e-05
Position 62678: 3.941651476651354e-05
Position 29923: 3.500791754225108e-05
Position 612: 2.0773304268540267e-05
Position 108: 1.9034924432502818e-05
Position 60605: 1.6354963181880946e-05
Position 173: 1.5141990333713327e-05
Position 113: 1.4552201647395347e-05
Position 64055: 1.386467024383261e-05
Position 524: 1.1716621765399244e-05
Position 1639: 1.0272906903387812e-05
Position 194: 7.3689167747111764e-06
Position 933: 6.4057513927468065e-06
Position 2288: 5.809950231963859e-06
Position 615: 5.6643957418199584e-06
Position 966: 5.125945761835881e-06
Position 597: 4.86809197538263e-06
Position 1171: 4.290952550464872e-06
Position 14990: 4.173847600220746e-06
Position 440: 4.0884824937023206e-06
Position 1125: 3.7844221457205225e-06
Position 1212: 3.644019002851987e-06
Position 1119: 3.601989185311496e-06
Position 846: 3.226441654253358e-06
Position 2055: 2.9017492884776056e-06
Position 1988: 2.5458188917126858e-06
Position 1593: 1.7401902577009507e-06
Position 947: 1.322520676764228e-06
Position 54888: 1.2749519909169515e-06
Position 1689: 1.177516769900469e-06
Position 1128: 1.0659127327852832e-06
Position 56316: 8.875441555450299e-07
Position 367: 6.42763848333568e-07
Position 15233: 4.7378251141443506e-07
Position 2191: 3.898490229367078e-07
Position 61080: 3.783746974559202e-07
Position 55175: 2.843141697278078e-07
Position 56270: 2.2123990565792155e-07
Position 2189: 1.45412636792706e-07
Position 998: 1.0977627176185746e-07
Position 2058: 1.0750627766369634e-07
Position 685: 7.731240396238592e-08
Position 510: 7.516046743458364e-08
Position 682: 6.959804056431025e-08
Position 647: 5.3847340168173146e-08
Position 64029: 4.536586601491816e-08
Position 1515: 2.9169737259709634e-08
Position 64284: 2.150650037702079e-08
Position 283: 1.9533699190186327e-08
Position 2115: 1.4103586906783458e-08
Position 567: 1.3771495850158493e-08
Position 111: 9.566967361268871e-09
Position 649: 3.24611641622118e-09
Position 57781: 1.730586911502807e-10
Position 741: 1.275893488351881e-10
Position 64037: 5.614588335607095e-12
Position 57621: 8.943876094213614e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 14502: 0.9983513647961281
Position 63918: 0.9974733153539763
Position 51284: 0.9963927724832912
Position 54774: 0.9931473143628432
Position 60397: 0.9797470096951073
Position 61878: 0.9602807772312026
Position 42603: 0.9579507838149632
Position 56073: 0.9543110288658857
Position 57375: 0.9344304824446181
Position 29339: 0.9337461420889053
Position 63196: 0.887290766378992
Position 28592: 0.8405892167503259
Position 39496: 0.8281953126819641
Position 35987: 0.8068952208724038
Position 29087: 0.7002101970843071
Position 55514: 0.6870384770392982
Position 44066: 0.6661398297874226
Position 14913: 0.660011256436314
Position 32752: 0.49351313693925586
Position 47988: 0.4901249688216001
Position 32734: 0.478017851994537
Position 57080: 0.3939618136332216
Position 3117: 0.39111973315454335
Position 20465: 0.38056789584665096
Position 2597: 0.3604723618148518
Position 59753: 0.34810464088738097
Position 4483: 0.32578052595566603
Position 35498: 0.31804573159001354
Position 43959: 0.3139208723030969
Position 63551: 0.30045841247080646
Position 14696: 0.27845299210189844
Position 49721: 0.2361076133015333
Position 63537: 0.22394831555637437
Position 3159: 0.2081831272691931
Position 52007: 0.20343465431096097
Position 29000: 0.20303405500095095
Position 43486: 0.2015743192241182
Position 43401: 0.1720679622286874
Position 1771: 0.16893945537591287
Position 35447: 0.1539338634595097
Position 62124: 0.15391230904061892
Position 42835: 0.1339365527250374
Position 35716: 0.13044209774224186
Position 44016: 0.1179401171806011
Position 51698: 0.11132120093802765
Position 49752: 0.11033434320543878
Position 3216: 0.1045039553856977
Position 45275: 0.1040963678951518
Position 39969: 0.10402350773313991
Position 29677: 0.0957042375134153
Position 29870: 0.09270955349328226
Position 7873: 0.09178660541089188
Position 31042: 0.09055471734244248
Position 46990: 0.08335630482745317
Position 41083: 0.0831542986489325
Position 14867: 0.0824627006421004
Position 2387: 0.08215879955182934
Position 45543: 0.07752427354947859
Position 45180: 0.07447335902507256
Position 58682: 0.07370634728379308
Position 42231: 0.06982761510528701
Position 49980: 0.06597336489396512
Position 43732: 0.06440647050564953
Position 35194: 0.06196261948264937
Position 60737: 0.06043489635753155
Position 29608: 0.05591647987303926
Position 62139: 0.05350012980982576
Position 30481: 0.04932836882614743
Position 57409: 0.04921840420889248
Position 45310: 0.04868155570725752
Position 31177: 0.04759902723669197
Position 38343: 0.047483138298672255
Position 46976: 0.046033980100150626
Position 36065: 0.04475988339823216
Position 55847: 0.04468485718322306
Position 29144: 0.04467010544085881
Position 61003: 0.04277780547202555
Position 36068: 0.04255270268103797
Position 35019: 0.04251889627578093
Position 35664: 0.04149171807748218
Position 49296: 0.03985473935879616
Position 51561: 0.03848831474844205
Position 52286: 0.037476140287364436
Position 55653: 0.03660425389558674
Position 51755: 0.033962620481217766
Position 29047: 0.03323665456723819
Position 61344: 0.03317436523781579
Position 43965: 0.03238121373716167
Position 32150: 0.03133233535603301
Position 20141: 0.030625269917684366
Position 42201: 0.030230812581108275
Position 55259: 0.029804229206695083
Position 41408: 0.02969895996949947
Position 42069: 0.026379144582252583
Position 43757: 0.026257145397321487
Position 7885: 0.02558384593144494
Position 45495: 0.02499756429434921
Position 63635: 0.02249191424706508
Position 57085: 0.022112104693788673
Position 59403: 0.02157653693879057
Position 20344: 0.021166017080795033
Position 34627: 0.021157106159685198
Position 58896: 0.0200541982404863
Position 35050: 0.019984719885976977
Position 43712: 0.01987301943864772
Position 34678: 0.019346759959554625
Position 4488: 0.018733520617578055
Position 33727: 0.01834681412725907
Position 50863: 0.017991152133133282
Position 60192: 0.01798300550934598
Position 8028: 0.01758233992947085
Position 47647: 0.017195276811452415
Position 56117: 0.016448832156824637
Position 44421: 0.015471334435942346
Position 60927: 0.015337587141266758
Position 62814: 0.015333826197755009
Position 35002: 0.01467004651282066
Position 58696: 0.014439084188069521
Position 63261: 0.014091710029473452
Position 58467: 0.013940205447047329
Position 51582: 0.013926588420635128
Position 55435: 0.013712285256104413
Position 62120: 0.013683362786857764
Position 58687: 0.013546026517058949
Position 60433: 0.013513369945422325
Position 2664: 0.01335246575664106
Position 47170: 0.013319998977185136
Position 50004: 0.013315194108916857
Position 40258: 0.013223574131668522
Position 2616: 0.013016895952569597
Position 58423: 0.013008351571457983
Position 2594: 0.012844119531482115
Position 57387: 0.01278025544346688
Position 63596: 0.012292336511662241
Position 44521: 0.012208173722735463
Position 52778: 0.012162607377692387
Position 3187: 0.011902436873926362
Position 43682: 0.011212493085718074
Position 54280: 0.010174985242543183
Position 38177: 0.0101436164717404
Position 54496: 0.010119301209431202
Position 2702: 0.009830657422943615
Position 42273: 0.009799548210922635
Position 52311: 0.00932841946693614
Position 51675: 0.00930110069536427
Position 58923: 0.008872627089050716
Position 55478: 0.008670359161742748
Position 40886: 0.008461099341955701
Position 32931: 0.008411676273875169
Position 60898: 0.008409471008357185
Position 39438: 0.008362820753367684
Position 39543: 0.00822852118437373
Position 2807: 0.008083923796379679
Position 64224: 0.008073917531178323
Position 51648: 0.007973916330450704
Position 45413: 0.00796563116987158
Position 43447: 0.007911671816224675
Position 30759: 0.007793586262073181
Position 64487: 0.007772695860853266
Position 2353: 0.0076393230668961995
Position 51481: 0.007563576884433309
Position 46723: 0.0073293348295110925
Position 55670: 0.0072278074950812956
Position 3008: 0.007204124873145182
Position 62751: 0.00720366799258716
Position 3594: 0.006685989623935451
Position 2534: 0.006568041551622714
Position 58517: 0.006211038994004102
Position 4292: 0.00620752498298157
Position 51572: 0.005904530898839826
Position 54743: 0.00574212841278742
Position 30895: 0.005681629337864824
Position 37848: 0.005474377298431465
Position 55622: 0.005168836793180072
Position 802: 0.005072916893136489
Position 57098: 0.004951265182138065
Position 42380: 0.0047278197396400665
Position 56006: 0.004621052840818329
Position 45154: 0.004363444368860911
Position 46529: 0.0043381030576055265
Position 58491: 0.004307799973587885
Position 40090: 0.0040940967881683225
Position 58999: 0.004024412789755094
Position 1737: 0.0038372456592551665
Position 61968: 0.003824064642743052
Position 57030: 0.003810262787862835
Position 63356: 0.0036966272421627123
Position 59043: 0.003643715520305421
Position 62670: 0.003587791351609259
Position 2600: 0.0035775199797355903
Position 43797: 0.0035473968539435595
Position 14974: 0.0035160683606898792
Position 40861: 0.003509584795867161
Position 452: 0.0034813472737507804
Position 56398: 0.00345591408513097
Position 62071: 0.003454637391994598
Position 38355: 0.0034516721034412155
Position 55877: 0.003448621130116212
Position 59226: 0.003437085359985806
Position 33742: 0.0034058826770324347
Position 63244: 0.0033458571651647745
Position 47214: 0.003292275742880565
Position 52354: 0.0032791614163172793
Position 37744: 0.003189976898372972
Position 51543: 0.003180521838447363
Position 51707: 0.003168674936558592
Position 49699: 0.003065602890031271
Position 51764: 0.0030637043315681033
Position 55899: 0.003060993530538912
Position 63574: 0.002890287324891772
Position 58438: 0.002884438922835035
Position 55989: 0.0028394041774142745
Position 51990: 0.002758604120785636
Position 62079: 0.0027564966568918194
Position 41957: 0.0027374612477269297
Position 32266: 0.002715125307734239
Position 64629: 0.002549679502384915
Position 55520: 0.0025396580296863703
Position 46561: 0.002536642766587046
Position 63555: 0.0025223232245355767
Position 2643: 0.0024782717032792237
Position 58375: 0.002400825449527028
Position 56094: 0.0023428799005855167
Position 53240: 0.002292911258770278
Position 46635: 0.0022894146648849206
Position 62833: 0.0022791092071720114
Position 59300: 0.002258506245271917
Position 62264: 0.0022117869342759854
Position 55296: 0.0021774763988266117
Position 55774: 0.002176598915058008
Position 55399: 0.002147395005553034
Position 52062: 0.002126299288177119
Position 61497: 0.0020708986633225595
Position 49393: 0.002032561846247883
Position 58723: 0.002032189358858224
Position 44493: 0.002016984186233564
Position 62346: 0.0020073060138625226
Position 43980: 0.002006292313460047
Position 52210: 0.0019985656238894482
Position 62161: 0.0019810959867361494
Position 42549: 0.0019623715737860006
Position 43883: 0.0019437997447361267
Position 55357: 0.0019167094085345447
Position 44524: 0.0019159008752358203
Position 51757: 0.0018678044378777157
Position 51704: 0.0017728154643662135
Position 14766: 0.0017685922070322482
Position 52296: 0.001726487332081891
Position 33689: 0.0017228010540579096
Position 57119: 0.001680074428517964
Position 64768: 0.0015791358031661375
Position 58209: 0.0015675060900596808
Position 58472: 0.001522993099109245
Position 52188: 0.0014888145709928708
Position 1788: 0.0014712060923727777
Position 45458: 0.0014447815955587486
Position 126: 0.0014163744559527638
Position 44464: 0.0014019884718185788
Position 62994: 0.0013400381786541305
Position 51727: 0.0013345217968858008
Position 1804: 0.0013129457541206009
Position 58708: 0.001292892132304933
Position 60680: 0.0012751906646960359
Position 56531: 0.0012713089894777728
Position 52427: 0.0012655187475750218
Position 44147: 0.001248748215994072
Position 33613: 0.001248205607931529
Position 1527: 0.0012466987217391705
Position 64482: 0.0012446252370966633
Position 2573: 0.0012412914463725063
Position 58938: 0.0012242473472128777
Position 40195: 0.0012040734510148257
Position 582: 0.0011983993376419992
Position 358: 0.0011463241986455366
Position 52247: 0.0011006560055382597
Position 48507: 0.0010972561680617934
Position 46509: 0.00106192470191286
Position 53487: 0.0010557559542032403
Position 57198: 0.0010352121093278397
Position 58419: 0.0010121427097679679
Position 51228: 0.0010008005594869715
Position 62618: 0.0009782943379418785
Position 59033: 0.0009306639975198534
Position 59003: 0.0009252782052803159
Position 62340: 0.0009234400979577611
Position 62320: 0.0009144616283919743
Position 64256: 0.0009138707750499683
Position 63353: 0.000911037444790814
Position 62286: 0.0009100676970686872
Position 43271: 0.0009065764170872604
Position 62428: 0.0008946373318842591
Position 56419: 0.0008865061078572806
Position 52319: 0.0008850877469879444
Position 1579: 0.0008796117770808013
Position 42869: 0.0008136540201045535
Position 3638: 0.0008040388544926378
Position 60270: 0.0007641095156606222
Position 55263: 0.0007577529423153331
Position 55464: 0.0007563002936366877
Position 61803: 0.0007505947974232422
Position 30844: 0.0007474571926749681
Position 14698: 0.0007175451351394191
Position 45079: 0.000664867300580586
Position 63202: 0.0006544355146025501
Position 61580: 0.0006109253656933263
Position 2556: 0.0005994945260238057
Position 62748: 0.0005905543553754996
Position 64845: 0.0005810312702914244
Position 1872: 0.0005804922943285623
Position 32972: 0.0005730823645731873
Position 32834: 0.0005614638159892674
Position 55310: 0.0005503942280363444
Position 4465: 0.0005395365479564092
Position 64522: 0.0005275394549793136
Position 56901: 0.000512000991052792
Position 32907: 0.0005077818303632608
Position 45631: 0.0005058293326149176
Position 4163: 0.0005045933504494397
Position 60407: 0.0004971749717012011
Position 338: 0.000489437412989105
Position 29811: 0.0004884289858872362
Position 61610: 0.0004643694908643691
Position 58307: 0.0004585191670059485
Position 15299: 0.00045292770189075477
Position 56535: 0.00044890695206744967
Position 61461: 0.0004459508244881132
Position 54819: 0.0004238555972891799
Position 769: 0.0004221421833596263
Position 63241: 0.0004101121182804383
Position 63746: 0.0004073939264991552
Position 33761: 0.00038769620126545773
Position 55941: 0.0003811586480378422
Position 57171: 0.000377420142228338
Position 64306: 0.00037734871215013704
Position 59881: 0.0003678198154118941
Position 44384: 0.000363958313355766
Position 62625: 0.000362852760638359
Position 1606: 0.0003519761903074115
Position 18668: 0.000351754036893406
Position 62312: 0.0003430471109109152
Position 58253: 0.000335318015081231
Position 43290: 0.00031353332394655893
Position 33580: 0.000311275074548475
Position 55442: 0.00030463848152031904
Position 56014: 0.00030072839551847073
Position 15269: 0.00029750235229602704
Position 51441: 0.00028474303446527336
Position 44323: 0.00028369505267444856
Position 59304: 0.0002757483475818922
Position 62868: 0.00026689486332444416
Position 3078: 0.0002666734636099084
Position 55626: 0.0002587663304874828
Position 376: 0.0002584881589103652
Position 59979: 0.0002555930212151048
Position 29643: 0.0002465267256799433
Position 58590: 0.00024610759620827434
Position 59023: 0.0002425439424629437
Position 56079: 0.00023925385966362523
Position 63225: 0.00023659266638916812
Position 56342: 0.00023547990423382052
Position 61853: 0.00022992924373609823
Position 18872: 0.00021599835725930034
Position 55861: 0.00020010490018545476
Position 1786: 0.00019972793459279323
Position 55439: 0.00019530514990110417
Position 63656: 0.00019463858670898073
Position 60931: 0.00019152998079282878
Position 64411: 0.00018990595871711934
Position 62856: 0.0001898941383070856
Position 61376: 0.00018426895781346262
Position 62383: 0.00017979041560754855
Position 1734: 0.0001769694179279712
Position 39993: 0.00017372065472195236
Position 55175: 0.000162155819059899
Position 1980: 0.0001576431420029353
Position 63209: 0.0001513673816277891
Position 55609: 0.00015093582070027764
Position 15313: 0.000146452565635715
Position 58693: 0.00014273129877340096
Position 3609: 0.00013916456867644044
Position 63925: 0.00013736908701014977
Position 18938: 0.00013369966979007996
Position 44946: 0.0001322371076987822
Position 2419: 0.0001318092644788141
Position 64427: 0.00013073231752515831
Position 62357: 0.00012922003643395965
Position 492: 0.00012885553085731087
Position 56887: 0.0001235023915446121
Position 64275: 0.00012165465132065692
Position 1378: 0.00011770105496563898
Position 60744: 0.00011750725706416566
Position 60801: 0.000116259381814215
Position 1810: 0.00011475094063414917
Position 55106: 0.00011184517922314851
Position 29549: 0.00010948198326398091
Position 58224: 0.00010941262923638598
Position 4114: 0.00010928106671581587
Position 61705: 0.00010823504366645414
Position 2078: 0.00010748590952599445
Position 15520: 0.00010544351148900035
Position 55655: 0.00010371404792766415
Position 56132: 9.704610693800516e-05
Position 45604: 9.259206818354691e-05
Position 519: 9.126133816958154e-05
Position 29793: 8.923875851757911e-05
Position 62242: 7.740578650761981e-05
Position 55657: 7.414692622702772e-05
Position 58874: 7.177997696900428e-05
Position 63025: 7.162555075525109e-05
Position 62977: 7.122721855417396e-05
Position 63083: 7.034705789463991e-05
Position 3590: 6.848517907537023e-05
Position 61373: 6.514731643339315e-05
Position 2544: 6.443701107865371e-05
Position 2622: 6.412516725036917e-05
Position 1742: 6.257102195687422e-05
Position 54941: 6.109419832314157e-05
Position 56828: 6.0506064732567776e-05
Position 64323: 5.723603281304085e-05
Position 1587: 5.689504717352089e-05
Position 56692: 5.6721755600355005e-05
Position 62970: 5.6599932075791106e-05
Position 44549: 5.545301791768143e-05
Position 54801: 5.379799131386522e-05
Position 30091: 5.221714785384683e-05
Position 55066: 5.16717290457351e-05
Position 961: 5.1487980976223094e-05
Position 18907: 4.932234660029049e-05
Position 55455: 4.651583450117395e-05
Position 30088: 4.5076601137800034e-05
Position 63223: 4.339346204617242e-05
Position 3822: 3.757062995993041e-05
Position 54706: 3.734888551315186e-05
Position 57271: 3.594867321113997e-05
Position 55694: 3.584218532370249e-05
Position 52087: 3.47239740108689e-05
Position 63874: 3.344643333254291e-05
Position 52075: 3.098096514495441e-05
Position 62967: 3.0517201166764856e-05
Position 4547: 2.9230953667799187e-05
Position 1840: 2.9041030944307608e-05
Position 64415: 2.867113856591485e-05
Position 63758: 2.740025566710042e-05
Position 15097: 2.5453088388534564e-05
