Gene = Cd3eap
Position 678: 2.2435719699274782e-08
Position 213: 7.649671444012628e-09
Position 550: 1.0217882446351711e-09
Position 555: 9.732314269802563e-10
Position 538: 7.466272214807529e-10
Position 524: 2.7000598528115126e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.9939753632401103
Position 1464: 0.5784315751138419
Position 1696: 0.5772023366548648
Position 1963: 0.09608903057660587
Position 2935: 0.03812999736102168
Position 1925: 0.03019178894208956
Position 1635: 0.017056091643467768
Position 2025: 0.016949073915540874
Position 1501: 0.01555686581776266
Position 1767: 0.014601506549176645
Position 2257: 0.014406795645505328
Position 2383: 0.014290298546196971
Position 2028: 0.013586722198491092
Position 2254: 0.01289878148231889
Position 1723: 0.012888826724551663
Position 1787: 0.012521964353329333
Position 2206: 0.01183807996357436
Position 2997: 0.011497801300934704
Position 1046: 0.011115478378676286
Position 2380: 0.005592642398959227
Position 514: 0.004873837313282185
Position 2812: 0.004724385272491991
Position 850: 0.004659567226432854
Position 1969: 0.004359011737783227
Position 2137: 0.004354445670283167
Position 3154: 0.003961097003726274
Position 689: 0.0036705567532494955
Position 3261: 0.003030104515195055
Position 1598: 0.002305754533441187
Position 790: 0.0022997872839473103
Position 529: 0.0022614233197581638
Position 326: 0.0019905990157396813
Position 2099: 0.0016152564147040983
Position 889: 0.0015057060201265431
Position 2000: 0.0013957106055277658
Position 1059: 0.0012814377508281747
Position 1966: 0.0011423988922045875
Position 1710: 0.0010430999770845583
Position 1820: 0.0010373954209768976
Position 2200: 0.001018031983093088
Position 3098: 0.0009960336762167093
Position 1557: 0.0009728376856891479
Position 336: 0.0009613400161548118
Position 2506: 0.0009144446535099931
Position 1406: 0.0008869982557866247
Position 1069: 0.0007792137278252309
Position 3393: 0.0007523434540493741
Position 1371: 0.0007298531583416219
Position 544: 0.0007212804148401486
Position 2139: 0.0006733060667047364
Position 2435: 0.0006537144312905704
Position 580: 0.000632378521443026
Position 924: 0.0006187885530218098
Position 1003: 0.0006177057058425073
Position 1554: 0.0005894604324680906
Position 2946: 0.0005715211401337613
Position 2339: 0.0005707508736851597
Position 3183: 0.0005339173943354471
Position 2633: 0.0003826163128505234
Position 297: 0.00036162348547905154
Position 1349: 0.00036131503035220254
Position 1862: 0.0003430839411242166
Position 702: 0.00033729391602196174
Position 1870: 0.0003031349370613307
Position 1950: 0.0002552976217600372
Position 467: 0.0002464290329273709
Position 2681: 0.0002458325929474049
Position 1510: 0.00024044845172129515
Position 638: 0.00023692860316765012
Position 1088: 0.00019581143154626433
Position 816: 0.00019107617339328824
Position 2145: 0.00018716745143846156
Position 2353: 0.00018330940149703987
Position 819: 0.00018141432102965018
Position 2259: 0.0001814104169372657
Position 1104: 0.0001682927082489109
Position 1948: 0.00015266031487119302
Position 558: 0.00015208638895378003
Position 2657: 0.00013237147334704054
Position 1424: 0.00012360724929925347
Position 287: 0.0001178254245124578
Position 2266: 0.00011761625779498833
Position 2815: 0.0001152737644906726
Position 1281: 0.00010136132643421066
Position 3157: 9.783136356946325e-05
Position 220: 9.353393014556784e-05
Position 487: 8.902912373786063e-05
Position 1600: 8.82563831689303e-05
Position 2759: 8.700864507193428e-05
Position 615: 8.39611239142216e-05
Position 3030: 8.135807666900805e-05
Position 2143: 8.003659429105337e-05
Position 2695: 7.97121510645043e-05
Position 1166: 7.949796067625712e-05
Position 1604: 7.298221474785269e-05
Position 582: 6.718766283669155e-05
Position 860: 6.511792213119515e-05
Position 3222: 6.27973257024132e-05
Position 3195: 6.235966678413174e-05
Position 2818: 6.029501662672696e-05
Position 1564: 5.79022580817554e-05
Position 2452: 5.469874564236791e-05
Position 1976: 5.202210446306009e-05
Position 792: 5.0061922572534475e-05
Position 1129: 4.812927574805484e-05
Position 2224: 4.7749807426169287e-05
Position 3319: 4.580656890643294e-05
Position 2032: 4.399668694660636e-05
Position 2152: 4.218013985587843e-05
Position 510: 4.1189469666014686e-05
Position 2009: 4.021504626446894e-05
Position 1793: 3.675462398394036e-05
Position 3353: 3.5258674798391325e-05
Position 877: 3.454997294660578e-05
Position 564: 3.329142708747906e-05
Position 479: 3.146641347044117e-05
Position 932: 3.127590392930661e-05
Position 449: 3.0364159354134186e-05
Position 938: 2.8293909187658376e-05
Position 984: 2.3128554544566706e-05
Position 720: 2.1911671622330505e-05
Position 1531: 1.2894179105596628e-05
Position 1434: 1.0738958351343773e-05
Position 584: 1.0088863208480788e-05
Position 1932: 1.0077598464071037e-05
Position 1295: 9.899890521025854e-06
Position 1214: 9.492770324031542e-06
Position 1324: 9.105203305619864e-06
Position 1528: 8.561310150905675e-06
Position 1210: 7.405380338085119e-06
Position 1194: 7.311064976504304e-06
Position 375: 4.879073183152307e-06
Position 1378: 4.569325319666682e-06
Position 1238: 4.482516911727255e-06
Position 203: 4.217199485475693e-06
Position 1667: 4.066714116266818e-06
Position 1571: 3.757309119749673e-06
Position 546: 3.5354697825921588e-06
Position 516: 3.2524326823476517e-06
Position 1827: 2.7908149779442076e-06
Position 342: 2.1495732652970723e-06
Position 1233: 1.917064959365344e-06
Position 1574: 1.7910817606318978e-06
Position 560: 1.7571894209240198e-06
Position 1244: 1.7428625833912547e-06
Position 1413: 1.6502407731853337e-06
Position 1259: 1.6163587623431312e-06
Position 736: 1.6026961704116845e-06
Position 348: 1.540457803150116e-06
Position 201: 1.5093145125338446e-06
Position 1305: 1.4470487610502422e-06
Position 366: 1.3555932179323688e-06
Position 1385: 1.2990035531706871e-06
Position 726: 1.2426299917353991e-06
Position 490: 1.2308446396052408e-06
Position 1928: 1.0462383166900662e-06
Position 1225: 1.019755399532964e-06
Position 1806: 7.63282539756058e-07
Position 1222: 7.516180115060501e-07
Position 1330: 6.195805527417691e-07
Position 1910: 6.106629897405312e-07
Position 1090: 5.764657805930447e-07
Position 867: 5.622885995404124e-07
Position 775: 5.277737289683004e-07
Position 1283: 5.233657997049241e-07
Position 149: 3.0449830824414275e-07
Position 620: 1.9996825592128577e-07
Position 1641: 1.5574795687843664e-07
Position 1647: 1.5434972377695347e-07
Position 181: 1.507816911806127e-07
Position 652: 1.4597120304916417e-07
Position 1884: 1.323896875679819e-07
Position 864: 1.1996409944668115e-07
Position 749: 1.131668281673704e-07
Position 86: 7.87612895477183e-08
Position 94: 2.6958860802152137e-08
Position 124: 1.8938415114299907e-08
Position 152: 5.5609397890206e-09
Position 118: 4.225025164106342e-09
Position 408: 2.719115436234874e-09
Position 163: 2.6872879099599377e-09
Position 451: 2.3024172747893464e-09
Position 764: 1.0875997326239783e-09
Position 103: 3.9683033299620005e-10
Position 136: 2.7365313158543094e-10
Position 98: 1.894062840292358e-10
Position 941: 9.582268264815527e-11
Position 396: 2.5352338293297335e-14
Position 423: 1.0317222673723042e-15
