Gene = Erich4
Position 618: 0.0005313836052391731
Position 651: 0.0005123252762171642
Position 381: 0.0004995313774415503
Position 717: 0.0004794731254090845
Position 1101: 0.0004496982874355751
Position 548: 0.00039755615130718084
Position 693: 0.0003737251045662768
Position 407: 0.00034872042581132366
Position 246: 0.0002683156335486474
Position 670: 0.0002494200836016115
Position 1057: 0.00022400377979422677
Position 176: 0.0002157243923276649
Position 1074: 0.00020956810729181918
Position 362: 0.00020705284755124603
Position 672: 0.00020322240169255154
Position 223: 0.0001967950379123258
Position 1155: 0.0001928262106740806
Position 793: 0.0001852922749157374
Position 344: 0.0001443364068886291
Position 299: 0.0001370018761577531
Position 759: 0.00013583357952281748
Position 396: 0.0001329023768525635
Position 390: 0.00013004890603423336
Position 1038: 0.00012862187394842861
Position 1063: 0.00012206743674344933
Position 723: 0.00011308360558403352
Position 714: 9.902317994000328e-05
Position 720: 9.429242285027031e-05
Position 708: 9.385551904623929e-05
Position 411: 9.38242791978527e-05
Position 473: 9.257101509354179e-05
Position 816: 9.246304761850073e-05
Position 447: 9.189505130321706e-05
Position 388: 8.792530251071754e-05
Position 226: 8.710273763633014e-05
Position 838: 7.093560333191352e-05
Position 736: 7.083769140014089e-05
Position 928: 6.758803166861129e-05
Position 873: 6.295136708201547e-05
Position 358: 6.048352444881275e-05
Position 370: 5.409437172352085e-05
Position 762: 4.8327514701873624e-05
Position 1109: 4.7409816262974835e-05
Position 1126: 4.4951728935369067e-05
Position 438: 3.64179909178779e-05
Position 711: 3.4561302811374665e-05
Position 254: 3.323832189132328e-05
Position 198: 2.9570792494139556e-05
Position 182: 2.692677068112014e-05
Position 398: 2.5121290058881982e-05
Position 561: 2.4913107694486155e-05
Position 482: 2.4191337444772838e-05
Position 539: 1.9815389518144436e-05
Position 143: 1.976845151051578e-05
Position 452: 1.948101190379418e-05
Position 248: 1.7779461722959884e-05
Position 944: 1.6272837011165384e-05
Position 338: 1.6066093290272912e-05
Position 265: 1.5598343437420628e-05
Position 997: 1.2909099960763294e-05
Position 934: 1.2021571673310206e-05
Position 1162: 1.1868072419149666e-05
Position 458: 1.131218222922321e-05
Position 478: 9.170006535367903e-06
Position 738: 9.050080352188217e-06
Position 346: 8.332958923262072e-06
Position 440: 8.002076647860212e-06
Position 706: 7.693071882873859e-06
Position 160: 6.159133309889654e-06
Position 892: 5.678178741309453e-06
Position 121: 5.047013955564006e-06
Position 129: 4.9402568741228655e-06
Position 274: 4.245695418010491e-06
Position 202: 3.2319909090173346e-06
Position 467: 2.7350195475464095e-06
Position 146: 2.4739061131258697e-06
Position 304: 1.9633545256358996e-06
Position 250: 1.8100618330255357e-06
Position 238: 1.7975346349589072e-06
Position 753: 1.5285958811500898e-06
Position 234: 1.1301723582121236e-06
Position 257: 9.898543452586342e-07
Position 756: 8.676063834121882e-07
Position 725: 6.239863450217817e-07
Position 798: 4.679356661681434e-07
Position 259: 3.2805172100045573e-07
Position 607: 1.7149338893429943e-07
Position 782: 1.3274407780633003e-07
Position 986: 1.217282852152411e-07
Position 769: 1.2084433313896135e-07
Position 829: 8.581276920034911e-08
Position 855: 7.376883104787811e-08
Position 1086: 5.8486734437624926e-08
Position 505: 4.797306917100211e-08
Position 82: 3.157697611686109e-08
Position 73: 2.7357742363250615e-08
Position 886: 8.560547698085834e-09
Position 501: 5.814251884935877e-09
Position 510: 4.023581489490012e-09
Position 79: 3.027733779633907e-09
Position 99: 1.894628149702144e-09
Position 484: 1.8479516679946524e-09
Position 94: 5.56917460761081e-11
