Gene = Rfxap
Position 3196: 5.681373610841139e-05
Position 2639: 5.522329289172766e-05
Position 2687: 5.123383760198277e-05
Position 1983: 4.8613579389839224e-05
Position 2861: 4.6564491743125925e-05
Position 2275: 4.637711626772009e-05
Position 2506: 4.423077122899669e-05
Position 2024: 4.102707165671056e-05
Position 629: 4.0081242107923605e-05
Position 1546: 3.570250998774182e-05
Position 2926: 3.354051699485885e-05
Position 1527: 3.194009492254226e-05
Position 1958: 3.149033365795004e-05
Position 459: 3.0965532639858176e-05
Position 323: 3.080522569514493e-05
Position 3186: 2.872510195732746e-05
Position 743: 2.7096401170219483e-05
Position 3006: 2.5360015421489584e-05
Position 2917: 2.40496893376065e-05
Position 413: 2.208852817998732e-05
Position 344: 2.201410646418115e-05
Position 1057: 2.1784074146594707e-05
Position 3179: 2.0778730555241746e-05
Position 988: 2.0428732562909668e-05
Position 410: 1.9964430635291285e-05
Position 2821: 1.987794583992429e-05
Position 3118: 1.8869726488879713e-05
Position 3199: 1.7622541933768265e-05
Position 311: 1.7527765642116225e-05
Position 3205: 1.7393587918333755e-05
Position 1194: 1.4692916526235568e-05
Position 2548: 1.381707260146663e-05
Position 2536: 1.334912303047923e-05
Position 404: 1.324172232019721e-05
Position 1507: 1.1995608936044198e-05
Position 353: 1.1970734187545097e-05
Position 422: 1.10946949409673e-05
Position 2006: 1.0234695166146131e-05
Position 288: 9.98582761130989e-06
Position 642: 9.830488486007436e-06
Position 928: 9.702797701720838e-06
Position 1050: 9.270281108664549e-06
Position 800: 8.75595896111612e-06
Position 239: 8.531059058001174e-06
Position 3166: 7.2789431927709625e-06
Position 254: 6.36790347757545e-06
Position 731: 4.747029750179139e-06
Position 242: 1.9379690122165734e-06
Position 158: 1.7690284711403586e-06
Position 407: 1.7144990039290468e-06
Position 1355: 1.458966587714065e-06
Position 1228: 1.2182027863206824e-06
Position 1272: 1.182943053865345e-06
Position 221: 9.499098582667507e-07
Position 1549: 6.377923191798494e-07
Position 232: 6.027996674343559e-07
Position 296: 4.69028741534436e-07
Position 507: 2.8746173561242706e-07
Position 415: 1.917907726315066e-07
Position 1217: 1.1132855265527695e-07
Position 223: 9.457924081703206e-08
Position 136: 4.915850360041408e-08
Position 751: 2.8993196213597205e-08
Position 263: 1.8208536616139878e-08
Position 726: 1.7447828924123884e-08
Position 512: 3.8963053515566426e-09
Position 89: 3.795805932404245e-10
Position 476: 1.2013257014033597e-10
Position 118: 4.524411261233393e-11
Position 101: 3.001420926259039e-11
Position 95: 3.687368193975146e-12
