Gene = Ric3
Position 2351: 7.848197764801627e-06
Position 313: 6.092158204996897e-06
Position 7: 5.384197768331325e-06
Position 410: 4.777884264607937e-06
Position 69: 4.576385800946943e-06
Position 682: 4.508904824034111e-06
Position 251: 4.282151264625107e-06
Position 2457: 3.941054865692177e-06
Position 101: 3.1680174382481014e-06
Position 128: 2.5032073047223775e-06
Position 325: 2.192504369038724e-06
Position 407: 2.1298180612676947e-06
Position 390: 1.9818936397777778e-06
Position 254: 1.8382414997665831e-06
Position 439: 1.7562270992324777e-06
Position 617: 1.5547010993501e-06
Position 249: 1.4514407845974965e-06
Position 456: 8.074087838540292e-07
Position 266: 6.967621909900661e-07
Position 471: 6.025768412171423e-07
Position 573: 3.3849313002234863e-07
Position 627: 3.048176717888381e-07
Position 644: 2.9537079872775855e-07
Position 377: 2.839182270385027e-07
Position 259: 2.7040514366914577e-07
Position 365: 1.7322364240713987e-07
Position 348: 1.395266119552861e-07
Position 99: 6.46743663848893e-08
Position 357: 4.0305624241632774e-08
Position 1662: 4.7470129125943255e-09
Position 332: 5.107929313134489e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.5443073119405412
Position 4179: 0.2781809032051811
Position 690: 0.18528955465438038
Position 1507: 0.1461210792646717
Position 2113: 0.13177980083254445
Position 844: 0.11845776223108188
Position 5536: 0.11274441311680246
Position 2027: 0.0899808178288483
Position 3903: 0.08319921593397496
Position 2081: 0.07911542810950913
Position 2054: 0.06769127431991287
Position 3558: 0.06289209275940963
Position 2006: 0.060450474484545304
Position 614: 0.05975191504545777
Position 1112: 0.05957642248564641
Position 6523: 0.05344896308244294
Position 4700: 0.05195478578190436
Position 1141: 0.039934927683647606
Position 10987: 0.032551437390452874
Position 1424: 0.032408060847064046
Position 10376: 0.0274421074240114
Position 7104: 0.02457551147317902
Position 10791: 0.02174882076277254
Position 3588: 0.019663313243613312
Position 10944: 0.019636328057397533
Position 6168: 0.017608318734013185
Position 119: 0.016512541711076533
Position 8587: 0.015601985744985274
Position 437: 0.015433133150085005
Position 1115: 0.015271252773498738
Position 6672: 0.01446509277267167
Position 1534: 0.013942418181639774
Position 1939: 0.012498973901454902
Position 1392: 0.01202624972483186
Position 656: 0.011968788220812468
Position 3367: 0.011084185889501252
Position 6643: 0.0103842939608054
Position 4873: 0.010178735573497678
Position 1314: 0.008446419941922186
Position 6611: 0.008031397564399415
Position 6858: 0.006745157229722496
Position 1904: 0.006588996822837751
Position 2534: 0.005791534142908537
Position 5665: 0.005628524799996928
Position 4210: 0.005501479540261796
Position 388: 0.005481795745795321
Position 1381: 0.005290460330629207
Position 8447: 0.0052490045923400865
Position 1539: 0.004907914012477041
Position 3820: 0.004832376095576639
Position 917: 0.004665321820336099
Position 491: 0.004563924437661492
Position 7040: 0.004288928760009837
Position 6311: 0.0037369382562594
Position 1853: 0.003502449907192796
Position 1404: 0.0032723127269601725
Position 3786: 0.0029575108406038626
Position 1190: 0.002845440312769151
Position 4752: 0.0027901357925273537
Position 863: 0.0023570347515966704
Position 140: 0.0022745818398337103
Position 5952: 0.0021139296609498626
Position 5060: 0.0020325267825729238
Position 971: 0.0018144298952368593
Position 1514: 0.0018000156125442248
Position 1009: 0.001766037573034072
Position 3383: 0.0016226593502887575
Position 1038: 0.0016161901160135876
Position 1801: 0.0015621692048154855
Position 1117: 0.0015620743051092852
Position 2479: 0.0014695098511866417
Position 3250: 0.0014030087042315271
Position 1285: 0.0013826465739631103
Position 1071: 0.001356910833936819
Position 3702: 0.0012398950791561645
Position 640: 0.0011707512885223766
Position 4500: 0.0010750045502959417
Position 2847: 0.0009611073233133667
Position 1474: 0.0009379718405483141
Position 5187: 0.0008944536126954618
Position 3504: 0.0008754342553801631
Position 1558: 0.0008652853354560706
Position 5033: 0.0008583990994379868
Position 1542: 0.0008295948174515812
Position 2200: 0.0007974027675877567
Position 5304: 0.000777638404654215
Position 757: 0.0007322174939680916
Position 316: 0.0007041986526700507
Position 2558: 0.0006965070489491342
Position 3768: 0.0006922626607594911
Position 1971: 0.0006913349143218729
Position 1456: 0.0006686222859823687
Position 3735: 0.0006495821204398649
Position 5438: 0.0005918688457123647
Position 1278: 0.0005053391532211558
Position 2145: 0.0004908809031841177
Position 1237: 0.0004547280185943973
Position 3876: 0.0004377207425532652
Position 1445: 0.00040005739359478946
Position 1561: 0.00037212088021376465
Position 5932: 0.0003125332927114352
Position 4429: 0.00031073309531831313
Position 370: 0.00029179870869133485
Position 4457: 0.00028360987143539795
Position 2763: 0.0002792334980797363
Position 585: 0.00026429802989953635
Position 1146: 0.00026078760207290933
Position 2694: 0.0001825060284526798
Position 1258: 0.00017150016658721266
Position 587: 0.0001708546429505961
Position 581: 0.00014750426026828356
Position 3337: 0.00012504428593369644
Position 1148: 0.0001184965337253159
Position 1536: 0.0001049048771324596
Position 1435: 8.853897415232231e-05
Position 149: 8.199238146407132e-05
Position 240: 8.154059669260915e-05
Position 1429: 7.931636793804644e-05
Position 1229: 6.305584567421236e-05
Position 1578: 5.8266641106584196e-05
Position 2881: 5.4184867598580674e-05
Position 984: 4.715938110022768e-05
Position 2438: 4.629458792493005e-05
Position 1580: 4.318330997687482e-05
Position 1280: 3.668859293728858e-05
Position 390: 3.206716708896161e-05
Position 1024: 3.145276336999955e-05
Position 1975: 2.9731639254034344e-05
Position 439: 2.9324883588306006e-05
Position 1768: 2.8984872017396137e-05
Position 496: 2.825946328030196e-05
Position 817: 1.662444696929107e-05
Position 544: 1.0985763321187715e-05
Position 2270: 1.0811936639041197e-05
Position 958: 1.0561981264302936e-05
Position 279: 9.532299282653181e-06
Position 325: 7.713689302942533e-06
Position 2229: 6.781212017850222e-06
Position 979: 6.130362076455529e-06
Position 443: 5.074839089655188e-06
Position 932: 3.6989408985777525e-06
Position 805: 3.6604700079199355e-06
Position 168: 2.903915426790732e-06
Position 1212: 2.607521682984458e-06
Position 2219: 1.7064599048449513e-06
Position 1206: 1.2855128785695982e-06
Position 456: 5.967161410652401e-07
Position 500: 4.924162545427888e-07
Position 514: 4.162176175488407e-07
Position 462: 3.7382795418171964e-07
Position 723: 1.740432809474689e-07
Position 281: 1.6965759416417548e-07
Position 446: 1.5075728517409238e-07
Position 998: 1.3601976551622742e-07
Position 510: 8.566902663171726e-08
Position 596: 8.339672344795463e-08
Position 520: 5.657474239414178e-08
Position 187: 5.2945691118088086e-08
Position 332: 3.195518796284597e-08
Position 337: 2.7673087323464843e-08
Position 288: 1.1547991523783685e-08
Position 990: 7.75047616083562e-09
Position 173: 6.8408137599717186e-09
Position 285: 9.272242407350978e-10
Position 195: 6.314596360210677e-10
Position 69: 4.842601981205551e-10
