Gene = Fpgt
Position 1718: 0.00010595695165704218
Position 354: 7.832292102516038e-05
Position 1133: 7.346673219887174e-05
Position 1297: 7.034914652872307e-05
Position 2718: 5.2762388630369755e-05
Position 921: 4.600727462284805e-05
Position 364: 4.477174437618693e-05
Position 330: 4.458135464074501e-05
Position 2340: 4.387659459706274e-05
Position 1658: 4.365502289505812e-05
Position 9: 4.3201744844595705e-05
Position 932: 4.239937670620505e-05
Position 580: 3.9710495769667524e-05
Position 275: 3.688534017043393e-05
Position 1593: 3.309477721905872e-05
Position 1289: 3.07329541993661e-05
Position 361: 2.679228548306357e-05
Position 1063: 2.62952057317544e-05
Position 1933: 2.5189323781692466e-05
Position 2367: 2.2385557267010047e-05
Position 1146: 2.03969963618857e-05
Position 473: 1.831630431347257e-05
Position 1687: 1.7805487320281882e-05
Position 26: 1.748953791170841e-05
Position 3347: 1.7239197023521743e-05
Position 52: 1.51308444187232e-05
Position 789: 1.408107287657998e-05
Position 1312: 1.290793517710738e-05
Position 528: 1.0215637920901551e-05
Position 1010: 9.69388665947377e-06
Position 1246: 9.556213750629214e-06
Position 1344: 8.32021800299367e-06
Position 1209: 8.302186832345636e-06
Position 1732: 7.946568997223146e-06
Position 1666: 7.197481283431276e-06
Position 512: 7.174717469575912e-06
Position 40: 7.131005278908761e-06
Position 794: 6.553619355074377e-06
Position 1284: 6.127953850455153e-06
Position 19: 6.000501969254567e-06
Position 1675: 5.942106526171508e-06
Position 1581: 5.330828887710524e-06
Position 367: 4.889596548599268e-06
Position 584: 4.75815525431985e-06
Position 756: 4.72209903421855e-06
Position 1703: 4.457688844958863e-06
Position 650: 3.316632728302527e-06
Position 887: 2.65689885069418e-06
Position 375: 2.6069047345681876e-06
Position 811: 2.383345783770645e-06
Position 808: 2.3275034794590806e-06
Position 1877: 2.38761956184943e-07
Position 28: 2.0138124803448466e-07
Position 777: 4.430430734989986e-08
Position 2397: 1.746393430792449e-08
Position 2332: 1.742913356529287e-08
Position 849: 1.4920558451794374e-08
Position 737: 1.4843440546302016e-08
Position 701: 4.483980776142192e-09
Position 488: 7.287037602483692e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1844: 0.6337526963364026
Position 5333: 0.5401311863758156
Position 3198: 0.2875240089783892
Position 5625: 0.17542191355116715
Position 6491: 0.154081720348305
Position 7077: 0.14186288000761552
Position 1500: 0.09704533853300096
Position 2489: 0.09171500308025361
Position 2615: 0.09093467261418353
Position 1160: 0.07759170594107506
Position 3605: 0.06284458391148914
Position 6903: 0.058473301479971804
Position 394: 0.05571340063445561
Position 2524: 0.04879185089247788
Position 6357: 0.03846317654023246
Position 6682: 0.03330859621298051
Position 6054: 0.03228684075489015
Position 5280: 0.02981153525216136
Position 3160: 0.02621316000426098
Position 7151: 0.024788255354120266
Position 4396: 0.023603380632168443
Position 7901: 0.021812074609050814
Position 5300: 0.01989002980097961
Position 4200: 0.018743154707674754
Position 5203: 0.018155103063684383
Position 4547: 0.014576084959291942
Position 3461: 0.014359892975600013
Position 6108: 0.013602668885148196
Position 3893: 0.013330382909273934
Position 3035: 0.013102339790910763
Position 2686: 0.013085451474787313
Position 2390: 0.01210618563473505
Position 5885: 0.011605257463531408
Position 1284: 0.011187255413203546
Position 2647: 0.009812305540451012
Position 7933: 0.008440624696902235
Position 2661: 0.008406532698371938
Position 6866: 0.007975503742540982
Position 5743: 0.006943500756237863
Position 6204: 0.006831235671656781
Position 5258: 0.0061804248391218244
Position 3560: 0.005615744310580851
Position 5655: 0.005036040659536361
Position 5492: 0.004615540494143428
Position 865: 0.0043985367627088715
Position 4611: 0.004345017702623662
Position 3504: 0.00429762441407299
Position 3350: 0.004272481284691631
Position 1119: 0.003926489859866529
Position 5908: 0.0038364415176824797
Position 5680: 0.0036780411092499654
Position 6538: 0.0035399666679843634
Position 2257: 0.003358417145609281
Position 2711: 0.003275293372923264
Position 214: 0.00308653454538289
Position 4512: 0.00290291291487086
Position 4659: 0.0027736913654209435
Position 7749: 0.002709264039669981
Position 5859: 0.0026845793079926573
Position 1781: 0.0026355270307870035
Position 5801: 0.0024830571099225714
Position 7109: 0.002328880428660494
Position 7516: 0.0022162245850395517
Position 4019: 0.002064120964525004
Position 1163: 0.001958147725940238
Position 1129: 0.0018551497716926904
Position 6942: 0.001638581221620785
Position 1091: 0.0014480692275620816
Position 330: 0.0013553100471141559
Position 1991: 0.0012403048972154326
Position 6143: 0.0012212059500835708
Position 1048: 0.001197286078804527
Position 3869: 0.0011152909090789112
Position 272: 0.0010929901054810395
Position 1892: 0.0010663290292741096
Position 1859: 0.0010553301272739194
Position 2201: 0.0009970726802174985
Position 2090: 0.0009950904999713646
Position 6162: 0.0009364851685376771
Position 909: 0.0009263307391100223
Position 1453: 0.0008208466837303858
Position 4355: 0.0008015118297192108
Position 1895: 0.0007980516683260328
Position 833: 0.0007695685959743143
Position 5721: 0.0007558325590713416
Position 4093: 0.000740029434190805
Position 868: 0.0006936427144748144
Position 5564: 0.0006447902388336379
Position 1021: 0.0006421088262141226
Position 4970: 0.0005832982300921219
Position 1144: 0.0005716287598437259
Position 2575: 0.0005662363527886331
Position 1066: 0.0005560622532723616
Position 1429: 0.0005179239541226525
Position 4887: 0.0005134748668458118
Position 261: 0.0004919345814524793
Position 2849: 0.00045522608046492144
Position 1865: 0.0004434721189021069
Position 171: 0.0003906322821640147
Position 4401: 0.00037454443807007537
Position 1383: 0.0003668466339910869
Position 2622: 0.00036517966315246136
Position 2794: 0.00033022933405672095
Position 3272: 0.0003250947256372027
Position 1364: 0.00032081441551708715
Position 2761: 0.0002620277526524456
Position 3712: 0.0002490956100971909
Position 2135: 0.00023644382183150457
Position 4632: 0.00023042143787362155
Position 1192: 0.0002178285760249458
Position 1196: 0.00021632429595172217
Position 1409: 0.00021412370333792437
Position 1732: 0.00020968764680880038
Position 733: 0.0001790487502467621
Position 1764: 0.00014257040837790133
Position 352: 0.00014013710477112247
Position 1511: 0.00013032282990081952
Position 1909: 0.0001210161726267652
Position 2692: 0.00011667010678536299
Position 1649: 0.00011077080176193454
Position 1289: 0.00010590838384932632
Position 279: 0.00010247071312667471
Position 547: 9.949578481709943e-05
Position 1025: 8.832517106155158e-05
Position 650: 8.657332569317355e-05
Position 354: 8.46214340650114e-05
Position 2465: 7.279668589730176e-05
Position 1097: 7.176901670586199e-05
Position 957: 6.955074592379967e-05
Position 887: 6.734589805596664e-05
Position 5242: 6.188568915636196e-05
Position 1516: 6.158870498405172e-05
Position 2578: 5.708853205670228e-05
Position 838: 5.6204073741354595e-05
Position 286: 5.397745101024655e-05
Position 1220: 5.187222366968244e-05
Position 361: 4.8912124521342966e-05
Position 336: 4.401458719397661e-05
Position 2443: 4.3684081444268387e-05
Position 1578: 4.080662756160928e-05
Position 3230: 3.960564582046258e-05
Position 2410: 3.514649976454407e-05
Position 1930: 3.462282344107093e-05
Position 1050: 3.4143028691026715e-05
Position 917: 2.9866329032404657e-05
Position 1168: 2.8934540240572653e-05
Position 1906: 2.8141369622584578e-05
Position 1146: 2.629971102043878e-05
Position 1550: 2.5922147954677007e-05
Position 1607: 2.436882268981818e-05
Position 219: 2.1284321893328566e-05
Position 1535: 2.116788468849824e-05
Position 339: 1.9625620651389887e-05
Position 872: 1.7233998047074062e-05
Position 2527: 1.6892863536650196e-05
Position 2764: 1.5632240005580208e-05
Position 1198: 1.1169175367898852e-05
Position 1521: 1.0333922199242083e-05
Position 1106: 1.0298372735471979e-05
Position 1439: 9.685362417278442e-06
Position 1072: 8.914437590423755e-06
Position 1063: 8.551966343254976e-06
Position 442: 8.469523704209838e-06
Position 982: 6.588159140120131e-06
Position 1257: 6.11515777848505e-06
Position 1458: 6.010404476591941e-06
Position 485: 5.790492708468037e-06
Position 1821: 5.6283452928380505e-06
Position 986: 4.71362206498145e-06
Position 1479: 4.446470201937515e-06
Position 1464: 4.161769985939979e-06
Position 364: 3.977737948084905e-06
Position 283: 3.7577657057608756e-06
Position 756: 3.6910253971077553e-06
Position 289: 3.4500247702163994e-06
Position 473: 3.3904717220313784e-06
Position 1029: 2.9775630704884947e-06
Position 87: 2.9630989837411435e-06
Position 5588: 2.8672609302995185e-06
Position 1912: 2.4869282922053843e-06
Position 311: 2.211022523362679e-06
Position 293: 2.004257606115143e-06
Position 1261: 7.617733060556906e-07
Position 1317: 4.499746698916207e-07
Position 777: 4.2193489120160017e-07
Position 1043: 3.7716752147234315e-07
Position 572: 2.6298798761057947e-07
Position 938: 1.9676968692647117e-07
Position 223: 1.9287034016462577e-07
Position 921: 1.8894950146673487e-07
Position 931: 1.8513139336741988e-07
Position 145: 1.5347912511544447e-07
Position 965: 1.325949458506113e-07
Position 159: 6.50123962696054e-08
Position 1942: 5.933424848871279e-08
Position 789: 5.309073485707503e-08
Position 1924: 5.279270348664197e-08
Position 295: 3.4571901164720034e-08
Position 147: 3.154481041576434e-08
Position 735: 2.8570461886176307e-08
Position 1611: 1.9298927903510708e-08
Position 924: 7.450716661623974e-09
Position 104: 6.1823592545219804e-09
Position 102: 3.4761838465505798e-09
Position 97: 1.6354708370137539e-09
Position 112: 5.464859513763309e-10
Position 1074: 5.189339886756496e-10
Position 123: 1.577011251413733e-10
Position 512: 1.2524571262636224e-10
