Gene = Psmg3
Position 722: 1.9985771001185576e-07
Position 677: 3.138887455816019e-08
Position 382: 2.9350286628479127e-08
Position 679: 7.587489502103128e-11
Position 644: 1.6697699880062344e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 607: 0.3827716318694269
Position 2811: 0.3068538327317723
Position 520: 0.17799512473509632
Position 1308: 0.11327618249836062
Position 2835: 0.06755403617302007
Position 1076: 0.0573783329581896
Position 1057: 0.039683147539156395
Position 630: 0.03485966279312216
Position 627: 0.03249694619953646
Position 2315: 0.030990815665961097
Position 805: 0.030642002037682955
Position 1862: 0.02718238814824201
Position 2382: 0.024741136300340714
Position 1278: 0.022754343184238444
Position 655: 0.01886026841930426
Position 2863: 0.017771136326813614
Position 988: 0.012570821309475464
Position 872: 0.012034277519827458
Position 2221: 0.011843378992819455
Position 641: 0.011473750151175613
Position 976: 0.011080262096360028
Position 693: 0.010990540804601065
Position 858: 0.01092751374922025
Position 2866: 0.010413991995856223
Position 1398: 0.010111220958086057
Position 1925: 0.009999694411732724
Position 342: 0.009657156298367322
Position 1804: 0.009622629184747144
Position 403: 0.009265961893083305
Position 1163: 0.00904603927358581
Position 2955: 0.008839224213663528
Position 3043: 0.008532384654861575
Position 3290: 0.008256767816047386
Position 3147: 0.007875933797140772
Position 2283: 0.007744257727612557
Position 1196: 0.007659664195307474
Position 2119: 0.0067417583315762045
Position 3037: 0.006729878322990398
Position 423: 0.006606535467561887
Position 574: 0.006089464114509256
Position 347: 0.005347738625880638
Position 464: 0.005296661787249387
Position 374: 0.005052405301632997
Position 1807: 0.0040850605201440075
Position 1140: 0.0038145831546479276
Position 2428: 0.003578428560939598
Position 1045: 0.0033357565761909687
Position 1887: 0.0031785597664033545
Position 1753: 0.0028632929385642636
Position 2632: 0.002685586415140416
Position 1631: 0.0026178522922729315
Position 924: 0.0025159460379105113
Position 1937: 0.002199480785653139
Position 3069: 0.002164988551467281
Position 2978: 0.0020656412515345133
Position 2163: 0.002055309292581713
Position 1201: 0.0019787021882219243
Position 2181: 0.001974541888595665
Position 2137: 0.001937716990071585
Position 714: 0.0018358101275797799
Position 2975: 0.0018158065937150193
Position 2845: 0.0018049665886441285
Position 2358: 0.0017926938057213787
Position 2392: 0.0017614690909193858
Position 825: 0.0017569313848174715
Position 1033: 0.0016354220634239246
Position 2860: 0.0015402802701536158
Position 1788: 0.0014265998101009988
Position 3102: 0.0013601206007096901
Position 1460: 0.0012313388674729145
Position 1881: 0.0010921173211364003
Position 380: 0.001091485725707565
Position 664: 0.0010890213210609158
Position 2187: 0.001079865878781556
Position 458: 0.0010482199856225861
Position 688: 0.001028008869869831
Position 532: 0.0010255624127332998
Position 577: 0.0009844177547200994
Position 1549: 0.0009359413176263059
Position 1517: 0.0008512058694419196
Position 677: 0.0008127965169671636
Position 2338: 0.0007554179883359277
Position 2873: 0.0006352036653735086
Position 1234: 0.0006158900788291439
Position 2095: 0.0006123376978015118
Position 3270: 0.000502551981656483
Position 2034: 0.00048371114766601473
Position 751: 0.00047134497527217867
Position 326: 0.00043776966092228176
Position 1553: 0.000424966128355105
Position 2778: 0.0003825934826530681
Position 2762: 0.0003708487536581545
Position 2105: 0.00036362948468550204
Position 1415: 0.00035277406608510113
Position 3227: 0.00034820958787489865
Position 243: 0.00033719387832509805
Position 3088: 0.0003191404312322444
Position 2907: 0.00028801548171085694
Position 1350: 0.000284482702987184
Position 1255: 0.0002765126426995753
Position 1586: 0.00027108719573285304
Position 584: 0.0002464665398500388
Position 1079: 0.00023398985423441165
Position 3010: 0.00022822218756125273
Position 932: 0.00022054270522996945
Position 2343: 0.0002018515444859288
Position 581: 0.000198646454653277
Position 2456: 0.00019596062044425146
Position 2598: 0.00019437655275987797
Position 1992: 0.0001930966956974516
Position 563: 0.00019139679170435077
Position 3166: 0.00018926994833600366
Position 2152: 0.0001836582433089475
Position 1809: 0.00018182216711652558
Position 2049: 0.00018114867004571944
Position 2476: 0.00017225050476569526
Position 862: 0.0001673860113956282
Position 3060: 0.00015939583323824262
Position 2902: 0.00015595664111216833
Position 1852: 0.00015319617493021338
Position 2700: 0.0001478869617864608
Position 2934: 0.00014396208066177202
Position 2287: 0.00013554423895537952
Position 2305: 0.00012642630102050102
Position 3163: 0.00010298336009746363
Position 1244: 0.00010258104478702127
Position 1314: 9.990751402468429e-05
Position 3078: 9.780553119792228e-05
Position 1557: 7.886460505591114e-05
Position 1249: 7.121255915764713e-05
Position 1577: 6.394976575920508e-05
Position 548: 6.246739715273606e-05
Position 955: 6.155091375648388e-05
Position 1324: 5.876105836109716e-05
Position 1216: 5.815761915081557e-05
Position 203: 4.596065246802551e-05
Position 1086: 4.3562190735153394e-05
Position 168: 4.290833981203134e-05
Position 718: 1.593623967526985e-05
Position 140: 1.189844492542256e-05
Position 2925: 5.805043863745102e-06
Position 737: 2.9580438479948146e-06
Position 722: 2.4813767497686666e-06
Position 240: 2.202270047609218e-06
Position 211: 1.823657802614623e-06
Position 1356: 1.71251945864055e-06
Position 735: 1.042636467562185e-06
Position 271: 7.346622150332558e-07
Position 889: 6.221616664511395e-07
Position 1339: 5.733998009096037e-07
Position 258: 4.838626083104848e-07
Position 119: 3.0579050091356024e-07
Position 215: 2.3085690731350317e-07
Position 122: 1.5255975252536164e-07
Position 909: 7.020335040183429e-08
Position 281: 2.956574886034797e-08
Position 757: 1.7306308680159087e-08
Position 130: 7.9454819866903e-09
