Gene = Aasdhppt
Position 531: 7.299953271389587e-13
Position 529: 3.413308290106799e-13
Position 538: 3.2790838647337373e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6835: 0.9969778967025776
Position 10097: 0.769197488246562
Position 12627: 0.7019803210645003
Position 547: 0.33041584333598983
Position 5248: 0.1631382247603358
Position 9861: 0.15277593155788813
Position 6251: 0.12881915445819625
Position 13084: 0.0918518302237833
Position 14089: 0.06960907850747598
Position 2875: 0.06575504548008941
Position 13114: 0.06382557859844397
Position 12978: 0.055803539249024675
Position 13306: 0.05290481080615573
Position 619: 0.05122429865908796
Position 13159: 0.04775396300085551
Position 10070: 0.03519240797774186
Position 2896: 0.03443811634618308
Position 9211: 0.031804691287819264
Position 3160: 0.03031823576320257
Position 10537: 0.0300775390351241
Position 13524: 0.02931579055390212
Position 2054: 0.02822383410926718
Position 8128: 0.02670790459019117
Position 567: 0.02605882295245757
Position 14339: 0.02410045853494256
Position 1149: 0.02334151334662716
Position 13599: 0.022699492332981398
Position 11496: 0.019349134865344706
Position 8768: 0.015030889299469
Position 12898: 0.014770977360339508
Position 8933: 0.014030800966146437
Position 9834: 0.013491314412474508
Position 2842: 0.01217300498029982
Position 653: 0.0118238038306669
Position 12210: 0.01164243041011229
Position 7795: 0.01128926018719602
Position 9169: 0.011041116126329884
Position 6215: 0.009827157276607114
Position 1609: 0.008099301019035264
Position 10325: 0.007989519019087076
Position 6269: 0.007925671537313838
Position 701: 0.007377929707926246
Position 581: 0.0064069524485549315
Position 10131: 0.0063590319066020255
Position 10517: 0.006197375469441612
Position 12697: 0.0060723031552151405
Position 10492: 0.006000466866424408
Position 5313: 0.005677984587887826
Position 8060: 0.0050627938767284966
Position 8191: 0.004999823733159892
Position 2436: 0.004887535816187588
Position 575: 0.004623748225043198
Position 9797: 0.004540458853438447
Position 8662: 0.004307480077922562
Position 7829: 0.004301183127315671
Position 13372: 0.004006579635606907
Position 491: 0.003952536983791995
Position 12757: 0.0037270596996742153
Position 12921: 0.003718052776878334
Position 4947: 0.0036049472809619723
Position 5088: 0.0035807154419054106
Position 3074: 0.0034803768756534004
Position 3012: 0.0034144376878469393
Position 9222: 0.0031826339730916275
Position 2128: 0.0031027426651400844
Position 8989: 0.0030788155532091863
Position 631: 0.002970169453714505
Position 11249: 0.0028013207646137668
Position 9424: 0.002702353758685676
Position 14552: 0.002486167743047866
Position 14164: 0.0021908271659991383
Position 5528: 0.002092748941598293
Position 12428: 0.0020858289694358502
Position 4750: 0.0018292427746675933
Position 725: 0.0018126857858704883
Position 5445: 0.0017734303196294406
Position 8039: 0.0016293902068227203
Position 1735: 0.0016199777913681432
Position 10573: 0.001302536765513327
Position 13219: 0.0012857299964927503
Position 2813: 0.0012393852950138918
Position 8645: 0.001168585348269417
Position 1171: 0.0011228388743887037
Position 13129: 0.0010925741285906067
Position 11599: 0.001078452238232565
Position 465: 0.0010299333020218277
Position 8774: 0.0010152869184259369
Position 3049: 0.0009944461906632065
Position 7510: 0.0009417310787867207
Position 7202: 0.0008814722078829433
Position 10269: 0.0008731291761930594
Position 153: 0.000841160856084181
Position 7318: 0.0007821673748848612
Position 2140: 0.0007713271407375326
Position 11420: 0.0007354966911765071
Position 10606: 0.0006478827199824984
Position 1125: 0.0006381873133690986
Position 511: 0.0006276737434938515
Position 9601: 0.0006267556115513
Position 7579: 0.0006179355441555259
Position 7167: 0.0006171802296384923
Position 1032: 0.0005967807129547717
Position 2408: 0.0005796924009668064
Position 488: 0.0005789995885265628
Position 8795: 0.0005766471391182432
Position 8439: 0.0005764375806976629
Position 11300: 0.0005470421017120207
Position 7067: 0.0005188970998172309
Position 14023: 0.0004994160476305242
Position 8953: 0.0004993249872275354
Position 12268: 0.0004830529287299327
Position 13940: 0.00047879871057123006
Position 1085: 0.0004451564994668393
Position 10102: 0.0004387204272741784
Position 13700: 0.00040792693583673804
Position 11636: 0.00039747472944257707
Position 637: 0.0003759907711726053
Position 8048: 0.00033029633116963685
Position 8148: 0.00033022037107384157
Position 3401: 0.0003270743943337925
Position 4202: 0.0003120830341348457
Position 6635: 0.0002871541388387924
Position 7391: 0.00028296857594885066
Position 8587: 0.0002778146814545435
Position 982: 0.0002664624489159665
Position 11644: 0.0002468518957586562
Position 204: 0.00024544745293063244
Position 8736: 0.000237698801656766
Position 713: 0.00022602824306654522
Position 11461: 0.00021769582022342554
Position 12916: 0.00020706032520415214
Position 8230: 0.00019831726084149634
Position 7935: 0.00019496204234059844
Position 508: 0.0001926073654612334
Position 159: 0.0001791660414182622
Position 8563: 0.0001469624042175926
Position 12237: 0.0001451848136183732
Position 621: 0.00013430970674036037
Position 165: 0.00011185652941283514
Position 7145: 0.00010533295249461451
Position 11624: 9.901071173197094e-05
Position 7322: 8.051971354794483e-05
Position 1648: 7.795369854102018e-05
Position 11337: 7.531457090473629e-05
Position 2074: 7.41397317857644e-05
Position 7411: 7.336236276528781e-05
Position 11253: 7.20004367950287e-05
Position 11049: 6.948761075185021e-05
Position 1903: 6.27168040485924e-05
Position 3238: 5.921297191402081e-05
Position 9051: 5.8797898942107506e-05
Position 10741: 5.7644908896076666e-05
Position 967: 5.334583365264624e-05
Position 8530: 4.370377175179166e-05
Position 116: 4.2931374198794495e-05
Position 168: 3.958177052773615e-05
Position 8323: 3.8033381212990055e-05
Position 7224: 3.200413380347167e-05
Position 3092: 3.101163797446472e-05
Position 9023: 2.9297613895763713e-05
Position 468: 2.8766651317090446e-05
Position 817: 2.6274539855263692e-05
Position 208: 2.4719897645367188e-05
Position 2020: 1.9200995660353964e-05
Position 2200: 1.7223129534505864e-05
Position 8709: 1.713937370008531e-05
Position 8488: 1.4892325444588112e-05
Position 2315: 1.3143147851758183e-05
Position 1511: 1.1472433199081156e-05
Position 1001: 1.0126915482852689e-05
Position 320: 9.69635672562493e-06
Position 7495: 9.367246784363949e-06
Position 8873: 8.516797878829503e-06
Position 1194: 7.799998185913238e-06
Position 1353: 7.4783165945095554e-06
Position 240: 6.9707731734645995e-06
Position 1065: 3.836040403038449e-06
Position 292: 3.1990714907293527e-06
Position 222: 3.0294111064111163e-06
Position 8087: 3.0257690659626803e-06
Position 121: 2.9284114203180305e-06
Position 1508: 2.4944531279631094e-06
Position 162: 1.8849516574506235e-06
Position 7591: 1.67871630870048e-06
Position 917: 1.6326801244528797e-06
Position 1625: 1.407252616310547e-06
Position 760: 1.3679509671694078e-06
Position 739: 1.338183520961462e-06
Position 831: 1.0857319289493632e-06
Position 515: 9.313937540750102e-07
Position 371: 9.097593276563275e-07
Position 357: 8.271389239289558e-07
Position 180: 8.027725181508316e-07
Position 405: 7.391486406504496e-07
Position 301: 5.470295813112775e-07
Position 773: 5.397424924394436e-07
Position 7099: 4.863614710762135e-07
Position 7024: 4.3735835313599686e-07
Position 336: 2.398475673676286e-07
Position 1315: 2.3803293339083622e-07
Position 7088: 2.2756529526089906e-07
Position 765: 1.0328354595203056e-07
Position 888: 9.807629568258286e-08
Position 1191: 9.193462051344852e-08
Position 1243: 8.562473767278204e-08
Position 1210: 6.866014940973789e-08
Position 1050: 6.498478597479724e-08
Position 733: 3.86809865293147e-08
Position 2162: 2.406560781904569e-08
Position 583: 1.9049957174743813e-09
Position 802: 1.3936320150061127e-09
Position 384: 7.812465214596405e-10
Position 835: 2.1181085173883927e-10
