Gene = Ccz1
Position 24584: 0.0001304577140331282
Position 1456: 0.00012334302959119493
Position 1851: 0.00012225453259499922
Position 10607: 0.00011766934030845187
Position 1373: 0.00011119429470000703
Position 2489: 0.0001008894195069043
Position 23663: 8.61325883523403e-05
Position 22318: 8.521240949857446e-05
Position 271: 7.589091471023142e-05
Position 1684: 7.383894504552687e-05
Position 3271: 7.15396160170492e-05
Position 1158: 6.827829165246204e-05
Position 1627: 6.781781002850416e-05
Position 1705: 6.15125736008333e-05
Position 257: 5.9935430220058696e-05
Position 210: 5.936732688302756e-05
Position 831: 5.107424305819969e-05
Position 1887: 4.833672009112386e-05
Position 867: 4.744722814743643e-05
Position 1318: 4.657875249835774e-05
Position 1650: 4.495245752236947e-05
Position 837: 3.996349512053086e-05
Position 3633: 3.840411819535163e-05
Position 1111: 3.736095889728375e-05
Position 132: 3.335486911124153e-05
Position 4112: 3.298674968194863e-05
Position 1897: 3.242516730998716e-05
Position 1677: 3.1749603307267924e-05
Position 4036: 3.174740696201049e-05
Position 893: 3.13689217371669e-05
Position 2792: 2.795894684259548e-05
Position 1866: 2.755487234755205e-05
Position 1277: 2.721617581420217e-05
Position 1092: 2.7060922797876038e-05
Position 3027: 2.585261843251227e-05
Position 1600: 2.582531199045371e-05
Position 8264: 2.5319680972774568e-05
Position 6481: 2.5160752933679444e-05
Position 1094: 2.3129647666021022e-05
Position 2422: 2.2273968131175157e-05
Position 2783: 2.058609719533584e-05
Position 4295: 1.9993330646913606e-05
Position 1835: 1.976963231079543e-05
Position 7719: 1.9384851835270977e-05
Position 2734: 1.9006972584135824e-05
Position 2624: 1.8605669131180225e-05
Position 933: 1.7493508838993554e-05
Position 5723: 1.7343665283891914e-05
Position 3187: 1.669474530161285e-05
Position 3781: 1.665810029521169e-05
Position 2177: 1.6231507936623183e-05
Position 3585: 1.5713253482079527e-05
Position 3051: 1.541849800469847e-05
Position 2659: 1.5030282157145989e-05
Position 4134: 1.2948102302512645e-05
Position 1825: 1.2007179503849915e-05
Position 3146: 1.1720197339092981e-05
Position 8620: 1.1511067430298655e-05
Position 3666: 1.129029874495866e-05
Position 11560: 1.1133721056827897e-05
Position 24477: 1.0904196531953505e-05
Position 1798: 1.030589979129674e-05
Position 2464: 1.0255110543525042e-05
Position 4333: 1.0167042782838286e-05
Position 3594: 9.836388008438324e-06
Position 2405: 9.662601849833917e-06
Position 2315: 9.645427270338613e-06
Position 7572: 9.524888529130757e-06
Position 3064: 9.088624501128858e-06
Position 6016: 8.939295395441076e-06
Position 2831: 8.243043074580338e-06
Position 6390: 7.240101517429108e-06
Position 4572: 6.923530718560581e-06
Position 3449: 6.6499927350120595e-06
Position 1883: 6.46782541406506e-06
Position 6521: 6.25459074989583e-06
Position 3877: 6.136095131806836e-06
Position 3983: 5.773968435495797e-06
Position 7002: 5.741080407643644e-06
Position 7856: 5.062852206711602e-06
Position 2011: 4.8065488849330605e-06
Position 1744: 4.182464522532469e-06
Position 4161: 4.001079840939343e-06
Position 3816: 3.5388592848076656e-06
Position 184: 3.2248323163878246e-06
Position 4044: 2.8142419895070045e-06
Position 91: 2.6449168329524156e-06
Position 635: 2.381873631849384e-06
Position 4270: 2.1041701235132717e-06
Position 876: 2.0495770486196427e-06
Position 931: 1.8417852670704159e-06
Position 651: 1.8061776665138414e-06
Position 938: 1.7954115670234056e-06
Position 1285: 1.4856511311889528e-06
Position 4058: 1.4550810210223663e-06
Position 623: 1.3216505169708044e-06
Position 3886: 1.2447952299024989e-06
Position 6102: 1.1554123458465078e-06
Position 1738: 9.033030179755943e-07
Position 2122: 7.589657059289051e-07
Position 591: 7.413911160903355e-07
Position 900: 7.085410916401994e-07
Position 1024: 6.553301358780543e-07
Position 547: 5.841719267519075e-07
Position 1595: 5.03032910183166e-07
Position 653: 3.700530512218842e-07
Position 3926: 2.830625310740783e-07
Position 1419: 2.746121105720138e-07
Position 582: 2.3189599755179394e-07
Position 449: 1.892520460129642e-07
Position 642: 1.7916446674234674e-07
Position 22644: 1.7807809368680495e-07
Position 514: 1.28573221672637e-07
Position 2604: 8.43150725369163e-08
Position 609: 8.102287523550259e-08
Position 467: 6.978809739151668e-08
Position 3771: 5.58534894874981e-08
Position 473: 5.5598756309406176e-08
Position 431: 5.028838593237535e-08
Position 563: 4.188515002442331e-08
Position 454: 3.8316144879005897e-08
Position 780: 2.880935513737462e-08
Position 542: 2.49940393148103e-08
Position 682: 2.3975362223411687e-08
Position 573: 2.256495910959454e-08
Position 3061: 1.7194160539770346e-08
Position 4032: 1.64942291711733e-08
Position 671: 1.2818463578571554e-08
Position 2459: 4.286553614776334e-09
Position 747: 3.3967315422879675e-09
Position 512: 1.6632674709625048e-10
Position 734: 8.810876002370423e-12
Position 732: 2.4974553942997388e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16578: 0.9480538415098605
Position 1956: 0.9401140014121198
Position 24087: 0.9148572455139112
Position 26603: 0.8874492963265036
Position 1761: 0.8630422436164363
Position 5566: 0.8567820755239682
Position 3323: 0.8343535647551042
Position 23222: 0.825387927015951
Position 10634: 0.7685547606795791
Position 21498: 0.7411538299085105
Position 13394: 0.6891887244686519
Position 22226: 0.6743823227053607
Position 3774: 0.6401431365015765
Position 20194: 0.5121465684364098
Position 16838: 0.3489233369596124
Position 22006: 0.33893945346970916
Position 10154: 0.31745593866775496
Position 3664: 0.29679385145094883
Position 16247: 0.29245400164068003
Position 22376: 0.2861096265879928
Position 21593: 0.18041706868621904
Position 21026: 0.14496251887715939
Position 19978: 0.13010997013460038
Position 15891: 0.10377054162030441
Position 14442: 0.09860867258946965
Position 13174: 0.08957457475700265
Position 4963: 0.08869858746297452
Position 23191: 0.08641969853797286
Position 24832: 0.0812828036277578
Position 22463: 0.08122620501439616
Position 24041: 0.07131688079293425
Position 5433: 0.06933916313692441
Position 20164: 0.06125641233127188
Position 13290: 0.05886445213639007
Position 11855: 0.04212735747961889
Position 13226: 0.04053548008196657
Position 23720: 0.03948277118190713
Position 21706: 0.03909203581715369
Position 24327: 0.03731831893524137
Position 21948: 0.03670252797703907
Position 12897: 0.03601034673236978
Position 5169: 0.03590929000407858
Position 831: 0.03576606258261549
Position 20792: 0.03535535654370299
Position 20225: 0.033019148687867476
Position 22260: 0.032299270533745754
Position 2216: 0.032183337695169345
Position 5114: 0.026519566778083137
Position 10493: 0.02644053896972203
Position 1016: 0.024962741532869856
Position 21542: 0.022678383193092136
Position 4695: 0.02218542038460029
Position 4380: 0.021386774447117226
Position 26520: 0.020431511568399893
Position 275: 0.017066570754131566
Position 24284: 0.015830254179491673
Position 15807: 0.015813708005186677
Position 25552: 0.015774882410749758
Position 5467: 0.015527889127153454
Position 5209: 0.015097069186188793
Position 11901: 0.013987868052301082
Position 5499: 0.013943712221517806
Position 9013: 0.013786754756603107
Position 1581: 0.013722311640747876
Position 14324: 0.012328486177933428
Position 10643: 0.011689718738449567
Position 14158: 0.011592523280929587
Position 19963: 0.01054352250374122
Position 1765: 0.010529349015521407
Position 22939: 0.010332309460350403
Position 1965: 0.009993265074137635
Position 2106: 0.00882482131104161
Position 4199: 0.008478696723083682
Position 20386: 0.008375214735797446
Position 21778: 0.008345837149107872
Position 739: 0.008225615677538704
Position 26161: 0.007988862798390324
Position 16760: 0.007709817116668104
Position 25658: 0.007559325198533078
Position 24092: 0.007477787717653103
Position 23338: 0.007421249013308226
Position 4987: 0.0073201655723180905
Position 21442: 0.007077921599942816
Position 13460: 0.006957152607242228
Position 7306: 0.006921120931157364
Position 21757: 0.006673049063981538
Position 4968: 0.006642712188054257
Position 21983: 0.006592928154833387
Position 1647: 0.00641855254743619
Position 23079: 0.006314335849758287
Position 25685: 0.005774904860343245
Position 3270: 0.005721104914361541
Position 3680: 0.005651319201614237
Position 22117: 0.005537422626347737
Position 948: 0.005522153319398712
Position 14208: 0.005449909598938948
Position 10563: 0.005407286650545203
Position 20346: 0.004733293154601303
Position 1491: 0.004728445842060625
Position 16425: 0.004681280410071057
Position 10733: 0.004673463845933961
Position 2187: 0.004607013498652323
Position 4336: 0.004307242653451877
Position 1535: 0.0041294775332630165
Position 24365: 0.004105939289703807
Position 16652: 0.004025339153030309
Position 16811: 0.003936627444015064
Position 2956: 0.0038601424598752763
Position 13364: 0.003803422951177007
Position 6321: 0.00379417314486321
Position 21720: 0.0037846158359321376
Position 26181: 0.0036111378922173212
Position 22056: 0.0035916981502031246
Position 5591: 0.0035334826285914256
Position 23275: 0.003422869035303204
Position 1703: 0.003416974711424818
Position 14415: 0.003311640979301143
Position 1660: 0.0032792180189411715
Position 796: 0.0032068433458627456
Position 26003: 0.0031865659048759985
Position 24046: 0.0030838796005872708
Position 26606: 0.003043300377721503
Position 4275: 0.0028709216108881407
Position 14495: 0.002709103544520579
Position 21730: 0.002589152160482645
Position 2565: 0.0025297790042671255
Position 3926: 0.002383008756378546
Position 9326: 0.002323163466404103
Position 2153: 0.0022624985256338077
Position 25902: 0.002192915481728822
Position 2172: 0.002181793580664933
Position 14303: 0.0021605151814475063
Position 4595: 0.0020772644663379714
Position 8983: 0.001963870751168513
Position 24651: 0.0019400582897018859
Position 25195: 0.0019218450162217968
Position 6380: 0.0019191278949847903
Position 9293: 0.0019167758715157865
Position 3780: 0.0018862351198126871
Position 10658: 0.0018760240737326775
Position 4944: 0.001821130900990504
Position 22285: 0.0017633279140782162
Position 17184: 0.0017219526514656322
Position 22423: 0.0016576546299990158
Position 25523: 0.0015828316247154517
Position 3185: 0.001541761041122079
Position 1637: 0.0014950054470611932
Position 4734: 0.0014858606646785425
Position 16814: 0.0014644042965510982
Position 3671: 0.0013698062581426257
Position 17244: 0.0013163321400366617
Position 3557: 0.0013101705602482634
Position 14320: 0.0013053178899719887
Position 19998: 0.0011526425414827275
Position 4949: 0.0010955973682758983
Position 24293: 0.001084969559498909
Position 26608: 0.0010673252043558476
Position 1611: 0.001062225033792117
Position 4559: 0.001029307390407165
Position 569: 0.0010043500811972672
Position 25967: 0.0009733403544507919
Position 257: 0.0009660610246373895
Position 3267: 0.0009448300864346456
Position 5024: 0.0008693993394633717
Position 16854: 0.0008577978584912469
Position 848: 0.0008532022959354214
Position 231: 0.0007758462295432819
Position 11762: 0.0007746030007137445
Position 6400: 0.0007547178306497051
Position 6426: 0.0007450558278862886
Position 1215: 0.0007402265634045789
Position 3504: 0.0007240051108687906
Position 25575: 0.0007107146266412716
Position 24916: 0.0006800039878410632
Position 945: 0.0006547663596517101
Position 2768: 0.0006435838764321945
Position 22399: 0.0006405991057329343
Position 5334: 0.0006316905453479867
Position 3606: 0.0006228111884801031
Position 2724: 0.0006168231272423293
Position 16336: 0.0005969851363511492
Position 26283: 0.0005965454676855782
Position 17399: 0.0005858313744629498
Position 25494: 0.0005558879458229613
Position 26466: 0.0005254573655698719
Position 3093: 0.0005208982845873418
Position 10206: 0.00047544732142301883
Position 24345: 0.00045809735913642516
Position 26632: 0.0004421161471521341
Position 24332: 0.0004367061151315463
Position 5050: 0.00041327929154010424
Position 9396: 0.000408758736888074
Position 5211: 0.0004069136210008835
Position 926: 0.00039766194235582385
Position 11705: 0.00038638673424392956
Position 24089: 0.00038308252867046036
Position 5477: 0.00036339379745897613
Position 4872: 0.0003543993683347333
Position 4211: 0.00035234442009481434
Position 25237: 0.0003509827453004515
Position 6347: 0.0003357125506961459
Position 23537: 0.0003314556310990851
Position 9301: 0.00032293903987030926
Position 9243: 0.00031191570563357675
Position 22318: 0.0003072618349834691
Position 26169: 0.0002976042119669555
Position 24878: 0.00028809054209873267
Position 893: 0.0002803540005977595
Position 1999: 0.0002770018316922126
Position 330: 0.0002725538503521486
Position 15234: 0.0002685651196835203
Position 8905: 0.00026707716653668825
Position 1798: 0.00026191588999559224
Position 5173: 0.00025581655811526377
Position 224: 0.000254233063021024
Position 9221: 0.0002539833378481741
Position 1506: 0.0002502077114500842
Position 900: 0.0002489629800381103
Position 24118: 0.0002468436584233909
Position 24703: 0.0002434888383459803
Position 5397: 0.00023332508868276216
Position 3687: 0.0002330200136307293
Position 26247: 0.00021127870305109062
Position 1540: 0.00020993006051194606
Position 1801: 0.00020231842583993216
Position 26209: 0.0001969705053398643
Position 26141: 0.00019447099466661454
Position 5171: 0.00018863451573144184
Position 7093: 0.00018603538193890206
Position 1557: 0.00018334801740077722
Position 26330: 0.00018120571704477166
Position 24630: 0.00017791118901812206
Position 594: 0.00017597607314257237
Position 3250: 0.0001669102913809639
Position 965: 0.0001664541340029273
Position 2223: 0.00016364313129495165
Position 24336: 0.00015392417184719815
Position 3433: 0.00013765547772553606
Position 25403: 0.00013294919072486834
Position 290: 0.00013251343368388488
Position 1225: 0.00013106023646902606
Position 16873: 0.00012825332483482028
Position 3350: 0.00012688291862801668
Position 5001: 0.0001239266299389177
Position 5073: 0.00012357513704081726
Position 6921: 0.00012154174675459068
Position 7198: 0.00011828959104079347
Position 17224: 0.00010820237070200409
Position 6489: 0.00010747818410941982
Position 5010: 9.841201372081967e-05
Position 2505: 9.744011598782837e-05
Position 3240: 9.733658986268629e-05
Position 23546: 9.278960325723037e-05
Position 700: 9.255056164888642e-05
Position 24371: 9.213417633601665e-05
Position 3064: 9.071560387893935e-05
Position 24422: 7.998468721644122e-05
Position 26291: 7.630875381458232e-05
Position 1583: 7.572594368393676e-05
Position 1892: 7.378493147596583e-05
Position 5039: 6.978230003707718e-05
Position 4598: 6.921484261420041e-05
Position 1840: 6.612447168286812e-05
Position 24862: 6.579301995078354e-05
Position 25738: 6.068728434136146e-05
Position 852: 5.778973934934669e-05
Position 12135: 5.745275559573224e-05
Position 25943: 5.659877664883619e-05
Position 24641: 5.615099557318426e-05
Position 4511: 5.265535211375242e-05
Position 1820: 5.2389347949112254e-05
Position 4485: 5.033115358560834e-05
Position 4094: 4.8873023597292954e-05
Position 25430: 4.656719725442913e-05
Position 3618: 4.2619153079819165e-05
Position 12066: 4.2099703023476786e-05
Position 4531: 4.137229650941835e-05
Position 3715: 3.9444600780740976e-05
Position 1559: 3.920839772335605e-05
Position 2831: 3.640720336899314e-05
Position 26914: 3.492991357194184e-05
Position 3717: 3.456505323100699e-05
Position 2798: 3.362945611056542e-05
Position 1036: 3.14350310761057e-05
Position 1710: 2.9952642685985645e-05
Position 3508: 2.7079626327760885e-05
Position 2464: 2.6651042503191416e-05
Position 8158: 2.5319680972774574e-05
Position 12149: 2.4697232241105698e-05
Position 2970: 2.3959124589874152e-05
Position 24339: 2.3834385910291308e-05
Position 24183: 2.243057232996544e-05
Position 1024: 2.2156670646843526e-05
Position 24151: 2.1871626546134095e-05
Position 1316: 2.146403204831393e-05
Position 23820: 1.889189424755439e-05
Position 2257: 1.7979302178901942e-05
Position 2002: 1.5687592726640848e-05
Position 3228: 1.4672566326805976e-05
Position 1455: 1.445233751813782e-05
Position 985: 1.3682865070702182e-05
Position 3347: 1.326736507327603e-05
Position 2066: 1.2341622938455039e-05
Position 1227: 1.2312316527398611e-05
Position 7394: 1.2179195838323253e-05
Position 1419: 1.1673486269248273e-05
Position 11455: 1.1133721056827897e-05
Position 3749: 1.1009625642999728e-05
Position 867: 1.1005589724455042e-05
Position 1677: 1.078026357198082e-05
Position 874: 1.0630151023584365e-05
Position 2568: 1.0027567399719935e-05
Position 1851: 9.941078275007463e-06
Position 4497: 9.288371921090071e-06
Position 1675: 9.143864271296214e-06
Position 5307: 8.73072775436608e-06
Position 2230: 7.963577717986908e-06
Position 1235: 7.605764784484916e-06
Position 632: 7.172957966250177e-06
Position 8500: 6.748831591419692e-06
Position 2027: 6.402417018373161e-06
Position 24400: 5.996099829401467e-06
Position 5971: 5.835724977707924e-06
Position 780: 5.3684487287709066e-06
Position 4748: 4.99577187146789e-06
Position 24148: 4.966496079083072e-06
Position 722: 4.809305037505671e-06
Position 8444: 4.762235838878962e-06
Position 2433: 4.641459734039913e-06
Position 7616: 4.441347975842701e-06
Position 2590: 4.135318564529546e-06
Position 1336: 4.035376953703384e-06
Position 7753: 4.030619361394242e-06
Position 23904: 3.84763852840934e-06
Position 206: 3.7776057964657312e-06
Position 24237: 3.594542882314047e-06
Position 5310: 3.4420731611152155e-06
Position 7500: 3.4012045398913783e-06
Position 1370: 2.722892214434279e-06
Position 7492: 2.6635673318757287e-06
Position 5895: 2.3344026999757034e-06
Position 4662: 2.1117191382465347e-06
Position 3098: 2.0059993489127844e-06
Position 4520: 2.0008818628400558e-06
Position 6385: 1.9808190860283427e-06
Position 6240: 1.9454292986477246e-06
Position 16719: 1.8761971041987535e-06
Position 5839: 1.7860748156559785e-06
Position 5676: 1.6413439810235518e-06
Position 4281: 1.5871101527631985e-06
Position 3187: 1.558314204639892e-06
Position 1241: 1.4412475598136655e-06
Position 712: 1.2783579578701683e-06
Position 7766: 1.0322328453173596e-06
Position 6423: 9.86946535961164e-07
Position 336: 9.237365168443556e-07
Position 24061: 9.220292515696379e-07
Position 25160: 8.716218480356884e-07
Position 3620: 5.799088932042242e-07
Position 6389: 5.043006969706208e-07
Position 4339: 3.8145438147682907e-07
Position 23879: 2.895508689821701e-07
Position 4154: 2.448325386614733e-07
Position 6382: 1.696825893848853e-07
Position 3812: 1.202343000403581e-07
Position 23870: 1.128155058178989e-07
Position 3788: 9.943874532705407e-08
Position 3477: 9.271984112807978e-08
Position 602: 9.126956610600261e-08
Position 5794: 8.314560660799156e-08
Position 615: 7.949523539620706e-08
Position 340: 7.366998128811975e-08
Position 3801: 6.793670345119909e-08
Position 3804: 6.440857447381899e-08
Position 353: 4.37130270082873e-08
Position 148: 3.6627121460787124e-08
Position 3483: 3.139821411829946e-08
Position 662: 3.056643866586175e-08
Position 5995: 3.011586845543898e-08
Position 397: 2.7304477019992797e-08
Position 2072: 2.595677688909547e-08
Position 5963: 2.5243772884546605e-08
Position 348: 2.405008746889835e-08
Position 410: 2.3823253430670645e-08
Position 955: 2.3627924412409652e-08
Position 2030: 2.348034635787166e-08
Position 2357: 2.1795868569335988e-08
Position 154: 1.33857367915567e-08
Position 685: 1.1953016540054952e-08
Position 671: 1.1398505020631745e-08
Position 159: 1.0626064310096859e-08
Position 365: 6.5036451948353995e-09
Position 355: 6.261887775036192e-09
Position 976: 6.013555875703331e-09
Position 3474: 4.589788593518202e-09
Position 3191: 3.1973186555113583e-09
Position 152: 2.764220534178491e-09
Position 650: 2.7639219835776445e-09
Position 995: 2.6587340856154384e-09
Position 682: 2.5716177989691377e-09
Position 640: 1.9891761268555514e-09
Position 635: 1.0466664536532034e-09
Position 175: 1.021551445269098e-09
Position 165: 1.0150526622094807e-09
Position 367: 4.692454023706652e-10
Position 993: 2.37583098895958e-10
Position 642: 4.961573444875526e-12
