Gene = Wls
Position 14199: 0.3434932117504995
Position 5777: 0.25160303123197797
Position 8712: 0.10583665183119918
Position 20371: 0.10334402304526467
Position 13347: 0.095878315143752
Position 7045: 0.08053489239956518
Position 14127: 0.07979982324101392
Position 19782: 0.0761632616986888
Position 13386: 0.07497003583777206
Position 14278: 0.06385950264018449
Position 19025: 0.054501855424537504
Position 13160: 0.04799970599306667
Position 11747: 0.04762222027014248
Position 13784: 0.043166069255496944
Position 6863: 0.04314581122680747
Position 13106: 0.04103668407325736
Position 9324: 0.03518696046006021
Position 2120: 0.03179199631805606
Position 1204: 0.029654927926469177
Position 8049: 0.024288549044711383
Position 1922: 0.02348342620080987
Position 14437: 0.023238206258073556
Position 8807: 0.02221949190387873
Position 2063: 0.018765021050006256
Position 2066: 0.018031064705180316
Position 10899: 0.016426874797129117
Position 14888: 0.0148673471880094
Position 5802: 0.013415318392998744
Position 10850: 0.013123580635826531
Position 11699: 0.012693959017459814
Position 13324: 0.012074813860088695
Position 12205: 0.011565352525155427
Position 8682: 0.009529564480348017
Position 7004: 0.009480929056257786
Position 6950: 0.008840725104968179
Position 1965: 0.008500550899398822
Position 6560: 0.007430805071652483
Position 6790: 0.007297304142682023
Position 10530: 0.006110855898002598
Position 2628: 0.0059248425004306176
Position 13593: 0.005746675186456136
Position 13811: 0.005597881225444711
Position 5680: 0.005509370905881185
Position 10672: 0.004478435967032582
Position 6710: 0.004134823911105465
Position 7391: 0.00399605791250874
Position 7850: 0.003995182319954612
Position 9723: 0.0038193280182066327
Position 7976: 0.0037563283259794337
Position 14383: 0.0037127659420293255
Position 12600: 0.0036799596407650417
Position 5485: 0.003603034279849748
Position 11528: 0.0035218687066204107
Position 10577: 0.003503962396543889
Position 2092: 0.0033447748028042038
Position 2077: 0.003248450357424375
Position 8536: 0.002867721371909491
Position 8157: 0.0027134695459564897
Position 11932: 0.002543685271464409
Position 1980: 0.0023526817945659596
Position 1881: 0.0022378088582345125
Position 10783: 0.0020273778924624467
Position 9092: 0.002002454387643242
Position 10249: 0.0018480003118752897
Position 10712: 0.0018235490292670571
Position 8073: 0.0017847802745055096
Position 5831: 0.001759181966296121
Position 2518: 0.001718914773456132
Position 2028: 0.001594343118062298
Position 12784: 0.001510837977176362
Position 6650: 0.0015075173334862264
Position 1025: 0.001466781447799202
Position 11136: 0.001421178966442746
Position 3992: 0.0012731489825784062
Position 9852: 0.001199532197770243
Position 7246: 0.001177439969009801
Position 1844: 0.0010898769803692758
Position 9079: 0.0010790113149819276
Position 1748: 0.0009741168556821465
Position 11768: 0.0008785952880053564
Position 2422: 0.0008642848060962093
Position 3384: 0.0008412865135099745
Position 4717: 0.0008035761646393096
Position 1531: 0.0007259739866027976
Position 1109: 0.0007175241902240894
Position 4274: 0.0006910476178952025
Position 4972: 0.0006136751827842111
Position 2584: 0.0005665530896066216
Position 1297: 0.0005241802546305047
Position 1993: 0.0005109341045941592
Position 8419: 0.0005029623847896066
Position 9196: 0.0005029524489915678
Position 390: 0.00044257469724024443
Position 10377: 0.0004418371919840817
Position 8203: 0.00038693173388726755
Position 3548: 0.00036733168967125623
Position 2198: 0.0003533068896240318
Position 1032: 0.00031330082432029824
Position 7775: 0.00030756544643384604
Position 1073: 0.0003033858052458041
Position 2003: 0.00029559960509750353
Position 5246: 0.0002702359175251539
Position 9451: 0.00024249124361771422
Position 4679: 0.00022913919605373233
Position 4261: 0.00020722284057852182
Position 2795: 0.0001944955997058085
Position 9303: 0.0001931298487532304
Position 3430: 0.0001927651618177426
Position 4891: 0.000190833273841587
Position 4295: 0.00018459011244012456
Position 9010: 0.00017921353258268285
Position 3463: 0.00017722384481924766
Position 5369: 0.00017191191454348555
Position 7894: 0.00016831048625207587
Position 180: 0.00015795750312130017
Position 2696: 0.00014792153927968056
Position 4847: 0.00012500626129575753
Position 4092: 0.0001157904197849112
Position 1779: 0.00011505927767331626
Position 4601: 0.00010484558376198491
Position 1470: 0.00010273760387282113
Position 3495: 9.98108780401818e-05
Position 2163: 9.671232383967508e-05
Position 7512: 9.434698688739687e-05
Position 421: 9.268338949033184e-05
Position 1174: 8.675238968768678e-05
Position 1551: 8.525215105580952e-05
Position 2257: 8.276578922388682e-05
Position 3971: 8.057713647000776e-05
Position 5745: 7.72513256193898e-05
Position 1841: 7.361175832505309e-05
Position 4648: 6.86377033394844e-05
Position 3797: 6.174182892221352e-05
Position 672: 5.21431952191611e-05
Position 2648: 4.85640799231526e-05
Position 2342: 4.7660491066183716e-05
Position 704: 4.3803874482064534e-05
Position 6038: 4.218334813473534e-05
Position 2990: 4.189738445678284e-05
Position 2552: 4.065181716239923e-05
Position 6345: 3.743348779591734e-05
Position 1076: 3.4530177623763045e-05
Position 3039: 3.3314764024475156e-05
Position 782: 2.5499051572301735e-05
Position 929: 2.3350941550118134e-05
Position 3469: 2.3051897900802606e-05
Position 3239: 2.2899565146427288e-05
Position 4509: 2.20197775474245e-05
Position 2428: 2.1002689266177686e-05
Position 5385: 2.0983872785832903e-05
Position 899: 2.086107895452174e-05
Position 4348: 1.9459374202381685e-05
Position 3077: 1.8698413291169262e-05
Position 2838: 1.8613072663773605e-05
Position 3897: 1.766805969279987e-05
Position 4978: 1.6894338661163963e-05
Position 527: 1.6122200221496222e-05
Position 1328: 1.578454917072445e-05
Position 2747: 1.5459896828173718e-05
Position 3577: 1.5137989863664644e-05
Position 4441: 1.4976690656020563e-05
Position 4757: 1.4404312183239942e-05
Position 2125: 1.4374161316106411e-05
Position 1490: 1.400910568216588e-05
Position 1498: 1.3089714088334651e-05
Position 831: 1.2782376334622611e-05
Position 3748: 1.2730290937179474e-05
Position 1773: 1.2703357077698097e-05
Position 3949: 1.263524287922897e-05
Position 4195: 1.2101844378032375e-05
Position 3837: 1.1606093267999154e-05
Position 4034: 9.912341235107522e-06
Position 1537: 9.766211878293903e-06
Position 223: 9.687680959181357e-06
Position 890: 9.641631047052188e-06
Position 1038: 9.222737868845096e-06
Position 3177: 9.077376926428952e-06
Position 440: 8.449651002430004e-06
Position 545: 8.44488866279541e-06
Position 3664: 7.968771310175582e-06
Position 3563: 7.6125529133424075e-06
Position 2298: 6.739414574816526e-06
Position 541: 6.0580928974354855e-06
Position 1562: 5.925526520644858e-06
Position 2645: 5.681683002310346e-06
Position 803: 5.484167642827913e-06
Position 2367: 5.217292981108589e-06
Position 1475: 5.172256161457128e-06
Position 2523: 5.009316267785143e-06
Position 2561: 4.749780971428335e-06
Position 2371: 4.749286442548985e-06
Position 970: 4.598184787443471e-06
Position 2283: 3.5585938453936214e-06
Position 447: 3.366646766139218e-06
Position 521: 2.824809323953683e-06
Position 183: 2.0693518868742055e-06
Position 1333: 2.032589452814533e-06
Position 444: 2.0003718904241647e-06
Position 815: 1.8553605935118368e-06
Position 796: 1.1622535930365626e-06
Position 202: 1.1028458535699852e-06
Position 951: 9.988899824441878e-07
Position 1311: 8.320043487502317e-07
Position 1055: 7.115940858639735e-07
Position 192: 4.11438620344008e-07
Position 1049: 3.9385477496787146e-07
Position 2134: 3.8238496958131277e-07
Position 188: 3.749724158875711e-07
Position 2347: 3.470562328366895e-07
Position 138: 2.849254247838161e-07
Position 301: 2.45268256798704e-07
Position 259: 2.4227367380106685e-07
Position 2326: 2.3430313438724233e-07
Position 243: 2.0433397093622293e-07
Position 1372: 1.0819810694310597e-07
Position 1405: 1.0029521602395303e-07
Position 1144: 9.725900736109549e-08
Position 131: 8.956764734913743e-08
Position 954: 6.65959983616844e-08
Position 1887: 6.037802378889236e-08
Position 713: 5.986982545621006e-08
Position 914: 4.655696232611824e-08
Position 155: 4.604183838204376e-08
Position 748: 4.517094542468874e-08
Position 2213: 4.489784666435977e-08
Position 479: 4.171624370501814e-08
Position 958: 3.6738260215999375e-08
Position 548: 3.0418425428982656e-08
Position 805: 2.3154211573790052e-08
Position 1042: 2.1615885882878475e-08
Position 1116: 2.091762854578786e-08
Position 240: 1.7515621882075674e-08
Position 741: 1.5019885297000256e-08
Position 942: 1.4752305204682752e-08
Position 1130: 9.851725160419136e-09
Position 1850: 9.055682942874508e-09
Position 569: 8.566125927061069e-09
Position 944: 5.263017315992676e-09
Position 592: 5.063527185854173e-09
Position 901: 3.4219211262141155e-09
Position 484: 3.1726068846574384e-09
Position 149: 2.37692444617453e-09
Position 135: 2.239999975905639e-09
Position 1401: 1.1766776735759343e-09
Position 1416: 8.451597331085808e-10
Position 607: 5.907749885469469e-10
Position 588: 4.551230478834611e-10
Position 1421: 3.4656983832441506e-10
Position 449: 1.4943491122022556e-10
Position 912: 2.941228401070385e-13
Position 499: 2.2118058236704686e-13
Position 681: 1.6559255572226674e-13
Position 718: 1.282754881626627e-13
Position 141: 1.1524271383687803e-13
Position 111: 9.939091603998989e-14
Position 103: 6.564834311231368e-14
Position 510: 4.847745780424243e-15
Position 233: 3.475218803311808e-15
Position 143: 1.1582683485034927e-15
