Gene = Lor
Position 745: 0.0019227194001084737
Position 789: 0.001846775658490328
Position 1879: 0.0018122304427983858
Position 2737: 0.0017162316190650888
Position 2235: 0.0016982409281531526
Position 943: 0.0015897820845929848
Position 2752: 0.0015260076701155978
Position 1271: 0.0015177552882179265
Position 2755: 0.0012470262109693096
Position 472: 0.0011889195485877708
Position 2293: 0.0011450806385834254
Position 255: 0.001123196830356853
Position 291: 0.0011210935325072257
Position 1176: 0.0010546596774129466
Position 2018: 0.0010053054801197495
Position 2595: 0.000981090231364702
Position 2846: 0.0008461913368065024
Position 385: 0.0007926641075286067
Position 302: 0.000666044313473591
Position 579: 0.0006529862068788847
Position 714: 0.0006495885132869797
Position 1234: 0.0006414514239836563
Position 296: 0.0006408737246979112
Position 326: 0.0006277621125835359
Position 1646: 0.0005850566767689056
Position 2369: 0.0005136506688450314
Position 366: 0.00046795144910054287
Position 527: 0.0004259562821286901
Position 1218: 0.00039648105915677563
Position 516: 0.0003773925773687635
Position 484: 0.0003608469032606364
Position 1688: 0.000350654796224369
Position 1934: 0.00034682744904461726
Position 843: 0.0003444895075658786
Position 868: 0.0003418154460590302
Position 1748: 0.00033865000348091203
Position 2232: 0.0003100713954821454
Position 557: 0.00029365547746095216
Position 165: 0.000279895782750598
Position 2300: 0.00027736001777110906
Position 1705: 0.000275960000696759
Position 1986: 0.00026107583675125465
Position 2183: 0.00022369280383826047
Position 2147: 0.00020800657766657525
Position 2366: 0.0002045583548049863
Position 1811: 0.00018485417416272702
Position 2712: 0.00017153458364248424
Position 533: 0.00016924690794144472
Position 2509: 0.00016798429269024602
Position 2059: 0.00016482247152757465
Position 2758: 0.00016456666035554205
Position 1351: 0.00015412126566910405
Position 210: 0.00015251352078846954
Position 1043: 0.00014979535230833242
Position 618: 0.00014795856201459118
Position 173: 0.00014648469989999525
Position 2592: 0.0001267947760666769
Position 691: 0.00012382657256727493
Position 733: 0.0001232076690531237
Position 2095: 0.00011626616041471732
Position 1185: 0.00011538722857267767
Position 998: 0.00011269408463805742
Position 2601: 0.00010384399081875331
Position 892: 9.055845945682007e-05
Position 1319: 8.441606536317822e-05
Position 1577: 8.212366359607533e-05
Position 2030: 7.347085335227417e-05
Position 1463: 7.316649866719942e-05
Position 467: 7.047321422818951e-05
Position 1895: 6.9669289177074e-05
Position 2290: 6.375943791961604e-05
Position 2386: 5.99528516820836e-05
Position 2467: 5.739739133456199e-05
Position 1424: 5.066368241830503e-05
Position 903: 4.6689833886331825e-05
Position 946: 4.617914801432526e-05
Position 1741: 4.547468834649386e-05
Position 500: 4.506089451955903e-05
Position 2653: 4.303527386732025e-05
Position 2452: 4.2850777553344565e-05
Position 2102: 4.144004164060943e-05
Position 2491: 4.066819528454877e-05
Position 2622: 4.050531444152306e-05
Position 1502: 3.951582158678991e-05
Position 1541: 3.8488923741826576e-05
Position 2522: 3.611969408981923e-05
Position 2212: 3.507091621681941e-05
Position 1333: 3.216323634588884e-05
Position 2626: 3.145017033055128e-05
Position 1937: 2.944862829688325e-05
Position 2398: 2.910764608705862e-05
Position 2066: 2.8410471479121875e-05
Position 1556: 2.6654250937446958e-05
Position 2557: 2.6582645369244747e-05
Position 1294: 2.5525533282976657e-05
Position 1447: 2.482253048170265e-05
Position 1011: 2.47802767842252e-05
Position 624: 2.3594550203495e-05
Position 1182: 2.3431264030241325e-05
Position 1231: 2.283711099713958e-05
Position 162: 2.2301524593359216e-05
Position 1777: 2.0569808742368646e-05
Position 2598: 1.8453773372254188e-05
Position 954: 1.8341848485632882e-05
Position 1847: 1.775851442297006e-05
Position 1375: 1.7747146976468544e-05
Position 1859: 1.6305705241670784e-05
Position 2646: 1.612650153395542e-05
Position 389: 1.402672883217197e-05
Position 2775: 1.381008955615883e-05
Position 1525: 1.3001537089905136e-05
Position 1006: 1.2879982719548906e-05
Position 116: 1.2101915459344842e-05
Position 1032: 1.0614506658141418e-05
Position 950: 9.808097519454453e-06
Position 438: 9.74734694543269e-06
Position 1309: 9.158179070537113e-06
Position 968: 8.717775195580912e-06
Position 178: 8.567709954523306e-06
Position 657: 8.302863914629109e-06
Position 435: 7.754611476557974e-06
Position 961: 7.017591872288347e-06
Position 859: 5.696219265928251e-06
Position 720: 5.539012079008219e-06
Position 196: 4.227531925800596e-06
Position 122: 3.0918946541434902e-06
Position 1024: 2.3993610334613617e-06
Position 956: 2.3484713722630575e-06
Position 411: 1.3911209678173993e-06
Position 395: 1.0134041108785248e-06
Position 660: 8.78242293453873e-07
Position 453: 7.129536865813185e-07
Position 393: 1.4699804770827298e-07
Position 428: 1.2475102373165293e-07
Position 1047: 9.284914803763123e-08
Position 405: 5.252887984905271e-08
Position 106: 3.0563350421654556e-08
Position 189: 1.481423972544815e-08
Position 876: 9.412624755337583e-09
Position 124: 9.075298056855713e-09
Position 626: 3.71556162743552e-09
Position 187: 4.272254997406744e-10
Position 110: 5.254204211024755e-11
Position 108: 1.3647260865020882e-11
